Id	Width	Height	Name	Icon	SmallIcon	Quality	Model	Desc	TypeId	LocateType	IsObstacle	SuitId	GainType	CreateTime	RandomGroupId	InteractRange	InteractWeight	InteractPos	InteractName	ReturnId	PicId	PicNum	MoneyNum	IlluminationSO	PointLight	BehaviorType[1]	AttractBehaviorType[1]	FunitureBehaviorType	AnimationId	AttrTagY	PutOnWidgetHight	HasBehavior	PosChangeType	PutNumType	IsDefaultLocked
8981103	5	5	Kuroro Sticker	Assets/Product/Texture/Image/IconTools/IconDormMusicDecoration001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormMusicDecoration001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Music/MusicDecoration001/MusicDecoration001.prefab	Just a Kuroro wall sticker. The Kuroro on it is definitely not staring at you. Definitely not.	25012	2		22	2	1800	1						2377	1	2						1	1					
8981104	7	3	DJ Booth	Assets/Product/Texture/Image/IconTools/IconDormMusicDJtable001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormMusicDJtable001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Music/MusicDJtable001/MusicDJtable001.prefab	Mixing, shifting sounds, dropping sound effects... Whoever stands behind it will surely be busy, but Kuroro can handle anything!	25007	1	1	22	2	1800	1						2378	1	2						1	1					
8981106	5	4	Clang-Clang Electronic Drum Set	Assets/Product/Texture/Image/IconTools/IconDormMusicDrums001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormMusicDrums001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Music/MusicDrums001/MusicDrums001.prefab	The most common electronic drum set in discos. There is no way to create a clang-clang sound with it, but that's just how Kuroro named it.	25011	1	1	22	2	1800	1						2380	1	2						1	1					
8981107			Super High Dancing Floor	Assets/Product/Texture/Image/IconTools/IconDormMusicFloor001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormMusicFloor001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Music/MusicFloor001/MusicFloor001.prefab	An exciting dance floor device that will shine when you step on any of the color blocks in the center.	25001	0		22	2	1800	1						2381	1	2						1	1					
8981108	1	1	Tuner Electric Guitar	Assets/Product/Texture/Image/IconTools/IconDormMusicGuitar001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormMusicGuitar001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Music/MusicGuitar001/MusicGuitar001.prefab	It looks like an ordinary electric guitar, but its stand is actually a tuner connected to the guitar. Those who don't know how to play guitar can still satisfy themselves with it.	25011	1	1	22	2	1800	1						2382	1	2						1	1					
8981109	3	3	Distortion Microphone	Assets/Product/Texture/Image/IconTools/IconDormMusicMicrophone001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormMusicMicrophone001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Music/MusicMicrophone001/MusicMicrophone001.prefab	A microphone that can distort your voice in various ways. The fan mode is the most popular mode.	25011	1	1	22	2	1800	1	2		1			2383	1	2			SING	GOSING		1	1					
8981110	7	3	Disco Sofa	Assets/Product/Texture/Image/IconTools/IconDormMusicSofa001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormMusicSofa001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Music/MusicSofa001/MusicSofa001.prefab	A leather disco sofa. It's said that its original design has the function of massaging the user based on the volume of the sound in the environment. Unfortunately, the function is not included in the final design.	25004	1	1	22	2	1800	1	2		1			2384	1	2			SIT	GOSOFA		1	1					
8981111	25	7	Shining Stage	Assets/Product/Texture/Image/IconTools/IconDormMusicStage001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormMusicStage001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Music/MusicStage001/MusicStage001.prefab	A stage with amazing visual effects, which can make anyone standing on it look like a superstar.	25011	1	1	22	2	1800	1						2385	1	2						1	1					
8981112	3	3	Stereo Speaker	Assets/Product/Texture/Image/IconTools/IconDormMusicStereo001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormMusicStereo001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Music/MusicStereo001/MusicStereo001.prefab	A floorstanding speaker with perfect sound quality able to project sound to every corner. Somehow it also has the music note visual effect just like the speaker in manga.	25011	1	1	22	2	1800	1						2386	1	2						1	1					
8981113	1	1	Disco Stool	Assets/Product/Texture/Image/IconTools/IconDormMusicStool001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormMusicStool001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Music/MusicStool001/MusicStool001.prefab	A disco stool. The circles on it are actually part of a trampoline.	25008	1	1	22	2	1800	1	2		1			2387	1	2			CHAIR	GOCHAIR		1	1					
8981114	3	3	Volume Table	Assets/Product/Texture/Image/IconTools/IconDormMusicTable001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormMusicTable001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Music/MusicTable001/MusicTable001.prefab	A table that visualizes the music volume with patterns changing with the volume!——It's said that the table is designed based on this concept.	25011	1	1	22	2	1800	1						2388	1	2						1	1					
8981115			Music Wave Wall	Assets/Product/Texture/Image/IconTools/IconDormMusicWall001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormMusicWall001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Music/MusicWall001/MusicWall001.prefab	A wall that turns music into visual art. The moving patterns make people can't help but wag their heads in time to the music.	25002	0		22	2	1800	1						2389	1	2						1	1					
8981116	13	2	Kuroro Display Case	Assets/Product/Texture/Image/IconTools/IconDormMusicWine001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormMusicWine001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Music/MusicWine001/MusicWine001.prefab	A display case placed in the most prominent spot. The bottles in it all have the Kuroro logo on them. Is the case too tall for the user? Well, there's no need to worry about that.	25006	1	1	22	2	1800	1	2		1			2390	1	2			CABINET	GOCABINET		1	1					
8981201	5	3	Score Monster	Assets/Product/Texture/Image/IconTools/IconDormJanuaryDarts001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormJanuaryDarts001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/January/JanuaryDarts001/JanuaryDarts001.prefab	It's a good idea to play darts in your spare time as long as you don't get mad when you score low.	25012	2		23	2	1800	1						2391	1	2						1	1					
8981202	4	2	Throne	Assets/Product/Texture/Image/IconTools/IconDormJanuarySofa001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormJanuarySofa001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/January/JanuarySofa001/JanuarySofa001.prefab	A single-seater leather sofa in a unique color. It goes without saying how important the person who sits on it is.	25008	1	1	23	2	1800	1	2		1			2392	1	2			CHAIR	GOCHAIR		1	1					
8981203	3	3	Godfather's Coat Rack	Assets/Product/Texture/Image/IconTools/IconDormJanuaryHangers001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormJanuaryHangers001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/January/JanuaryHangers001/JanuaryHangers001.prefab	A wooden coat tree that is stable, elegant, low-key, yet luxurious.	25011	1	1	23	2	1800	1						2393	1	2						1	1					
8981204	6	6	Areca Palm	Assets/Product/Texture/Image/IconTools/IconDormJanuaryPlant001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormJanuaryPlant001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/January/JanuaryPlant001/JanuaryPlant001.prefab	A lush plant with big leaves. It's said that it brings good luck to your career.	25011	1	1	23	2	1800	1						2394	1	2						1	1					
8981205	3	3	Kingpin's Round Table	Assets/Product/Texture/Image/IconTools/IconDormJanuaryTable001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormJanuaryTable001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/January/JanuaryTable001/JanuaryTable001.prefab	A round table temporarily used for work. It comes with all the office items you can imagine.	25007	1	1	23	2	1800	1						2395	1	2						1	1					
8981301	8	7	Spring Scenery Window	Assets/Product/Texture/Image/IconTools/IconDormJanuaryWindow001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormJanuaryWindow001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/January/JanuaryWindow001/JanuaryWindow001.prefab	A well-designed window with branches seeming to stick out from it.	25012	2		24	2	1800	1						2396	1	2						1	1					
8981302	1	1	Marble Stool	Assets/Product/Texture/Image/IconTools/IconDormJanuaryStone001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormJanuaryStone001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/January/JanuaryStone001/JanuaryStone001.prefab	A delicate stool carved out from an entire rock. It feels a bit cold to sit on it.	25009	1	1	24	2	1800	1	2		1			2397	1	2			CHAIR	GOCHAIR		1	1					
8981303	4	2	Rockery Ornament	Assets/Product/Texture/Image/IconTools/IconDormJanuaryStone002.png	Assets/Product/Texture/Image/IconToolsSp/IconDormJanuaryStone002Sp.png	4	Assets/Product/Scene/SuShe/Furniture/January/JanuaryStone002/JanuaryStone002.prefab	A stone floor ornament It looks like the miniature of a famous mountain.	25011	1	1	24	2	1800	1						2398	1	2						1	1					
8981304	6	3	Stone Go Board	Assets/Product/Texture/Image/IconTools/IconDormJanuaryStone003.png	Assets/Product/Texture/Image/IconToolsSp/IconDormJanuaryStone003Sp.png	4	Assets/Product/Scene/SuShe/Furniture/January/JanuaryStone003/JanuaryStone003.prefab	A bluestone table with a tea set and a go board. You can spend most of your day sitting at it.	25007	1	1	24	2	1800	1						2399	1	2						1	1					
8981305	4	2	Greeting Pine	Assets/Product/Texture/Image/IconTools/IconDormJanuaryTree001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormJanuaryTree001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/January/JanuaryTree001/JanuaryTree001.prefab	An evergreen plant ornament. Its branches seem to be greeting the guests.	25011	1	1	24	2	1800	1						2400	1	2						1	1					
8981401			Mosaic Floor	Assets/Product/Texture/Image/IconTools/IconDormRestaurantFloor001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormRestaurantFloor001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Restaurant/RestaurantFloor001/RestaurantFloor001.prefab	When technology turns fineness into crudeness, the past has also been recorded.	25001	0		25	2	1800	1						2402	1	2						1	1					
8981402			Green Grating	Assets/Product/Texture/Image/IconTools/IconDormRestaurantWall001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormRestaurantWall001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Restaurant/RestaurantWall001/RestaurantWall001.prefab	A lively grating, through which one could see the world in the deep alley.	25002	0		25	2	1800	1						2403	1	2						1	1					
8981403			Colorful Ceiling	Assets/Product/Texture/Image/IconTools/IconDormRestaurantCeiling001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormRestaurantCeiling001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Restaurant/RestaurantCeiling001/RestaurantCeiling001.prefab	You will forget about your worries just by hearing the names of delicacies.	25003	0		25	2	1800	1						2404	1	2	Assets/Product/Scene/SuShe/IlluminationSO/GlobalIllumSORestaurnt.asset					1	1					
8981404	7	3	Moment of Respite	Assets/Product/Texture/Image/IconTools/IconDormRestaurantSofa001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormRestaurantSofa001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Restaurant/RestaurantSofa001/RestaurantSofa001.prefab	A simple, spacious design for a free and comfy space.	25004	1	1	25	2	1800	1	2		3			2405	1	2			SIT	GOSOFA		1	1					
8981405	3	7	Good Sleep Rocking Chair	Assets/Product/Texture/Image/IconTools/IconDormRestaurantRockingchair001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormRestaurantRockingchair001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Restaurant/RestaurantRockingchair001/RestaurantRockingchair001.prefab	Move backward and forward and you will fall into a nice sleep.	25005	1	1	25	2	1800	1	2		1			2406	1	2			SLEEP	ATTRACT		1	1					
8981406	5	3	Vending Machine Closet	Assets/Product/Texture/Image/IconTools/IconDormRestaurantMachine001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormRestaurantMachine001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Restaurant/RestaurantMachine001/RestaurantMachine001.prefab	You can find everything from soda water to vital fluid in it. Just make sure you don't pick the wrong one.	25006	1	1	25	2	1800	1	2		1			2407	1	2			CABINET	GOCABINET		1	1					
8981407	5	5	Square Restaurant Table	Assets/Product/Texture/Image/IconTools/IconDormRestaurantTable001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormRestaurantTable001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Restaurant/RestaurantTable001/RestaurantTable001.prefab	A square table with a menu between the glass and the tabletop. Its big size always makes the "standard menu" looks small on it.	25007	1	1	25	2	1800	1						2408	1	2						1	1					
8981408	5	5	Round Restaurant Table	Assets/Product/Texture/Image/IconTools/IconDormRestaurantTable002.png	Assets/Product/Texture/Image/IconToolsSp/IconDormRestaurantTable002Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Restaurant/RestaurantTable002/RestaurantTable002.prefab	A round table with a menu between the glass and the tabletop. Its small size makes it convenient to order with the "standard menu."	25007	1	1	25	2	1800	1						2409	1	2						1	1					
8981409	3	3	Restaurant Folding Chair	Assets/Product/Texture/Image/IconTools/IconDormRestaurantChair001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormRestaurantChair001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Restaurant/RestaurantChair001/RestaurantChair001.prefab	A simple space-saving folding chair with multiple usages.	25009	1	1	25	2	1800	1	2		1			2410	1	2			BENCH	GOBENCH		1	1					
8981410	5	3	Beverage Box	Assets/Product/Texture/Image/IconTools/IconDormRestaurantBoxdrinks001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormRestaurantBoxdrinks001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Restaurant/RestaurantBoxdrinks001/RestaurantBoxdrinks001.prefab	These simple boxes are easy to be piled up and can be opened anywhere to serve drinks.	25011	1	1	25	2	1800	1						2411	1	2						1	1					
8981411	11	7	Dining Car	Assets/Product/Texture/Image/IconTools/IconDormRestaurantDiningcar001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormRestaurantDiningcar001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Restaurant/RestaurantDiningcar001/RestaurantDiningcar001.prefab	An all-weather general-purpose vehicle that can be used on all kinds of occasions, especially good at missions in downtown areas. It is filled with popular delicacies.	25011	1	1	25	2	1800	1	2		1			2412	1	2			RESTAURANT	GORESTAURANT		1	1					
8981412	3	3	Chinese Lantern	Assets/Product/Texture/Image/IconTools/IconDormRestaurantLantern001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormRestaurantLantern001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Restaurant/RestaurantLantern001/RestaurantLantern001.prefab	One part of it was made by the passage of time, and the other part of it was made of iron.	25011	1	1	25	2	1800	1						2413	1	2						1	1					
8981413	5	5	Plastic Stool	Assets/Product/Texture/Image/IconTools/IconDormRestaurantPlasticstools001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormRestaurantPlasticstools001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Restaurant/RestaurantPlasticstools001/RestaurantPlasticstools001.prefab	When piled together, these plastic stools will become stronger than expected. Combine them with wood boards to set up a table for temporary use.	25011	1	1	25	2	1800	1						2414	1	2						1	1					
8981414	7	5	Traffic Light	Assets/Product/Texture/Image/IconTools/IconDormRestaurantStreetsigns001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormRestaurantStreetsigns001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Restaurant/RestaurantStreetsigns001/RestaurantStreetsigns001.prefab	You might be able to find delicacies following the light... Anyways, you won't walk to the outside.	25011	1	1	25	2	1800	1						2415	1	2						1	1					
8981415	1	1	Red Envelope Citrus Tree	Assets/Product/Texture/Image/IconTools/IconDormRestaurantTree001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormRestaurantTree001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Restaurant/RestaurantTree001/RestaurantTree001.prefab	A citrus tree that carries good wishes.	25011	1	1	25	2	1800	1						2416	1	2						1	1					
8981416	1	5	Firecrackers Decoration	Assets/Product/Texture/Image/IconTools/IconDormRestaurantFirecrackers001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormRestaurantFirecrackers001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Restaurant/RestaurantFirecrackers001/RestaurantFirecrackers001.prefab	It's a decoration that can't be ignited. However, people still believe it can chase away bad luck.	25012	2		25	2	1800	1						2417	1	2						1	1					
8981417	5	4	Chinese Character Decoration	Assets/Product/Texture/Image/IconTools/IconDormRestaurantPendant001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormRestaurantPendant001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Restaurant/RestaurantPendant001/RestaurantPendant001.prefab	A lucky charm that can be stuck to a wall. Such decorations have been disappearing over time.	25012	2		25	2	1800	1						2418	1	2						1	1					
8981418	3	1	Nostalgic Screen	Assets/Product/Texture/Image/IconTools/IconDormRestaurantScreen001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormRestaurantScreen001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Restaurant/RestaurantScreen001/RestaurantScreen001.prefab	A simple, unique, nostalgic screen that divides a room.	25013	1	1	25	2	1800	1						2419	1	2						1	1					
8981419	7	5	Retro Screens	Assets/Product/Texture/Image/IconTools/IconDormRestaurantWindow001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormRestaurantWindow001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Restaurant/RestaurantWindow001/RestaurantWindow001.prefab	Not fashionable, nor ancient, they just stand there with other old items, creating a special style.	25012	2		25	2	1800	1						2420	1	2						1	1					
8981501	3	7	Knight's Dream	Assets/Product/Texture/Image/IconTools/IconDormHakamaWoodenbed001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormHakamaWoodenbed001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Hakama/HakamaWoodenbed001/HakamaWoodenbed001.prefab	Soft and comfy, it is also the portal to the dragon's life mission.	25005	1	1	26	2	1800	1	2		1			2422	1	2			SLEEP	ATTRACT		1	1					1
8981502	11	3	Precious Collection	Assets/Product/Texture/Image/IconTools/IconDormHakamaBookcase001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormHakamaBookcase001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Hakama/HakamaBookcase001/HakamaBookcase001.prefab	The books are precious, but so is the old bookshelf that passed down through generations.	25006	1	1	26	2	1800	1	2		1			2423	1	2			CABINET	GOCABINET		1	1					1
8981503	9	5	Smart Brain	Assets/Product/Texture/Image/IconTools/IconDormHakamaDesk001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormHakamaDesk001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Hakama/HakamaDesk001/HakamaDesk001.prefab	A table with piles of research materials. A knight should be armed with more than just a sword and an armor.	25007	1	1	26	2	1800	1						2424	1	2						1	1					1
8981504	3	3	Symbol of Lordship	Assets/Product/Texture/Image/IconTools/IconDormHakamaBench001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormHakamaBench001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Hakama/HakamaBench001/HakamaBench001.prefab	With its high back showing lordship power, the chair provides a moment of rest for its user.	25009	1	1	26	2	1800	1	2		1			2425	1	2			BENCH	GOBENCH		1	1					1
8981505	3	5	Weapons of Glory	Assets/Product/Texture/Image/IconTools/IconDormHakamaSword001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormHakamaSword001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Hakama/HakamaSword001/HakamaSword001.prefab	A sword and a shield of glory. Perhaps this combination will release miraculous power.	25012	2	1	26	2	1800	1						2426	1	2						1	1					1
8981506	6	6	Nature's Embrace	Assets/Product/Texture/Image/IconTools/IconDormHakamaHammock001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormHakamaHammock001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Hakama/HakamaHammock001/HakamaHammock001.prefab	Fall asleep in this carefully made tent hammock and the company of nature.	25005	1	1	27	2	1800	1	2		1			2427	1	2			SLEEP	ATTRACT		1	1					1
8981507	4	5	Fruits and Veggies	Assets/Product/Texture/Image/IconTools/IconDormHakamaCabinet001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormHakamaCabinet001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Hakama/HakamaCabinet001/HakamaCabinet001.prefab	Freshly picked fruits and veggies are placed on a cart, making it possible for them to appear on your stove no matter where it is.	25006	1	1	27	2	1800	1	2		1			2428	1	2			CABINET	GOCABINET		1	1					1
8981508	7	4	Minimalism	Assets/Product/Texture/Image/IconTools/IconDormHakamaTable001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormHakamaTable001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Hakama/HakamaTable001/HakamaTable001.prefab	High-end minimalism usually consists of the simplest materials. For example, several ropes and some wood.	25007	1	1	27	2	1800	1						2429	1	2						1	1					1
8981509	3	3	Lawn Stool	Assets/Product/Texture/Image/IconTools/IconDormHakamaStool001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormHakamaStool001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Hakama/HakamaStool001/HakamaStool001.prefab	A stool inspired by lawn. It looks like a piece of lawn uprooted from the ground and planted in a wooden basin.	25009	1	1	27	2	1800	1	2		1			2430	1	2			BENCH	GOBENCH		1	1					1
8981510	5	5	Fruit and Veggie Pool	Assets/Product/Texture/Image/IconTools/IconDormHakamaPool001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormHakamaPool001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Hakama/HakamaPool001/HakamaPool001.prefab	Let the fruits and veggies wash themselves clean while swimming for the last time.	25011	1	1	27	2	1800	1						2431	1	2						1	1					1
8981511	3	3	Fluffy Haicma	Assets/Product/Texture/Image/IconTools/IconDormHakamaSushe001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormHakamaSushe001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Hakama/HakamaSushe001/HakamaSushe001.prefab	A fluffy plush toy designed based on Haicma. Nanami insists that it should be smiling.	25011	1	1	18	2	1800	1						2432	1	2						1	1					1
8981512	7	5	Glorious Days	Assets/Product/Texture/Image/IconTools/IconDormHakamaCd001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormHakamaCd001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Hakama/HakamaCd001/HakamaCd001.prefab	Excitement, happiness, and sadness... She let herself indulge in the emotions, walking slowly down memory lane. It ends playing. The coordinates of the future are still in the distance. She has to put them away in her heart and set off again.	25012	2		18	2	1800	1						2433	1	2						1	1					1
8981601	4	8	Tea Party Table	Assets/Product/Texture/Image/IconTools/IconDormKalieTable001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormKalieTable001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Kalie/KalieTable001/KalieTable001.prefab	A carefully arranged long table. It indicates that a special tea party is about to begin.	25007	1	1	28	2	1800	1						2434	1	2						1	1					1
8981602	3	3	Dessert Party	Assets/Product/Texture/Image/IconTools/IconDormKalieTable002.png	Assets/Product/Texture/Image/IconToolsSp/IconDormKalieTable002Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Kalie/KalieTable002/KalieTable002.prefab	A delicious aroma comes from the various baked desserts on the table.	25007	1	1	28	2	1800	1						2435	1	2						1	1					1
8981603	2	2	Tea Time	Assets/Product/Texture/Image/IconTools/IconDormKalieChair001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormKalieChair001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Kalie/KalieChair001/KalieChair001.prefab	A comfortable armchair that will put you in an elegant and relaxing posture.	25008	1	1	28	2	1800	1	2		1			2436	1	2			CHAIR	GOCHAIR		1	1					1
8981604	2	2	Mr. Bunny	Assets/Product/Texture/Image/IconTools/IconDormKaliePotted001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormKaliePotted001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Kalie/KaliePotted001/KaliePotted001.prefab	Mr. Bunny hugs the potted plant he cares for each day, creating a dreamlike atmosphere for tea parties.	25011	1	1	28	2	1800	1						2437	1	2						1	1					1
8981605	2	2	Wonderland Invitation	Assets/Product/Texture/Image/IconTools/IconDormKalieBillboard001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormKalieBillboard001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Kalie/KalieBillboard001/KalieBillboard001.prefab	A board with "Tea Time" written on it. When does the tea party start?	25011	1	1	28	2	1800	1						2438	1	2						1	1					1
8981606	1	3	Fantasy World	Assets/Product/Texture/Image/IconTools/IconDormKalieFence001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormKalieFence001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Kalie/KalieFence001/KalieFence001.prefab	A fence entwined with morning glory and green vines. Entering is like stepping into a dream.	25013	1	1	28	2	1800	1						2439	1	2						1	1					1
8981607	2	2	Truther Seeker Sofa	Assets/Product/Texture/Image/IconTools/IconDormKalieSofa001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormKalieSofa001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Kalie/KalieSofa001/KalieSofa001.prefab	A soft and comfy old-fashioned sofa. Taking a nap on it may bring inspiration.	25004	1	1	29	2	1800	1	2		1			2440	1	2			CHAIR	GOCHAIR		1	1					1
8981608	2	2	Thinking Chair	Assets/Product/Texture/Image/IconTools/IconDormKalieChair002.png	Assets/Product/Texture/Image/IconToolsSp/IconDormKalieChair002Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Kalie/KalieChair002/KalieChair002.prefab	A wooden chair used by detectives. It's said to help one's concentration.	25008	1	1	29	2	1800	1	2		1			2441	1	2			CHAIR	GOCHAIR		1	1					1
8981609	3	9	Unveiling Desk	Assets/Product/Texture/Image/IconTools/IconDormKalieTable003.png	Assets/Product/Texture/Image/IconToolsSp/IconDormKalieTable003Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Kalie/KalieTable003/KalieTable003.prefab	An antique desk containing many small items used by a detective hidden within.	25007	1	1	29	2	1800	1						2442	1	2						1	1					1
8981610	3	3	Deduction Table	Assets/Product/Texture/Image/IconTools/IconDormKalieTable004.png	Assets/Product/Texture/Image/IconToolsSp/IconDormKalieTable004Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Kalie/KalieTable004/KalieTable004.prefab	A round table with a chessboard. An exquisite battle of the minds is about to commence.	25007	1	1	29	2	1800	1						2443	1	2						1	1					1
8981611	3	6	Inspiration Fireplace	Assets/Product/Texture/Image/IconTools/IconDormKalieFireplace001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormKalieFireplace001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Kalie/KalieFireplace001/KalieFireplace001.prefab	A fireplace pulsing with orange flames. Gazing into it, you may see sparks of inspiration.	25011	1	1	29	2	1800	1						2444	1	2						1	1					1
8981612	12	6	Detective Board	Assets/Product/Texture/Image/IconTools/IconDormKalieClues001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormKalieClues001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Kalie/KalieClues001/KalieClues001.prefab	A board full of clues and pictures. A spiderweb-like trail will eventually lead to the truth.	25012	2		29	2	1800	1						2445	1	2						1	1					1
