RoleId	Name	RoleIcon	Race	Age	Height	Weight	Wepon	Team	FacePosX	FacePosY
500528	Field Smile Eyes Closed	Assets/Product/Texture/Image/RoleStory/FeierdeNormal02.png	Construct|13	18	160	45	Hand Cannon	Purifying Force	476	-278
500529	Kamui Shaded	Assets/Product/Texture/Image/RoleStory/ShenweiNormal02.png	Construct|13	18	160	45	Hand Cannon	Purifying Force	476	-278
500530	Lillian Shaded	Assets/Product/Texture/Image/RoleStory/V129LlNormal02.png	Construct|13	18	160	45	Hand Cannon	Purifying Force	476	-278
500531	Liv Butterfly Skin Damaged From Battle	Assets/Product/Texture/Image/RoleStory/V130lfhdNormal02.png	Construct|14	18	160	45	Hand Cannon	Purifying Force	591	-414
500532	Super Bianca	Assets/Product/Texture/Image/RoleStory/V130bakNormal01.png	Construct|15	18	160	45	Hand Cannon	Purifying Force	495	-315
500533	Super Bianca Concomitant Skin	Assets/Product/Texture/Image/RoleStory/V130bakNormal02.png	Construct|16	18	160	45	Hand Cannon	Purifying Force	505	-326
500534	Super Bianca Concomitant Skin Damaged From Battle	Assets/Product/Texture/Image/RoleStory/V130bakNormal03.png	Construct|17	18	160	45	Hand Cannon	Purifying Force	505	-326
500535	Super Bianca Concomitant Skin With Snow on Hair	Assets/Product/Texture/Image/RoleStory/V130bakNormal04.png	Construct|18	18	160	45	Hand Cannon	Purifying Force	505	-326
500536	Bambinata	Assets/Product/Texture/Image/RoleStory/V130bbntNormal01.png	Construct|19	18	160	45	Hand Cannon	Purifying Force	495	-522.5
500537	Vanessa Damaged From Battle	Assets/Product/Texture/Image/RoleStory/V130fnsNormal01.png	Construct|20	18	160	45	Hand Cannon	Purifying Force	479.5	-370.5
500538	Vanessa 2.0	Assets/Product/Texture/Image/RoleStory/V130fnsNormal02.png	Construct|21	18	160	45	Hand Cannon	Purifying Force	479.5	-397.5
500539	Rosa	Assets/Product/Texture/Image/RoleStory/V130lsNormal01.png	Construct|22	18	160	45	Hand Cannon	Purifying Force	503.5	-492
500540	Marina	Assets/Product/Texture/Image/RoleStory/V130mlnNormal01.png	Construct|23	18	160	45	Hand Cannon	Purifying Force	502.5	-404.5
500541	Sorceress	Assets/Product/Texture/Image/RoleStory/V130spNormal01.png	Construct|24	18	160	45	Hand Cannon	Purifying Force	617	-323
500542	Vesalius	Assets/Product/Texture/Image/RoleStory/V130wslNormal01.png	Construct|25	18	160	45	Hand Cannon	Purifying Force	519	-376
500543	Cinderella	Assets/Product/Texture/Image/RoleStory/V130xdrlNormal01.png	Construct|26	18	160	45	Hand Cannon	Purifying Force	475.5	-309
500544	Hetero-Humanoid: Chiko	Assets/Product/Texture/Image/RoleStory/V130jrznNormal01.png	Construct|26	18	160	45	Hand Cannon	Purifying Force	865.5	78
500545	Melina Shaded	Assets/Product/Texture/Image/RoleStory/V130mlnNormal02.png	Construct|23	18	160	45	Hand Cannon	Purifying Force	502.5	-404.5
500546	Bianca: Veritas Shaded	Assets/Product/Texture/Image/RoleStory/R3BiankaNormal02.png	Construct|23	18	160	45	Hand Cannon	Purifying Force	502.5	-404.5
500547	Liv Butterfly Skin Damaged From Battle With Eyes Shut	Assets/Product/Texture/Image/RoleStory/V130lfhdNormal03.png	Construct|23	18	160	45	Hand Cannon	Purifying Force	591	-414
500548	Chiko Shaded	Assets/Product/Texture/Image/RoleStory/QianziNomal02.png	Construct|23	18	160	45	Hand Cannon	Purifying Force	591	-414
500549	Bambinata Ballet	Assets/Product/Texture/Image/RoleStory/V131bbntNormal01.png	Construct|23	18	160	45	Hand Cannon	Purifying Force	495	-522.5
500550	Bambinata Dress	Assets/Product/Texture/Image/RoleStory/V131bbntNormal02.png	Construct|23	18	160	45	Hand Cannon	Purifying Force	495	-522.5
500551	Bambinata Boss	Assets/Product/Texture/Image/RoleStory/V131bossNormal01.png	Construct|23	18	160	45	Hand Cannon	Purifying Force	591	-414
500552	Vanessa Leader	Assets/Product/Texture/Image/RoleStory/V131bzNormal01.png	Construct|23	18	160	45	Hand Cannon	Purifying Force	591	-414
500553	Vanessa Father	Assets/Product/Texture/Image/RoleStory/V131fnsbNormal01.png	Construct|23	18	160	45	Hand Cannon	Purifying Force	493.5	-294
500554	Vanessa Mother	Assets/Product/Texture/Image/RoleStory/V131fnsmNormal01.png	Construct|23	18	160	45	Hand Cannon	Purifying Force	516.5	-356.5
500555	Vanessa Eyepatch	Assets/Product/Texture/Image/RoleStory/V131fnsNormal01.png	Construct|23	18	160	45	Hand Cannon	Purifying Force	498	-403
500556	Vanessa Ballet	Assets/Product/Texture/Image/RoleStory/V131fnsNormal02.png	Construct|23	18	160	45	Hand Cannon	Purifying Force	484.5	-500.5
500557	Vanessa Teenager	Assets/Product/Texture/Image/RoleStory/V131fnsNormal03.png	Construct|23	18	160	45	Hand Cannon	Purifying Force	484.5	-500.5
500558	Vanessa Child	Assets/Product/Texture/Image/RoleStory/V131fnsNormal04.png	Construct|23	18	160	45	Hand Cannon	Purifying Force	487	-489
500559	Sica Raising Hand	Assets/Product/Texture/Image/RoleStory/V131xkNormal01.png	Construct|23	18	160	45	Hand Cannon	Purifying Force	493	-412.5
500560	Sica Not Raising Hand	Assets/Product/Texture/Image/RoleStory/V131xkNormal02.png	Construct|23	18	160	45	Hand Cannon	Purifying Force	493	-412.5
500561	Nikola Shaded	Assets/Product/Texture/Image/RoleStory/NikelaNomal02.png	Construct|23	18	160	45	Hand Cannon	Purifying Force	493	-412.5
500562	Teasell Shaded	Assets/Product/Texture/Image/RoleStory/TexiuNormal02.png	Construct|23	18	160	45	Hand Cannon	Purifying Force	493	-412.5
500563	Bambinata Boss Shaded	Assets/Product/Texture/Image/RoleStory/V131bossNormal02.png	Construct|23	18	160	45	Hand Cannon	Purifying Force	493	-412.5
500203	Man in Suit 4	Assets/Product/Texture/Image/RoleStory/XizhuangnanNormal04.png	Construct|03	18	160	45	Hand Cannon	Purifying Force	493.5	-174.5
