Id	Type	ModelId	ScenePath	UiModelPath	ModelPosition	ModelRotation	ModelScale	IsHideWeapon
170218	1	1011003	Assets/Product/Ui/Scene3DPrefab/UiMain3dQishi.prefab	Assets/Product/Ui/UiModel/UiNewDrawMain/UiNewDrawMainRolePredestined.prefab				
170219	1	1021003	Assets/Product/Ui/Scene3DPrefab/UiMain3dQishi.prefab	Assets/Product/Ui/UiModel/UiNewDrawMain/UiNewDrawMainRolePredestined.prefab				
170220	1	1051004	Assets/Product/Ui/Scene3DPrefab/UiMain3dQishi.prefab	Assets/Product/Ui/UiModel/UiNewDrawMain/UiNewDrawMainRolePredestined.prefab				
170223	1	1031003	Assets/Product/Ui/Scene3DPrefab/UiMain3dQishi_01.prefab	Assets/Product/Ui/UiModel/UiNewDrawMain/UiNewDrawMainRoleDescending.prefab				
170224	1	1061003	Assets/Product/Ui/Scene3DPrefab/UiMain3dQishi_01.prefab	Assets/Product/Ui/UiModel/UiNewDrawMain/UiNewDrawMainRoleDescending.prefab				
170225	1	1011003	Assets/Product/Ui/Scene3DPrefab/UiMain3dQishi_01.prefab	Assets/Product/Ui/UiModel/UiNewDrawMain/UiNewDrawMainRoleDescending.prefab				
170226	1	1071003	Assets/Product/Ui/Scene3DPrefab/UiMain3dQishi_01.prefab	Assets/Product/Ui/UiModel/UiNewDrawMain/UiNewDrawMainRoleDescending.prefab				
170227	1	1051003	Assets/Product/Ui/Scene3DPrefab/UiMain3dQishi_01.prefab	Assets/Product/Ui/UiModel/UiNewDrawMain/UiNewDrawMainRoleDescending.prefab				
170228	1	1021003	Assets/Product/Ui/Scene3DPrefab/UiMain3dQishi_01.prefab	Assets/Product/Ui/UiModel/UiNewDrawMain/UiNewDrawMainRoleDescending.prefab				
170229	1	1041003	Assets/Product/Ui/Scene3DPrefab/UiMain3dQishi_01.prefab	Assets/Product/Ui/UiModel/UiNewDrawMain/UiNewDrawMainRoleDescending.prefab				
170230	1	1021004	Assets/Product/Ui/Scene3DPrefab/UiMain3dQishi_01.prefab	Assets/Product/Ui/UiModel/UiNewDrawMain/UiNewDrawMainRoleDescending.prefab				
170231	1	1141003	Assets/Product/Ui/Scene3DPrefab/UiMain3dQishi_01.prefab	Assets/Product/Ui/UiModel/UiNewDrawMain/UiNewDrawMainRoleDescending.prefab				
170232	1	1171003	Assets/Product/Ui/Scene3DPrefab/UiMain3dQishi_01.prefab	Assets/Product/Ui/UiModel/UiNewDrawMain/UiNewDrawMainRoleDescending.prefab				
170233	1	1121003	Assets/Product/Ui/Scene3DPrefab/UiMain3dQishi_01.prefab	Assets/Product/Ui/UiModel/UiNewDrawMain/UiNewDrawMainRoleDescending.prefab				
170234	1	1131003	Assets/Product/Ui/Scene3DPrefab/UiMain3dQishi_01.prefab	Assets/Product/Ui/UiModel/UiNewDrawMain/UiNewDrawMainRoleDescending.prefab				
170235	1	1031004	Assets/Product/Ui/Scene3DPrefab/UiMain3dQishi_01.prefab	Assets/Product/Ui/UiModel/UiNewDrawMain/UiNewDrawMainRoleDescending.prefab				
170236	1	1531004	Assets/Product/Ui/Scene3DPrefab/UiMain3dQishi_01.prefab	Assets/Product/Ui/UiModel/UiNewDrawMain/UiNewDrawMainRoleDescending.prefab				
170237	1	1051004	Assets/Product/Ui/Scene3DPrefab/UiMain3dQishi_01.prefab	Assets/Product/Ui/UiModel/UiNewDrawMain/UiNewDrawMainRoleDescending.prefab				
170238	1	1031003	Assets/Product/Ui/Scene3DPrefab/UiMain3dQishi.prefab	Assets/Product/Ui/UiModel/UiNewDrawMain/UiNewDrawMainRolePredestined.prefab				
170239	1	1061003	Assets/Product/Ui/Scene3DPrefab/UiMain3dQishi.prefab	Assets/Product/Ui/UiModel/UiNewDrawMain/UiNewDrawMainRolePredestined.prefab				
170240	1	1011003	Assets/Product/Ui/Scene3DPrefab/UiMain3dQishi.prefab	Assets/Product/Ui/UiModel/UiNewDrawMain/UiNewDrawMainRolePredestined.prefab				
170241	1	1071003	Assets/Product/Ui/Scene3DPrefab/UiMain3dQishi.prefab	Assets/Product/Ui/UiModel/UiNewDrawMain/UiNewDrawMainRolePredestined.prefab				
170242	1	1051003	Assets/Product/Ui/Scene3DPrefab/UiMain3dQishi.prefab	Assets/Product/Ui/UiModel/UiNewDrawMain/UiNewDrawMainRolePredestined.prefab				
170243	1	1021003	Assets/Product/Ui/Scene3DPrefab/UiMain3dQishi.prefab	Assets/Product/Ui/UiModel/UiNewDrawMain/UiNewDrawMainRolePredestined.prefab				
170244	1	1041003	Assets/Product/Ui/Scene3DPrefab/UiMain3dQishi.prefab	Assets/Product/Ui/UiModel/UiNewDrawMain/UiNewDrawMainRolePredestined.prefab				
170245	1	1021004	Assets/Product/Ui/Scene3DPrefab/UiMain3dQishi.prefab	Assets/Product/Ui/UiModel/UiNewDrawMain/UiNewDrawMainRolePredestined.prefab				
170246	1	1141003	Assets/Product/Ui/Scene3DPrefab/UiMain3dQishi.prefab	Assets/Product/Ui/UiModel/UiNewDrawMain/UiNewDrawMainRolePredestined.prefab				
170247	1	1171003	Assets/Product/Ui/Scene3DPrefab/UiMain3dQishi.prefab	Assets/Product/Ui/UiModel/UiNewDrawMain/UiNewDrawMainRolePredestined.prefab				
170248	1	1121003	Assets/Product/Ui/Scene3DPrefab/UiMain3dQishi.prefab	Assets/Product/Ui/UiModel/UiNewDrawMain/UiNewDrawMainRolePredestined.prefab				
170249	1	1131003	Assets/Product/Ui/Scene3DPrefab/UiMain3dQishi.prefab	Assets/Product/Ui/UiModel/UiNewDrawMain/UiNewDrawMainRolePredestined.prefab				
170250	1	1031004	Assets/Product/Ui/Scene3DPrefab/UiMain3dQishi.prefab	Assets/Product/Ui/UiModel/UiNewDrawMain/UiNewDrawMainRolePredestined.prefab				
170251	1	1531004	Assets/Product/Ui/Scene3DPrefab/UiMain3dQishi.prefab	Assets/Product/Ui/UiModel/UiNewDrawMain/UiNewDrawMainRolePredestined.prefab				
170252	1	1051004	Assets/Product/Ui/Scene3DPrefab/UiMain3dQishi.prefab	Assets/Product/Ui/UiModel/UiNewDrawMain/UiNewDrawMainRolePredestined.prefab				
170253	1	1051003	Assets/Product/Ui/Scene3DPrefab/UiMain3dQishi_01.prefab	Assets/Product/Ui/UiModel/UiNewDrawMain/UiNewDrawMainRoleDescending.prefab				
170254	1	1141003	Assets/Product/Ui/Scene3DPrefab/UiMain3dQishi_01.prefab	Assets/Product/Ui/UiModel/UiNewDrawMain/UiNewDrawMainRoleDescending.prefab				
170255	1	1031004	Assets/Product/Ui/Scene3DPrefab/UiMain3dQishi_01.prefab	Assets/Product/Ui/UiModel/UiNewDrawMain/UiNewDrawMainRoleDescending.prefab				
170256	1	1071003	Assets/Product/Ui/Scene3DPrefab/UiMain3dQishi_01.prefab	Assets/Product/Ui/UiModel/UiNewDrawMain/UiNewDrawMainRoleDescending.prefab				
170257	1	1021004	Assets/Product/Ui/Scene3DPrefab/UiMain3dQishi_01.prefab	Assets/Product/Ui/UiModel/UiNewDrawMain/UiNewDrawMainRoleDescending.prefab				
170258	1	1131003	Assets/Product/Ui/Scene3DPrefab/UiMain3dQishi_01.prefab	Assets/Product/Ui/UiModel/UiNewDrawMain/UiNewDrawMainRoleDescending.prefab				
170259	1	1051003	Assets/Product/Ui/Scene3DPrefab/UiMain3dQishi.prefab	Assets/Product/Ui/UiModel/UiNewDrawMain/UiNewDrawMainRolePredestined.prefab				
170260	1	1141003	Assets/Product/Ui/Scene3DPrefab/UiMain3dQishi.prefab	Assets/Product/Ui/UiModel/UiNewDrawMain/UiNewDrawMainRolePredestined.prefab				
170261	1	1031004	Assets/Product/Ui/Scene3DPrefab/UiMain3dQishi.prefab	Assets/Product/Ui/UiModel/UiNewDrawMain/UiNewDrawMainRolePredestined.prefab				
170262	1	1071003	Assets/Product/Ui/Scene3DPrefab/UiMain3dQishi.prefab	Assets/Product/Ui/UiModel/UiNewDrawMain/UiNewDrawMainRolePredestined.prefab				
170263	1	1021004	Assets/Product/Ui/Scene3DPrefab/UiMain3dQishi.prefab	Assets/Product/Ui/UiModel/UiNewDrawMain/UiNewDrawMainRolePredestined.prefab				
170264	1	1131003	Assets/Product/Ui/Scene3DPrefab/UiMain3dQishi.prefab	Assets/Product/Ui/UiModel/UiNewDrawMain/UiNewDrawMainRolePredestined.prefab				
170265	1	1531004	Assets/Product/Ui/Scene3DPrefab/UiMain3dQishi_01.prefab	Assets/Product/Ui/UiModel/UiNewDrawMain/UiNewDrawMainRoleDescending.prefab				
170266	1	1031004	Assets/Product/Ui/Scene3DPrefab/UiMain3dQishi_01.prefab	Assets/Product/Ui/UiModel/UiNewDrawMain/UiNewDrawMainRoleDescending.prefab				
170267	1	1041003	Assets/Product/Ui/Scene3DPrefab/UiMain3dQishi_01.prefab	Assets/Product/Ui/UiModel/UiNewDrawMain/UiNewDrawMainRoleDescending.prefab				
170268	1	1051004	Assets/Product/Ui/Scene3DPrefab/UiMain3dQishi_01.prefab	Assets/Product/Ui/UiModel/UiNewDrawMain/UiNewDrawMainRoleDescending.prefab				
170269	1	1171003	Assets/Product/Ui/Scene3DPrefab/UiMain3dQishi_01.prefab	Assets/Product/Ui/UiModel/UiNewDrawMain/UiNewDrawMainRoleDescending.prefab				
170270	1	1071004	Assets/Product/Ui/Scene3DPrefab/UiMain3dQishi_01.prefab	Assets/Product/Ui/UiModel/UiNewDrawMain/UiNewDrawMainRoleDescending.prefab				
170271	1	1031003	Assets/Product/Ui/Scene3DPrefab/UiMain3dQishi_01.prefab	Assets/Product/Ui/UiModel/UiNewDrawMain/UiNewDrawMainRoleDescending.prefab				
170272	1	1061003	Assets/Product/Ui/Scene3DPrefab/UiMain3dQishi_01.prefab	Assets/Product/Ui/UiModel/UiNewDrawMain/UiNewDrawMainRoleDescending.prefab				
170273	1	1121003	Assets/Product/Ui/Scene3DPrefab/UiMain3dQishi_01.prefab	Assets/Product/Ui/UiModel/UiNewDrawMain/UiNewDrawMainRoleDescending.prefab				
170274	1	1531004	Assets/Product/Ui/Scene3DPrefab/UiMain3dQishi.prefab	Assets/Product/Ui/UiModel/UiNewDrawMain/UiNewDrawMainRolePredestined.prefab				
170275	1	1031004	Assets/Product/Ui/Scene3DPrefab/UiMain3dQishi.prefab	Assets/Product/Ui/UiModel/UiNewDrawMain/UiNewDrawMainRolePredestined.prefab				
170276	1	1041003	Assets/Product/Ui/Scene3DPrefab/UiMain3dQishi.prefab	Assets/Product/Ui/UiModel/UiNewDrawMain/UiNewDrawMainRolePredestined.prefab				
170277	1	1051004	Assets/Product/Ui/Scene3DPrefab/UiMain3dQishi.prefab	Assets/Product/Ui/UiModel/UiNewDrawMain/UiNewDrawMainRolePredestined.prefab				
170278	1	1171003	Assets/Product/Ui/Scene3DPrefab/UiMain3dQishi.prefab	Assets/Product/Ui/UiModel/UiNewDrawMain/UiNewDrawMainRolePredestined.prefab				
170279	1	1071004	Assets/Product/Ui/Scene3DPrefab/UiMain3dQishi.prefab	Assets/Product/Ui/UiModel/UiNewDrawMain/UiNewDrawMainRolePredestined.prefab				
170280	1	1031003	Assets/Product/Ui/Scene3DPrefab/UiMain3dQishi.prefab	Assets/Product/Ui/UiModel/UiNewDrawMain/UiNewDrawMainRolePredestined.prefab				
170281	1	1061003	Assets/Product/Ui/Scene3DPrefab/UiMain3dQishi.prefab	Assets/Product/Ui/UiModel/UiNewDrawMain/UiNewDrawMainRolePredestined.prefab				
170282	1	1121003	Assets/Product/Ui/Scene3DPrefab/UiMain3dQishi.prefab	Assets/Product/Ui/UiModel/UiNewDrawMain/UiNewDrawMainRolePredestined.prefab				
170283	1	1011003	Assets/Product/Ui/Scene3DPrefab/UiMain3dQishi_01.prefab	Assets/Product/Ui/UiModel/UiNewDrawMain/UiNewDrawMainRoleDescending.prefab				
170284	1	1021003	Assets/Product/Ui/Scene3DPrefab/UiMain3dQishi_01.prefab	Assets/Product/Ui/UiModel/UiNewDrawMain/UiNewDrawMainRoleDescending.prefab				
170285	1	1141003	Assets/Product/Ui/Scene3DPrefab/UiMain3dQishi_01.prefab	Assets/Product/Ui/UiModel/UiNewDrawMain/UiNewDrawMainRoleDescending.prefab				
170286	1	1051003	Assets/Product/Ui/Scene3DPrefab/UiMain3dQishi_01.prefab	Assets/Product/Ui/UiModel/UiNewDrawMain/UiNewDrawMainRoleDescending.prefab				
170287	1	1041003	Assets/Product/Ui/Scene3DPrefab/UiMain3dQishi_01.prefab	Assets/Product/Ui/UiModel/UiNewDrawMain/UiNewDrawMainRoleDescending.prefab				
170288	1	1131003	Assets/Product/Ui/Scene3DPrefab/UiMain3dQishi_01.prefab	Assets/Product/Ui/UiModel/UiNewDrawMain/UiNewDrawMainRoleDescending.prefab				
170289	1	1171003	Assets/Product/Ui/Scene3DPrefab/UiMain3dQishi_01.prefab	Assets/Product/Ui/UiModel/UiNewDrawMain/UiNewDrawMainRoleDescending.prefab				
170290	1	1031004	Assets/Product/Ui/Scene3DPrefab/UiMain3dQishi_01.prefab	Assets/Product/Ui/UiModel/UiNewDrawMain/UiNewDrawMainRoleDescending.prefab				
170291	1	1531004	Assets/Product/Ui/Scene3DPrefab/UiMain3dQishi_01.prefab	Assets/Product/Ui/UiModel/UiNewDrawMain/UiNewDrawMainRoleDescending.prefab				
170292	1	1011003	Assets/Product/Ui/Scene3DPrefab/UiMain3dQishi.prefab	Assets/Product/Ui/UiModel/UiNewDrawMain/UiNewDrawMainRolePredestined.prefab				
170293	1	1021003	Assets/Product/Ui/Scene3DPrefab/UiMain3dQishi.prefab	Assets/Product/Ui/UiModel/UiNewDrawMain/UiNewDrawMainRolePredestined.prefab				
170294	1	1141003	Assets/Product/Ui/Scene3DPrefab/UiMain3dQishi.prefab	Assets/Product/Ui/UiModel/UiNewDrawMain/UiNewDrawMainRolePredestined.prefab				
170295	1	1051003	Assets/Product/Ui/Scene3DPrefab/UiMain3dQishi.prefab	Assets/Product/Ui/UiModel/UiNewDrawMain/UiNewDrawMainRolePredestined.prefab				
170296	1	1041003	Assets/Product/Ui/Scene3DPrefab/UiMain3dQishi.prefab	Assets/Product/Ui/UiModel/UiNewDrawMain/UiNewDrawMainRolePredestined.prefab				
170297	1	1131003	Assets/Product/Ui/Scene3DPrefab/UiMain3dQishi.prefab	Assets/Product/Ui/UiModel/UiNewDrawMain/UiNewDrawMainRolePredestined.prefab				
170298	1	1171003	Assets/Product/Ui/Scene3DPrefab/UiMain3dQishi.prefab	Assets/Product/Ui/UiModel/UiNewDrawMain/UiNewDrawMainRolePredestined.prefab				
170299	1	1031004	Assets/Product/Ui/Scene3DPrefab/UiMain3dQishi.prefab	Assets/Product/Ui/UiModel/UiNewDrawMain/UiNewDrawMainRolePredestined.prefab				
170300	1	1531004	Assets/Product/Ui/Scene3DPrefab/UiMain3dQishi.prefab	Assets/Product/Ui/UiModel/UiNewDrawMain/UiNewDrawMainRolePredestined.prefab				
