Hash	EffectNameHash	Url	UrlEx
1633160390	893858136	Assets/Product/Effect/Prefab/FxR3LuxiyaPrefab/R3LuxiyaMd019161/FxR3LuxiyaAttack51Eye.prefab	Assets/Product/EffectEx/Prefab/FxR3LuxiyaPrefab/R3LuxiyaMd019161/FxR3LuxiyaAttack51Eye.prefab	Assets/Product/EffectEx/Data/FxR3LuxiyaPrefab/R3LuxiyaMd019161/FxR3LuxiyaAttack51Eye.bytes
-1850503320	-1798325962	Assets/Product/Effect/Prefab/FxR3LuxiyaPrefab/R3LuxiyaMd019161/FxR3LuxiyaAttack51Shouji01.prefab	Assets/Product/EffectEx/Prefab/FxR3LuxiyaPrefab/R3LuxiyaMd019161/FxR3LuxiyaAttack51Shouji01.prefab	Assets/Product/EffectEx/Data/FxR3LuxiyaPrefab/R3LuxiyaMd019161/FxR3LuxiyaAttack51Shouji01.bytes
-2008709275	-232242021	Assets/Product/Effect/Prefab/FxR3LuxiyaPrefab/R3LuxiyaMd019161/FxR3LuxiyaAttack51Shouji02.prefab	Assets/Product/EffectEx/Prefab/FxR3LuxiyaPrefab/R3LuxiyaMd019161/FxR3LuxiyaAttack51Shouji02.prefab	Assets/Product/EffectEx/Data/FxR3LuxiyaPrefab/R3LuxiyaMd019161/FxR3LuxiyaAttack51Shouji02.bytes
-415551897	-2037513255	Assets/Product/Effect/Prefab/FxR3LuxiyaPrefab/R3LuxiyaMd019161/FxR3LuxiyaAttack51Wuqi.prefab	Assets/Product/EffectEx/Prefab/FxR3LuxiyaPrefab/R3LuxiyaMd019161/FxR3LuxiyaAttack51Wuqi.prefab	Assets/Product/EffectEx/Data/FxR3LuxiyaPrefab/R3LuxiyaMd019161/FxR3LuxiyaAttack51Wuqi.bytes
331561304	1259161862	Assets/Product/Effect/Prefab/FxR3LuxiyaPrefab/R3LuxiyaMd019161/FxR3LuxiyaBorn.prefab	Assets/Product/EffectEx/Prefab/FxR3LuxiyaPrefab/R3LuxiyaMd019161/FxR3LuxiyaBorn.prefab	Assets/Product/EffectEx/Data/FxR3LuxiyaPrefab/R3LuxiyaMd019161/FxR3LuxiyaBorn.bytes
1697770467	1152171997	Assets/Product/Effect/Prefab/FxR3LuxiyaPrefab/R3LuxiyaMd019161/FxR3LuxiyaBuff01.prefab	Assets/Product/EffectEx/Prefab/FxR3LuxiyaPrefab/R3LuxiyaMd019161/FxR3LuxiyaBuff01.prefab	Assets/Product/EffectEx/Data/FxR3LuxiyaPrefab/R3LuxiyaMd019161/FxR3LuxiyaBuff01.bytes
-911288986	-1241078024	Assets/Product/Effect/Prefab/FxR3LuxiyaPrefab/R3LuxiyaMd019161/FxR3LuxiyaCanying.prefab	Assets/Product/EffectEx/Prefab/FxR3LuxiyaPrefab/R3LuxiyaMd019161/FxR3LuxiyaCanying.prefab	Assets/Product/EffectEx/Data/FxR3LuxiyaPrefab/R3LuxiyaMd019161/FxR3LuxiyaCanying.bytes
-433627583	1607216895	Assets/Product/Effect/Prefab/FxR3LuxiyaPrefab/R3LuxiyaMd019161/FxR3LuxiyaMove01.prefab	Assets/Product/EffectEx/Prefab/FxR3LuxiyaPrefab/R3LuxiyaMd019161/FxR3LuxiyaMove01.prefab	Assets/Product/EffectEx/Data/FxR3LuxiyaPrefab/R3LuxiyaMd019161/FxR3LuxiyaMove01.bytes
-839211408	2010501422	Assets/Product/Effect/Prefab/FxR3LuxiyaPrefab/R3LuxiyaMd019161/FxR3LuxiyaMove02.prefab	Assets/Product/EffectEx/Prefab/FxR3LuxiyaPrefab/R3LuxiyaMd019161/FxR3LuxiyaMove02.prefab	Assets/Product/EffectEx/Data/FxR3LuxiyaPrefab/R3LuxiyaMd019161/FxR3LuxiyaMove02.bytes
-1972978167	1718941623	Assets/Product/Effect/Prefab/FxR3LuxiyaPrefab/R3LuxiyaMd019161/FxR3LuxiyaPingmu.prefab	Assets/Product/EffectEx/Prefab/FxR3LuxiyaPrefab/R3LuxiyaMd019161/FxR3LuxiyaPingmu.prefab	Assets/Product/EffectEx/Data/FxR3LuxiyaPrefab/R3LuxiyaMd019161/FxR3LuxiyaPingmu.bytes
-641036459	-988966293	Assets/Product/Effect/Prefab/FxR3LuxiyaPrefab/R3LuxiyaMd019161/FxR3LuxiyaQte.prefab	Assets/Product/EffectEx/Prefab/FxR3LuxiyaPrefab/R3LuxiyaMd019161/FxR3LuxiyaQte.prefab	Assets/Product/EffectEx/Data/FxR3LuxiyaPrefab/R3LuxiyaMd019161/FxR3LuxiyaQte.bytes
209076420	-1470796518	Assets/Product/Effect/Prefab/FxR3LuxiyaPrefab/R3LuxiyaMd019161/FxR3LuxiyaQteDilie.prefab	Assets/Product/EffectEx/Prefab/FxR3LuxiyaPrefab/R3LuxiyaMd019161/FxR3LuxiyaQteDilie.prefab	Assets/Product/EffectEx/Data/FxR3LuxiyaPrefab/R3LuxiyaMd019161/FxR3LuxiyaQteDilie.bytes
855316076	-58183502	Assets/Product/Effect/Prefab/FxR3LuxiyaPrefab/R3LuxiyaMd019161/FxR3LuxiyaQteShouji01.prefab	Assets/Product/EffectEx/Prefab/FxR3LuxiyaPrefab/R3LuxiyaMd019161/FxR3LuxiyaQteShouji01.prefab	Assets/Product/EffectEx/Data/FxR3LuxiyaPrefab/R3LuxiyaMd019161/FxR3LuxiyaQteShouji01.bytes
251780136	219860470	Assets/Product/Effect/Prefab/FxR3LuxiyaPrefab/R3LuxiyaMd019161/FxR3LuxiyaShoudao.prefab	Assets/Product/EffectEx/Prefab/FxR3LuxiyaPrefab/R3LuxiyaMd019161/FxR3LuxiyaShoudao.prefab	Assets/Product/EffectEx/Data/FxR3LuxiyaPrefab/R3LuxiyaMd019161/FxR3LuxiyaShoudao.bytes
-1175977831	-1298142425	Assets/Product/Effect/Prefab/FxR3LuxiyaPrefab/R3LuxiyaMd019161/FxR3LuxiyaWin.prefab	Assets/Product/EffectEx/Prefab/FxR3LuxiyaPrefab/R3LuxiyaMd019161/FxR3LuxiyaWin.prefab	Assets/Product/EffectEx/Data/FxR3LuxiyaPrefab/R3LuxiyaMd019161/FxR3LuxiyaWin.bytes
-2112127591	1983489094	Assets/Product/Effect/Prefab/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack01.prefab	Assets/Product/EffectEx/Prefab/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack01.prefab	Assets/Product/EffectEx/Data/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack01.bytes
-1674514234	-1804175047	Assets/Product/Effect/Prefab/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack01Shouji01.prefab	Assets/Product/EffectEx/Prefab/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack01Shouji01.prefab	Assets/Product/EffectEx/Data/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack01Shouji01.bytes
-371636854	-1908193675	Assets/Product/Effect/Prefab/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack02.prefab	Assets/Product/EffectEx/Prefab/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack02.prefab	Assets/Product/EffectEx/Data/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack02.bytes
353440399	-824426480	Assets/Product/Effect/Prefab/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack0201.prefab	Assets/Product/EffectEx/Prefab/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack0201.prefab	Assets/Product/EffectEx/Data/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack0201.bytes
512694932	1904456875	Assets/Product/Effect/Prefab/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack0202.prefab	Assets/Product/EffectEx/Prefab/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack0202.prefab	Assets/Product/EffectEx/Data/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack0202.bytes
-1206813183	-1037446434	Assets/Product/Effect/Prefab/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack02Shouji01.prefab	Assets/Product/EffectEx/Prefab/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack02Shouji01.prefab	Assets/Product/EffectEx/Data/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack02Shouji01.bytes
1099916806	1691436921	Assets/Product/Effect/Prefab/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack02Shouji02.prefab	Assets/Product/EffectEx/Prefab/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack02Shouji02.prefab	Assets/Product/EffectEx/Data/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack02Shouji02.bytes
-248033905	820689680	Assets/Product/Effect/Prefab/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack03.prefab	Assets/Product/EffectEx/Prefab/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack03.prefab	Assets/Product/EffectEx/Data/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack03.bytes
878995626	721454485	Assets/Product/Effect/Prefab/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack0301.prefab	Assets/Product/EffectEx/Prefab/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack0301.prefab	Assets/Product/EffectEx/Data/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack0301.bytes
58432621	2047866546	Assets/Product/Effect/Prefab/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack0301Dilie.prefab	Assets/Product/EffectEx/Prefab/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack0301Dilie.prefab	Assets/Product/EffectEx/Data/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack0301Dilie.bytes
254917010	-40535187	Assets/Product/Effect/Prefab/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack03Dilie.prefab	Assets/Product/EffectEx/Prefab/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack03Dilie.prefab	Assets/Product/EffectEx/Data/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack03Dilie.bytes
-758090244	185894147	Assets/Product/Effect/Prefab/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack03Shouji01.prefab	Assets/Product/EffectEx/Prefab/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack03Shouji01.prefab	Assets/Product/EffectEx/Data/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack03Shouji01.bytes
-351113781	-217390380	Assets/Product/Effect/Prefab/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack03Shouji02.prefab	Assets/Product/EffectEx/Prefab/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack03Shouji02.prefab	Assets/Product/EffectEx/Data/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack03Shouji02.bytes
-475765306	1348693561	Assets/Product/Effect/Prefab/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack03Shouji03.prefab	Assets/Product/EffectEx/Prefab/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack03Shouji03.prefab	Assets/Product/EffectEx/Data/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack03Shouji03.bytes
-1689971608	1580204567	Assets/Product/Effect/Prefab/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack04.prefab	Assets/Product/EffectEx/Prefab/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack04.prefab	Assets/Product/EffectEx/Data/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack04.bytes
1171678962	1689230541	Assets/Product/Effect/Prefab/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack04Shouji.prefab	Assets/Product/EffectEx/Prefab/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack04Shouji.prefab	Assets/Product/EffectEx/Data/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack04Shouji.bytes
-1531765651	14120626	Assets/Product/Effect/Prefab/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack05.prefab	Assets/Product/EffectEx/Prefab/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack05.prefab	Assets/Product/EffectEx/Data/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack05.bytes
-1234291512	-125520521	Assets/Product/Effect/Prefab/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack0501.prefab	Assets/Product/EffectEx/Prefab/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack0501.prefab	Assets/Product/EffectEx/Data/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack0501.bytes
-1158606606	-1298700595	Assets/Product/Effect/Prefab/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack05Shouji01.prefab	Assets/Product/EffectEx/Prefab/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack05Shouji01.prefab	Assets/Product/EffectEx/Data/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack05Shouji01.bytes
-1298437907	267383346	Assets/Product/Effect/Prefab/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack05Shouji02.prefab	Assets/Product/EffectEx/Prefab/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack05Shouji02.prefab	Assets/Product/EffectEx/Data/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack05Shouji02.bytes
-1972279906	417405153	Assets/Product/Effect/Prefab/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack06.prefab	Assets/Product/EffectEx/Prefab/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack06.prefab	Assets/Product/EffectEx/Data/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack06.bytes
-2112127560	1983489095	Assets/Product/Effect/Prefab/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack11.prefab	Assets/Product/EffectEx/Prefab/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack11.prefab	Assets/Product/EffectEx/Data/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack11.bytes
-1711017755	-1803060934	Assets/Product/Effect/Prefab/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack11Shouji01.prefab	Assets/Product/EffectEx/Prefab/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack11Shouji01.prefab	Assets/Product/EffectEx/Data/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack11Shouji01.bytes
-1835677472	-236976993	Assets/Product/Effect/Prefab/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack11Shouji02.prefab	Assets/Product/EffectEx/Prefab/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack11Shouji02.prefab	Assets/Product/EffectEx/Data/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack11Shouji02.bytes
-248033874	820689681	Assets/Product/Effect/Prefab/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack13.prefab	Assets/Product/EffectEx/Prefab/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack13.prefab	Assets/Product/EffectEx/Data/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack13.bytes
64685457	1787882318	Assets/Product/Effect/Prefab/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack13Zha.prefab	Assets/Product/EffectEx/Prefab/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack13Zha.prefab	Assets/Product/EffectEx/Data/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack13Zha.bytes
-2112127909	1983489092	Assets/Product/Effect/Prefab/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack21.prefab	Assets/Product/EffectEx/Prefab/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack21.prefab	Assets/Product/EffectEx/Data/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack21.bytes
-1286921047	-1685731978	Assets/Product/Effect/Prefab/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack21Shouji.prefab	Assets/Product/EffectEx/Prefab/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack21Shouji.prefab	Assets/Product/EffectEx/Data/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack21Shouji.bytes
-2112127878	1983489093	Assets/Product/Effect/Prefab/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack31.prefab	Assets/Product/EffectEx/Prefab/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack31.prefab	Assets/Product/EffectEx/Data/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack31.bytes
-1484971997	-1809888964	Assets/Product/Effect/Prefab/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack31Shouji01.prefab	Assets/Product/EffectEx/Prefab/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack31Shouji01.prefab	Assets/Product/EffectEx/Data/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack31Shouji01.bytes
-1626916770	-243805023	Assets/Product/Effect/Prefab/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack31Shouji02.prefab	Assets/Product/EffectEx/Prefab/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack31Shouji02.prefab	Assets/Product/EffectEx/Data/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack31Shouji02.bytes
-248034192	820689679	Assets/Product/Effect/Prefab/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack33.prefab	Assets/Product/EffectEx/Prefab/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack33.prefab	Assets/Product/EffectEx/Data/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack33.bytes
-2112127723	1983489098	Assets/Product/Effect/Prefab/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack41.prefab	Assets/Product/EffectEx/Prefab/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack41.prefab	Assets/Product/EffectEx/Data/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack41.bytes
-629588292	441824707	Assets/Product/Effect/Prefab/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack41Dandao.prefab	Assets/Product/EffectEx/Prefab/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack41Dandao.prefab	Assets/Product/EffectEx/Data/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack41Dandao.bytes
718730295	-1746030680	Assets/Product/Effect/Prefab/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack41Dandao01.prefab	Assets/Product/EffectEx/Prefab/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack41Dandao01.prefab	Assets/Product/EffectEx/Data/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack41Dandao01.bytes
-1281641297	-1685381584	Assets/Product/Effect/Prefab/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack41Shouji.prefab	Assets/Product/EffectEx/Prefab/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack41Shouji.prefab	Assets/Product/EffectEx/Data/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack41Shouji.bytes
-371636986	-1908193671	Assets/Product/Effect/Prefab/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack42.prefab	Assets/Product/EffectEx/Prefab/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack42.prefab	Assets/Product/EffectEx/Data/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack42.bytes
-1652566623	537908606	Assets/Product/Effect/Prefab/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack42Dandao.prefab	Assets/Product/EffectEx/Prefab/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack42Dandao.prefab	Assets/Product/EffectEx/Data/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack42Dandao.bytes
1592131462	-1707429895	Assets/Product/Effect/Prefab/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack42Dandao01.prefab	Assets/Product/EffectEx/Prefab/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack42Dandao01.prefab	Assets/Product/EffectEx/Data/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack42Dandao01.bytes
-248034037	820689684	Assets/Product/Effect/Prefab/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack43.prefab	Assets/Product/EffectEx/Prefab/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack43.prefab	Assets/Product/EffectEx/Data/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack43.bytes
-1668297146	-1153062983	Assets/Product/Effect/Prefab/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack43Dandao.prefab	Assets/Product/EffectEx/Prefab/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack43Dandao.prefab	Assets/Product/EffectEx/Data/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack43Dandao.bytes
-1927103359	1457250398	Assets/Product/Effect/Prefab/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack43Dandao01.prefab	Assets/Product/EffectEx/Prefab/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack43Dandao01.prefab	Assets/Product/EffectEx/Data/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack43Dandao01.bytes
-1689971228	1580204571	Assets/Product/Effect/Prefab/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack44.prefab	Assets/Product/EffectEx/Prefab/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack44.prefab	Assets/Product/EffectEx/Data/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack44.bytes
-796419221	-1374741132	Assets/Product/Effect/Prefab/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack44Dandao.prefab	Assets/Product/EffectEx/Prefab/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack44Dandao.prefab	Assets/Product/EffectEx/Data/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack44Dandao.bytes
1408539664	-400361809	Assets/Product/Effect/Prefab/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack44Dandao01.prefab	Assets/Product/EffectEx/Prefab/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack44Dandao01.prefab	Assets/Product/EffectEx/Data/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack44Dandao01.bytes
-2112127692	1983489099	Assets/Product/Effect/Prefab/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack51.prefab	Assets/Product/EffectEx/Prefab/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack51.prefab	Assets/Product/EffectEx/Data/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack51.bytes
-523631761	439129584	Assets/Product/Effect/Prefab/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack5101.prefab	Assets/Product/EffectEx/Prefab/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack5101.prefab	Assets/Product/EffectEx/Data/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack5101.bytes
-681829526	2005213525	Assets/Product/Effect/Prefab/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack5102.prefab	Assets/Product/EffectEx/Prefab/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack5102.prefab	Assets/Product/EffectEx/Data/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack5102.bytes
1633160391	893858136	Assets/Product/Effect/Prefab/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack51Eye.prefab	Assets/Product/EffectEx/Prefab/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack51Eye.prefab	Assets/Product/EffectEx/Data/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack51Eye.bytes
-1850503319	-1798325962	Assets/Product/Effect/Prefab/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack51Shouji01.prefab	Assets/Product/EffectEx/Prefab/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack51Shouji01.prefab	Assets/Product/EffectEx/Data/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack51Shouji01.bytes
-2008709276	-232242021	Assets/Product/Effect/Prefab/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack51Shouji02.prefab	Assets/Product/EffectEx/Prefab/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack51Shouji02.prefab	Assets/Product/EffectEx/Data/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack51Shouji02.bytes
-415551898	-2037513255	Assets/Product/Effect/Prefab/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack51Wuqi.prefab	Assets/Product/EffectEx/Prefab/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack51Wuqi.prefab	Assets/Product/EffectEx/Data/FxR3LuxiyaPrefab/R3LuxiyaMd019171/FxR3LuxiyaAttack51Wuqi.bytes
