Id	BankId	HelperId	Type	Chat	ChatReply	PreChatId	Weight	Question	RightAnswer	Answers[1]	Answers[2]	Answers[3]	RightReply	WrongReply	HelperIcon	HelperName
21025301	10253	1025	2				3000	How do I deal with people who dare to seek trouble?	2	Hit them	Destroy their ego with words first	Make a report	I knew you'd know the answer, but don't get complacent, Commandant.	Is that all you got...? How embarrassing... The correct answer is <color=#3291DB>Destroy their ego with words first</color>. Wanna keep going, Commandant?	Assets/Product/Texture/Image/Role/RoleHeadR3Weila3Q.png	Vera
21025302	10253	1025	2				3000	How many scoops of sugar do I add to my coffee?	3	1 scoop	5 scoops	I remember you like it without sugar?	I knew you'd know the answer, but don't get complacent, Commandant.	Is that all you got...? How embarrassing... The correct answer is <color=#3291DB>No sugar added</color>. Wanna keep going, Commandant?	Assets/Product/Texture/Image/Role/RoleHeadR3Weila3Q.png	Vera
21025303	10253	1025	2				3000	What do I normally do at the WGAA?	1	Watch stage plays	Help backstage	Study art	I knew you'd know the answer, but don't get complacent, Commandant.	Is that all you got...? How embarrassing... The correct answer is <color=#3291DB>Watch stage plays</color>. Wanna keep going, Commandant?	Assets/Product/Texture/Image/Role/RoleHeadR3Weila3Q.png	Vera
31025101		1025	3	Not bad. Looks like you've got some skill. Let's go. I've got a "prize" for you!	Thank you.										Assets/Product/Texture/Image/Role/RoleHeadR3Weila3Q.png	Vera
41025101		1025	4	Hehe... It's really fun watching you struggle.	I will try harder.										Assets/Product/Texture/Image/Role/RoleHeadR3Weila3Q.png	Vera
11026101		1026	1	Well, I don't usually work for free.		0									Assets/Product/Texture/Image/Role/RoleHeadChangYu3Q.png	Changyu
11026102		1026	1	How about we make a bet? As long as you can answer a few questions correctly, I will do you a favor for free. What do you say?		11026101									Assets/Product/Texture/Image/Role/RoleHeadChangYu3Q.png	Changyu
21026101	10261	1026	2				3000	Guess where I worked before.	1	Kowloong Theater	WGAA of Babylonia	The Arctic	Yo, good one!	I'll throw you a lifeline this time. The correct answer is <color=#3291DB>Kowloong Theater</color>. Next time, that'll cost ya!	Assets/Product/Texture/Image/Role/RoleHeadChangYu3Q.png	Changyu
21026102	10261	1026	2				3000	Where was the copper coin in my hand produced?	3	WGAA of Babylonia	Kowloong Theater	The Nighter	Yo, good one!	I'll throw you a lifeline this time. The correct answer is <color=#3291DB>The Nighter</color>. Next time, that'll cost ya!	Assets/Product/Texture/Image/Role/RoleHeadChangYu3Q.png	Changyu
21026103	10261	1026	2				3000	Do you know how to trigger the Core Passive of my frame Qilin?	2	Use a hook	3-Ping to light up Follow-up Orb	Press and hold Basic Attack	Yo, good one!	I'll throw you a lifeline this time. The correct answer is <color=#3291DB>3-Ping to light up Follow-up Orb</color>. Next time, that'll cost ya!	Assets/Product/Texture/Image/Role/RoleHeadChangYu3Q.png	Changyu
21026201	10262	1026	2				3000	Well, do you know which game I am good at?	2	Match-three	Mahjong and Cards	Magic tricks	Yo, good one!	I'll throw you a lifeline this time. The correct answer is <color=#3291DB>Mahjong, playing cards</color>. Next time, that'll cost ya!	Assets/Product/Texture/Image/Role/RoleHeadChangYu3Q.png	Changyu
21026202	10262	1026	2				3000	How many secret bases do I have?	1	48?	1?	You don't have any	Yo, good one!	I'll throw you a lifeline this time. The correct answer is <color=#3291DB>48</color>. Next time, that'll cost ya!	Assets/Product/Texture/Image/Role/RoleHeadChangYu3Q.png	Changyu
21026203	10262	1026	2				3000	What's the name of the team I formed with Sophia and Nanami?	3	Poker Pals	Lucky Ladies	Little League	Yo, good one!	I'll throw you a lifeline this time. The correct answer is <color=#3291DB>Little League</color>. Next time, that'll cost ya!	Assets/Product/Texture/Image/Role/RoleHeadChangYu3Q.png	Changyu
21026301	10263	1026	2				3000	Do you remember my Activation Date?	2	6-Apr	7-Apr	8-Apr	Yo, good one!	I'll throw you a lifeline this time. The correct answer is <color=#3291DB>7-Apr</color>. Next time, that'll cost ya!	Assets/Product/Texture/Image/Role/RoleHeadChangYu3Q.png	Changyu
21026302	10263	1026	2				3000	Do you know which one is my favorite?	1	Copper Coin	Portable Game Console	High-Power Batteries	Yo, good one!	I'll throw you a lifeline this time. The correct answer is <color=#3291DB>Copper Coin</color>. Next time, that'll cost ya!	Assets/Product/Texture/Image/Role/RoleHeadChangYu3Q.png	Changyu
21026303	10263	1026	2				3000	Which play have I starred in?	3	Farewell My Concubine	A Hundred Years of Convenient Romance	Battle of Changban	Yo, good one!	I'll throw you a lifeline this time. The correct answer is <color=#3291DB>Battle of Changban</color>. Next time, that'll cost ya!	Assets/Product/Texture/Image/Role/RoleHeadChangYu3Q.png	Changyu
31026101		1026	3	I'm willing to admit defeat. So tell me, what can I do for you?	Thank you.										Assets/Product/Texture/Image/Role/RoleHeadChangYu3Q.png	Changyu
41026101		1026	4	Looks like you lost the bet. You're welcome to try again next time!	I will try harder.										Assets/Product/Texture/Image/Role/RoleHeadChangYu3Q.png	Changyu
11027101		1027	1	Humans always yearn for power far beyond themselves.		0									Assets/Product/Texture/Image/Role/RoleHeadLuna3Q.png	Luna
11027102		1027	1	But can you really bear the price of this power?		11027101									Assets/Product/Texture/Image/Role/RoleHeadLuna3Q.png	Luna
11027103		1027	1	Forget it... If you want me to help you, you'll have to answer a few questions first.		11027102									Assets/Product/Texture/Image/Role/RoleHeadLuna3Q.png	Luna
21027101	10271	1027	2				3000	Do you know which one is the coating of Laurel?	3	Pact of Zero	Tulle Redbud	Street Rebellion	Not bad.	Do you need to be punished to make you remember? The correct answer is <color=#3291DB>Street Rebellion</color>.	Assets/Product/Texture/Image/Role/RoleHeadLuna3Q.png	Luna
21027102	10271	1027	2				3000	Which person isn't a comrade of mine?	2	Roland	Cinderelik	Lamia	Not bad.	Do you need to be punished to make you remember? The correct answer is <color=#3291DB>Cinderelik</color>.	Assets/Product/Texture/Image/Role/RoleHeadLuna3Q.png	Luna
21027103	10271	1027	2				3000	What do humans refer to me as?	1	Agent	Ascendant	Lunar Terror	Not bad.	Do you need to be punished to make you remember? The correct answer is <color=#3291DB>Agent</color>.	Assets/Product/Texture/Image/Role/RoleHeadLuna3Q.png	Luna
21027201	10272	1027	2				3000	Do you know what the external attachment on Laurel is fundamentally?	1	Punishing Virus	Dirt	Accessories	Not bad.	Do you need to be punished to make you remember? The correct answer is <color=#3291db>Punishing Virus</color>.	Assets/Product/Texture/Image/Role/RoleHeadLuna3Q.png	Luna
21027202	10272	1027	2				3000	I'm sure you don't know what gift I prefer.	2	Hugging Pillow	Night Light	Lily Brooch	Not bad.	Do you need to be punished to make you remember? The correct answer is <color=#3291DB>Night Light</color>.	Assets/Product/Texture/Image/Role/RoleHeadLuna3Q.png	Luna
21027203	10272	1027	2				3000	What does the Heteromer behind me do?	1	Change its shape to make different weapons	Handsome accessory	Make you float	Not bad.	Do you need to be punished to make you remember? The correct answer is <color=#3291DB>Change its shape to create different weapons</color>.	Assets/Product/Texture/Image/Role/RoleHeadLuna3Q.png	Luna
21027301	10273	1027	2				3000	What is the color of the night light on the bedside table?	2	White	Red	Green	Not bad.	Do you need to be punished to make you remember? The correct answer is <color=#3291DB>Red</color>.	Assets/Product/Texture/Image/Role/RoleHeadLuna3Q.png	Luna
21027302	10273	1027	2				3000	Who stabbed my back during Fake Ascension?	3	Gabriel	Huaxu	Gabriel & Huaxu	Not bad.	Do you need to be punished to make you remember? The correct answer is <color=#3291DB>Gabriel & Huaxu</color>.	Assets/Product/Texture/Image/Role/RoleHeadLuna3Q.png	Luna
21027303	10273	1027	2				3000	Do you remember my hair color in childhood?	3	Red	White	Gold	Not bad.	Do you need to be punished to make you remember? The correct answer is <color=#3291DB>Gold</color>.	Assets/Product/Texture/Image/Role/RoleHeadLuna3Q.png	Luna
31027101		1027	3	Come, we shall reshape the world.	Thank you.										Assets/Product/Texture/Image/Role/RoleHeadLuna3Q.png	Luna
41027101		1027	4	That's enough. I guess I shouldn't have expected much from you.	I will try harder.										Assets/Product/Texture/Image/Role/RoleHeadLuna3Q.png	Luna
11028101		1028	1	Yawn... I can't believe you still found me after I changed the comms channels so many times.		0									Assets/Product/Texture/Image/Role/RoleHeadWanShi3Q.png	Wanshi
11028102		1028	1	It's troublesome... but I guess there's nothing I can do except for asking questions.		11028101									Assets/Product/Texture/Image/Role/RoleHeadWanShi3Q.png	Wanshi
21028101	10281	1028	2				3000	Which team am I a part of?	1	Strike Hawk	Scarab	Gray Raven	Hmm... So you know the answer...	Wrong. The answer is <color=#3291DB>Strike Hawk</color>.	Assets/Product/Texture/Image/Role/RoleHeadWanShi3Q.png	Wanshi
21028102	10281	1028	2				3000	Do you know what gift I like?	3	Weather Glass	Media Player	Hugging Pillow	Hmm... So you know the answer...	No, the answer is <color=#3291DB>Hugging Pillow</color>.	Assets/Product/Texture/Image/Role/RoleHeadWanShi3Q.png	Wanshi
21028103	10281	1028	2				3000	How does Hypnos trigger its long-ranged dash skill?	1	Red Orb	Yellow Orb	Blue Orb	Hmm... So you know the answer...	Wrong. The answer is <color=#3291DB>Red Orb</color>.	Assets/Product/Texture/Image/Role/RoleHeadWanShi3Q.png	Wanshi
21028201	10282	1028	2				3000	Guess what my biggest wish is.	2	Sleeping 24 hours a day	Sleeping 25 hours a day	Sleeping 8 hours a day	Hmm... So you know the answer...	No, the answer is <color=#3291DB>Sleeping 25 hours a day</color>.	Assets/Product/Texture/Image/Role/RoleHeadWanShi3Q.png	Wanshi
21028202	10282	1028	2				3000	Why did I leave Star of Life and become a Construct?	1	You weren't a part of Star of Life	Too much overtime	Work was boring	Hmm... So you know the answer...	Wrong. The answer is <color=#3291DB>I wasn't a part of Star of Life</color>.	Assets/Product/Texture/Image/Role/RoleHeadWanShi3Q.png	Wanshi
21028203	10282	1028	2				3000	Do you know what weapon I use?	1	Gun Set	Spear Shield	Dual Guns	Hmm... So you know the answer...	No, the answer is <color=#3291DB>Gun Set</color>.	Assets/Product/Texture/Image/Role/RoleHeadWanShi3Q.png	Wanshi
21028301	10283	1028	2				3000	What is the can in my dressing room?	2	Canned fruit	Surstromming	Canned beef	Hmm... So you know the answer...	No, the answer is <color=#3291DB>Surstromming</color>.	Assets/Product/Texture/Image/Role/RoleHeadWanShi3Q.png	Wanshi
21028302	10283	1028	2				3000	Which of the following departments have I never worked in?	1	Biochemistry	Pediatrics	Construct Maintenance	Hmm... So you know the answer...	No, the answer is <color=#3291DB>Biochemistry</color>.	Assets/Product/Texture/Image/Role/RoleHeadWanShi3Q.png	Wanshi
21028303	10283	1028	2				3000	Do you remember what the note I usually put up at my resting spot says?	3	Do Not Disturb	Wanshi's Sleeping Cabin	Wanshi's Resting Place	Hmm... So you know the answer...	No, the answer is <color=#3291DB>Wanshi's Resting Place</color>.	Assets/Product/Texture/Image/Role/RoleHeadWanShi3Q.png	Wanshi
31028101		1028	3	Sigh... Come on. I'll have to ask Captain for a break after this...	Thank you.										Assets/Product/Texture/Image/Role/RoleHeadWanShi3Q.png	Wanshi
41028101		1028	4	...That's all, I guess. Right, it's finally over. Good night.	I will try harder.										Assets/Product/Texture/Image/Role/RoleHeadWanShi3Q.png	Wanshi
11029101		1029	1	Since you have asked me for help, there is no need to bother others.		0									Assets/Product/Texture/Image/Role/RoleHeadKamu3Q.png	Camu
11029102		1029	1	But first, you need to answer my questions.		11029101									Assets/Product/Texture/Image/Role/RoleHeadKamu3Q.png	Camu
21029101	10291	1029	2				3000	Which team do I belong to?	1	Strike Hawk	Gray Raven	Cerberus	Not too shabby.	Seriously? Did you forget the answer is <color=#3291DB>Strike Hawk</color>?!	Assets/Product/Texture/Image/Role/RoleHeadKamu3Q.png	Camu
21029102	10291	1029	2				3000	What do I like to say when casting my Signature Move?	3	I am the light!	The world is darkness!	I am the dark!	Not too shabby.	Seriously? Did you forget the answer is <color=#3291DB>I am the dark</color>?!	Assets/Product/Texture/Image/Role/RoleHeadKamu3Q.png	Camu
21029103	10291	1029	2				3000	Which effect does a Blue Orb trigger in the Normal Form?	2	Pulling nearby enemies	Interrupting enemy attacks	Increasing ATK	Not too shabby.	Seriously? Did you forget the answer is <color=#3291DB>Interrupting enemy attacks</color>?!	Assets/Product/Texture/Image/Role/RoleHeadKamu3Q.png	Camu
21029201	10292	1029	2				3000	As a game god, what kind of Golden Age game am I good at?	2	Turn Based Games	Action Games	Match 3 Games	Not too shabby.	Seriously? Did you forget the answer is <color=#3291DB>Action Games</color>?!	Assets/Product/Texture/Image/Role/RoleHeadKamu3Q.png	Camu
21029202	10292	1029	2				3000	Which of the following do I not hate?	3	Kurono	World	Battle	Not too shabby.	Seriously? Did you forget the answer is <color=#3291DB>Battle</color>?!	Assets/Product/Texture/Image/Role/RoleHeadKamu3Q.png	Camu
21029203	10292	1029	2				3000	What is the current relationship between me and Kamui?	1	Reconciling	Hostile	Good friends	Not too shabby.	Seriously? Did you forget the answer is <color=#3291DB>Reconciling</color>?!	Assets/Product/Texture/Image/Role/RoleHeadKamu3Q.png	Camu
21029301	10293	1029	2				3000	Why is there a damn Q&A session? Forget it. Go on. Do you know who got me the coating Yaksha Undertow?	2	Kamui and Lee	Nanami and Sophia	Ayla and Liv	Not too shabby.	Seriously? Did you forget the answer is <color=#3291DB>Nanami and Sophia</color>?!	Assets/Product/Texture/Image/Role/RoleHeadKamu3Q.png	Camu
21029302	10293	1029	2				3000	Do you know the name of my master?	1	Mao Zhen	Nikola	Asimov	Not too shabby.	Seriously? Did you forget the answer is <color=#3291DB>Mao Zhen</color>?!	Assets/Product/Texture/Image/Role/RoleHeadKamu3Q.png	Camu
21029303	10293	1029	2				3000	Which of the following foods have we not had together?	3	Nightmare Spicy Golden Egg Fried Rice	Very Spicy Octopus Balls	Milk Puff Coco Cookies	Not too shabby.	Seriously? Did you forget the answer is <color=#3291DB>Milk Puff Coco Cookies</color>?!	Assets/Product/Texture/Image/Role/RoleHeadKamu3Q.png	Camu
31029101		1029	3	Alright, release me from my shackles and let's go make a scene together.	Thank you.										Assets/Product/Texture/Image/Role/RoleHeadKamu3Q.png	Camu
41029101		1029	4	Huh? Are you serious about needing my help?! Don't expect you can trick me with food again this time.	I will try harder.										Assets/Product/Texture/Image/Role/RoleHeadKamu3Q.png	Camu
11030101		1030	1	Huaxu has told me why you're here.		0									Assets/Product/Texture/Image/Role/RoleHeadQu3Q.png	Qu
11030102		1030	1	It is not that easy to receive Kowloong's aid.		11030101									Assets/Product/Texture/Image/Role/RoleHeadQu3Q.png	Qu
11030103		1030	1	But your determination is commendable.		11030102									Assets/Product/Texture/Image/Role/RoleHeadQu3Q.png	Qu
11030104		1030	1	So, I can make an exception and give you a chance to prove yourself. As long as you can answer my questions.		11030103									Assets/Product/Texture/Image/Role/RoleHeadQu3Q.png	Qu
21030101	10301	1030	2				3000	What is the weapon I use?	1	Glaive	Tactical Lance	Dual Guns	Not bad. Indeed, you are the only one worthy.	The correct answer is <color=#3291DB>Glaive</color>. It's not like you to get an answer wrong…	Assets/Product/Texture/Image/Role/RoleHeadQu3Q.png	Qu
21030102	10301	1030	2				3000	How to trigger the Core Passive of my frame Pavo?	3	Extreme Dodge	Consuming all Sync Rate by Pinging	Gaining maximum Sync Rate by Pinging	Not bad. Indeed, you are the only one worthy.	The correct answer is <color=#3291DB>Gaining maximum Sync Rate by Pinging</color>. It's not like you to get an answer wrong…	Assets/Product/Texture/Image/Role/RoleHeadQu3Q.png	Qu
21030103	10301	1030	2				3000	What is my favorite place to be in Kowloong?	1	Observatory	Shopping district	The Nighter	Not bad. Indeed, you are the only one worthy.	The correct answer is <color=#3291DB>Observatory</color>. It's not like you to get an answer wrong…	Assets/Product/Texture/Image/Role/RoleHeadQu3Q.png	Qu
21030201	10302	1030	2				3000	What kind of books by humans do I like best?	2	Art books	History books	Graphic books	Not bad. Indeed, you are the only one worthy.	The correct answer is <color=#3291DB>History books</color>. It's not like you to get an answer wrong…	Assets/Product/Texture/Image/Role/RoleHeadQu3Q.png	Qu
21030202	10302	1030	2				3000	Who is in charge of Chaofeng Crew in KCC?	1	Moyuan	Villier	Yin	Not bad. Indeed, you are the only one worthy.	The correct answer is <color=#3291DB>Moyuan</color>. It's not like you to get an answer wrong…	Assets/Product/Texture/Image/Role/RoleHeadQu3Q.png	Qu
21030203	10302	1030	2				3000	Do you still remember the name of my bionic peacock?	3	Alan	Jiaogong	Huiyu	Not bad. Indeed, you are the only one worthy.	The correct answer is <color=#3291DB>Huiyu</color>. It's not like you to get an answer wrong…	Assets/Product/Texture/Image/Role/RoleHeadQu3Q.png	Qu
21030301	10303	1030	2				3000	Why did I want to become a Construct?	2	To unite the world	To protect the Tabula Akasha	To protect Kowloong	Not bad. Indeed, you are the only one worthy.	The correct answer is <color=#3291DB>To protect the Tabula Akasha</color>. It's not like you to get an answer wrong...	Assets/Product/Texture/Image/Role/RoleHeadQu3Q.png	Qu
21030302	10303	1030	2				3000	Which frame wasn't produced by Kowloong?	1	Wheel of Fortune	Phecda	Prime	Not bad. Indeed, you are the only one worthy.	The correct answer is <color=#3291DB>Wheel of Fortune</color>. It's not like you to get an answer wrong...	Assets/Product/Texture/Image/Role/RoleHeadQu3Q.png	Qu
21030303	10303	1030	2				3000	Starry Clouds is a good weapon. Do you know who gave it to me?	3	Villier	Lianshan	Moyuan	Not bad. Indeed, you are the only one worthy.	The correct answer is <color=#3291DB>Moyuan</color>. It's not like you to get an answer wrong…	Assets/Product/Texture/Image/Role/RoleHeadQu3Q.png	Qu
31030101		1030	3	Fine. Participating in the people's festival is one of the responsibilities of the monarch.	Thank you.										Assets/Product/Texture/Image/Role/RoleHeadQu3Q.png	Qu
41030101		1030	4	I think my priority is to get you to know more about Kowloong instead of aiding you.	I will try harder.										Assets/Product/Texture/Image/Role/RoleHeadQu3Q.png	Qu
11031101		1031	1	The commandant's invitation to play music together?		0									Assets/Product/Texture/Image/Role/RoleHeadR3Sailinna3Q.png	Selena
11031102		1031	1	Let's rehearse a bit before the formal performance.		11031101									Assets/Product/Texture/Image/Role/RoleHeadR3Sailinna3Q.png	Selena
21031101	10311	1031	2				3000	Which team was I a part of in Babylonia?	1	Archaeological Team	Support Force	Gray Raven	Beautiful concerto, Commandant.	No... The correct answer is <color=#3291DB>Archaeological Team</color>. You should keep practicing, Commandant.	Assets/Product/Texture/Image/Role/RoleHeadR3Sailinna3Q.png	Selena
21031102	10311	1031	2				3000	Which special effect does Capriccio's Signature Move inflict?	3	Burning the enemy	Increasing movement speed	Stopping time	Beautiful concerto, Commandant.	No... The correct answer is <color=#3291DB>Stop time</color>. You should keep practicing, Commandant.	Assets/Product/Texture/Image/Role/RoleHeadR3Sailinna3Q.png	Selena
21031103	10311	1031	2				3000	Which weapon does Capriccio excel with?	1	Flute Sword	Flute	Cello Blade	Beautiful concerto, Commandant.	No... The correct answer is <color=#3291DB>Flute Sword</color>. You should keep practicing, Commandant.	Assets/Product/Texture/Image/Role/RoleHeadR3Sailinna3Q.png	Selena
21031201	10312	1031	2				3000	Which enemy type does Capriccio excel against?	1	Dark	Lightning	Ice	Beautiful concerto, Commandant.	No... The correct answer is <color=#3291DB>Dark</color>. You should keep practicing, Commandant.	Assets/Product/Texture/Image/Role/RoleHeadR3Sailinna3Q.png	Selena
21031202	10312	1031	2				3000	Who prompted the assembly of the Capriccio to be restarted?	1	Ayla	Science Council	World Government Association of Art	Beautiful concerto, Commandant.	No... The correct answer is <color=#3291DB>Ayla</color>. You should keep practicing, Commandant.	Assets/Product/Texture/Image/Role/RoleHeadR3Sailinna3Q.png	Selena
21031203	10312	1031	2				3000	Do you remember who influenced my vision of opera?	3	Ayla	Allen	Your father	Beautiful concerto, Commandant.	No... The correct answer is <color=#3291DB>My father</color>. You should keep practicing, Commandant.	Assets/Product/Texture/Image/Role/RoleHeadR3Sailinna3Q.png	Selena
21031301	10313	1031	2				3000	Which Kowloong instrument was the first one I came into contact with?	2	Zither	Suona horn	Erhu	Beautiful concerto, Commandant.	No... The correct answer is <color=#3291DB>Suona horn</color>. You should keep practicing, Commandant.	Assets/Product/Texture/Image/Role/RoleHeadR3Sailinna3Q.png	Selena
21031302	10313	1031	2				3000	Where does Capriccio's story primarily come from?	1	The whale song signal accidentally released by Tempest	WGAA records	Ayla's memory	Beautiful concerto, Commandant.	No... The correct answer is <color=#3291DB>The whale song signal accidentally released by Tempest</color>. You should keep practicing, Commandant.	Assets/Product/Texture/Image/Role/RoleHeadR3Sailinna3Q.png	Selena
21031303	10313	1031	2				3000	Who designed Capriccio?	3	Ayla	Selena	Ayla & Selena	Beautiful concerto, Commandant.	No... The correct answer is <color=#3291DB>Ayla & Selena</color>. You should keep practicing, Commandant.	Assets/Product/Texture/Image/Role/RoleHeadR3Sailinna3Q.png	Selena
31031101		1031	3	Rehearsal is over. Let's take to the stage and perform our first piece, Conductor.	Thank you.										Assets/Product/Texture/Image/Role/RoleHeadR3Sailinna3Q.png	Selena
41031101		1031	4	There appears to be some dissonance... Seems like opening show needs to be delayed a while.	I will try harder.										Assets/Product/Texture/Image/Role/RoleHeadR3Sailinna3Q.png	Selena
11032101		1032	1	Commandant... Do you need my help?		0									Assets/Product/Texture/Image/Role/RoleHead21Hao3Q.png	No. 21
11032102		1032	1	According to the rules... You need to answer the questions correctly to unlock support authorization.		11031101									Assets/Product/Texture/Image/Role/RoleHead21Hao3Q.png	No. 21
11032103		1032	1	Well then, Commandant. How about I ask you a few questions?		11031102									Assets/Product/Texture/Image/Role/RoleHead21Hao3Q.png	No. 21
21032101	10321	1032	2				3000	What is Buddy to me?	1	Comrade	Weapon	Toy	Exactly... Good Job. That's what Buddy said just now.	Unfortunately… that's incorrect. I won't tell you the correct answer is <color=#3291DB>Comrade</color>, Commandant.	Assets/Product/Texture/Image/Role/RoleHead21Hao3Q.png	No. 21
21032102	10321	1032	2				3000	Which special effect does Buddy inflict upon dealing DMG to the enemy?	1	Null Heal	Stun	Decrease DEF	Exactly... Good Job. That's what Buddy said just now.	Unfortunately… that's incorrect. I won't tell you the correct answer is <color=#3291DB>Null Heal</color>, Commandant.	Assets/Product/Texture/Image/Role/RoleHead21Hao3Q.png	No. 21
21032103	10321	1032	2				3000	What is the highest rating my Signature Move can achieve?	2	SS	S	SSS	Exactly... Good Job. That's what Buddy said just now.	Unfortunately… that's incorrect. I won't tell you the correct answer is <color=#3291DB>S</color>, Commandant.	Assets/Product/Texture/Image/Role/RoleHead21Hao3Q.png	No. 21
21032201	10322	1032	2				3000	Where did we first meet, Commandant?	2	Labyrinth Town	Babylonia	Kurono Base	Exactly... Good Job. That's what Buddy said just now.	Unfortunately… that's incorrect. I won't tell you the correct answer is <color=#3291DB>Babylonia</color>, Commandant.	Assets/Product/Texture/Image/Role/RoleHead21Hao3Q.png	No. 21
21032202	10322	1032	2				3000	Who gave me my activation date?	3	Kurono	Vera	Me	Exactly... Good Job. That's what Buddy said just now.	Unfortunately… that's incorrect. I won't tell you the correct answer is <color=#3291DB>You</color>.	Assets/Product/Texture/Image/Role/RoleHead21Hao3Q.png	No. 21
21032203	10322	1032	2				3000	What do you think of my smile?	1	So pretty...	It's weird...	It's like a daisy...	Exactly... Good Job. That's what Buddy said just now.	Unfortunately… that's incorrect. I won't tell you the correct answer is <color=#3291DB>So pretty...</color>, Commandant.	Assets/Product/Texture/Image/Role/RoleHead21Hao3Q.png	No. 21
21032301	10323	1032	2				3000	Who was the first strong enemy we faced?	2	Roland	Voodoo	Luna	Exactly... Good Job. That's what Buddy said just now.	Unfortunately… that's incorrect. I won't tell you the correct answer is <color=#3291DB>Voodoo</color>, Commandant.	Assets/Product/Texture/Image/Role/RoleHead21Hao3Q.png	No. 21
21032302	10323	1032	2				3000	What do people like to call me?	3	28	46	21	Exactly... Good Job. That's what Buddy said just now.	Unfortunately… that's incorrect. I won't tell you the correct answer is <color=#3291DB>21</color>, Commandant.	Assets/Product/Texture/Image/Role/RoleHead21Hao3Q.png	No. 21
21032303	10323	1032	2				3000	What do I normally like to do?	2	Stargaze	Watch videos	Sleep	Exactly... Good Job. That's what Buddy said just now.	Unfortunately… that's incorrect. I won't tell you the correct answer is <color=#3291DB>Watch videos</color>, Commandant.	Assets/Product/Texture/Image/Role/RoleHead21Hao3Q.png	No. 21
31032101		1032	3	Data updated. Access unlocked. Time to "kick" some "ass," Commandant.	Thank you.										Assets/Product/Texture/Image/Role/RoleHead21Hao3Q.png	No. 21
41032101		1032	4	Data updated. Failed to unlock access. According to regulations, I must take my leave.	I'll try harder next time.										Assets/Product/Texture/Image/Role/RoleHead21Hao3Q.png	No. 21
11033101		1033	1	Support request received.		0									Assets/Product/Texture/Image/Role/RoleHeadHakama3Qnew.png	Haicma
11033102		1033	1	Advanced evaluation required.		11033101									Assets/Product/Texture/Image/Role/RoleHeadHakama3Qnew.png	Haicma
11033103		1033	1	Evaluation content—synchronization test.		11033102									Assets/Product/Texture/Image/Role/RoleHeadHakama3Qnew.png	Haicma
11033104		1033	1	Therefore, I invite you to conduct a test to increase synchronization rate.		11033103									Assets/Product/Texture/Image/Role/RoleHeadHakama3Qnew.png	Haicma
21033101	10331	1033	2				3000	Which weapon do I prefer?	2	Greatsword	Scythe	Lance	Correct answer. Synchronization rate with Commandant increased.	Answer incorrect. Synchronization rate decreased. Proposed answer: <color=#3291DB>Scythe</color>.	Assets/Product/Texture/Image/Role/RoleHeadHakama3Qnew.png	Haicma
21033102	10331	1033	2				3000	Which enemy type do I excel against?	1	Ice	Fire	Physical	Correct answer. Synchronization rate with Commandant increased.	Answer incorrect. Synchronization rate decreased. Proposed answer: <color=#3291DB>Ice</color>.	Assets/Product/Texture/Image/Role/RoleHeadHakama3Qnew.png	Haicma
21033103	10331	1033	2				3000	How do I trigger Starveil's Core Passive?	3	Press and hold Attack	Press and hold Dodge after a Blue 3-Ping	Press and hold Dodge	Correct answer. Synchronization rate with Commandant increased.	Answer incorrect. Synchronization rate decreased. Proposed answer: <color=#3291DB>Press and hold Dodge</color>.	Assets/Product/Texture/Image/Role/RoleHeadHakama3Qnew.png	Haicma
21033201	10332	1033	2				3000	Who was I looking for when I was wandering on Earth?	2	Church of Machina	Nanami	Ascension-Network	Correct answer. Synchronization rate with Commandant increased.	Answer incorrect. Synchronization rate decreased. Proposed answer: <color=#3291DB>Nanami</color>.	Assets/Product/Texture/Image/Role/RoleHeadHakama3Qnew.png	Haicma
21033202	10332	1033	2				3000	Who gave me the name "Haicma"?	3	Researchers	Church of Machina	Nanami	Correct answer. Synchronization rate with Commandant increased.	Answer incorrect. Synchronization rate decreased. Proposed answer: <color=#3291DB>Nanami</color>.	Assets/Product/Texture/Image/Role/RoleHeadHakama3Qnew.png	Haicma
21033203	10332	1033	2				3000	Why did I join the Church of Machina?	3	To repay the kindness of the church	Because of Nanami	To observe the Church of Machina	Correct answer. Synchronization rate with Commandant increased.	Answer incorrect. Synchronization rate decreased. Proposed answer: <color=#3291DB>Heuristic Artificial Intelligence Caretaking Machine-Alpha</color>.	Assets/Product/Texture/Image/Role/RoleHeadHakama3Qnew.png	Haicma
21033301	10333	1033	2				3000	What is the full name of my operation system?	1	Heuristic Artificial Intelligence Caretaking Machine-Alpha.	Non-heuristic Artificial Intelligence Caretaking Machine-Alpha.	Artificial Intelligence Caretaking Machine-Alpha.	Correct answer. Synchronization rate with Commandant increased.	Answer incorrect. Synchronization rate decreased. Proposed answer: <color=#3291DB>Heuristically Artificial Intelligence Caretaking Machine—Alpha.</color>.	Assets/Product/Texture/Image/Role/RoleHeadHakama3Qnew.png	Haicma
21033302	10333	1033	2				3000	Which organization did my main program originally serve?	2	Kurono	Science Council	Arctic Route Union	Correct answer. Synchronization rate with Commandant increased.	Answer incorrect. Synchronization rate decreased. Proposed answer: <color=#3291DB>Science Council</color>.	Assets/Product/Texture/Image/Role/RoleHeadHakama3Qnew.png	Haicma
