Id	Type	Title	Desc	Time	PrefabPath
301625007	2		The Polar Soldier will spawn in <color=#FFFF66>{0}</color>s		
301625008	2		The Deconstructor will cast Dart in <color=#FFFF66>{0}</color>s		
301902001	8	Collab Core α:	{0}/4		
301902002	8	Collab Core β:	{0}/2		
301902003	8	Solo Core α:	{0}/6		
301902004	8	Solo Core β:	{0}/2		
1502032101	1		<size=50>Open Eyes</size>		
1502032102	1		<size=50>Stand Up</size>		
1502032103	1		<size=50>Move Forward</size>		
1502032104	8	Frame Emergency Reboot:	{0}%		
1502032105	1		Frame Emergency Reboot Completed	1	
1502032106	1		Go the upper level of the lighthouse	1	
1502032107	2		Go the upper level of the lighthouse		
1502032108	2		Go the upper level of the lighthouse                                                           <size=25><color=#FFFF66>Eliminated the Corrupted on the way</color></size>		
1502032109	1		Go the upper level of the lighthouse\n<size=25><color=#FFFF66>Watch out for the M.I.N.D. corruption</color></size>	1	
1502032110	2		Go the upper level of the lighthouse                                                           <size=25><color=#FFFF66>Watch out as M.I.N.D. is corrupted</color></size>		
1502032111	8	M.I.N.D. Corruption	{0}%		
1502032201	1		Eliminate the threat	1	
1502032202	2		Find a way out                                                              <size=25><color=#FFFF66>Eliminate the threat</color></size>		
1502032203	1		Break the barrier in the passage	1	
1502032204	2		Find a way out                                                              <size=25><color=#FFFF66>Break the barrier in the passage</color></size>		
1502032205	1		Defeat the enemy	1	
1502032206	2		Defeat the enemy		
1502032207	1		Break the barrier in the passage	1	
1502032208	2		Break the barrier in the passage		
1502032209	2		Deflect objects to break the fan in the passage		
301100001	2		Defeat all enemies		
301100002	1		Defeat all enemies	2	
301100003	2		Only <color=#FF3333>3-Ping</color> skills can damage the enemies		
301100004	1		Use <color=#FF3333>3-Ping</color> skills to defeat the enemies	2	
301100005	2		Defeat the enemies within the time limit		
301100006	1		Defeat the enemies within 1 minute	2	
301100007	2		Clear the stage within 60s    ★★★		
301100008	1		Don't forget to use <color=#FF0000>QTE/Switch</color> in battle!	3	
301100009	1		Attack actively! Reducing the enemy's Execution Bar is the key to getting more stars.	3	
301100010	1		The enemies will possess high resistance. Use Tank QTE Skills wisely to weaken them!	3	
301100011	1		We have a special enemy with Execution Bar. Use Uniframe Skills to defeat them quickly!	3	
301100012	1		The Commandant must use everything they have learned in this test. Good luck!	3	
301100013	2		Clear the stage within 120s    ★★		
301100014	2		Clear the stage    ★		
301100015	1		Red Orb 3-Ping + Blue Orb will trigger Core Passive. Tie the enemies down with the CUB.	3	
301100016	1		The key to gaining stars is to dodge consecutive attacks by switching.	3	
301100017	1		Attack the enemies with everything you have learned so far.	3	
301100018	1		The key to gaining stars is to dodge consecutive attacks by switching.	3	
301100019	1		Unleash everything you learned to clear the comprehensive combat trial.	3	
301100020	1		The key to victory is to dodge the enemy's <color=#ff0000>intense attacks</color> by switching or find a way to deal with them.	3	
301100021	1		The key to victory is to grasp the enemy's <color=#ff0000>attack rhythm</color>.	3	
301100022	1		The enemy's <color=#ff0000>claw attacks</color> can be <color=#33CCFF>deflected</color> by attacking. The key to victory is to <color=#33CCFF>deflect</color> masterfully.	3	
1502032301	1		Eliminate the current Corrupted	1	
1502032302	2		Eliminate the current Corrupted		
1502032303	1		Memory Backtrack	1	
1502032304	1		Go up to the upper arm plate and attack the Signal Light!	1	
1502032305	2		Defeat the enemy 		
1502032306	1		<color=#FFFF66>Follow the fireflies</color>	1	
1502032307	2		Escape the platform                                        <size=25><color=#FFFF66>The platform is collapsing</color></size>		
1502032308	2		Escape the platform                                        <size=25><color=#FFFF66>Watch out for laser!</color></size>		
1502032309	1		Defeat the enemy 	1	
1502032310	2		Find the exit		
1502030901	2		Eliminate the intruding Corrupted!		
1502030902	2		Activate the scout drone!		
1502030903	2		Try to activate the defensive devices at the entrance to the medical center!		
1502030904	2		Search the vicinity for possible clue of the password!		
1502030905	8	Team Status: <color=#5FDF41>■■■■■</color><color=#999999>■</color>	Talbot		
1502030906	8	Team Status: <color=#5FDF41>■■■■■</color><color=#999999>■</color>	Male Construct Soldier		
1502030907	8	Team Status: <color=#5FDF41>■■■■■</color><color=#999999>■</color>	Female Construct		
1502030908	8	Team Status: <color=#5FDF41>■■■■</color><color=#999999>■■</color>	Talbot		
1502030909	8	Team Status: <color=#5FDF41>■■■■</color><color=#999999>■■</color>	Male Construct Soldier		
1502030910	8	Team Status: <color=#5FDF41>■■■■</color><color=#999999>■■</color>	Female Construct		
1502030911	8	Team Status: <color=#5FDF41>■■■</color><color=#999999>■■■</color>	Talbot		
1502030912	8	Team Status: <color=#5FDF41>■■■</color><color=#999999>■■■</color>	Male Construct Soldier		
1502030913	8	Team Status: <color=#5FDF41>■■■</color><color=#999999>■■■</color>	Female Construct		
1502030914	2		Eliminate the intruding Corrupted with the defensive devices!		
1502030915	8	Team Status: <color=#E11505>■■</color><color=#999999>■■■■</color>	Talbot		
1502030916	8	Team Status: <color=#E11505>■■</color><color=#999999>■■■■</color>	Male Construct Soldier		
1502030917	8	Team Status: <color=#E11505>■■</color><color=#999999>■■■■</color>	Female Construct		
1502030918	2		Talk to your team		
1502030401	8	Combat Adaptability: <color=#FF9900>■</color><color=#999999>■■■</color>	Basic Attack Usage		
1502030402	8	Combat Adaptability: <color=#FF9900>■■</color><color=#999999>■■</color>	Skill Usage		
1502030403	8	Combat Adaptability: <color=#FF9900>■■■</color><color=#999999>■</color>	Weapon Charge		
1502030404	8	Combat Adaptability: <color=#FF9900>■■■■</color>	Signature Usage		
1502030405	2		Eliminate the Corrupted and save Talbot!		
1502030406	2		Talk to Talbot		
1502030407	2		Eliminate the pursuing Corrupted		
301311260	2		Talk to the Mountain God		
301311261	1		The Mountain God has temporarily joined you in battle	2	
301311262	8	Materials Owned	{0}/6		
301311263	2		Pick Bamboo Leaves		
301311264	1		Success!	2	
301311265	1		Perfect!	2	
301311266	1		Defeat the enemies	2	
301311267	1		More enemies are woken up	2	
301311268	2		Search for bamboo leaves		
301311269	2		Keep searching for bamboo leaves		
301311270	2		Defeat the enemies		
301311271	1		Defeat the enemies	2	
301311272	1		Defeat the ambushing enemies	2	
301311273	1		All materials collected!	2	
301311290	2		Keep moving		
301311291	2		Eliminate the soldiers and keep moving		
301311292	1		Choose another route to shake off pursuers	2	
301311293	1		Meet with Kamui	3	
301311294	2		Meet with Kamui		
301311295	2		Eliminate the ambushing soldiers		
301311296	2		Repel the pursuing soldiers		
301311320	2		Sneak into the Artifact Hall		
301311321	1		Received a mysterious talisman	2	
301311322	1		The mysterious talisman broke the magic that concealed the trails.	2	
301311330	1		Defeat Overlord Celica	3	
301311331	2		Hold on until Lee is ready!		
301311360	1		The Realm Guardian has gone berserk!	2	
301311361	2		Advance to the target area		
301311362	2		Defeat the Realm Guardian		
301311363	2		Stop the Realm Guardian		
74418901	8	Rifts of Will: <color=#FF9900>■■■■■</color>	{0}%		
74418902	8	Rifts of Will: <color=#FF9900>■■■■</color><color=#999999>■</color>	{0}%		
74418903	8	Rifts of Will: <color=#FF9900>■■■</color><color=#999999>■■</color>	{0}%		
74418904	8	Rifts of Will: <color=#FF9900>■■</color><color=#999999>■■■</color>	{0}%		
74418905	8	Rifts of Will: <color=#FF9900>■</color><color=#999999>■■■■</color>	{0}%		
74418906	8	Rifts of Will: <color=#999999>■■■■■</color>	Loss		
74418907	8	Rifts of Will: <color=#FF9900>■■■■</color><color=#FF0000>■</color>	{0}%		
74418908	8	Rifts of Will: <color=#FF9900>■■■</color><color=#999999>■</color><color=#FF0000>■</color>	{0}%		
74418909	8	Rifts of Will: <color=#FF9900>■■</color><color=#999999>■■</color><color=#FF0000>■</color>	{0}%		
74418910	8	Rifts of Will: <color=#FF9900>■</color><color=#999999>■■■</color><color=#FF0000>■</color>	{0}%		
74418911	8	Rifts of Will: <color=#999999>■■■■</color><color=#FF0000>■</color>	Loss		
74418912	8	Rifts of Will: <color=#FF9900>■■■</color><color=#FF0000>■■</color>	{0}%		
74418913	8	Rifts of Will: <color=#FF9900>■■</color><color=#999999>■</color><color=#FF0000>■■</color>	{0}%		
74418914	8	Rifts of Will: <color=#FF9900>■</color><color=#999999>■■</color><color=#FF0000>■■</color>	{0}%		
74418915	8	Rifts of Will: <color=#999999>■■■</color><color=#FF0000>■■</color>	Loss		
74418916	8	Rifts of Will: <color=#FF9900>■■</color><color=#FF0000>■■■</color>	{0}%		
74418917	8	Rifts of Will: <color=#FF9900>■</color><color=#999999>■</color><color=#FF0000>■■■</color>	{0}%		
74418918	8	Rifts of Will: <color=#999999>■■</color><color=#FF0000>■■■</color>	Loss		
74418919	8	Rifts of Will: <color=#FF9900>■</color><color=#FF0000>■■■■</color>	{0}%		
74418920	8	Rifts of Will: <color=#999999>■</color><color=#FF0000>■■■■</color>	Loss		
99960001	15		Tips for Test {0}|Row 1 {0}{1}{2}||Row 3 {0}{1}{2}		
99960002	15		|0|		
300603331	1		Defeat Wheel of Fortune.\n<color=#33FFFF><size=28>Chariot has joined the battle as reinforcements.</size></color>	1	
300603332	2		Defeat Wheel of Fortune.           <color=#33FFFF><size=25>Upon <color=#FF9900>finishing</color> an enemy, Uniframes will charge Chariot.</size></color>		
300603341	1		Defeat Acid Ant.\n<color=#33FFFF><size=28>Chariot has joined the battle as reinforcements.</size></color>	1	
300603342	2		Defeat Acid Ant.           <color=#33FFFF><size=25>Defeating <color=#FF9900>marked</color> enemies will charge Chariot.</size></color>		
300603351	1		Defeat Musashi IX.\n<color=#33FFFF><size=28>Chariot has joined the battle as reinforcements.</size></color>	1	
300603352	2		Defeat Musashi IX.           <color=#33FFFF><size=25>Defeating <color=#FF9900>marked</color> enemies will charge Chariot.</size></color>		
300603511	2		Weakness triggered! <size=25><color=#33FFFF>Matrix</color> will deal <color=#33FFFF>DMG equal to 20% of HP</color> once.</size>		
300603521	2		Weakness triggered! Using <size=25><color=#33FFFF>Extreme Dodge 3 times</color> will interrupt the formation of phantoms.</size>		
300603522	8	Extreme Dodge: <color=#999999>●●●</color>	 0/3		
300603523	8	Extreme Dodge: <color=#FF9900>●</color><color=#999999>●●</color>	 1/3		
300603524	8	Extreme Dodge: <color=#FF9900>●●</color><color=#999999>●</color>	 2/3		
300603525	8	Extreme Dodge: <color=#FF9900>●●●</color>	Complete		
300603526	2		HP drops to <color=#33FFFF>60%/30%</color>.          Shark-speare <color=#33FFFF>summons data phantoms</color> to join the battle.		
300603527	1		<size=45><color=#33FFFF>Matrix has no cooldown.</color></size>\n<color=#33FFFF>Attack</color> after Matrix will deal <color=#33FFFF>DMG equal to 20% of HP</color> once.	2	
300603528	2		HP drops to <color=#33FFFF>60%/30%</color>.          Shark-speare casts <color=#33FFFF>Floating Combo</color>. 		
300603529	1		<size=45><color=#33FFFF>Extreme Dodge</color></size>\nDodge <color=#33FFFF>3 times</color> to <color=#33FFFF>interrupt</color> the formation of phantoms.	1.5	
300603530	1		<size=45>Successful Interruption</size>	1	
300603531	2		Guardian will <color=#33FFFF>revive 3 times</color>.              After reviving, Guardian will become <color=#33FFFF>immune to lethal DMG</color>. 		
300603532	2		<size=25>Basic Attack DMG increases by 200% after a 3-Ping.          3-Ping DMG decreases by 20%, stacking up to 5 times.</size>		
300603533	2		Enemies are <color=#33FFFF>unaffected by Matrix</color>.            <color=#33FFFF>DMG taken increases by 50%</color> in Matrix. 		
30062601	16		Tides Crashing In|The next enemy wave will appear when all enemies are defeated.|Next Enemy Wave: {0}s|<color=#38bbff>Remaining Waves: {0}</color>|Placeholder		
30062602	16		Against the Tides|Survive until the countdown ends or clear all enemy waves.|Remaining Time: {0}s|<color=#38bbff>Remaining Waves: {0}</color>|Placeholder		
30062603	16		Feast of Tides|Enemies will no longer spawn when a certain number of enemies are defeated.|Enemies to Defeat: {0}|<color=#38bbff>Enemies Defeated: {0}</color>|Placeholder		
30062604	16		Breaking Tides|Deal a certain amount of DMG to clear the stage.|Required DMG: {0:0}|<color=#38bbff>DMG Dealt: {0:0}</color>|Placeholder		
30062605	2		Defeat all enemies.		
30062606	1		Darkness floods into the pupils, contaminating the boundaries of vision.	2	
30062607	1		Faith begins crumbling as the boundaries of reality are not as sharp as before...	2	
30062608	1		The tide will pounce on its quarry.	2	
30062609	1		The tide will tear its offering apart.	2	
30062610	1		Twisted billows have constricted the body.	2	
30062611	1		Twisted thunderbolts are gnawing the shell.	2	
30062612	1		Turning away from the light of will, you embrace the branch of the abyss.	2	
30062613	1		You dive into the tide, taking in all its power.	2	
30062614	1		At the cost of being torn apart, you expose yourself to the storm for a glimpse into the mysteries of twisted nature.	2	
30062615	1		Once again, reality falls into illusion.	2	
30062616	1		When they are finally gone, the world returns to the edge of reality.	2	
30062617	1		The bonfire has lured the moths into dancing with its flame fueled by crisis and glory.	2	
30062618	1		<color=#ff0000>As the wall of will crumbles, the enemies are becoming more ferocious.</color>	2	
30062619	1		As the wall of will crumbles, a crimson timer is counting down: 60... 59...	2	
7637030	1		The combat-assisting robot - [Black Nat] next to you has put the enemies on high alert (receive 20% more DMG).	2	
7637041	1		The [Saphorus White Codex] in your hand seems to have caught the enemies off guard (deal 30% more DMG).	2	
7637042	1		The [Clyphas Black Codex] in your hand has dazed the enemies (enemies lose 1% max HP per second).	2	
7637051	1		[Merlin's Jewel] has brought certain sanity back to the enemies with its soft radiance (enemy ATK decreases by 90%).	2	
7637052	1		[Indigo Wave Amethyst] reflects the eyes of the enemies, which are burning with rage. (enemy ATK increases by 30%).	2	
1020010200	2		Tap the button to investigate using the Phantom Tracer.		
1020010201	2		Use the Phantom Tracer to investigate at the right timing.		
1020010202	2		Interact with Scavenger's phantom.		
1020010203	2		Follow Scavenger's phantom.		
1020010204	2		Go to where the survivors are.		
1020010205	1		Acquired the password of the water curtain.	3	
1020010206	2		Cut off the water curtain's power.		
1020010207	2		Water Curtain Password: 9451		
1020010300	2		Head downstairs.		
1020010301	2		Defeat the enemies.		
1020010302	2		Analyze the information with the Phantom Tracer.		
1020010303	2		Investigate the glowing spot.		
1020010304	2		Head downstairs.		
1020010305	1		Stability rate decreased.	2	
1020010306	2		Investigate the past events.		
1020010307	1		Enemies have appeared!	2	
1020010308	2		Defeat the enemies.		
1020010309	2		Tap the button to establish a Deep M.I.N.D. connection with Bianca to stabilize her M.I.N.D.		
1020010310	2		Catch up with Scavenger(?).		
1020010311	2		Find information about the missing Construct with the Phantom Tracer.		
1020010312	2		Find information about the missing Construct.		
1020010313	2		Defeat all enemies and save Scavenger(?).		
1020010314	2		Check on Scavenger(?).		
1020010315	1		Enemies have appeared!	2	
1020010316	2		Defeat the enemies in the way.		
1020010317	2		Use the "Phantom Tracer" on the body.		
1020010318	2		Follow the tracing phantom for information.		
1020010319	2		Defeat the enemies.		
1020010320	2		Interact with Construct Soldiers to grasp the current situation.		
1020010321	2		Investigate the missing Construct Soldiers.		
1020010322	2		Investigate the mysterious red butterfly.		
1020010323	2		Defeat the Redcoral Host.		
1020010324	2		Investigate the reasons why the Redcoral Host has appeared.		
1020010325	2		Defeat the newest converted Redcoral Host.		
1020010326	2		Go to the dolphin show hall.		
1020010327	8	Scavenger(?) HP: 	{0}%		
1020010328	1		Scavenger's HP has dropped below 50%!	2	
1020010400	2		Follow ???.		
1020010401	2		Get rid of the corruption.		
1020010402	2		Go to the target point.		
1020010403	2		Use the Phantom Tracer.		
1020010404	2		Investigate the three phantoms.		
1020010405	2		Go to the target point and reboot the Phantom Tracer.		
1020010406	2		Defeat ????.		
1020010407	2		Go to the target point and reboot the Phantom Tracer.		
1020010408	2		Go.		
1020010409	1		New enemies have appeared.	2	
1020010410	1		Deep M.I.N.D. connection activated. Stability rate fixed at maximum level.	2	
1020010411	2		Use the Phantom Tracer.		
1020010412	2		Defeat Hetero-Consciousness Host.		
1020010413	2		Switch form to get rid of the corruption.		
1020010500	2		Defeat the enemies attacking the refugee child.		
1020010501	8	Refugee Child's HP: 	{0}%		
1020010502	1		The refugee child's HP has dropped below 50%!	2	
1020010503	2		Talk to the refugee child.		
1020010504	2		Escort the refugee child to the hall within a limited time.		
1020010505	1		More enemies have arrived!	2	
1020010506	2		Defeat the enemies.		
1020010507	2		Protect Scavengers until they have retreated.		
1020010508	8	Scavengers' HP: 	{0}%		
1020010509	1		Scavenger's HP has dropped below 50%!	2	
1020010510	2		Defeat remaining enemies and retreat.		
1020011001	1		The Purifying Force has joined the battle.\n<size=25>Their statuses are displayed on the left side of the screen. Tap Jha's portrait to select the Purifying Force's tactics.</size>	5	
999909291	5	<size=45><b>Bold & Enlarge Font</b></size>\	Placeholder		
999909292	15		Test Row 1		
1502040501	2		Advance to the living room		
1502040502	5	<size=45><b>Barque Model</b></size>	A complex, delicate handicraft barque ornament.\n\nThe creator must have put great effort into processing \n\nthe materials to avoid their work from rotting away \n\ncompletely over time.		
1502040503	5	<size=45><b>Phonograph</b></size>	Its hand-crank can still be turned, but no response \n\nwill come out of it.\n\nIt must've broken.		
1502040504	2		Enter the living room of the orphanage		
1502040505	2		Investigate the living room and find the security room		
1502040506	5	<size=45><b>Broken Construct</b></size>	The Construct is already broken and doesn't appear to \n\npose any threat.\n\nBased on the identification of the terminal, \n\nits modification surgery was done at around the age of \n\nten.\n\nAlthough its frame is of a very old version, the Construct \n\nlooks completely different from the image the terminal \n\ndisplayed,which indicates illegal modification.		
1502040507	5	<size=45><b>Orphanage Bunk Bed</b></size>	Most bunk beds are neat and tidy.\n\nPerhaps the children here have been living a relatively \n\neasy life?		
1502040508	5	<size=45><b>Rocking Horse</b></size>	The horse can still be used despite the subtle \n\nscratches on it.		
1502040509	5	<size=45><b>Big Teddy Bear</b></size>	There is a broken surveillance device in the belly of \n\nthe bear.		
1502040510	5	<size=45><b>Clock</b></size>	The pendulum seems to be stuck, but the hands\n\nare still movable.\n\nOn the side of the pendulum clock is a schedule.\n\n\n\n————————Schedule————————\n\n07:00-07:30 Get up\n\n07:30-12:00 ▇▇▇▇\n\n12:00-14:00 Afternoon ▇▇\n\n14:00-16:00 Group Games\n\n16:00-22:00 ▇▇▇▇\n\n22:00-07:00 Night Rest\n\n\n\nThere is another schedule under it.\n\nRemoving the one on top will ruin it. Just keep \n\nit as it is.		
1502040511	2		Get to Vera		
1502040512	2		Wait for Vera to finish investigating the shelf		
1502040513	2		Find and adjust things that affect memory                                                           <size=25><color=#CCCCCC>Switch to</color> <color=#0099FF>Bambinata</color> and <color=#CCCCCC>enter</color> the <color=#0099FF>Memory POV</color></size>		
1502040514	2		Fix the broken memory data                        <size=25><color=#CCCCCC>Switch to</color> <color=#FF0000>Vera</color> and <color=#CCCCCC>return to</color> the <color=#FF0000>Reality POV</color></size>		
1502040515	2		Adjust the time of the clock		
1502040516	5	<size=45><b>Marks on the Floor</b></size>	Judging from the four square marks on the carpet,\n\nsomething must be placed here for a long time.		
1502040517	8	Square Stool	Obtained		
1502040518	5	<size=45><b>Square Stool</b></size>	A common four-legged stool knocked over by someone		
1502040519	2		Eliminate the activated Constructs		
1502040520	8	 <color=#00FFFF>▇</color> <color=#00FFFF>5%</color>	<color=#FF6600>Data Recovery</color>		
1502040521	8	 <color=#00FFFF>▇▇▇▇</color> <color=#00FFFF>35%</color>	<color=#FF6600>Data Recovery</color>		
1502040522	8	 <color=#00FFFF>▇▇▇▇▇▇▇▇▇▇▇</color> <color=#00FFFF>68%</color>	<color=#FF6600>Data Recovery</color>		
1502040523	8	 <color=#00FFFF>▇▇▇▇▇▇▇▇▇▇▇▇▇▇▇</color> <color=#00FFFF>100%</color>	<color=#FF6600>Data Recovery</color>		
1502040524	2		Verify at the "shelf"		
1502040601	2		Load data with the external memory module		
1502040602	2		Investigate in the recovery space              <size=25><color=#CCCCCC>No. </color><color=#0099FF>312</color> <color=#CCCCCC>data</color> or <color=#CCCCCC>No. </color><color=#FF0000>237</color> <color=#CCCCCC>data</color></size>		
1502040603	1		▇▇ perspective currently read by ▇ ▇▇ doesn't match ▇▇	1	
1502040604	2		Go to the "security room" in the recovery space            <size=25><color=#CCCCCC>Data No. </color><color=#0099FF>312</color></size>		
1502040605	2		Find and fix the data deviation in the area              <size=25><color=#CCCCCC>Data No. </color><color=#0099FF>312</color></size>		
1502040606	5	<size=45><b>Wooden Base</b></size>	The nameplate says, "Barque model".		
1502040607	5	<size=45><b>Wooden Base</b></size>	The nameplate says, "Phonograph".		
1502040608	5	<size=45><b>Wooden Base</b></size>	The nameplate says, "Ceramic handicraft vase".		
1502040609	2		Check up on Bambinata		
1502040610	2		Check what's happening back in the living room		
1502040611	2		<color=#FF0000>Run!</color>		
1502040612	1		<size=45>Failed to escape</size>\n<size=35><color=#FF0000>Assimilated by ▇▇</color></size>	1	
1502040613	2		Avoid "their" sight		
1502040614	2		Clear an abnormal data fragment		
1502040615	2		Defeat "Abnormal Data"		
1502040616	5	<size=45><b>Text on the Bottom</b></size>	To ▇▇,\n\nMy dear friend, your kindness has made us proud. We \n\nwish you and the kids here\n\nall the best.\n\n\n\nBut life isn't always smooth. It's okay to be lost\n\nat some time. Just remember: <color=#FF0000>Being on the sea, \n\nsail. Being on the land, settle.</color>\n\n<color=#FF0000>And the rainbow will always come out after the rain.</color>\n\n\n\nYour friend, ▇▇▇		
1502040617	5	<size=45><b>Text on the Bottom</b></size>	Being on the sea, sail. Being on the land, settle. \n\nAnd the rainbow will always come out after the rain.		
1502040618	5	<size=45><b>Note on the Doll</b></size>	<color=#FF0000>I see you</color>\n\n<color=#FF0000>Goodgirldonotdonotdonotdonotdonotdonotdonot</color>\n\n<color=#FF0000>turnaroundturnaroundturnaroundturnaround\n\nturnaroundturnaroundturnaroundturnaround</color>		
1502040619	2		Go to the "security room" in the recovery space            <size=25><color=#CCCCCC>Data No. </color><color=#FF0000>237</color></size>		
1502040620	2		Leave the "corridor" in the recovery space            <size=25><color=#CCCCCC>Data No. </color><color=#FF0000>237</color></size>		
1502040621	1		<size=45>Failed to escape</size>\n<size=35><color=#FF0000>Spotted by ▇▇</color></size>	1	
1502040622	1		<size=45>Failed to escape</size>\n<size=35><color=#FF0000>▇▇ turned around</color></size>	1	
1502040301	1		<size=55>Bambinata: Read Data</size>	2	
1502040302	1		<size=55>Reality</size>	2	
1502040303	2		Advance to the orphanage based on the coordinates.		
1502040304	2		Eliminate the Corrupted.		
1502040305	2		Defeat the data entity and retrieve the data of skill Battement Frappe.		
1502040306	2		Defeat the data entity and retrieve the data of skill Frost Threads.		
1502040307	2		Defeat the data entity and retrieve the data of skill Puppet Theater.		
1502040308	2		Defeat the data entity and retrieve the data of skill Stringless Cage.		
1502040309	2		Eliminate the Corrupted in the Standard Operation Mode.		
1502040801	2		Eliminate the Construct		
1502040802	2		Go and find the Construct on the run		
1502040803	2		Eliminate the attacking Constructs		
1502040804	2		Try to communicate with the Construct		
1502040805	2		Catch up with the Construct		
1502040806	2		Keep trying to communicate with the Construct		
1502040807	2		Go and take a look at where the Construct points at		
1502040808	2		Avoid the explosion, walk through the bugs, and reach the destination!		
1502040809	2		Eliminate all the Constructs!		
1502040810	2		Meet Vanessa back at the security room		
1502040811	2		Go to the end of the living room and look for clues there!		
1502040812	2		Catch up with the Construct and go to the gaming area		
1502040813	1		<size=55>3</size>	1	
1502040814	1		<size=55>2</size>	1	
1502040815	1		<size=55>1</size>	1	
1502040816	1		<size=55>Game over. Back to the start.</size>	2	
1502040817	1		<size=55>Entering surveillance camera footage playback</size>	2	
1502040818	1		<size=55>Exiting surveillance camera footage playback</size>	2	
1502041101	2		Follow the butterfly		
1502041102	2		Protect yourself		
1502041103	1		Doris, be good.	1	
1502041104	1		Mother's gonna get angry.	1	
1502041105	1		<color=#800000>Mother's gonna punish the naughty child.</color>	1	
1502041106	1		<color=#800000>Doris, be good!</color>	1	
1502041107	2		Doris		
1502041108	2		Doris, be good.		
1502041109	2		Good girl.		
1502041110	2		Good girl, be good.		
1502041111	8	Dottie	Family		
1502041112	8	Mother	Family		
1502041113	8	Dottie, Mother	Family		
1502041114	8	Good Kid	Be good		
1502041115	8	Good Kid	Behave, behave		
1502041116	8	Doris	Behave, behave		
1502041117	8	Behave, behave	Behave, behave		
1502041118	1		<color=#800000><size=35>Behave</size><size=26>behave</size><size=35>behave</size><size=26>behave</size><size=35>behave</size><size=26>behave</size><size=35>behave</size><size=26>behave</size><size=35>behave</size><size=26>behave</size><size=35>behave</size><size=26>behave</size><size=35>behave</size>\n<size=26>behave</size><size=35>behave</size><size=26>behave</size><size=35>behave</size><size=26>behave</size><size=35>behave</size><size=26>behave</size><size=35>behave</size><size=26>behave</size><size=35>behave</size><size=26>behave</size><size=35>behave</size><size=26>behave</size></color>	1	
1502041119	1		<color=#800000><size=35>Familyfamilyfamilyfamilyfamilyfamilyfamilyfamilyfamilyfamilyfamily</size>\n<size=35>familyfamilyfamilyfamilyfamilyfamilyfamilyfamilyfamilyfamilyfamily</size></color>	1	
1502041120	1		<color=#800000><size=35>DorisDorisgoodgoodgoodgoodgirlgirlgirlgirlDorisDorisgoodgoodgoodgoodgirlgirlgirlgirl</size>\n<size=35>DorisDorisgoodgoodgoodgoodgirlgirlgirlgirlDorisDorisgoodgoodgoodgoodgirlgirlgirlgirl</size></color>	1	
1502041121	1		<color=#800000><size=35>MotherfamilyMothersisterfamilysisterMotherMothersisterfamilysister</size>\n<size=35>familyfamilyfamilyfamilyfamilyfamilyfamily</size></color>	1	
1502041122	1		<color=#800000>DonotdisobeyDonotdisobeyDonotdisobeyDonotdisobeyDonotdisobey</color>\n<color=#800000>DonotdisobeyDonotdisobeyDonotdisobeyDonotdisobeyDonotdisobey</color>	2	
1502041123	1		<color=#800000>DorisDorisDorisDorisDorisDorisDorisDorisDoris</color>\n<color=#800000>DorisDorisDorisDorisDorisDorisDorisDorisDoris</color>\n<color=#800000>DorisDorisDorisDorisDorisDorisDorisDorisDoris</color>	2	
1502041124	1		<color=#800000>Donottreatyourfamilylikethis</color>\n<color=#800000>Donottreatyourfamilylikethis</color>\n<color=#800000>Donottreatyourfamilylikethis</color>\n<color=#800000>Donottreatyourfamilylikethis</color>	2	
1502041125	1		<color=#800000>Youdonotwanttobeanaughtychilddoyou</color>\n<color=#800000>Youdonotwanttobeanaughtychilddoyou</color>\n<color=#800000>Youdonotwanttobeanaughtychilddoyou</color>\n<color=#800000>Youdonotwanttobeanaughtychilddoyou</color>	2	
1502041126	1		<color=#800000><size=35>Behave</size><size=26>behave</size><size=35>behave</size><size=26>behave</size><size=35>behave</size><size=26>behave</size><size=35>behave</size><size=26>behave</size><size=35>behave</size><size=26>behave</size><size=35>behave</size><size=26>behave</size><size=35>behave</size>\n<size=26>behave</size><size=35>behave</size><size=26>behave</size><size=35>behave</size><size=26>behave</size><size=35>behave</size><size=26>behave</size><size=35>behave</size><size=26>behave</size><size=35>behave</size><size=26>behave</size><size=35>behave</size><size=26>behave</size></color>	2	
1502041127	1		<color=#800000><size=35>Behave</size><size=26>behave</size><size=35>behave</size><size=26>behave</size><size=35>behave</size><size=26>behave</size><size=35>behave</size><size=26>behave</size><size=35>behave</size><size=26>behave</size><size=35>behave</size><size=26>behave</size><size=35>behave</size>\n<size=26>behave</size><size=35>behave</size><size=26>behave</size><size=35>behave</size><size=26>behave</size><size=35>behave</size><size=26>behave</size><size=35>behave</size><size=26>behave</size><size=35>behave</size><size=26>behave</size><size=35>behave</size><size=26>behave</size></color>	0.5	
