Id	CharacterId	CharacterLevel	CharacterQuality	CharacterStar	CharacterGrade	SkillLevel	EnhanceSkillLevel	RemoveSkillId[1]	RemoveSkillId[2]	RemoveSkillId[3]	RemoveSkillId[4]	RemoveSkillId[5]	RemoveSkillId[6]	RemoveSkillId[7]	RemoveSkillId[8]	RemoveSkillId[9]	FashionId	UseFashionId	WeaponId	WeaponLevel	WeaponBeakThrough	WeaponFashion	WeaponResonance	WeaponResonanceType	WaferId[1]	WaferLevel[1]	WaferBreakThrough[1]	WaferAwakeCount[1]	WaferResonance[1]	WaferResonanceType[1]	WaferId[2]	WaferLevel[2]	WaferBreakThrough[2]	WaferAwakeCount[2]	WaferResonance[2]	WaferResonanceType[2]	WaferId[3]	WaferLevel[3]	WaferBreakThrough[3]	WaferAwakeCount[3]	WaferResonance[3]	WaferResonanceType[3]	WaferId[4]	WaferLevel[4]	WaferBreakThrough[4]	WaferAwakeCount[4]	WaferResonance[4]	WaferResonanceType[4]	WaferId[5]	WaferLevel[5]	WaferBreakThrough[5]	WaferAwakeCount[5]	WaferResonance[5]	WaferResonanceType[5]	WaferId[6]	WaferLevel[6]	WaferBreakThrough[6]	WaferAwakeCount[6]	WaferResonance[6]	WaferResonanceType[6]	ShowAbility	LiberateLv	RobotPartnerId	RebuildNpcId
110023	1131002	80	4	0	14	18	1	113225	113226								6000303		2026006	45	4				3016005	45	4	0			3026005	45	4	0			3036005	45	4	0			3046005	45	4	0			3056006	45	4	0			3066006	45	4	0						
110024	1141003	80	4	0	14	18	1	114325	114326			114328	114329	114330			6000503		2116001	45	4				3016017	45	4	0			3026017	45	4	0			3036017	45	4	0			3046017	45	4	0			3056008	45	4	0			3066008	45	4	0						
110025	1161002	80	4	0	14	18	1	116225	116226								6000603		2146001	45	4				3016015	45	4	0			3026015	45	4	0			3036015	45	4	0			3046015	45	4	0			3056009	45	4	0			3066009	45	4	0						
110026	1171003	80	4	0	14	18	1	117325	117326								6000803		2176001	45	4				3016019	45	4	0			3026019	45	4	0			3036019	45	4	0			3046019	45	4	0			3056004	45	4	0			3066004	45	4	0						
110027	1211002	80	4	0	14	18	1	121225	121226								6001203		2186001	45	4				3016011	45	4	0			3026011	45	4	0			3036011	45	4	0			3046011	45	4	0			3056006	45	4	0			3066006	45	4	0						
110028	1121003	80	4	0	14	18	1	112325	112326								6001403		2206001	45	4				3016015	45	4	0			3026015	45	4	0			3036015	45	4	0			3046015	45	4	0			3056004	45	4	0			3066004	45	4	0						
110029	1221002	80	4	0	14	18	1	122225	122226								6001503		2216001	45	4				3016013	45	4	0			3026013	45	4	0			3036013	45	4	0			3046013	45	4	0			3056001	45	4	0			3066001	45	4	0						
110030	1511003	80	4	0	14	18	1	115225	115226								6000403		2106001	45	4				3016016	45	4	0			3026016	45	4	0			3036016	45	4	0			3046016	45	4	0			3056016	45	4	0			3066016	45	4	0						
110031	1521003	80	4	0	14	18	1	152325	152326								6000703		2136001	45	4				3016018	45	4	0			3026018	45	4	0			3036018	45	4	0			3046018	45	4	0			3056018	45	4	0			3066018	45	4	0						
110032	1531003	80	4	0	14	18	1	153325	153326								6001303		2196001	45	4				3016020	45	4	0			3026020	45	4	0			3036020	45	4	0			3046020	45	4	0			3056020	45	4	0			3066020	45	4	0						
110033	1131003	80	4	0	14	18	1	113325	113326								6001603		2236001	45	4				3016022	45	4	0			3026022	45	4	0			3036022	45	4	0			3046022	45	4	0			3056009	45	4	0			3066009	45	4	0						
120000	1031004	80	3	0	14	18	1	103427	103424	103425	103426						6001801		2245001	45	4				3016024	45	4	0			3026024	45	4	0			3036024	45	4	0			3046024	45	4	0			3056004	45	4	0			3066004	45	4	0						
120001	1071003	80	3	0	14	18	1	107327	107324	107325	107326						6710301		2075001	45	4				3016002	45	4	0			3026002	45	4	0			3036002	45	4	0			3046002	45	4	0			3056006	45	4	0			3066006	45	4	0						
120002	1051003	80	3	0	14	18	1	105327	105324	105325	105326						6510301		2055001	45	4				3016007	45	4	0			3026007	45	4	0			3036007	45	4	0			3046007	45	4	0			3056009	45	4	0			3066009	45	4	0						
120003	1541003	80	3	0	14	18	1	154327	154324	154325	154326	154328	154329	154330	154331	154332	6001701		2225001	45	4				3016023	45	4	0			3026023	45	4	0			3036023	45	4	0			3046023	45	4	0			3056023	45	4	0			3066023	45	4	0						
120004	1511003	80	3	0	14	18	1	115227	115224	115225	115226						6000401		2105001	45	4				3016016	45	4	0			3026016	45	4	0			3036016	45	4	0			3046016	45	4	0			3056016	45	4	0			3066016	45	4	0						
120005	1521003	80	3	0	14	18	1	152327	152324	152325	152326						6000701		2135001	45	4				3016018	45	4	0			3026018	45	4	0			3036018	45	4	0			3046018	45	4	0			3056018	45	4	0			3066018	45	4	0						
120006	1531003	80	3	0	14	18	1	153327	153324	153325	153326						6001301		2195001	45	4				3016020	45	4	0			3026020	45	4	0			3036020	45	4	0			3046020	45	4	0			3056020	45	4	0			3066020	45	4	0						
120007	1041003	80	3	0	14	18	1	104327	104324	104325	104326						6410301		2045001	45	4				3016003	45	4	0			3026003	45	4	0			3036003	45	4	0			3046003	45	4	0			3056012	45	4	0			3066012	45	4	0						
120008	1131003	80	3	0	14	18	1	113327	113324	113325	113326						6001601		2235001	45	4				3016022	45	4	0			3026022	45	4	0			3036022	45	4	0			3046022	45	4	0			3056009	45	4	0			3066009	45	4	0						
120009	1011003	80	3	0	14	18	1	101327	101324	101325	101326						6110301		2015001	45	4				3016014	45	4	0			3026014	45	4	0			3036014	45	4	0			3046014	45	4	0			3056004	45	4	0			3066004	45	4	0						
120010	1141003	80	3	0	14	18	1	114327	114324	114325	114326	114328	114329	114330			6000501		2115001	45	4				3016017	45	4	0			3026017	45	4	0			3036017	45	4	0			3046017	45	4	0			3056008	45	4	0			3066008	45	4	0						
120011	1171003	80	3	0	14	18	1	117327	117324	117325	117326						6000801		2175001	45	4				3016019	45	4	0			3026019	45	4	0			3036019	45	4	0			3046019	45	4	0			3056004	45	4	0			3066004	45	4	0						
120012	1061003	80	3	0	14	18	1	106327	106324	106325	106326						6610301		2065001	45	4				3016005	45	4	0			3026005	45	4	0			3036005	45	4	0			3046005	45	4	0			3056009	45	4	0			3066009	45	4	0						
120013	1021003	80	3	0	14	18	1	102327	102324	102325	102326						6210301		2025001	45	4				3016012	45	4	0			3026012	45	4	0			3036012	45	4	0			3046012	45	4	0			3056004	45	4	0			3066004	45	4	0						
120014	1021004	80	3	0	14	18	1	102427	102424	102425	102426						6210401		2025001	45	4				3016005	45	4	0			3026005	45	4	0			3036005	45	4	0			3046005	45	4	0			3056004	45	4	0			3066004	45	4	0						
120015	1121003	80	3	0	14	18	1	112327	112324	112325	112326						6001401		2205001	45	4				3016015	45	4	0			3026015	45	4	0			3036015	45	4	0			3046015	45	4	0			3056009	45	4	0			3066009	45	4	0						
121001	1011002	5	3	0	1	1	1	101225	101226	101224	101227	101228	101229	101230			6110101		2014001	5	0				3016005	35	3	0			3026005	35	3	0			3036005	35	3	0			3046005	35	3	0			3056004	35	3	0			3066004	35	3	0			1794			
121002	1011002	10	3	0	2	1	1	101225	101226	101224	101227	101228	101229	101230			6110101		2014001	10	0				3016005	40	3	0			3026005	40	3	0			3036005	40	3	0			3046005	40	3	0			3056004	40	3	0			3066004	40	3	0			1937			
121003	1011002	20	3	0	3	1	1	101225	101226	101224	101227	101228	101229	101230			6110101		2014001	15	1				3016005	45	4	0	30|30	1|1	3026005	45	4	0			3036005	45	4	0			3046005	45	4	0			3056004	45	4	0			3066004	45	4	0			2621			
121004	1011002	30	3	0	4	1	1	101225	101226	101224	101227	101228	101229	101230			6110101		2014001	20	1				3016005	45	4	2	30|30	1|1	3026005	45	4	0	30|30	1|1	3036005	45	4	0			3046005	45	4	0			3056004	45	4	0			3066004	45	4	0			3020			
121005	1011002	40	3	0	6	1	1	101225	101226	101224	101227	101228	101229	101230			6110101		2015001	30	2				3016005	45	4	2	30|30	1|1	3026005	45	4	2	30|30	1|1	3036005	45	4	0	30|30	1|1	3046005	45	4	0			3056004	45	4	0			3066004	45	4	0			3525			
121006	1011002	50	3	0	8	1	1	101225	101226	101224	101227	101228	101229	101230			6110102		2015001	35	2				3016005	45	4	2	30|30	1|1	3026005	45	4	2	30|30	1|1	3036005	45	4	2	30|30	1|1	3046005	45	4	0	30|30	1|1	3056004	45	4	0			3066004	45	4	0			3939			
121007	1011002	60	4	0	10	1	1	101225	101226	101227		101228	101229	101230			6110102		2015001	35	3				3016005	45	4	2	30|30	1|1	3026005	45	4	2	30|30	1|1	3036005	45	4	2	30|30	1|1	3046005	45	4	2	30|30	1|1	3056004	45	4	0	30|30	1|1	3066004	45	4	0			4698			
121008	1011002	70	4	0	12	1	1	101225	101226	101227		101228	101229	101230			6110102		2016001	40	3				3016005	45	4	2	30|30	1|1	3026005	45	4	2	30|30	1|1	3036005	45	4	2	30|30	1|1	3046005	45	4	2	30|30	1|1	3056004	45	4	2	30|30	1|1	3066004	45	4	0	30|30	1|1	5260			
121009	1011002	80	4	0	14	1	1	101225	101226			101228	101229	101230			6110103		2016001	45	4				3016005	45	4	2	30|30	1|1	3026005	45	4	2	30|30	1|1	3036005	45	4	2	30|30	1|1	3046005	45	4	2	30|30	1|1	3056004	45	4	2	30|30	1|1	3066004	45	4	2	30|30	1|1	5918			
121011	1011003	5	3	0	1	1	1	101325	101326	101324	101327						6110301		2014001	5	0				3016014	35	3	0			3026014	35	3	0			3036014	35	3	0			3046014	35	3	0			3056004	35	3	0			3066004	35	3	0			1794			
121012	1011003	10	3	0	2	1	1	101325	101326	101324	101327						6110301		2014001	10	0				3016014	40	3	0			3026014	40	3	0			3036014	40	3	0			3046014	40	3	0			3056004	40	3	0			3066004	40	3	0			1937			
121013	1011003	20	3	0	3	1	1	101325	101326	101324	101327						6110301		2014001	15	1				3016014	45	4	0	30|30	1|1	3026014	45	4	0			3036014	45	4	0			3046014	45	4	0			3056004	45	4	0			3066004	45	4	0			2621			
121014	1011003	30	3	0	4	1	1	101325	101326	101324	101327						6110301		2014001	20	1				3016014	45	4	2	30|30	1|1	3026014	45	4	0	30|30	1|1	3036014	45	4	0			3046014	45	4	0			3056004	45	4	0			3066004	45	4	0			3020			
121015	1011003	40	3	0	6	1	1	101325	101326	101324	101327						6110301		2015001	30	2				3016014	45	4	2	30|30	1|1	3026014	45	4	2	30|30	1|1	3036014	45	4	0	30|30	1|1	3046014	45	4	0			3056004	45	4	0			3066004	45	4	0			3525			
121016	1011003	50	3	0	8	1	1	101325	101326	101324	101327						6110302		2015001	35	2				3016014	45	4	2	30|30	1|1	3026014	45	4	2	30|30	1|1	3036014	45	4	2	30|30	1|1	3046014	45	4	0	30|30	1|1	3056004	45	4	0			3066004	45	4	0			3939			
121017	1011003	60	4	0	10	1	1	101325	101326	101327							6110302		2015001	35	3				3016014	45	4	2	30|30	1|1	3026014	45	4	2	30|30	1|1	3036014	45	4	2	30|30	1|1	3046014	45	4	2	30|30	1|1	3056004	45	4	0	30|30	1|1	3066004	45	4	0			4698			
121018	1011003	70	4	0	12	1	1	101325	101326	101327							6110302		2016002	40	3				3016014	45	4	2	30|30	1|1	3026014	45	4	2	30|30	1|1	3036014	45	4	2	30|30	1|1	3046014	45	4	2	30|30	1|1	3056004	45	4	2	30|30	1|1	3066004	45	4	0	30|30	1|1	5260			
121019	1011003	80	4	0	14	1	1	101325	101326								6110303		2016002	45	4				3016014	45	4	2	30|30	1|1	3026014	45	4	2	30|30	1|1	3036014	45	4	2	30|30	1|1	3046014	45	4	2	30|30	1|1	3056004	45	4	2	30|30	1|1	3066004	45	4	2	30|30	1|1	5918			
121021	1021001	5	3	0	1	1	1	102125	102126	102124	102127						6210101		2024001	5	0				3016014	35	3	0			3026014	35	3	0			3036014	35	3	0			3046014	35	3	0			3056012	35	3	0			3066012	35	3	0			1794			
121022	1021001	10	3	0	2	1	1	102125	102126	102124	102127						6210101		2024001	10	0				3016014	40	3	0			3026014	40	3	0			3036014	40	3	0			3046014	40	3	0			3056012	40	3	0			3066012	40	3	0			1937			
121023	1021001	20	3	0	3	1	1	102125	102126	102124	102127						6210101		2024001	15	1				3016014	45	4	0	30|30	1|1	3026014	45	4	0			3036014	45	4	0			3046014	45	4	0			3056012	45	4	0			3066012	45	4	0			2621			
121024	1021001	30	3	0	4	1	1	102125	102126	102124	102127						6210101		2024001	20	1				3016014	45	4	2	30|30	1|1	3026014	45	4	0	30|30	1|1	3036014	45	4	0			3046014	45	4	0			3056012	45	4	0			3066012	45	4	0			3020			
121025	1021001	40	3	0	6	1	1	102125	102126	102124	102127						6210101		2025001	30	2				3016014	45	4	2	30|30	1|1	3026014	45	4	2	30|30	1|1	3036014	45	4	0	30|30	1|1	3046014	45	4	0			3056012	45	4	0			3066012	45	4	0			3525			
121026	1021001	50	3	0	8	1	1	102125	102126	102124	102127						6210102		2025001	35	2				3016014	45	4	2	30|30	1|1	3026014	45	4	2	30|30	1|1	3036014	45	4	2	30|30	1|1	3046014	45	4	0	30|30	1|1	3056012	45	4	0			3066012	45	4	0			3939			
121027	1021001	60	4	0	10	1	1	102125	102126	102127							6210102		2025001	35	3				3016014	45	4	2	30|30	1|1	3026014	45	4	2	30|30	1|1	3036014	45	4	2	30|30	1|1	3046014	45	4	2	30|30	1|1	3056012	45	4	0	30|30	1|1	3066012	45	4	0			4698			
121028	1021001	70	4	0	12	1	1	102125	102126	102127							6210102		2026001	40	3				3016014	45	4	2	30|30	1|1	3026014	45	4	2	30|30	1|1	3036014	45	4	2	30|30	1|1	3046014	45	4	2	30|30	1|1	3056012	45	4	2	30|30	1|1	3066012	45	4	0	30|30	1|1	5260			
121029	1021001	80	4	0	14	1	1	102125	102126								6210103		2026001	45	4				3016014	45	4	2	30|30	1|1	3026014	45	4	2	30|30	1|1	3036014	45	4	2	30|30	1|1	3046014	45	4	2	30|30	1|1	3056012	45	4	2	30|30	1|1	3066012	45	4	2	30|30	1|1	5918			
121031	1031001	5	3	0	1	1	1	103125	103126	103124	103127						6310101		2034001	5	0				3016007	35	3	0			3026007	35	3	0			3036007	35	3	0			3046007	35	3	0			3056010	35	3	0			3066010	35	3	0			1794			
121032	1031001	10	3	0	2	1	1	103125	103126	103124	103127						6310101		2034001	10	0				3016007	40	3	0			3026007	40	3	0			3036007	40	3	0			3046007	40	3	0			3056010	40	3	0			3066010	40	3	0			1937			
121033	1031001	20	3	0	3	1	1	103125	103126	103124	103127						6310101		2034001	15	1				3016007	45	4	0	30|30	1|1	3026007	45	4	0			3036007	45	4	0			3046007	45	4	0			3056010	45	4	0			3066010	45	4	0			2621			
121034	1031001	30	3	0	4	1	1	103125	103126	103124	103127						6310101		2034001	20	1				3016007	45	4	2	30|30	1|1	3026007	45	4	0	30|30	1|1	3036007	45	4	0			3046007	45	4	0			3056010	45	4	0			3066010	45	4	0			3020			
121035	1031001	40	3	0	6	1	1	103125	103126	103124	103127						6310101		2035001	30	2				3016007	45	4	2	30|30	1|1	3026007	45	4	2	30|30	1|1	3036007	45	4	0	30|30	1|1	3046007	45	4	0			3056010	45	4	0			3066010	45	4	0			3525			
121036	1031001	50	3	0	8	1	1	103125	103126	103124	103127						6310102		2035001	35	2				3016007	45	4	2	30|30	1|1	3026007	45	4	2	30|30	1|1	3036007	45	4	2	30|30	1|1	3046007	45	4	0	30|30	1|1	3056010	45	4	0			3066010	45	4	0			3939			
121037	1031001	60	4	0	10	1	1	103125	103126	103127							6310102		2035001	35	3				3016007	45	4	2	30|30	1|1	3026007	45	4	2	30|30	1|1	3036007	45	4	2	30|30	1|1	3046007	45	4	2	30|30	1|1	3056010	45	4	0	30|30	1|1	3066010	45	4	0			4698			
121038	1031001	70	4	0	12	1	1	103125	103126	103127							6310102		2036001	40	3				3016007	45	4	2	30|30	1|1	3026007	45	4	2	30|30	1|1	3036007	45	4	2	30|30	1|1	3046007	45	4	2	30|30	1|1	3056010	45	4	2	30|30	1|1	3066010	45	4	0	30|30	1|1	5260			
121039	1031001	80	4	0	14	1	1	103125	103126								6310103		2036001	45	4				3016007	45	4	2	30|30	1|1	3026007	45	4	2	30|30	1|1	3036007	45	4	2	30|30	1|1	3046007	45	4	2	30|30	1|1	3056010	45	4	2	30|30	1|1	3066010	45	4	2	30|30	1|1	5918			
121041	1041002	5	3	0	1	1	1	104225	104226	104224	104227						6410101		2044001	5	0				3016014	35	3	0			3026014	35	3	0			3036014	35	3	0			3046014	35	3	0			3056006	35	3	0			3066006	35	3	0			1794			
121042	1041002	10	3	0	2	1	1	104225	104226	104224	104227						6410101		2044001	10	0				3016014	40	3	0			3026014	40	3	0			3036014	40	3	0			3046014	40	3	0			3056006	40	3	0			3066006	40	3	0			1937			
121043	1041002	20	3	0	3	1	1	104225	104226	104224	104227						6410101		2044001	15	1				3016014	45	4	0	30|30	1|1	3026014	45	4	0			3036014	45	4	0			3046014	45	4	0			3056006	45	4	0			3066006	45	4	0			2621			
121044	1041002	30	3	0	4	1	1	104225	104226	104224	104227						6410101		2044001	20	1				3016014	45	4	2	30|30	1|1	3026014	45	4	0	30|30	1|1	3036014	45	4	0			3046014	45	4	0			3056006	45	4	0			3066006	45	4	0			3020			
121045	1041002	40	3	0	6	1	1	104225	104226	104224	104227						6410101		2045001	30	2				3016014	45	4	2	30|30	1|1	3026014	45	4	2	30|30	1|1	3036014	45	4	0	30|30	1|1	3046014	45	4	0			3056006	45	4	0			3066006	45	4	0			3525			
121046	1041002	50	3	0	8	1	1	104225	104226	104224	104227						6410102		2045001	35	2				3016014	45	4	2	30|30	1|1	3026014	45	4	2	30|30	1|1	3036014	45	4	2	30|30	1|1	3046014	45	4	0	30|30	1|1	3056006	45	4	0			3066006	45	4	0			3939			
121047	1041002	60	4	0	10	1	1	104225	104226	104227							6410102		2045001	35	3				3016014	45	4	2	30|30	1|1	3026014	45	4	2	30|30	1|1	3036014	45	4	2	30|30	1|1	3046014	45	4	2	30|30	1|1	3056006	45	4	0	30|30	1|1	3066006	45	4	0			4698			
121048	1041002	70	4	0	12	1	1	104225	104226	104227							6410102		2046001	40	3				3016014	45	4	2	30|30	1|1	3026014	45	4	2	30|30	1|1	3036014	45	4	2	30|30	1|1	3046014	45	4	2	30|30	1|1	3056006	45	4	2	30|30	1|1	3066006	45	4	0	30|30	1|1	5260			
121049	1041002	80	4	0	14	1	1	104225	104226								6410103		2046001	45	4				3016014	45	4	2	30|30	1|1	3026014	45	4	2	30|30	1|1	3036014	45	4	2	30|30	1|1	3046014	45	4	2	30|30	1|1	3056006	45	4	2	30|30	1|1	3066006	45	4	2	30|30	1|1	5918			
121051	1051001	5	3	0	1	1	1	105125	105126	105124	105127						6510101		2054001	5	0				3016007	35	3	0			3026007	35	3	0			3036007	35	3	0			3046007	35	3	0			3056008	35	3	0			3066008	35	3	0			1794			
121052	1051001	10	3	0	2	1	1	105125	105126	105124	105127						6510101		2054001	10	0				3016007	40	3	0			3026007	40	3	0			3036007	40	3	0			3046007	40	3	0			3056008	40	3	0			3066008	40	3	0			1937			
121053	1051001	20	3	0	3	1	1	105125	105126	105124	105127						6510101		2054001	15	1				3016007	45	4	0	30|30	1|1	3026007	45	4	0			3036007	45	4	0			3046007	45	4	0			3056008	45	4	0			3066008	45	4	0			2621			
121054	1051001	30	3	0	4	1	1	105125	105126	105124	105127						6510101		2054001	20	1				3016007	45	4	2	30|30	1|1	3026007	45	4	0	30|30	1|1	3036007	45	4	0			3046007	45	4	0			3056008	45	4	0			3066008	45	4	0			3020			
121055	1051001	40	3	0	6	1	1	105125	105126	105124	105127						6510101		2055001	30	2				3016007	45	4	2	30|30	1|1	3026007	45	4	2	30|30	1|1	3036007	45	4	0	30|30	1|1	3046007	45	4	0			3056008	45	4	0			3066008	45	4	0			3525			
121056	1051001	50	3	0	8	1	1	105125	105126	105124	105127						6510102		2055001	35	2				3016007	45	4	2	30|30	1|1	3026007	45	4	2	30|30	1|1	3036007	45	4	2	30|30	1|1	3046007	45	4	0	30|30	1|1	3056008	45	4	0			3066008	45	4	0			3939			
121057	1051001	60	4	0	10	1	1	105125	105126	105127							6510102		2055001	35	3				3016007	45	4	2	30|30	1|1	3026007	45	4	2	30|30	1|1	3036007	45	4	2	30|30	1|1	3046007	45	4	2	30|30	1|1	3056008	45	4	0	30|30	1|1	3066008	45	4	0			4698			
121058	1051001	70	4	0	12	1	1	105125	105126	105127							6510102		2056001	40	3				3016007	45	4	2	30|30	1|1	3026007	45	4	2	30|30	1|1	3036007	45	4	2	30|30	1|1	3046007	45	4	2	30|30	1|1	3056008	45	4	2	30|30	1|1	3066008	45	4	0	30|30	1|1	5260			
121059	1051001	80	4	0	14	1	1	105125	105126								6510103		2056001	45	4				3016007	45	4	2	30|30	1|1	3026007	45	4	2	30|30	1|1	3036007	45	4	2	30|30	1|1	3046007	45	4	2	30|30	1|1	3056008	45	4	2	30|30	1|1	3066008	45	4	2	30|30	1|1	5918			
121061	1061002	5	3	0	1	1	1	106225	106226	106224	106227						6610101		2064001	5	0				3016007	35	3	0			3026007	35	3	0			3036007	35	3	0			3046007	35	3	0			3056008	35	3	0			3066008	35	3	0			1794			
121062	1061002	10	3	0	2	1	1	106225	106226	106224	106227						6610101		2064001	10	0				3016007	40	3	0			3026007	40	3	0			3036007	40	3	0			3046007	40	3	0			3056008	40	3	0			3066008	40	3	0			1937			
121063	1061002	20	3	0	3	1	1	106225	106226	106224	106227						6610101		2064001	15	1				3016007	45	4	0	30|30	1|1	3026007	45	4	0			3036007	45	4	0			3046007	45	4	0			3056008	45	4	0			3066008	45	4	0			2621			
121064	1061002	30	3	0	4	1	1	106225	106226	106224	106227						6610101		2064001	20	1				3016007	45	4	2	30|30	1|1	3026007	45	4	0	30|30	1|1	3036007	45	4	0			3046007	45	4	0			3056008	45	4	0			3066008	45	4	0			3020			
121065	1061002	40	3	0	6	1	1	106225	106226	106224	106227						6610101		2065001	30	2				3016007	45	4	2	30|30	1|1	3026007	45	4	2	30|30	1|1	3036007	45	4	0	30|30	1|1	3046007	45	4	0			3056008	45	4	0			3066008	45	4	0			3525			
121066	1061002	50	3	0	8	1	1	106225	106226	106224	106227						6610102		2065001	35	2				3016007	45	4	2	30|30	1|1	3026007	45	4	2	30|30	1|1	3036007	45	4	2	30|30	1|1	3046007	45	4	0	30|30	1|1	3056008	45	4	0			3066008	45	4	0			3939			
121067	1061002	60	4	0	10	1	1	106225	106226	106227							6610102		2065001	35	3				3016007	45	4	2	30|30	1|1	3026007	45	4	2	30|30	1|1	3036007	45	4	2	30|30	1|1	3046007	45	4	2	30|30	1|1	3056008	45	4	0	30|30	1|1	3066008	45	4	0			4698			
121068	1061002	70	4	0	12	1	1	106225	106226	106227							6610102		2066001	40	3				3016007	45	4	2	30|30	1|1	3026007	45	4	2	30|30	1|1	3036007	45	4	2	30|30	1|1	3046007	45	4	2	30|30	1|1	3056008	45	4	2	30|30	1|1	3066008	45	4	0	30|30	1|1	5260			
121069	1061002	80	4	0	14	1	1	106225	106226								6610103		2066001	45	4				3016007	45	4	2	30|30	1|1	3026007	45	4	2	30|30	1|1	3036007	45	4	2	30|30	1|1	3046007	45	4	2	30|30	1|1	3056008	45	4	2	30|30	1|1	3066008	45	4	2	30|30	1|1	5918			
121071	1071002	5	3	0	1	1	1	107225	107226	107224	107227						6710101		2074001	5	0				3016005	35	3	0			3026005	35	3	0			3036005	35	3	0			3046005	35	3	0			3056004	35	3	0			3066004	35	3	0			1794			
121072	1071002	10	3	0	2	1	1	107225	107226	107224	107227						6710101		2074001	10	0				3016005	40	3	0			3026005	40	3	0			3036005	40	3	0			3046005	40	3	0			3056004	40	3	0			3066004	40	3	0			1937			
121073	1071002	20	3	0	3	1	1	107225	107226	107224	107227						6710101		2074001	15	1				3016005	45	4	0	30|30	1|1	3026005	45	4	0			3036005	45	4	0			3046005	45	4	0			3056004	45	4	0			3066004	45	4	0			2621			
121074	1071002	30	3	0	4	1	1	107225	107226	107224	107227						6710101		2074001	20	1				3016005	45	4	2	30|30	1|1	3026005	45	4	0	30|30	1|1	3036005	45	4	0			3046005	45	4	0			3056004	45	4	0			3066004	45	4	0			3020			
121075	1071002	40	3	0	6	1	1	107225	107226	107224	107227						6710101		2075001	30	2				3016005	45	4	2	30|30	1|1	3026005	45	4	2	30|30	1|1	3036005	45	4	0	30|30	1|1	3046005	45	4	0			3056004	45	4	0			3066004	45	4	0			3525			
121076	1071002	50	3	0	8	1	1	107225	107226	107224	107227						6710102		2075001	35	2				3016005	45	4	2	30|30	1|1	3026005	45	4	2	30|30	1|1	3036005	45	4	2	30|30	1|1	3046005	45	4	0	30|30	1|1	3056004	45	4	0			3066004	45	4	0			3939			
121077	1071002	60	4	0	10	1	1	107225	107226	107227							6710102		2075001	35	3				3016005	45	4	2	30|30	1|1	3026005	45	4	2	30|30	1|1	3036005	45	4	2	30|30	1|1	3046005	45	4	2	30|30	1|1	3056004	45	4	0	30|30	1|1	3066004	45	4	0			4698			
121078	1071002	70	4	0	12	1	1	107225	107226	107227							6710102		2076001	40	3				3016005	45	4	2	30|30	1|1	3026005	45	4	2	30|30	1|1	3036005	45	4	2	30|30	1|1	3046005	45	4	2	30|30	1|1	3056004	45	4	2	30|30	1|1	3066004	45	4	0	30|30	1|1	5260			
121079	1071002	80	4	0	14	1	1	107225	107226								6710103		2076001	45	4				3016005	45	4	2	30|30	1|1	3026005	45	4	2	30|30	1|1	3036005	45	4	2	30|30	1|1	3046005	45	4	2	30|30	1|1	3056004	45	4	2	30|30	1|1	3066004	45	4	2	30|30	1|1	5918			
121081	1081002	5	3	0	1	1	1	108225	108226	108224	108227						6810101		2084001	5	0				3016014	35	3	0			3026014	35	3	0			3036014	35	3	0			3046014	35	3	0			3056004	35	3	0			3066004	35	3	0			1794			
121082	1081002	10	3	0	2	1	1	108225	108226	108224	108227						6810101		2084001	10	0				3016014	40	3	0			3026014	40	3	0			3036014	40	3	0			3046014	40	3	0			3056004	40	3	0			3066004	40	3	0			1937			
121083	1081002	20	3	0	3	1	1	108225	108226	108224	108227						6810101		2084001	15	1				3016014	45	4	0	30|30	1|1	3026014	45	4	0			3036014	45	4	0			3046014	45	4	0			3056004	45	4	0			3066004	45	4	0			2621			
121084	1081002	30	3	0	4	1	1	108225	108226	108224	108227						6810101		2084001	20	1				3016014	45	4	2	30|30	1|1	3026014	45	4	0	30|30	1|1	3036014	45	4	0			3046014	45	4	0			3056004	45	4	0			3066004	45	4	0			3020			
121085	1081002	40	3	0	6	1	1	108225	108226	108224	108227						6810101		2085001	30	2				3016014	45	4	2	30|30	1|1	3026014	45	4	2	30|30	1|1	3036014	45	4	0	30|30	1|1	3046014	45	4	0			3056004	45	4	0			3066004	45	4	0			3525			
121086	1081002	50	3	0	8	1	1	108225	108226	108224	108227						6810102		2085001	35	2				3016014	45	4	2	30|30	1|1	3026014	45	4	2	30|30	1|1	3036014	45	4	2	30|30	1|1	3046014	45	4	0	30|30	1|1	3056004	45	4	0			3066004	45	4	0			3939			
121087	1081002	60	4	0	10	1	1	108225	108226	108227							6810102		2085001	35	3				3016014	45	4	2	30|30	1|1	3026014	45	4	2	30|30	1|1	3036014	45	4	2	30|30	1|1	3046014	45	4	2	30|30	1|1	3056004	45	4	0	30|30	1|1	3066004	45	4	0			4698			
121088	1081002	70	4	0	12	1	1	108225	108226	108227							6810102		2086001	40	3				3016014	45	4	2	30|30	1|1	3026014	45	4	2	30|30	1|1	3036014	45	4	2	30|30	1|1	3046014	45	4	2	30|30	1|1	3056004	45	4	2	30|30	1|1	3066004	45	4	0	30|30	1|1	5260			
