Id	TemplateId	Count	Params[0]	Params[1]	Params[2]
8330410	31204	20			
8330420	31104	20			
8330430	31204	20			
8330440	80025	1			
8330450	80028	1			
8330460	80030	1			
8330470	40301	6			
8330480	40301	6			
8330490	40301	6			
8330500	40301	6			
8330510	40301	6			
8330520	523	1			
8330530	523	1			
8330540	523	1			
8330550	523	1			
8330560	523	1			
8330570	30014	5			
8330580	40301	10			
8330590	40301	10			
8330600	30014	5			
8330610	40301	12			
8330620	40301	12			
8330630	523	2			
8330640	523	2			
8330650	523	2			
8330660	523	2			
8330670	523	2			
8330680	80031	1			
8330690	80033	1			
8330700	80037	1			
8330710	40200	4			
8330720	40201	1			
8330730	40200	4			
8330740	40201	1			
8330750	40200	4			
8330760	40201	1			
8330770	40905	1			
8330780	40905	1			
8330790	40905	1			
8330800	40905	1			
8330810	40905	1			
8330820	40905	2			
8330830	40905	2			
8330840	40905	2			
8330850	40905	2			
8330860	40905	2			
8330870	80039	1			
8330880	80040	1			
8330890	40906	1			
8330900	40906	1			
8330910	40906	1			
8330920	40906	1			
8330930	40906	1			
8330940	40906	2			
8330950	40906	2			
8330960	40906	2			
8330970	40906	2			
8330980	40906	2			
8330990	80042	1			
301612010	3	10			
301612020	3	10			
301612030	3	10			
301612040	3	10			
301612050	3	10			
301612060	3	10			
301612070	3	10			
301612080	3	10			
301612090	3	10			
301612100	3	10			
301612011	70001	15			
301612021	31204	3			
301612031	12	3			
301612041	70002	3			
301612051	31204	3			
301612061	70001	15			
301612071	31204	3			
301612081	12	3			
301612091	70002	3			
301612101	31204	3			
301612012	1	60000			
301612022	1	60000			
301612032	1	60000			
301612042	1	60000			
301612052	1	60000			
301612062	1	60000			
301612072	1	60000			
301612082	1	60000			
301612092	1	60000			
301612102	1	60000			
9100230	10061	1			
9100240	10061	1			
9100250	10061	1			
9100260	10061	1			
9100270	10061	1			
9100280	10061	1			
9100290	10061	1			
9100300	10061	1			
9100310	10061	1			
9100320	10061	1			
9100330	10061	1			
9100340	10061	1			
9100010	30013	1			
9100020	30013	1			
9100030	30013	1			
9100040	30013	1			
9100050	30013	1			
9100060	30013	1			
9100070	30013	1			
9100080	30013	1			
9100090	30013	1			
9100100	30013	1			
9100110	30013	1			
9100120	30013	1			
9100130	30013	1			
9100140	30013	1			
9100150	30013	1			
9100160	30013	1			
9100170	30013	1			
9100180	30013	1			
9100190	30013	1			
9100200	30013	1			
9100210	30013	1			
9100220	30013	1			
9100011	31204	3			
9100021	31204	3			
9100031	31204	3			
9100041	31204	3			
9100051	31204	3			
9100061	31204	3			
9100071	31204	3			
9100081	31204	3			
9100091	31204	3			
9100101	31204	3			
9100111	31204	3			
9100121	31204	3			
9100131	31204	3			
9100141	31204	3			
9100151	31204	3			
9100161	31204	3			
9100171	31204	3			
9100181	31204	3			
9100191	31204	3			
9100201	31204	3			
9100211	31204	3			
9100221	31204	3			
9100012	1	5000			
9100022	1	5000			
9100032	1	5000			
9100042	1	5000			
9100052	1	5000			
9100062	1	5000			
9100072	1	5000			
9100082	1	5000			
9100092	1	5000			
9100102	1	5000			
9100112	1	5000			
9100122	1	10000			
9100132	1	10000			
9100142	1	10000			
9100152	1	10000			
9100162	1	10000			
9100172	1	10000			
9100182	1	10000			
9100192	1	10000			
9100202	1	10000			
9100212	1	10000			
9100222	1	10000			
11090010	60832	1			
7650010	1	100000			
7650020	12	5			
7650030	30013	1			
7650040	70001	12			
7650050	3	25			
7650060	1	100000			
7650070	12	5			
7650080	70002	2			
7650110	1	100000			
7650120	12	5			
7650130	30013	1			
7650140	70001	12			
7650150	3	25			
7650160	1	100000			
7650170	12	5			
7650180	70002	2			
7650210	1	100000			
7650220	12	5			
7650230	30013	1			
7650240	70001	12			
7650250	3	25			
7650260	1	100000			
7650270	12	5			
7650280	70002	2			
7650310	1	100000			
7650320	12	5			
7650330	30013	1			
7650340	70001	12			
7650350	3	25			
7650360	1	100000			
7650370	12	5			
7650380	70002	2			
7650281	11000027	1			
3460010	60840	1000			
3460020	1	60000			
3460030	3	25			
3460040	1	60000			
3460050	3	25			
3460060	1	60000			
3460070	3	25			
3460080	1	60000			
3460090	3	25			
3460100	1	60000			
3460021	30013	3			
3460031	12	15			
3460041	31204	10			
3460051	30013	3			
3460061	12	15			
3460071	31204	10			
3460081	30013	3			
3460091	12	15			
3460101	31204	10			
3460022	102	50			
3460032	102	50			
3460042	102	50			
3460052	102	50			
3460062	102	50			
3460072	102	50			
3460082	102	50			
3460092	102	50			
3460102	102	100			
5700000	19100001	10			
5700010	19100001	20			
5700011	1	1000			
5700020	19100001	30			
5700021	60001	1			
5700022	1	3000			
5700030	19100001	30			
5700031	12	1			
5700032	1	3000			
5700040	60002	3			
5700041	102	50			
5700050	31204	5			
5700051	102	50			
5700060	30013	5			
5700061	102	50			
5700070	29	30			
5700071	102	50			
5700080	3	50			
5700081	13014004	1			
5700100	19100003	20			
5700110	19100003	20			
5700111	60001	2			
5700112	1	3000			
5700120	19100003	30			
5700121	60002	1			
5700122	1	3000			
5700130	102	100			
5700131	31104	5			
5700132	31204	10			
5700140	8981607	1			
5700141	8981609	1			
5700142	8981611	1			
5700150	8981608	1			
5700151	8981610	1			
5700152	8981612	1			
5700160	3	50			
5700161	13017001	1			
5700170	29	50			
5700171	102	100			
5800000	1030	100			
5800001	1	3000			
5800010	1030	200			
5800011	1	5000			
5800020	1030	200			
5800021	1	5000			
5800030	8981301	1			
5800031	8981302	1			
5800032	102	100			
5800040	8981303	1			
5800041	8981304	1			
5800042	8981305	1			
5800050	50005	50			
5800060	50003	25			
5800070	50009	25			
5800080	29	30			
5800090	40301	8			
5800100	12	5			
5800110	1	188888			
5800120	1	20			
5900000	6610307	1			
5900001	9010234	1			
5900010	50103	30			
5900020	50103	70			
5900030	50103	120			
5900040	50103	150			
5900050	50103	150			
5900060	50103	150			
5900070	50103	200			
5900080	50103	200			
5900090	50103	200			
5900100	50103	800			
5900110	50103	800			
5900120	50103	800			
5900130	50103	1000			
5900140	50103	1000			
5900150	50103	1000			
5900160	50103	2000			
5900170	50103	2000			
5900180	50103	2000			
5900190	50103	2000			
5900200	50103	2000			
5900210	50103	2000			
5900220	50103	180			
5900230	50103	180			
5900240	50103	180			
5900250	50103	270			
5900260	50103	270			
5900270	50103	270			
5900280	50103	300			
5900290	50103	300			
5900300	50103	300			
5900310	50103	180			
5900320	50103	180			
5900330	50103	240			
5900340	50103	240			
5900350	50103	330			
5900360	50103	330			
5900370	50103	660			
5900380	50103	660			
5900390	50103	660			
5900400	50103	240			
5900410	50103	240			
5900420	50103	240			
5900430	50103	240			
5900440	50103	300			
5900450	50103	300			
5900460	50103	350			
5900470	50103	350			
5900480	40901	1			
5900490	40901	1			
5900500	40901	1			
5900510	40901	1			
5900520	40901	1			
5900530	50104	1			
5900540	40901	1			
5900550	40903	1			
5900560	40902	1			
5900570	40301	1			
5900580	30013	1			
5900590	31104	1			
5900600	31204	1			
5900610	60001	1			
5900620	60002	1			
5900630	12	1			
5900640	9090014	1			
5900650	50005	1000			
5900660	102	2500			
5900670	94034	1			
5900680	50000	2500			
5900690	3005	2			
490000	32000	1000			
490001	32001	100			
490002	1	200000			
490010	33000	1000			
490011	33001	100			
490012	1	200000			
850000	33002	3			
850010	33002	3			
850020	33002	3			
850030	33002	3			
850040	33002	3			
850050	33002	3			
850060	33002	3			
850070	33002	3			
850080	33002	3			
850090	102	50			
850100	102	50			
850110	102	50			
850120	102	50			
850130	102	50			
850140	102	50			
850150	102	50			
850160	102	50			
850001	33001	5			
850011	33001	5			
850021	33001	5			
850031	33001	5			
850041	33001	5			
850051	33001	5			
850061	33001	5			
850071	33001	5			
850081	33001	5			
850091	33000	20			
850101	33000	20			
850111	33000	20			
850121	33000	20			
850131	33000	20			
850141	33000	20			
850151	33000	20			
850161	33000	20			
850002	30013	2			
850012	30013	2			
850022	30013	2			
850032	30013	2			
850042	30013	2			
850052	30013	2			
850062	30013	2			
850072	30013	2			
850082	30013	2			
850092	1	100000			
850102	1	100000			
850112	1	100000			
850122	1	100000			
850132	1	100000			
850142	1	100000			
850152	1	100000			
850162	1	100000			
5710000	19100002	10			
5710010	19100002	20			
5710011	1	1000			
5710020	19100002	30			
5710021	12	1			
5710022	1	3000			
5710030	30013	5			
5710031	102	30			
5710040	60002	5			
5710041	102	50			
5710050	31204	15			
5710051	102	60			
5710060	29	50			
5710061	102	60			
5710070	3	50			
5710071	13015006	1			
5710072	11000079	1			
5810000	12	8			
5810001	50009	20			
5810002	102	20			
5810010	40200	10			
5810011	50009	20			
5810012	102	20			
5810020	90014	2			
5810021	50009	20			
5810022	102	20			
5810030	40301	8			
5810031	50009	20			
5810032	102	20			
5810040	40201	5			
5810041	50009	20			
5810042	102	20			
5810050	90015	1			
5810051	50009	20			
5810052	102	20			
850170	33003	3			
850180	33003	3			
850190	33003	3			
850200	33003	3			
850210	33003	3			
850220	33003	3			
850230	33003	3			
850240	33003	3			
850250	33003	3			
850260	102	15			
850261	65	60			
850262	12	7			
850270	102	20			
850271	65	80			
850272	1	72000			
850280	102	20			
850281	65	90			
850282	1	76000			
850290	102	20			
850291	65	100			
850292	1	80000			
850300	102	25			
850301	65	120			
850302	1	84000			
850310	102	25			
850311	65	140			
850312	1	100000			
850320	102	40			
850321	65	180			
850322	1	128000			
850330	102	50			
850331	65	240			
850332	1	160000			
850340	102	65			
850341	65	310			
850342	1	200000			
850350	102	10			
850351	65	35			
850352	12	4			
850360	102	10			
850361	65	50			
850362	1	43200			
850370	102	10			
850371	65	55			
850372	1	45600			
850380	102	10			
850381	65	60			
850382	1	48000			
850390	102	10			
850391	65	70			
850392	1	50400			
850400	102	10			
850401	65	85			
850402	1	60000			
850410	102	15			
850411	65	110			
850412	1	76800			
850420	102	25			
850421	65	145			
850422	1	96000			
850430	102	50			
850431	65	190			
850432	1	120000			
850440	102	20			
850441	65	130			
850442	12	10			
850450	102	20			
850451	65	130			
850452	1	108000			
850460	102	20			
850461	65	130			
850462	1	114000			
850470	102	20			
850471	65	130			
850472	1	120000			
850480	102	20			
850481	65	130			
850482	1	126000			
850490	102	20			
850491	65	130			
850492	1	150000			
850500	102	30			
850501	65	190			
850502	1	192000			
850510	102	40			
850511	65	260			
850512	1	240000			
850520	102	50			
850521	65	355			
850522	1	300000			
850530	102	15			
850531	65	80			
850532	12	5			
850540	102	15			
850541	65	80			
850542	1	81000			
850550	102	15			
850551	65	80			
850552	1	85500			
850560	102	15			
850561	65	80			
850562	1	90000			
850570	102	15			
850571	65	80			
850572	1	94500			
850580	102	15			
850581	65	80			
850582	1	112500			
850590	102	20			
850591	65	115			
850592	1	144000			
850600	102	30			
850601	65	160			
850602	1	180000			
850610	102	40			
850611	65	220			
850612	1	225000			
751110	102	10			
751111	30013	2			
751112	1	18888			
751120	102	10			
751121	30013	2			
751122	1	18888			
751130	102	10			
751131	11000078	1			
751132	1	18888			
751140	102	10			
751141	30013	2			
751142	1	18888			
751150	102	10			
751151	30013	2			
751152	1	18888			
751160	102	10			
751161	11000077	1			
751162	1	18888			
751170	102	10			
751171	30013	2			
751172	1	18888			
751180	102	10			
751181	30013	2			
751182	1	18888			
751190	102	5			
751191	40200	6			
751192	1	1888			
751200	102	5			
751201	40301	8			
751202	30013	2			
751210	102	10			
751211	40201	4			
751212	30013	2			
751220	40301	0			
751221	40200	0			
751222	1	1			
751230	40301	0			
751231	40200	0			
751232	1	1			
751240	3	10			
751241	12	2			
751242	1	8888			
751250	3	10			
751251	12	2			
751252	1	8888			
751260	3	20			
751261	12	2			
751262	1	8888			
751270	3	25			
751271	12	2			
751272	1	8888			
751280	3	35			
751281	12	2			
751282	1	8888			
761110	102	5			
761111	31104	1			
761112	12	4			
761120	102	5			
761121	30013	3			
761122	31204	3			
761130	29	10			
761131	102	15			
761132	1	6000			
761140	102	5			
761141	31104	1			
761142	12	4			
761150	102	5			
761151	30013	3			
761152	31204	3			
761160	29	10			
761161	102	15			
761162	1	6000			
761170	102	5			
761171	31104	1			
761172	12	4			
761180	102	5			
761181	30013	3			
761182	31204	3			
761190	29	10			
761191	102	15			
761192	1	6000			
761200	102	5			
761201	31104	1			
761202	12	4			
761210	102	5			
761211	30013	3			
761212	31204	3			
761220	29	10			
761221	102	15			
761222	1	6000			
761230	102	5			
761231	31104	1			
761232	12	4			
761240	102	5			
761241	30013	3			
761242	31204	3			
761250	29	10			
761251	102	15			
761252	1	6000			
761260	102	5			
761261	31104	1			
761262	12	4			
761270	102	5			
761271	30013	3			
761272	31204	3			
761280	29	10			
761281	102	15			
761282	1	6000			
761290	102	5			
761291	31104	1			
761292	12	4			
761300	102	5			
761301	30013	3			
761302	31204	3			
761310	29	10			
761311	102	15			
761312	1	6000			
761320	102	5			
761321	31104	1			
761322	12	4			
761330	102	5			
761331	30013	3			
761332	31204	3			
761340	29	10			
761341	102	15			
761342	1	6000			
761350	102	30			
761351	60002	6			
761352	13015001	1			
761360	102	30			
761361	60001	3			
761362	1	30000			
761370	102	30			
761371	60002	6			
761372	13015001	1			
761380	102	30			
761381	60001	3			
761382	1	30000			
761390	102	30			
761391	60002	6			
761392	13015001	1			
761400	102	30			
761401	60001	3			
761402	1	30000			
761410	102	30			
761411	60001	3			
761412	1	30000			
761420	102	30			
761421	60002	6			
761422	13015001	1			
761430	29	20			
761431	31104	3			
761432	31204	9			
761440	102	30			
761441	30013	4			
761442	1	18000			
761450	102	30			
761451	30013	4			
761452	1	18000			
761460	30013	2			
761461	31104	1			
761462	31204	3			
761113	60850	800			
761123	60850	1000			
761133	60850	1200			
761143	60850	800			
761153	60850	1000			
761163	60850	1200			
761173	60850	800			
761183	60850	1000			
761193	60850	1200			
761203	60850	800			
761213	60850	1000			
761223	60850	1200			
761233	60850	800			
761243	60850	1000			
761253	60850	1200			
761263	60850	800			
761273	60850	1000			
761283	60850	1200			
761293	60850	800			
761303	60850	1000			
761313	60850	1200			
761323	60850	800			
761333	60850	1000			
761343	60850	1200			
771110	3	10			
771111	31204	3			
771112	1	5000			
771120	3	10			
771121	31204	3			
771122	1	5000			
771130	3	10			
771131	31204	3			
771132	1	5000			
771140	3	10			
771141	31204	3			
771142	1	5000			
771150	3	10			
771151	31204	3			
771152	1	5000			
771160	3	10			
771161	31204	3			
771162	1	5000			
771170	3	10			
771171	31204	3			
771172	1	5000			
771180	3	10			
771181	31204	3			
771182	1	5000			
771190	3	10			
771191	31204	3			
771192	1	5000			
771200	3	10			
771201	31204	3			
771202	1	5000			
771210	3	0			
771211	31204	0			
771212	1	0			
771220	3	0			
771221	31204	0			
771222	1	0			
771230	3	0			
771231	31204	0			
771232	1	0			
771240	102	10			
771241	31104	1			
771242	1	5000			
771250	102	10			
771251	31104	1			
771252	1	5000			
771260	102	10			
771261	31104	1			
771262	1	5000			
771270	102	10			
771271	31104	1			
771272	1	5000			
771280	102	10			
771281	31104	1			
771282	1	5000			
771290	102	10			
771291	31104	1			
771292	1	5000			
771300	102	10			
771301	31104	1			
771302	1	5000			
771310	102	10			
771311	31104	1			
771312	1	5000			
771320	102	10			
771321	31104	1			
771322	1	5000			
771330	102	10			
771331	31104	1			
771332	1	5000			
771340	102	0			
771341	31104	0			
771342	1	0			
771350	102	0			
771351	31104	0			
771352	1	0			
771360	102	0			
771361	31104	0			
771362	1	0			
771370	102	15			
771371	8981501	1			
771372	8981502	1			
771380	102	15			
771381	30013	6			
771382	13016001	1			
771390	102	20			
771391	30013	6			
771392	13016001	1			
771400	102	15			
771401	8981503	1			
771402	8981504	1			
771410	102	15			
771411	8981505	1			
771412	13016001	1			
771420	102	20			
771421	30013	6			
771422	13016001	1			
790010	21000001	1			
790020	21000002	1			
790030	21000003	1			
790040	21000004	1			
790050	21000005	1			
790060	21000006	1			
790070	21000007	1			
790080	21000008	1			
790090	21000009	1			
790100	21000010	1			
790110	21000011	1			
790120	21000012	1			
790130	21000013	1			
790140	21000014	1			
791010	21000101	1			
791020	21000102	1			
791030	21000103	1			
791040	21000104	1			
791050	21000105	1			
791060	21000106	1			
791070	21000107	1			
791080	21000108	1			
791090	21000109	1			
791100	21000110	1			
791110	21000111	1			
791120	21000112	1			
791130	21000113	1			
791140	21000114	1			
5200520	3	10			
5200521	102	25			
5200522	12	3			
5200530	29	10			
5200531	102	25			
5200532	31204	3			
5200540	3	10			
5200541	102	25			
5200542	40110	1			
5200550	29	10			
5200551	102	25			
5200552	40113	1			
5200560	3	10			
5200561	102	25			
5200562	40114	1			
5200570	29	10			
5200571	102	25			
5200572	30013	3			
5200580	3	10			
5200581	102	25			
5200582	12	3			
5200590	29	10			
5200591	102	25			
5200592	31204	3			
5200600	3	10			
5200601	102	25			
5200602	40110	1			
5200610	29	10			
5200611	102	25			
5200612	40113	1			
5200620	3	10			
5200621	102	25			
5200622	40114	1			
5200630	29	10			
5200631	102	25			
5200632	30013	3			
5200640	3	10			
5200641	102	25			
5200642	12	3			
5200650	29	10			
5200651	102	25			
5200652	31204	3			
5200660	3	10			
5200661	102	25			
5200662	40110	1			
5200670	29	10			
5200671	102	25			
5200672	40113	1			
5200680	3	10			
5200681	102	25			
5200682	40114	1			
5200690	29	10			
5200691	102	25			
5200692	11000084	1			
5200700	40200	2			
5200701	40301	2			
5200702	1	3000			
5200710	40201	1			
5200711	40301	2			
5200712	1	3000			
5200720	40200	2			
5200721	40301	2			
5200722	1	3000			
5200730	40201	1			
5200731	40301	2			
5200732	1	3000			
5200740	40200	2			
5200741	40301	2			
5200742	1	3000			
5200750	40201	1			
5200751	40301	2			
5200752	1	3000			
5200760	40200	2			
5200761	40301	2			
5200762	1	3000			
5200770	40201	1			
5200771	40301	2			
5200772	1	3000			
5200780	40200	2			
5200781	40301	2			
5200782	1	3000			
5200790	40201	1			
5200791	40301	2			
5200792	1	3000			
5200800	70002	2			
5200801	70001	6			
5200802	1	3000			
5200810	70002	2			
5200811	70001	6			
5200812	1	3000			
5200820	70002	2			
5200821	70001	6			
5200822	1	3000			
5200830	70002	2			
5200831	70001	6			
5200832	1	3000			
5200840	70002	2			
5200841	70001	6			
5200842	1	3000			
5200850	70002	2			
5200851	70001	6			
5200852	1	3000			
5200860	70002	2			
5200861	70001	6			
5200862	1	3000			
5200870	70002	2			
5200871	70001	6			
5200872	1	3000			
5200880	70002	2			
5200881	70001	6			
5200882	1	3000			
5200890	70002	2			
5200891	70001	6			
5200892	1	3000			
790000	62511	1			
155010	32004	15			
155020	32004	15			
155030	32004	15			
155110	32001	70			
155120	32001	70			
155130	32001	70			
155210	50005	50			
155220	50005	50			
155230	50005	50			
155310	50005	50			
155320	30013	10			
155330	30013	10			
155011	40104	50			
155021	31204	50			
155031	11000089	1			
155111	40104	50			
155121	12	20			
155131	11000090	1			
155211	31204	50			
155221	12	20			
155231	11000091	1			
155311	31204	50			
155321	12	10			
155331	31204	10			
155012	102	50			
155022	102	50			
155032	102	50			
155112	102	50			
155122	102	50			
155132	102	50			
155212	102	50			
155222	102	50			
155232	102	50			
155312	102	50			
155322	1	50000			
155332	1	50000			
128360	29	30			
128361	30013	2			
128362	1	30000			
128370	50005	35			
128371	31204	10			
128380	102	100			
128381	60001	5			
128390	29	30			
128391	30013	2			
128392	1	60000			
128400	50005	35			
128401	31204	10			
128410	102	100			
128411	60001	5			
128420	29	30			
128421	30013	2			
128422	1	60000			
128430	50005	35			
128431	11000094	1			
128440	102	100			
128441	60001	5			
128450	29	30			
128451	12	10			
128452	1	90000			
128460	50005	35			
128461	31104	5			
128470	102	100			
128471	60002	3			
128480	29	30			
128481	12	10			
128482	1	90000			
128490	102	100			
128491	12	10			
128492	1	90000			
128500	31104	5			
128501	12	15			
128502	1	180000			
129410	60002	3			
129411	12	15			
129412	1	360000			
128510	50005	10			
128511	32001	5			
128512	32005	2			
128520	50005	10			
128521	32001	5			
128522	32005	2			
128530	50005	10			
128531	32001	5			
128532	32005	2			
128540	50005	10			
128541	32001	5			
128542	32005	2			
128550	50005	10			
128551	32001	5			
128552	32005	2			
128560	50005	10			
128561	32001	5			
128562	32005	2			
128570	50005	10			
128571	32001	5			
128572	32005	2			
128580	50005	10			
128581	32001	5			
128582	32005	2			
128590	50005	10			
128591	32001	10			
128592	32005	2			
128600	50005	10			
128601	32001	10			
128602	32005	2			
128610	50005	10			
128611	32001	10			
128612	32005	2			
128620	50005	10			
128621	32001	10			
128622	32005	2			
128630	50005	10			
128631	32001	10			
128632	32005	2			
128640	50005	10			
128641	32001	10			
128642	32005	2			
128650	50005	20			
128651	32001	10			
128652	32005	2			
128660	50005	20			
128661	32001	20			
128662	32005	3			
128670	50005	20			
128671	32001	20			
128672	32005	3			
128680	50005	20			
128681	32001	20			
128682	32005	3			
128690	50005	20			
128691	32001	20			
128692	32005	3			
128700	50005	20			
128701	32001	20			
128702	32005	3			
128710	31204	10			
128711	31104	10			
128712	102	20			
128720	40100	10			
128721	30013	10			
128722	102	30			
128730	40103	20			
128731	12	25			
128732	102	40			
128740	40104	20			
128741	1	100000			
128742	102	50			
128750	40200	10			
128751	40301	10			
128752	102	60			
128760	70002	20			
128761	70001	120			
128762	102	70			
128770	40201	15			
128771	40301	20			
128772	102	80			
128780	13018003	1			
128781	102	30			
128790	13018003	1			
128791	102	30			
128800	13018003	1			
128801	102	40			
128810	13018003	1			
128811	102	50			
128820	3	50			
128821	30013	1			
128822	62720	60			
128823	70001	5			
128824	62720	90			
128825	70002	1			
128826	62720	120			
128870	31204	10			
128880	31104	10			
128890	102	20			
128900	40100	10			
128910	30013	10			
128920	102	30			
128930	40103	20			
128940	12	25			
128950	102	40			
128960	40104	20			
128970	1	100000			
128980	102	50			
128990	40200	10			
129000	40301	10			
129010	102	60			
129020	70002	20			
129030	70001	120			
129040	102	70			
129050	40201	15			
129060	40301	20			
129070	102	80			
129080	13018003	1			
129090	102	30			
129100	13018003	1			
129110	102	30			
129120	13018003	1			
129130	102	40			
129140	13018003	1			
129150	102	50			
129160	31204	1			
129161	40104	1			
129162	1	2000			
129170	31104	1			
129171	40103	1			
129172	1	3000			
129180	30013	1			
129181	40100	1			
129182	1	1000			
129190	30013	1			
129191	12	1			
129192	1	1000			
129200	30013	1			
129201	31203	1			
129202	1	2000			
129210	30013	1			
129211	31103	1			
129212	1	2000			
129220	40201	1			
129221	40200	2			
129222	1	2000			
129230	40110	1			
129231	40100	1			
129232	1	3000			
129240	70002	1			
129241	70001	6			
129242	1	2000			
129250	31204	1			
129251	40100	1			
129252	1	2000			
129260	31204	1			
129261	40100	1			
129262	1	2000			
129270	70002	1			
129271	70001	6			
129272	1	2000			
129280	324	2			
129281	30012	1			
129282	1	3000			
129290	324	3			
129291	31104	1			
129292	1	6000			
129300	324	3			
129301	31204	1			
129302	1	6000			
129310	30013	3			
129320	40104	6			
129330	31204	8			
129340	102	50			
129350	3	50			
129360	30013	3			
129370	40114	3			
129380	31104	2			
129390	102	50			
129400	3	50			
129420	30013	1			
129421	12	1			
129422	1	5000			
129430	50009	20			
129431	31204	10			
129432	1	25000			
129440	50009	20			
129441	30013	5			
129442	1	25000			
129450	50009	20			
129451	12	20			
129452	1	25000			
129460	50009	20			
129461	40114	6			
129462	1	25000			
129470	50009	20			
129471	40113	6			
129472	1	25000			
129480	4	60			
129490	3019050	1			
129491	31204	6			
129492	1	30000			
129500	3029050	1			
129501	31104	6			
129502	1	30000			
129510	3039050	1			
129511	12	6			
129512	1	30000			
129520	3049050	1			
129521	40100	6			
129522	1	30000			
129530	3059050	1			
129531	40103	6			
129532	1	30000			
129540	3069050	1			
129541	40104	6			
129542	1	30000			
129550	60002	3			
129551	30013	6			
129552	1	30000			
129560	40301	3			
129561	40110	6			
129562	1	30000			
129570	40200	3			
129571	40113	6			
129572	1	30000			
129580	40201	3			
129581	40114	6			
129582	1	30000			
129590	50005	100			
129591	31204	7			
129592	102	40			
129593	13019002	1			
129600	50005	50			
129601	31104	7			
129602	102	40			
129603	13019002	1			
129610	50005	50			
129611	40113	7			
129612	102	40			
129613	13019002	1			
129620	50005	50			
129621	40114	7			
129622	102	40			
129623	13019002	1			
129631	30013	7			
129632	102	40			
129633	13019002	1			
129640	3	50			
129641	30013	1			
129642	62721	60			
129643	70001	5			
129644	62721	90			
129645	70002	1			
129646	62721	120			
129690	1035	4			
129691	30012	1			
129692	1	3000			
129700	1035	6			
129701	31104	1			
129702	1	6000			
129710	1035	6			
129711	31204	1			
129712	1	6000			
129720	30012	10			
129730	30013	4			
129740	102	50			
129750	40104	20			
129760	3	50			
129770	40114	7			
129780	40103	25			
129790	102	50			
129800	40113	10			
129810	30013	3			
129820	40100	30			
129830	40110	10			
129840	3	50			
129850	325	2			
129851	30012	1			
129852	1	3000			
129860	325	3			
129861	31104	1			
129862	1	6000			
129870	325	3			
129871	31204	1			
129872	1	6000			
129880	30013	6			
129890	40104	20			
129900	31204	20			
129910	102	50			
129920	3	50			
129930	30013	6			
129940	40114	10			
129950	31104	8			
129960	102	50			
129970	3	50			
180010	1036	2			
180011	30012	1			
180012	1	3000			
180020	1036	3			
180021	31104	1			
180022	1	6000			
180030	1036	4			
180031	31204	1			
180032	1	6000			
180040	30013	5			
180050	40104	30			
180060	3	50			
180070	102	50			
180080	40100	35			
180090	40113	8			
180100	3	50			
180110	30013	5			
180120	40110	8			
180130	40114	8			
180140	102	50			
150000	96121	200			
150010	96121	200			
150020	96121	200			
150030	96121	200			
150040	96121	200			
150050	96121	200			
150060	96121	200			
150070	96121	200			
150080	96121	200			
150090	96121	200			
150100	96121	200			
150110	96121	200			
150120	96121	200			
150130	96121	200			
150140	96121	200			
150150	96121	300			
150160	96121	300			
150170	96121	300			
150180	96121	300			
150190	96121	300			
150200	96121	300			
150210	96121	300			
150220	96121	300			
150230	96121	300			
150240	96121	300			
150250	96121	300			
150260	96121	300			
150270	96121	300			
150280	96121	300			
150290	96121	300			
150300	96121	300			
150310	96121	300			
150320	96121	300			
150330	96121	300			
150340	96121	300			
150350	96121	300			
150360	96121	300			
150370	96121	300			
150380	96121	300			
150390	96121	300			
150400	96121	300			
150410	96121	300			
150420	96121	450			
150430	96121	450			
150440	96121	450			
150450	96121	450			
150460	96121	450			
150470	96121	450			
150480	96121	450			
150490	96121	450			
150500	96121	450			
150510	96121	450			
150520	96121	450			
150530	96121	450			
150540	96121	450			
150550	96121	450			
150560	96121	450			
150570	96121	450			
150580	96121	450			
150590	96121	450			
150600	96121	200			
150610	96121	200			
150620	96121	200			
150630	96121	200			
150640	96121	200			
150650	96121	200			
150660	96121	200			
150670	96121	200			
150680	96121	200			
150690	96121	200			
150700	96121	200			
150710	96121	200			
150720	96121	200			
150730	96121	200			
150740	96121	200			
150750	96121	200			
150760	96121	200			
150770	96121	200			
150780	96121	300			
150790	96121	300			
150800	96121	300			
150810	96121	300			
150820	96121	300			
150830	96121	300			
150840	96121	300			
150850	96121	300			
150860	96121	300			
150870	96121	300			
150880	96121	300			
150890	96121	300			
150900	96121	300			
150910	96121	300			
150920	96121	300			
150930	96121	300			
150940	96121	300			
150950	96121	300			
150960	96121	300			
150970	96121	300			
150980	96121	300			
150990	96121	450			
151000	96121	450			
151010	96121	450			
151020	96121	450			
151030	96121	450			
151040	96121	450			
151050	96121	450			
151060	96121	450			
151070	96121	450			
151080	96121	450			
151090	96121	450			
151100	96121	450			
151110	96121	450			
151120	96121	450			
151130	96121	100			
151140	96121	100			
151150	96121	100			
151160	96121	100			
151170	96121	100			
151180	96121	100			
151190	96121	200			
151200	96121	200			
151210	96121	200			
151220	96121	200			
151230	96121	200			
151240	96121	200			
151250	96121	200			
151260	96121	200			
151270	96121	200			
151280	96121	200			
151290	96121	200			
151300	96121	200			
151310	96121	200			
151320	96121	200			
151330	96121	200			
151340	96121	350			
151350	96121	350			
151360	96121	350			
151370	96121	350			
151380	96121	350			
151390	96121	350			
151400	96121	350			
