Id	Disposeable	SingleDisposeable	RecordGroupId	Type	Param[1]	Param[2]	Param[3]	Param[4]	Param[5]	Param[6]	MovieId	Icon	MiniIcon	IconR	Order	ConvertCardId	Name	FightDes	QuickFightDes	ShowTag
4022054	1		2	5	4022054	1	0					Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg5000Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze06.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg5000.png	Test-04	4022021	Blockade 3 (Scrapped)	Blockade 3		0
4022055	1		2	5	4022055	1	0					Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg5000Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze06.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg5000.png	Test-05	4022021	Blockade 4 (Scrapped)	Blockade 4		0
4022056		1		5	4022056	0	0					Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg8000Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze05.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg8000.png	Trap-01	4022021	Final Struggle	Trap Card 1		0
4022061	1		1	6	400502							Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg6000Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze04.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg6000.png	Reward-01	4022021	Remaining Supplies			0
4022062	1		1	6	400510							Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg6000Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze04.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg6000.png	Reward-02	4022021	Remaining Supplies			0
4022063	1		1	6	400502							Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg6000Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze04.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg6000.png	Reward-03	4022021	Remaining Supplies			0
4022064	1		1	6	400502							Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg6000Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze04.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg6000.png	Reward-03	4022021	Remaining Supplies			0
4022065	1		1	6	400510							Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg6000Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze04.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg6000.png	Reward-04	4022021	Remaining Supplies			0
4022071		1		7	4022091	200						Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg00Sp.png		Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg00.png	???-01	4022021	Random Event (Scrapped)			0
4022072		1		7	4022021	200	4022061	50	4022091	50		Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg00Sp.png		Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg00.png	???-02	4022021	Random Event			0
4022073		1		7	4022021	200	4022061	50	4022091	50		Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg00Sp.png		Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg00.png	???-03	4022021	Random Event			0
4022074		1		7	4022021	200	4022061	50	4022091	50		Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg00Sp.png		Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg00.png	???-04	4022021	Random Event			0
4022075		1		7	4022021	200	4022061	50	4022091	50		Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg00Sp.png		Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg00.png	???-05	4022021	Random Event			0
4022076		1		7	4022021	200	4022061	50	4022091	50		Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg00Sp.png		Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg00.png	???-06	4022021	Random Event			0
4022077		1		7	4022021	200	4022061	50	4022091	50		Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg00Sp.png		Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg00.png	???-07	4022021	Random Event			0
4022078		1		7	4022021	200	4022061	50	4022091	50		Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg00Sp.png		Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg00.png	???-08	4022021	Random Event			0
4022079		1		7	4022021	200	4022061	50	4022091	50		Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg00Sp.png		Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg00.png	???-09	4022021	Random Event			0
4022871		1		7	4022021	200	4022061	50	4022091	50		Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg00Sp.png		Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg00.png	???-10	4022021	Random Event 0			0
4022872		1		7	4022021	200	4022061	50	4022091	50		Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg00Sp.png		Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg00.png	???-11	4022021	Random Event 1			0
4022873		1		7	4022021	200	4022061	50	4022091	50		Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg00Sp.png		Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg00.png	???-12	4022021	Random Event 2			0
4022874		1		7	4022021	200	4022061	50	4022091	50		Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg00Sp.png		Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg00.png	???-13	4022021	Random Event 3			0
4022875		1		7	4022021	200	4022061	50	4022091	50		Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg00Sp.png		Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg00.png	???-14	4022021	Random Event 4			0
4022876		1		7	4022021	200	4022061	50	4022091	50		Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg00Sp.png		Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg00.png	???-15	4022021	Random Event 5			0
4022081				8	4023	1	4					Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg7021Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze07.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg7021.png	Go-01		Area 3			0
4022082				8	4021	1	6					Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg7021Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze07.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg7021.png	Go-02		Area 1			0
4022091		1		9	16	30200051	400530	4022031				Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg9000Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze01.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg9000.png	Fight-01	4022021	Hetero-Creature Horde	Surprisingly, the Hetero-creatures inside the Shattered Valley have formed an ecosystem. Could it be an imitation of creatures, or just the result of some command...? The answer is still unknown.	This battle is relatively easy for you.	0
4022092		1		9	16	30200052	400530	4022031				Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg9000Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze01.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg9000.png	Fight-02	4022021	Hetero-Creature Horde	Surprisingly, the Hetero-creatures inside the Shattered Valley have formed an ecosystem. Could it be an imitation of creatures, or just the result of some command...? The answer is still unknown.	This battle is relatively easy for you.	0
4022093		1		9	16	30200051	400530	4022031				Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg9000Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze01.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg9000.png	Fight-03	4022021	Hetero-Creature Horde	Surprisingly, the Hetero-creatures inside the Shattered Valley have formed an ecosystem. Could it be an imitation of creatures, or just the result of some command...? The answer is still unknown.	This battle is relatively easy for you.	0
4022094		1		9	16	30200052	400530	4022031				Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg9000Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze01.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg9000.png	Fight-04	4022021	Hetero-Creature Horde	Surprisingly, the Hetero-creatures inside the Shattered Valley have formed an ecosystem. Could it be an imitation of creatures, or just the result of some command...? The answer is still unknown.	This battle is relatively easy for you.	0
4022095		1		9	16	30200051	400530	4022031				Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg9000Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze01.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg9000.png	Fight-05	4022021	Hetero-Creature Horde	Surprisingly, the Hetero-creatures inside the Shattered Valley have formed an ecosystem. Could it be an imitation of creatures, or just the result of some command...? The answer is still unknown.	This battle is relatively easy for you.	0
4022096		1		9	16	30200052	400530	4022031				Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg9000Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze01.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg9000.png	Fight-06	4022021	Hetero-Creature Horde	Surprisingly, the Hetero-creatures inside the Shattered Valley have formed an ecosystem. Could it be an imitation of creatures, or just the result of some command...? The answer is still unknown.	This battle is relatively easy for you.	0
4022097		1		9	16	30200051	400530	4022031				Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg9000Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze01.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg9000.png	Fight-07	4022021	Hetero-Creature Horde	Surprisingly, the Hetero-creatures inside the Shattered Valley have formed an ecosystem. Could it be an imitation of creatures, or just the result of some command...? The answer is still unknown.	This battle is relatively easy for you.	0
4022098		1		9	16	30200052	400530	4022031				Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg9000Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze01.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg9000.png	Fight-08	4022021	Hetero-Creature Horde	Surprisingly, the Hetero-creatures inside the Shattered Valley have formed an ecosystem. Could it be an imitation of creatures, or just the result of some command...? The answer is still unknown.	This battle is relatively easy for you.	0
4022099		1		9	16	30200051	400530	4022031				Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg9000Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze01.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg9000.png	Fight-09	4022021	Hetero-Creature Horde	Surprisingly, the Hetero-creatures inside the Shattered Valley have formed an ecosystem. Could it be an imitation of creatures, or just the result of some command...? The answer is still unknown.	This battle is relatively easy for you.	0
4022891		1		9	16	30200052	400530	4022031				Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg9000Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze01.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg9000.png	Fight-10	4022021	Hetero-Creature Horde	Surprisingly, the Hetero-creatures inside the Shattered Valley have formed an ecosystem. Could it be an imitation of creatures, or just the result of some command...? The answer is still unknown.	This battle is relatively easy for you.	0
4022892		1		9	16	30200051	400530	4022031				Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg9000Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze01.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg9000.png	Fight-11	4022021	Hetero-Creature Horde	Surprisingly, the Hetero-creatures inside the Shattered Valley have formed an ecosystem. Could it be an imitation of creatures, or just the result of some command...? The answer is still unknown.	This battle is relatively easy for you.	0
4022893		1		9	16	30200052	400530	4022031				Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg9000Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze01.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg9000.png	Fight-12	4022021	Hetero-Creature Horde	Surprisingly, the Hetero-creatures inside the Shattered Valley have formed an ecosystem. Could it be an imitation of creatures, or just the result of some command...? The answer is still unknown.	This battle is relatively easy for you.	0
4022894		1		9	16	30200051	400530	4022031				Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg9000Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze01.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg9000.png	Fight-13	4022021	Hetero-Creature Horde	Surprisingly, the Hetero-creatures inside the Shattered Valley have formed an ecosystem. Could it be an imitation of creatures, or just the result of some command...? The answer is still unknown.	This battle is relatively easy for you.	0
4022895		1		9	16	30200052	400530	4022031				Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg9000Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze01.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg9000.png	Fight-14	4022021	Hetero-Creature Horde	Surprisingly, the Hetero-creatures inside the Shattered Valley have formed an ecosystem. Could it be an imitation of creatures, or just the result of some command...? The answer is still unknown.	This battle is relatively easy for you.	0
4022896		1		9	16	30200051	400530	4022031				Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg9000Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze01.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg9000.png	Fight-15	4022021	Hetero-Creature Horde	Surprisingly, the Hetero-creatures inside the Shattered Valley have formed an ecosystem. Could it be an imitation of creatures, or just the result of some command...? The answer is still unknown.	This battle is relatively easy for you.	0
4022101				10								Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg7021Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze09.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg7021.png	Out		Go Outside			0
4023011				1								Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg1022Sp.png		Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg1022.png	Cliff path		Cliff Platform			0
4023012				1								Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg1024Sp.png		Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg1024.png	Cliff path		Cliff Platform			0
4023021				2								Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg2022Sp.png		Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg2022.png	Xeno-cliff		Hetero Wall			0
4023022				2								Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg2023Sp.png		Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg2023.png	Xeno-cliff		Hetero Wall			0
4023041	1		3	4	ZX01652BA							Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg3033Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze02.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg3033.png	Story-01	4023021	Resolve	Text Story 1		1
4023042	1		3	4	ZX01653BA							Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg3033Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze02.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg3033.png	Story-02	4023021	Mermaid's Purpose	Text Story 2 (Scrapped)		1
4023051	1		2	5	4023051	1	0					Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg5022Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze06.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg5022.png	Test-01	4023021	Mermaid's Purpose	Check Story 1		0
4023052	1		2	5	4023052	1	0					Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg5020Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze06.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg5020.png	Test-02	4023021	Resolve	Check 1		0
4023053	1		2	5	4023053	1	0					Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg5020Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze06.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg5020.png	Test-03	4023021	Check 2 (Scrapped)	Check 3 (Scrapped)		0
4023054	1		2	5	4023054	1	0					Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg5022Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze06.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg5022.png	Test-02	4023021	Chasing Lamia	Blockade 1		0
4023055	1		2	5	4023055	1	0					Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg5000Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze06.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg5000.png	Test-03	4023021	Blockade (Scrapped)	Blockade 2		0
4023056		1		5	4023056	0	0					Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg8000Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze05.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg8000.png	Trap-01	4023021	Final Struggle	Trap Card 1		0
4023057		1		5	4023057	0	0					Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg8000Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze05.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg8000.png	Trap-02	4023021	Final Struggle	Trap Card 2		0
4023058		1		5	4023058	0	0					Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg8000Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze05.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg8000.png	Trap-03	4023021	Final Struggle	Trap Card 3		0
4023061	1		1	6	400502							Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg6000Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze04.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg6000.png	Reward-01	4023021	Remaining Supplies			0
4023062	1		1	6	400510							Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg6000Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze04.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg6000.png	Reward-02	4023021	Remaining Supplies			0
4023063	1		1	6	400502							Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg6000Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze04.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg6000.png	Reward-03	4023021	Remaining Supplies			0
4023064	1		1	6	400637							Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg6001Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze04.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg6001.png	Reward-04	4023021	Valuable Supplies			0
4023071		1		7	4023021	200	4023061	50	4023091	50		Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg00Sp.png		Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg00.png	???-01	4023021	Random Event			0
4023072		1		7	4023021	200	4023061	50	4023091	50		Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg00Sp.png		Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg00.png	???-02	4023021	Random Event			0
4023073		1		7	4023021	200	4023061	50	4023091	50		Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg00Sp.png		Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg00.png	???-03	4023021	Random Event			0
4023074		1		7	4023021	200	4023061	50	4023091	50		Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg00Sp.png		Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg00.png	???-04	4023021	Random Event			0
4023075		1		7	4023021	200	4023061	50	4023091	50		Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg00Sp.png		Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg00.png	???-05	4023021	Random Event			0
4023081				8	4024	1	6					Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg7021Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze07.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg7021.png	Go-01		Area 4			0
4023082				8	4022	1	3					Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg7021Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze07.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg7021.png	Go-02		Area 2			0
4023091		1		9	16	30200053	400530	4023031				Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg9000Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze01.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg9000.png	Fight-01	4023021	Hetero-Creature Horde	Surprisingly, the Hetero-creatures inside the Shattered Valley have formed an ecosystem. Could it be an imitation of creatures, or just the result of some command...? The answer is still unknown.	This battle is relatively easy for you.	0
4023092		1		9	16	30200054	400530	4023031				Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg9000Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze01.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg9000.png	Fight-02	4023021	Hetero-Creature Horde	Surprisingly, the Hetero-creatures inside the Shattered Valley have formed an ecosystem. Could it be an imitation of creatures, or just the result of some command...? The answer is still unknown.	This battle is relatively easy for you.	0
4023093		1		9	16	30200053	400530	4023031				Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg9000Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze01.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg9000.png	Fight-03	4023021	Hetero-Creature Horde	Surprisingly, the Hetero-creatures inside the Shattered Valley have formed an ecosystem. Could it be an imitation of creatures, or just the result of some command...? The answer is still unknown.	This battle is relatively easy for you.	0
4023094		1		9	16	30200054	400530	4023031				Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg9000Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze01.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg9000.png	Fight-04	4023021	Hetero-Creature Horde	Surprisingly, the Hetero-creatures inside the Shattered Valley have formed an ecosystem. Could it be an imitation of creatures, or just the result of some command...? The answer is still unknown.	This battle is relatively easy for you.	0
4023095		1		9	16	30200053	400530	4023031				Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg9000Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze01.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg9000.png	Fight-05	4023021	Hetero-Creature Horde	Surprisingly, the Hetero-creatures inside the Shattered Valley have formed an ecosystem. Could it be an imitation of creatures, or just the result of some command...? The answer is still unknown.	This battle is relatively easy for you.	0
4023101				10								Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg7021Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze09.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg7021.png	Out		Go Outside			0
4024011				1								Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg1022Sp.png		Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg1022.png	Cliff path		Cliff Platform			0
4024012				1								Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg1024Sp.png		Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg1024.png	Cliff path		Cliff Platform			0
4024021				2								Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg2022Sp.png		Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg2022.png	Xeno-cliff		Hetero Wall			0
4024022				2								Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg2023Sp.png		Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg2023.png	Xeno-cliff		Hetero Wall			0
4024031	1		3	3	10130128						ZX01654EA	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg3033Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze02.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg3033.png	Story	4024021	Huge Threat	Battle is the only option against the roaring Polyphage.		1
4024041	1		4	4	FZ01610BA							Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg3037Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze02_2.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg3037.png	Story	4024021	Against the Light	Blasphemy 1		1
4024051	1		2	5	4024051	1	0					Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg5021Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze06.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg5021.png	Test-01	4024021	Roaring Polyphage	Check 1		0
4024052	1		2	5	4024052	1	0					Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg5020Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze06.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg5020.png	Test-02	4024021	Climbing the Platform	Check 2		0
4024053	1		2	5	4024053	1	0					Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg5021Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze06.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg5021.png	Test-03	4024021	Polyphage	Blockade 1-1		0
4024054	1		2	5	4024054	1	0					Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg5021Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze06.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg5021.png	Test-04	4024021	Polyphage	Blockade 1-2		0
4024055	1		2	5	4024055	1	0					Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg5021Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze06.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg5021.png	Test-05	4024021	Polyphage	Blockade 1-3		0
4024056	1		2	5	4024056	1	0					Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg5021Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze06.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg5021.png	Test-06	4024021	Polyphage	Blockade 1-4		0
4024057	1		2	5	4024057	1	0					Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg5020Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze06.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg5020.png	Test-07	4024021	Right Hand Key	Blockade 2		0
4024058	1		2	5	4024058	1	0					Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg5020Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze06.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg5020.png	Test-08	4024021	Data Fragment - Blasphemy	Blockade 3-1		0
