Id	ModelName	Speed	Distance	AnimName	RoleEffect	RoleEffectRoot	SceneEffect	SceneEffectRoot
414211	QR4SailinnaMd010011MZ	3	25	Run01	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan01RunSmoke.prefab	Bip001		
414301	QR4SailinnaMd010011MZ	3	9	Run01	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan01RunSmoke.prefab	Bip001	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan02Jiansudai.prefab	speedup%02d (57)
414302	QR4SailinnaMd010011MZ	0	12	Speedup01	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan26Speedup.prefab	QR4SailinnaMd010011		
414303	QR4SailinnaMd010011MZ	3	6	Run01	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan01RunSmoke.prefab	Bip001	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan02Jiansudai.prefab	speedup%02d (69)
414304	QR4SailinnaMd010011MZ	0	12	Speedup01	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan26Speedup.prefab	QR4SailinnaMd010011		
414305	QR4SailinnaMd010011MZ	3	6	Run01	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan01RunSmoke.prefab	Bip001		
414306	QR4SailinnaMd010011MZ	0	12	Speedup01	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan26Speedup.prefab	QR4SailinnaMd010011		
414307	QR4SailinnaMd010011MZ	2	6	Run01				
414308	QR4SailinnaMd010011MZ	3	6	Run01	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan01RunSmoke.prefab	Bip001		
414309	QR4SailinnaMd010011MZ	2	6	Run01				
414310	QR4SailinnaMd010011MZ	3	37	Run01	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan01RunSmoke.prefab	Bip001		
415101	QR2QuMd010011MZ	3	3	Run01	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan01RunSmoke.prefab	Bip001	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan02Jiansudai.prefab	speedup%02d (33)
415102	QR2QumoeMd010011MZ	0	12	Speedup01	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan25Speedup.prefab	Dummy002		
415103	QR2QuMd010011MZ	3	6	Run01	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan01RunSmoke.prefab	Bip001		
415104	QR2QumoeMd010011MZ	0	12	Speedup01	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan25Speedup.prefab	Dummy002		
415105	QR2QuMd010011MZ	2	6	Run01				
415106	QR2QumoeMd010011MZ	0	12	Speedup01	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan25Speedup.prefab	Dummy002		
415107	QR2QuMd010011MZ	3	6	Run01	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan01RunSmoke.prefab	Bip001		
415108	QR2QumoeMd010011MZ	0	12	Speedup01	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan25Speedup.prefab	Dummy002		
415109	QR2QuMd010011MZ	3	15	Run01	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan01RunSmoke.prefab	Bip001		
415110	QR2QumoeMd010011MZ	0	12	Speedup01	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan25Speedup.prefab	Dummy002		
415111	QR2QuMd010011MZ	3	25	Run01	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan01RunSmoke.prefab	Bip001		
415201	QR2QuMd010011MZ	3	6	Run01	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan01RunSmoke.prefab	Bip001	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan02Jiansudai.prefab	speedup%02d (18)
415202	QR2QumoeMd010011MZ	0	12	Speedup01	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan25Speedup.prefab	Dummy002		
415203	QR2QuMd010011MZ	2	6	Run01			Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan02Jiansudai.prefab	speedup%02d (63)
415204	QR2QumoeMd010011MZ	0	12	Speedup01	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan25Speedup.prefab	Dummy002		
415205	QR2QuMd010011MZ	3	9	Run01	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan01RunSmoke.prefab	Bip001		
415206	QR2QumoeMd010011MZ	0	12	Speedup01	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan25Speedup.prefab	Dummy002		
415207	QR2QuMd010011MZ	3	6	Run01	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan01RunSmoke.prefab	Bip001		
415208	QR2QuMd010011MZ	2	6	Run01				
415209	QR2QuMd010011MZ	3	9	Run01	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan01RunSmoke.prefab	Bip001		
415210	QR2QumoeMd010011MZ	0	12	Speedup01	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan25Speedup.prefab	Dummy002		
415211	QR2QuMd010011MZ	3	25	Run01	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan01RunSmoke.prefab	Bip001		
415301	QR2QuMd010011MZ	3	9	Run01	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan01RunSmoke.prefab	Bip001	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan02Jiansudai.prefab	speedup%02d (57)
415302	QR2QumoeMd010011MZ	0	12	Speedup01	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan25Speedup.prefab	Dummy002		
415303	QR2QuMd010011MZ	3	6	Run01	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan01RunSmoke.prefab	Bip001	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan02Jiansudai.prefab	speedup%02d (69)
415304	QR2QumoeMd010011MZ	0	12	Speedup01	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan25Speedup.prefab	Dummy002		
415305	QR2QuMd010011MZ	3	6	Run01	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan01RunSmoke.prefab	Bip001		
415306	QR2QumoeMd010011MZ	0	12	Speedup01	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan25Speedup.prefab	Dummy002		
415307	QR2QuMd010011MZ	2	6	Run01				
415308	QR2QuMd010011MZ	3	6	Run01	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan01RunSmoke.prefab	Bip001		
415309	QR2QuMd010011MZ	2	6	Run01				
415310	QR2QuMd010011MZ	3	37	Run01	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan01RunSmoke.prefab	Bip001		
416101	QR2SufeiyaMd010011MZ	3	3	Run01	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan01RunSmoke.prefab	Bip001	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan02Jiansudai.prefab	speedup%02d (33)
416102	QR2SufeiyamoeMd010011MZ	0	12	Speedup01	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan23Speedup.prefab	Dummy001		
416103	QR2SufeiyaMd010011MZ	3	6	Run01	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan01RunSmoke.prefab	Bip001		
416104	QR2SufeiyamoeMd010011MZ	0	12	Speedup01	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan23Speedup.prefab	Dummy001		
416105	QR2SufeiyaMd010011MZ	2	6	Run01				
416106	QR2SufeiyamoeMd010011MZ	0	12	Speedup01	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan23Speedup.prefab	Dummy001		
416107	QR2SufeiyaMd010011MZ	3	6	Run01	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan01RunSmoke.prefab	Bip001		
416108	QR2SufeiyamoeMd010011MZ	0	12	Speedup01	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan23Speedup.prefab	Dummy001		
416109	QR2SufeiyaMd010011MZ	3	15	Run01	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan01RunSmoke.prefab	Bip001		
416110	QR2SufeiyamoeMd010011MZ	0	12	Speedup01	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan23Speedup.prefab	Dummy001		
416111	QR2SufeiyaMd010011MZ	3	25	Run01	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan01RunSmoke.prefab	Bip001		
416201	QR2SufeiyaMd010011MZ	3	6	Run01	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan01RunSmoke.prefab	Bip001	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan02Jiansudai.prefab	speedup%02d (18)
416202	QR2SufeiyamoeMd010011MZ	0	12	Speedup01	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan23Speedup.prefab	Dummy001		
416203	QR2SufeiyaMd010011MZ	2	6	Run01			Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan02Jiansudai.prefab	speedup%02d (63)
416204	QR2SufeiyamoeMd010011MZ	0	12	Speedup01	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan23Speedup.prefab	Dummy001		
416205	QR2SufeiyaMd010011MZ	3	9	Run01	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan01RunSmoke.prefab	Bip001		
416206	QR2SufeiyamoeMd010011MZ	0	12	Speedup01	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan23Speedup.prefab	Dummy001		
416207	QR2SufeiyaMd010011MZ	3	6	Run01	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan01RunSmoke.prefab	Bip001		
416208	QR2SufeiyaMd010011MZ	2	6	Run01				
416209	QR2SufeiyaMd010011MZ	3	9	Run01	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan01RunSmoke.prefab	Bip001		
416210	QR2SufeiyamoeMd010011MZ	0	12	Speedup01	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan23Speedup.prefab	Dummy001		
416211	QR2SufeiyaMd010011MZ	3	25	Run01	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan01RunSmoke.prefab	Bip001		
416301	QR2SufeiyaMd010011MZ	3	9	Run01	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan01RunSmoke.prefab	Bip001	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan02Jiansudai.prefab	speedup%02d (57)
416302	QR2SufeiyamoeMd010011MZ	0	12	Speedup01	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan23Speedup.prefab	Dummy001		
416303	QR2SufeiyaMd010011MZ	3	6	Run01	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan01RunSmoke.prefab	Bip001	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan02Jiansudai.prefab	speedup%02d (69)
416304	QR2SufeiyamoeMd010011MZ	0	12	Speedup01	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan23Speedup.prefab	Dummy001		
416305	QR2SufeiyaMd010011MZ	3	6	Run01	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan01RunSmoke.prefab	Bip001		
416306	QR2SufeiyamoeMd010011MZ	0	12	Speedup01	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan23Speedup.prefab	Dummy001		
416307	QR2SufeiyaMd010011MZ	2	6	Run01				
416308	QR2SufeiyaMd010011MZ	3	6	Run01	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan01RunSmoke.prefab	Bip001		
416309	QR2SufeiyaMd010011MZ	2	6	Run01				
416310	QR2SufeiyaMd010011MZ	3	37	Run01	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan01RunSmoke.prefab	Bip001		
417101	QR4LuxiyaMd010011MZ	3	3	Run01	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan01RunSmoke.prefab	Bip001	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan02Jiansudai.prefab	speedup%02d (33)
417102	QR4LuxiyamoeMd010011MZ	0	12	Speedup01	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan07Speedup.prefab	pensheqi		
417103	QR4LuxiyaMd010011MZ	3	6	Run01	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan01RunSmoke.prefab	Bip001		
417104	QR4LuxiyamoeMd010011MZ	0	12	Speedup01	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan07Speedup.prefab	pensheqi		
417105	QR4LuxiyaMd010011MZ	2	6	Run01				
417106	QR4LuxiyamoeMd010011MZ	0	12	Speedup01	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan07Speedup.prefab	pensheqi		
417107	QR4LuxiyaMd010011MZ	3	6	Run01	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan01RunSmoke.prefab	Bip001		
417108	QR4LuxiyamoeMd010011MZ	0	12	Speedup01	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan07Speedup.prefab	pensheqi		
417109	QR4LuxiyaMd010011MZ	3	9	Run01	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan01RunSmoke.prefab	Bip001		
417110	QR4LuxiyamoeMd010011MZ	0	12	Speedup01	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan07Speedup.prefab	pensheqi		
417111	QR4LuxiyaMd010011MZ	3	31	Run01	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan01RunSmoke.prefab	Bip001		
417201	QR4LuxiyaMd010011MZ	3	6	Run01	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan01RunSmoke.prefab	Bip001	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan02Jiansudai.prefab	speedup%02d (18)
417202	QR4LuxiyamoeMd010011MZ	0	12	Speedup01	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan07Speedup.prefab	pensheqi		
417203	QR4LuxiyaMd010011MZ	2	6	Run01			Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan02Jiansudai.prefab	speedup%02d (63)
417204	QR4LuxiyamoeMd010011MZ	0	12	Speedup01	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan07Speedup.prefab	pensheqi		
417205	QR4LuxiyaMd010011MZ	3	9	Run01	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan01RunSmoke.prefab	Bip001		
417206	QR4LuxiyamoeMd010011MZ	0	12	Speedup01	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan07Speedup.prefab	pensheqi		
417207	QR4LuxiyaMd010011MZ	3	6	Run01	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan01RunSmoke.prefab	Bip001		
417208	QR4LuxiyaMd010011MZ	2	6	Run01				
417209	QR4LuxiyaMd010011MZ	3	9	Run01	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan01RunSmoke.prefab	Bip001		
417210	QR4LuxiyamoeMd010011MZ	0	12	Speedup01	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan07Speedup.prefab	pensheqi		
417211	QR4LuxiyaMd010011MZ	3	25	Run01	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan01RunSmoke.prefab	Bip001		
417301	QR4LuxiyaMd010011MZ	3	9	Run01	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan01RunSmoke.prefab	Bip001	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan02Jiansudai.prefab	speedup%02d (57)
417302	QR4LuxiyamoeMd010011MZ	0	12	Speedup01	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan07Speedup.prefab	pensheqi		
417303	QR4LuxiyaMd010011MZ	3	6	Run01	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan01RunSmoke.prefab	Bip001	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan02Jiansudai.prefab	speedup%02d (69)
417304	QR4LuxiyamoeMd010011MZ	0	12	Speedup01	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan07Speedup.prefab	pensheqi		
417305	QR4LuxiyaMd010011MZ	3	6	Run01	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan01RunSmoke.prefab	Bip001		
417306	QR4LuxiyamoeMd010011MZ	0	12	Speedup01	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan07Speedup.prefab	pensheqi		
417307	QR4LuxiyaMd010011MZ	2	6	Run01				
417308	QR4LuxiyaMd010011MZ	3	6	Run01	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan01RunSmoke.prefab	Bip001		
417309	QR4LuxiyaMd010011MZ	2	6	Run01				
417310	QR4LuxiyaMd010011MZ	3	37	Run01	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan01RunSmoke.prefab	Bip001		
418101	QR2AilaMd010011MZ	3	3	Run01	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan01RunSmoke.prefab	Bip001	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan02Jiansudai.prefab	speedup%02d (33)
418102	QR2AilaMd010011MZ	0	12	Speedup01	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan22Speedup.prefab	QR2AilaMd010011		
418103	QR2AilaMd010011MZ	3	6	Run01	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan01RunSmoke.prefab	Bip001		
418104	QR2AilaMd010011MZ	0	12	Speedup01	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan22Speedup.prefab	QR2AilaMd010011		
418105	QR2AilaMd010011MZ	2	6	Run01				
418106	QR2AilaMd010011MZ	0	12	Speedup01	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan22Speedup.prefab	QR2AilaMd010011		
418107	QR2AilaMd010011MZ	3	6	Run01	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan01RunSmoke.prefab	Bip001		
418108	QR2AilaMd010011MZ	0	12	Speedup01	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan22Speedup.prefab	QR2AilaMd010011		
418109	QR2AilaMd010011MZ	3	15	Run01	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan01RunSmoke.prefab	Bip001		
418110	QR2AilaMd010011MZ	0	12	Speedup01	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan22Speedup.prefab	QR2AilaMd010011		
418111	QR2AilaMd010011MZ	3	25	Run01	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan01RunSmoke.prefab	Bip001		
418201	QR2AilaMd010011MZ	3	6	Run01	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan01RunSmoke.prefab	Bip001	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan02Jiansudai.prefab	speedup%02d (18)
418202	QR2AilaMd010011MZ	0	12	Speedup01	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan22Speedup.prefab	QR2AilaMd010011		
418203	QR2AilaMd010011MZ	2	6	Run01			Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan02Jiansudai.prefab	speedup%02d (63)
418204	QR2AilaMd010011MZ	0	12	Speedup01	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan22Speedup.prefab	QR2AilaMd010011		
418205	QR2AilaMd010011MZ	3	9	Run01	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan01RunSmoke.prefab	Bip001		
418206	QR2AilaMd010011MZ	0	12	Speedup01	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan22Speedup.prefab	QR2AilaMd010011		
418207	QR2AilaMd010011MZ	3	6	Run01	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan01RunSmoke.prefab	Bip001		
418208	QR2AilaMd010011MZ	2	6	Run01				
418209	QR2AilaMd010011MZ	3	9	Run01	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan01RunSmoke.prefab	Bip001		
418210	QR2AilaMd010011MZ	0	12	Speedup01	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan22Speedup.prefab	QR2AilaMd010011		
418211	QR2AilaMd010011MZ	3	25	Run01	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan01RunSmoke.prefab	Bip001		
418301	QR2AilaMd010011MZ	3	9	Run01	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan01RunSmoke.prefab	Bip001	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan02Jiansudai.prefab	speedup%02d (57)
418302	QR2AilaMd010011MZ	0	12	Speedup01	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan22Speedup.prefab	QR2AilaMd010011		
418303	QR2AilaMd010011MZ	3	6	Run01	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan01RunSmoke.prefab	Bip001	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan02Jiansudai.prefab	speedup%02d (69)
418304	QR2AilaMd010011MZ	0	12	Speedup01	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan22Speedup.prefab	QR2AilaMd010011		
418305	QR2AilaMd010011MZ	3	6	Run01	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan01RunSmoke.prefab	Bip001		
418306	QR2AilaMd010011MZ	0	12	Speedup01	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan22Speedup.prefab	QR2AilaMd010011		
418307	QR2AilaMd010011MZ	2	6	Run01				
418308	QR2AilaMd010011MZ	3	6	Run01	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan01RunSmoke.prefab	Bip001		
418309	QR2AilaMd010011MZ	2	6	Run01				
418310	QR2AilaMd010011MZ	3	37	Run01	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan01RunSmoke.prefab	Bip001		
419101	QR4LifuMd010011MZ	3	3	Run01	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan01RunSmoke.prefab	Bip001	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan02Jiansudai.prefab	speedup%02d (33)
419102	QR4LifuMd010011MZ	0	12	Speedup01	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan09Speedup.prefab	QR4LifuMd010011		
419103	QR4LifuMd010011MZ	3	6	Run01	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan01RunSmoke.prefab	Bip001		
419104	QR4LifuMd010011MZ	0	12	Speedup01	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan09Speedup.prefab	QR4LifuMd010011		
419105	QR4LifuMd010011MZ	2	6	Run01				
419106	QR4LifuMd010011MZ	0	12	Speedup01	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan09Speedup.prefab	QR4LifuMd010011		
419107	QR4LifuMd010011MZ	3	6	Run01	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan01RunSmoke.prefab	Bip001		
419108	QR4LifuMd010011MZ	0	12	Speedup01	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan09Speedup.prefab	QR4LifuMd010011		
419109	QR4LifuMd010011MZ	3	15	Run01	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan01RunSmoke.prefab	Bip001		
419110	QR4LifuMd010011MZ	0	12	Speedup01	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan09Speedup.prefab	QR4LifuMd010011		
419111	QR4LifuMd010011MZ	3	25	Run01	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan01RunSmoke.prefab	Bip001		
419201	QR4LifuMd010011MZ	3	6	Run01	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan01RunSmoke.prefab	Bip001	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan02Jiansudai.prefab	speedup%02d (18)
419202	QR4LifuMd010011MZ	0	12	Speedup01	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan09Speedup.prefab	QR4LifuMd010011		
419203	QR4LifuMd010011MZ	2	6	Run01			Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan02Jiansudai.prefab	speedup%02d (63)
419204	QR4LifuMd010011MZ	0	12	Speedup01	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan09Speedup.prefab	QR4LifuMd010011		
419205	QR4LifuMd010011MZ	3	9	Run01	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan01RunSmoke.prefab	Bip001		
419206	QR4LifuMd010011MZ	0	12	Speedup01	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan09Speedup.prefab	QR4LifuMd010011		
419207	QR4LifuMd010011MZ	3	6	Run01	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan01RunSmoke.prefab	Bip001		
419208	QR4LifuMd010011MZ	2	6	Run01				
419209	QR4LifuMd010011MZ	3	9	Run01	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan01RunSmoke.prefab	Bip001		
419210	QR4LifuMd010011MZ	0	12	Speedup01	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan09Speedup.prefab	QR4LifuMd010011		
419211	QR4LifuMd010011MZ	3	25	Run01	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan01RunSmoke.prefab	Bip001		
419301	QR4LifuMd010011MZ	3	9	Run01	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan01RunSmoke.prefab	Bip001	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan02Jiansudai.prefab	speedup%02d (57)
419302	QR4LifuMd010011MZ	0	12	Speedup01	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan09Speedup.prefab	QR4LifuMd010011		
419303	QR4LifuMd010011MZ	3	6	Run01	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan01RunSmoke.prefab	Bip001	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan02Jiansudai.prefab	speedup%02d (69)
419304	QR4LifuMd010011MZ	0	12	Speedup01	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan09Speedup.prefab	QR4LifuMd010011		
419305	QR4LifuMd010011MZ	3	6	Run01	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan01RunSmoke.prefab	Bip001		
419306	QR4LifuMd010011MZ	0	12	Speedup01	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan09Speedup.prefab	QR4LifuMd010011		
419307	QR4LifuMd010011MZ	2	6	Run01				
419308	QR4LifuMd010011MZ	3	6	Run01	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan01RunSmoke.prefab	Bip001		
419309	QR4LifuMd010011MZ	2	6	Run01				
419310	QR4LifuMd010011MZ	3	37	Run01	Assets/Product/Effect/Prefab/FxMengZhanPrefab/FxMengZhan01RunSmoke.prefab	Bip001		
