Id	Name	BuffBg	BuffTriangleBg	Desc	TeachingContents[1]	TeachingContents[2]	TeachingContents[3]	TeachingContents[4]	TeachingContents[5]	TeachingContents[6]	TeachingContents[7]	TeachingContents[8]	TeachingContents[9]	TeachingContents[10]	BuffSuggestAbility
34131	Elemental Discharge	Assets/Product/Texture/Image/IconAffix/AffixIconZhufu.png	Assets/Product/Texture/Atlas/UiFubenChallengeMapBoss/IconBg01.png	Once turned into an Elemental Dragon, Dragon's <color=#FF0000>attacks will inflict additional effects</color>, and different types of Elemental Dragon have <color=#34aff9>different Elemental Resistance</color>. For details, see the description on the right.	text: <color=#FF0000>Fire Dragon</color>: Attacks by the Dragon inflict <color=#FF0000>Delayed Fire</color>, <color=#FF0000>its Fire Resistance is increased</color>, and its <color=#34aff9>Dark Resistance is reduced</color>. When Elemental Corruption is active, attacks also inflict damage over time.	text: 	text: <color=#FF0000>Lightning Dragon</color>: Attacks by the Dragon inflict <color=#FF0000>Additional Lightning</color>, <color=#FF0000>its Lightning Resistance is increased</color>, and its <color=#34aff9>Ice Resistance is reduced</color>. When Elemental Corruption is active, attacks generate Delayed Lightning upon hitting an enemy.	text: 	text: <color=#FF0000>Ice Dragon</color>: Attacks by the Dragon inflict <color=#FF0000>Additional Ice Cones</color>, <color=#FF0000>its Ice Resistance is increased</color>, and its <color=#34aff9>Fire Resistance is reduced</color>. When Elemental Corruption is active, attacks slow enemies upon impact.	text: 	text: <color=#FF0000>Dark Dragon</color>: Attacks by the Dragon inflict <color=#FF0000>Additional Dark Explosions</color>, <color=#FF0000>its Dark Resistance is increased</color>, and its <color=#34aff9>Lightning Resistance is reduced</color>. When Elemental Corruption is active, attacks reduce an enemy's DEF upon impact.				
34141	Final Judgment	Assets/Product/Texture/Image/IconAffix/AffixIconZhufu.png	Assets/Product/Texture/Atlas/UiFubenChallengeMapBoss/IconBg01.png	At less than 30% HP, the Dragon casts its Ultimate <color=#FF0000>Final Judgment</color>. Its damage is significantly reduced for every <color=#34aff9>broken arm</color> the Elemental Dragon has.	text: <color=#FF0000>Final Judgment</color>: Deals massive damage to all characters one time. Then, deals damage to them over time.	text: 	text: <color=#34aff9>Break the Arm</color>: Destroying the Dragon's arm will <color=#34aff9>significantly reduce the damage dealt by Final Judgment</color>. Dealing damage associated with the opposite stat can <color=#34aff9>more easily break the Dragon's arm</color>.								
34151	<color=#78db64><size=34>Steel Module</size></color>	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon22041.png	Assets/Product/Texture/Atlas/UiFubenChallengeMapBoss/IconBg01.png	All characters have Super Armor permanently.											
34161	<color=#78db64><size=34>Shield Module</size></color>	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon32023.png	Assets/Product/Texture/Atlas/UiFubenChallengeMapBoss/IconBg01.png	Every 20s, gains a DMG Immunity Shield. When shattered, the timer restarts.											
34171	<color=#78db64><size=34>Spread Module</size></color>	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon22023.png	Assets/Product/Texture/Atlas/UiFubenChallengeMapBoss/IconBg01.png	Upon dealing Elemental DMG, there is a 10% chance to deal the same amount of damage to all parts of the Dragon again.											
34181	<color=#CF0000><size=34>Stealth Bombardment</size></color>	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon12101.png	Assets/Product/Texture/Atlas/UiFubenChallengeMapBoss/IconBg01.png	Bombardment at the shield absorption stage <color=#34aff9>will not trigger Extreme Dodge</color>.											
34191	<color=#CF0000><size=34>Energy Refine</size></color>	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon22060.png	Assets/Product/Texture/Atlas/UiFubenChallengeMapBoss/IconBg01.png	At the shield absorption stage, if no Glory Clones exist, <color=#34aff9>summons</color> a Glory Clone with <color=#34aff9>10%</color> HP of the original. Otherwise, sacrifices the Glory Clone to summon a stronger one.											
34201	<color=#CF0000><size=34>Energy Max</size></color>	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon11047.png	Assets/Product/Texture/Atlas/UiFubenChallengeMapBoss/IconBg01.png	The shield absorption stage increases by <color=#34aff9>4%</color> every second.											
34211	<color=#CF0000><size=34>Luminous Evolution</size></color>	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon21021.png	Assets/Product/Texture/Atlas/UiFubenChallengeMapBoss/IconBg01.png	When both sets of shields have been absorbed or dropped below 30% HP, enemies will enter <color=#34aff9>Phase II</color>.											
34221	<color=#CF0000><size=34>Accel Time</size></color>	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon11047.png	Assets/Product/Texture/Atlas/UiFubenChallengeMapBoss/IconBg01.png	Moon Eater's arms charge <color=#34aff9>2%</color> faster every second.											
34231	<color=#CF0000><size=34>Harden</size></color>	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon21061.png	Assets/Product/Texture/Atlas/UiFubenChallengeMapBoss/IconBg01.png	To cut off the enemy's arm, it requires attacks that are <color=#34aff9>different</color> from the last time. Attack Types: <color=#34aff9>Signal Orb skills, Basic Attack, and Signature</color>											
34241	<color=#CF0000><size=34>Assimilate</size></color>	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon22021.png	Assets/Product/Texture/Atlas/UiFubenChallengeMapBoss/IconBg01.png	When the enemy's arm is severed, the enemy's Resistance to <color=#34aff9>that attack's element</color> will increase until the next time its arm is severed.											
34251	<color=#CF0000><size=34>Wrath</size></color>	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon22090.png	Assets/Product/Texture/Atlas/UiFubenChallengeMapBoss/IconBg01.png	When Moon Eater Phase II is in wrath, it will absorb all blood on the ground. Each puddle of blood <color=#34aff9>decreases all characters'</color> Max HP by <color=#34aff9>10%</color>.											
34261	<color=#CF0000><size=34>Demon Bane's Might</size></color>	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon11047.png	Assets/Product/Texture/Atlas/UiFubenChallengeMapBoss/IconBg01.png	Demon Bane gains <color=#34aff9>Berserk</color>. Its aggressiveness and ATK become higher.											
34271	<color=#CF0000><size=34>Heaven Breaker's Guard</size></color>	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon32001.png	Assets/Product/Texture/Atlas/UiFubenChallengeMapBoss/IconBg01.png	Heaven Breaker gains <color=#34aff9>Hesitant</color>. Its Finisher Gauge will recover if it is not attacked for 5s.											
34281	<color=#CF0000><size=34>God Slayer's Techniques</size></color>	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon32061.png	Assets/Product/Texture/Atlas/UiFubenChallengeMapBoss/IconBg01.png	God Slayer gains <color=#34aff9>Rigid Body</color>. All DMG received is reduced to 1. This effect is removed when it takes DMG 12 times and will resume in 8s.											
34291	<color=#CF0000><size=34>Rematch</size></color>	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon33303.png	Assets/Product/Texture/Atlas/UiFubenChallengeMapBoss/IconBg01.png	The first enemy wave becomes MC Solar. When defeated, it will be repaired and call forth Demon Bane, Heaven Breaker, and God Slayer to fight together. Demon Bane, Heaven Breaker, and God Slayer will not attack for 20s after receiving Speed Attack.											
34301	<color=#78db64><size=34>Visual Enhancement</size></color>	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon22070.png	Assets/Product/Texture/Atlas/UiFubenChallengeMapBoss/IconBg01.png	Characters' CRIT Rates increase.											
34311	<color=#78db64><size=34>Drain Power</size></color>	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon33281.png	Assets/Product/Texture/Atlas/UiFubenChallengeMapBoss/IconBg01.png	"Critical hits increase DMG by 5% for 6s. It can be stacked up to 5 times. Its duration resets every time it is triggered."											
34321	<color=#78db64><size=34>Lunar Character I</size></color>	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon11047.png	Assets/Product/Texture/Atlas/UiFubenChallengeMapBoss/IconBg01.png	Lunar Enhancement 1											
34331	<color=#78db64><size=34>Lunar Character II</size></color>	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon11047.png	Assets/Product/Texture/Atlas/UiFubenChallengeMapBoss/IconBg01.png	Lunar Enhancement 2											
34341	<color=#78db64><size=34>Flexible Strategy</size></color>	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon33001.png	Assets/Product/Texture/Atlas/UiFubenChallengeMapBoss/IconBg01.png	Dodge Gauge recovers faster.											
34351	<color=#78db64><size=34>Heating Up</size></color>	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon33121.png	Assets/Product/Texture/Atlas/UiFubenChallengeMapBoss/IconBg01.png	Characters will be Invincible for 3s upon receiving DMG.											
34361	<color=#78db64><size=34>Operation Continues</size></color>	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon32011.png	Assets/Product/Texture/Atlas/UiFubenChallengeMapBoss/IconBg01.png	HP recovers every second for 10s after Speed Attack.											
34371	<color=#CF0000><size=34>Withstand I</size></color>	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon33161.png	Assets/Product/Texture/Atlas/UiFubenChallengeMapBoss/IconBg01.png	Enemies' Finisher Gauges lose 10% less.											
34372	<color=#CF0000><size=34>Withstand II</size></color>	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon33162.png	Assets/Product/Texture/Atlas/UiFubenChallengeMapBoss/IconBg01.png	Enemies' Finisher Gauges lose 20% less.											
34373	<color=#CF0000><size=34>Withstand III</size></color>	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon33163.png	Assets/Product/Texture/Atlas/UiFubenChallengeMapBoss/IconBg01.png	Enemies' Finisher Gauges lose 30% less.											
34381	Shield Absorption	Assets/Product/Texture/Image/IconAffix/AffixIconZhufu.png	Assets/Product/Texture/Atlas/UiFubenChallengeMapBoss/IconBg01.png	When shields are present on the field, enemies will regularly <color=#34aff9>absorb</color> them. When they absorb a shield, they <color=#34aff9>do not move</color>.				Assets/Product/Texture/Image/UiBabelTower/BgFightGuanghui.png							
34391	Mechanical Domination	Assets/Product/Texture/Image/IconAffix/AffixIconZhufu.png	Assets/Product/Texture/Atlas/UiFubenChallengeMapBoss/IconBg01.png	When the enemy is absorbing a shield, it will control the Shield Generator to <color=#34aff9>fire at the characters</color>.				Assets/Product/Texture/Image/UiBabelTower/BgFightGuanghuipaoji.png							
34401	Energy Boost	Assets/Product/Texture/Image/IconAffix/AffixIconZhufu.png	Assets/Product/Texture/Atlas/UiFubenChallengeMapBoss/IconBg01.png	When the shield absorption rate reaches 100%, the shield will be destroyed. Enemies' <color=#34aff9>Fire and Lightning Resistance</color> increase by <color=#34aff9>30%</color> after absorbing the first set of shields, while their <color=#34aff9>Dark and Ice Resistance</color> increase by <color=#34aff9>30%</color> after absorbing the second set.											
34411	Arm Augmentation	Assets/Product/Texture/Image/IconAffix/AffixIconZhufu.png	Assets/Product/Texture/Atlas/UiFubenChallengeMapBoss/IconBg01.png	Moon Eater charges its arms continuously. When they are charged to <color=#34aff9>100%</color>, its attacks will inflict <color=#34aff9>additional effects</color>. Severing its arms will <color=#34aff9>empty the charge progress</color>.				Assets/Product/Texture/Image/UiBabelTower/BgFightYizhonggongjifudai.png							
34421	Dynamic Calibration	Assets/Product/Texture/Image/IconAffix/AffixIconZhufu.png	Assets/Product/Texture/Atlas/UiFubenChallengeMapBoss/IconBg01.png	Moon Eater Phase I has the <color=#34aff9>"Dynamic Calibration"</color> effect that will continuously restore its HP. This effect is removed when its leg is severed for the first time.											
34431	Resect	Assets/Product/Texture/Image/IconAffix/AffixIconZhufu.png	Assets/Product/Texture/Atlas/UiFubenChallengeMapBoss/IconBg01.png	When Moon Eater's Super Armor is <color=#34aff9>emptied</color> in Phase I, receiving attacks again will <color=#34aff9>reset</color> Matrix cooldown and launch a counterattack. Dodging this counterattack with Matrix and <color=#34aff9>attacking it again</color> before Matrix ends will sever its limb.			Assets/Product/Texture/Image/UiBabelTower/BgFightDuanjiao.png	text: After emptying Super Armor, <color=#34aff9>front attacks</color> will lure the enemy into using a counterattack that can have its <color=#34aff9>arm</color> severed, while <color=#34aff9>back attacks</color> will lure it into using a counterattack that can have its <color=#34aff9>leg</color> severed.							
34441	Residuals	Assets/Product/Texture/Image/IconAffix/AffixIconZhufu.png	Assets/Product/Texture/Atlas/UiFubenChallengeMapBoss/IconBg01.png	The enemy will leave corrosive blood in place when its limb is severed, dealing continuous <color=#34aff9>DMG</color> to characters in contact with it.				Assets/Product/Texture/Image/UiBabelTower/BgFightXueye.png							
34451	Four Great Powers	Assets/Product/Texture/Image/IconAffix/AffixIconZhufu.png	Assets/Product/Texture/Atlas/UiFubenChallengeMapBoss/IconBg01.png	God Slayer, Demon Bane, Heaven Breaker, and MC Solar will appear one after the other. Defeat them all to clear this stage.				Assets/Product/Texture/Image/UiBabelTower/BgFightRitian.png							
34461	Decision	Assets/Product/Texture/Image/IconAffix/AffixIconZhufu.png	Assets/Product/Texture/Atlas/UiFubenChallengeMapBoss/IconBg01.png	After Moon Eater's Super Armor is emptied in Phase I, <color=#34aff9>front attacks</color> will lure the enemy into using a counterattack that can have its <color=#34aff9>arm</color> severed, while <color=#34aff9>back attacks</color> will lure it into using a counterattack that can have its <color=#34aff9>leg</color> severed.			text: After emptying Super Armor, <color=#34aff9>front attacks</color> will lure the enemy into using a counterattack that can have its <color=#34aff9>arm</color> severed, while <color=#34aff9>back attacks</color> will lure it into using a counterattack that can have its <color=#34aff9>leg</color> severed.								
34471	Evolution	Assets/Product/Texture/Image/IconAffix/AffixIconZhufu.png	Assets/Product/Texture/Atlas/UiFubenChallengeMapBoss/IconBg01.png	When Moon Eater's Super Armor is emptied in Phase II, attacking it in Matrix will sever its arm. Only 1 arm can be severed at a time.											
34481	<color=#CF0000><size=34>Infection Spreading</size></color>	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon32043.png		The Corrupted will explode after being defeated.											
34491	<color=#CF0000><size=34>Elimination of Anomalies</size></color>	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon33303.png		There will also be a "Data" Jaspers at the beginning of the battle, who will also attack the commandant.											
34501	<color=#CF0000><size=34>Burning Method</size></color>	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon22130.png		Jaspers gains "Radiation". His attacks will make Commandant Burn and lose HP over a certain period.											
34511	<color=#CF0000><size=34>Beyond Evolution</size></color>	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon12151.png		Jaspers will not be affected by the Matrix. When "Jaspers'" HP drops below 50%, another "Jaspers" will appear and attack Commandant.											
34521	<color=#78db64><size=34>Bravery</size></color>	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon21151.png		Gain 2 sets of Signal Orbs after performing a Uniframe's Finishing Move.											
34531	<color=#78db64><size=34>Power Capture</size></color>	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon21161.png		Character deals more Extra DMG and becomes Invincible for 10s after performing the Uniframe's Finishing Move.											
34541	<color=#78db64><size=34>Life Drain</size></color>	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon32011.png		Character restore 15% of Max HP after performing the Uniframe's Finishing Move.											
34601	Data Collection	Assets/Product/Texture/Image/IconAffix/AffixIconZhufu.png	Assets/Product/Texture/Atlas/UiFubenChallengeMapBoss/IconBg01.png	There will be <color=#34aff9>five Corrupted</color> in the battlefield at the beginning of the battle. Jaspers will collect their battle experiment data in the background and enter the battlefield as an evolved version before the countdown ends.	text: Uniframes' <color=#34aff9>Finishing Move</color> can stop Jaspers' evolution.										
34602	Evolution Complete	Assets/Product/Texture/Image/IconAffix/AffixIconZhufu.png	Assets/Product/Texture/Atlas/UiFubenChallengeMapBoss/IconBg01.png	Jaspers enters the battlefield and gains buffs based on <color=#FF0000>the number of Corrupted who survived the Uniframe's Finishing Move</color>. There will also be other Corrupted to assist him.	text: TIPS: The Corrupted who enter the battlefield with Jaspers will provide buffs to him and will immediately revive after being knocked down.										
34603	Sample Leakage	Assets/Product/Texture/Image/IconAffix/AffixIconZhufu.png	Assets/Product/Texture/Atlas/UiFubenChallengeMapBoss/IconBg01.png	After Jaspers' HP drops below a certain level, <color=#FF0000>two extra Corrupted will join the battle</color> and provide buffs for him.	text: Attack Jaspers first. And the victory is yours once Jaspers is down.										
90000	FArmor	Assets/Product/Texture/Image/UiFubenBossSingle/BossSingleIconRongjia.png	Assets/Product/Texture/Atlas/UiFubenChallengeMapBoss/IconBg02.png	Only high Crit frames can break through its armor. (Gains increased DMG Reduction from Tank Omniframes)											
90001	FRes-	Assets/Product/Texture/Image/UiFubenBossSingle/BossSingleIconJuhuo.png	Assets/Product/Texture/Atlas/UiFubenChallengeMapBoss/IconBg02.png	The external tubing has stored a lot of organic composite pigments. Highly flammable and prone to explode. (Reduces Fire Resistance.)											
90002	IRes+	Assets/Product/Texture/Image/UiFubenBossSingle/BossSingleIconFangbing.png	Assets/Product/Texture/Atlas/UiFubenChallengeMapBoss/IconBg01.png	Its body is made with a special metal for storing new types of pigments. Performs well in low temperatures and not easily corroded. (Increases Ice Resistance.)											
90003	PRes-	Assets/Product/Texture/Image/IconAffix/AffixIconWeiwuli.png	Assets/Product/Texture/Atlas/UiFubenChallengeMapBoss/IconBg02.png	An old model made with old experimental frame materials. Its tenacity and attack resistance are average. (Reduces Physical Resistance.)											
90004	DRes+	Assets/Product/Texture/Image/UiFubenBossSingle/BossSingleIconFangan.png	Assets/Product/Texture/Atlas/UiFubenChallengeMapBoss/IconBg01.png	A machine deeply corrupted by the Punishing Virus. It has high dark energy resistance. (Increases Dark Resistance.)											
90005	LRes-	Assets/Product/Texture/Image/UiFubenBossSingle/BossSingleIconJulei.png	Assets/Product/Texture/Atlas/UiFubenChallengeMapBoss/IconBg02.png	Vassago, a mechanoid serpent that strikes with precision and conceals itself in the sand by using strong electric currents. (Reduces Lightning Resistance.)											
90006	FRes+	Assets/Product/Texture/Image/UiFubenBossSingle/BossSingleIconFanghuo.png	Assets/Product/Texture/Atlas/UiFubenChallengeMapBoss/IconBg01.png	Vassago hides in the sand, away from all that is flammable. (Increases Fire Resistance.)											
90007	IRes-	Assets/Product/Texture/Image/UiFubenBossSingle/BossSingleIconJubing.png	Assets/Product/Texture/Atlas/UiFubenChallengeMapBoss/IconBg02.png	An AI mechanoid designed to imitate humans, its low cold resistance is its weakness. (Reduces Ice Resistance.)											
90008	LRes+	Assets/Product/Texture/Image/UiFubenBossSingle/BossSingleIconFanglei.png	Assets/Product/Texture/Atlas/UiFubenChallengeMapBoss/IconBg01.png	An AI mechanoid designed to imitate humans, its high level bioelectric signal simulation makes it resistant to electric threats. (Increases Lightning Resistance.)											
90009	DRes-	Assets/Product/Texture/Image/UiFubenBossSingle/BossSingleIconJuan.png	Assets/Product/Texture/Atlas/UiFubenChallengeMapBoss/IconBg02.png	The damage on its Inver-Device renders its consciousness unstable and prone to corruption. (Reduces Dark Resistance.)											
90010	Pres+	Assets/Product/Texture/Image/UiFubenBossSingle/BossSingleIconjiangu.png	Assets/Product/Texture/Atlas/UiFubenChallengeMapBoss/IconBg01.png	Tifa's sturdy outer armor protects her from a certain degree of Physical DMG. (Increases Physical Resistance.)											
90011	DRes-	Assets/Product/Texture/Image/UiFubenBossSingle/BossSingleIconJuan.png	Assets/Product/Texture/Atlas/UiFubenChallengeMapBoss/IconBg02.png	Its unstable consciousness signal makes it prone to corruption. (Reduces Dark Resistance.)											
90012	IRes-	Assets/Product/Texture/Image/UiFubenBossSingle/BossSingleIconJubing.png	Assets/Product/Texture/Atlas/UiFubenChallengeMapBoss/IconBg02.png	Huaxu's power output relies on a persistent high-temperature environment. The inability to withstand low temperatures is her fatal weakness. (Ice Resistance reduced)											
90013	Pres+	Assets/Product/Texture/Image/UiFubenBossSingle/BossSingleIconjiangu.png	Assets/Product/Texture/Atlas/UiFubenChallengeMapBoss/IconBg01.png	Huaxu has activated her defense protocol that greatly enhances her resistance to physical attacks. (Physical Resistance increased)											
90014	Astraphobia	Assets/Product/Texture/Image/UiFubenBossSingle/BossSingleIconJulei.png	Assets/Product/Texture/Atlas/UiFubenChallengeMapBoss/IconBg02.png	Gabriel is vulnerable to electric shocks as many of his wires are exposed. Electric attacks can deal more damage to him. (Lightning Resistance reduced)											
90015	Fire Proof	Assets/Product/Texture/Image/UiFubenBossSingle/BossSingleIconFanghuo.png	Assets/Product/Texture/Atlas/UiFubenChallengeMapBoss/IconBg01.png	Fire cannot keep burning on Gabriel because of his delicate body structure and flame retardant power cables. (Fire Resistance boosted)											
90021	Frail	Assets/Product/Texture/Image/UiFubenBossSingle/BossSingleIconPowerwuli.png	Assets/Product/Texture/Atlas/UiFubenChallengeMapBoss/IconBg02.png	Cannot resist physical impacts after the structure is weakened. Physical DMG received is increased significantly.											
90022	Combustible	Assets/Product/Texture/Image/UiFubenBossSingle/BossSingleIconPowerhuo.png	Assets/Product/Texture/Atlas/UiFubenChallengeMapBoss/IconBg02.png	Easily ignited by high temperatures and causes huge explosions. Fire DMG received is increased significantly.											
90023	Frost	Assets/Product/Texture/Image/UiFubenBossSingle/BossSingleIconPowerbing.png	Assets/Product/Texture/Atlas/UiFubenChallengeMapBoss/IconBg02.png	The phenomenon of freezing expansion will occur at low temperatures. Ice DMG received is increased significantly.											
90024	Electrode	Assets/Product/Texture/Image/UiFubenBossSingle/BossSingleIconPowerlei.png	Assets/Product/Texture/Atlas/UiFubenChallengeMapBoss/IconBg02.png	Electric shocks will overload the circuits and thus cause paralysis. Lightning DMG received is increased significantly.											
90025	Corrosion	Assets/Product/Texture/Image/UiFubenBossSingle/BossSingleIconPoweran.png	Assets/Product/Texture/Atlas/UiFubenChallengeMapBoss/IconBg02.png	The internal structure has been corroded by excessively stored radiant energy. Dark DMG received is increased significantly.											
90026	Play Cute	Assets/Product/Texture/Image/IconAffix/AffixIconZhufu.png	Assets/Product/Texture/Atlas/UiFubenChallengeMapBoss/IconBg01.png	Shark-speare thinks she is too strong for you. All she needs to do is play cute and go easy on you.											
90027	Injured	Assets/Product/Texture/Image/IconAffix/AffixIconRuodian.png	Assets/Product/Texture/Atlas/UiFubenChallengeMapBoss/IconBg02.png	Due to past experience and the demand for camouflage, Lamia's defense ability is also her fatal flaw. While camouflaged, Lamia will take increased DMG from Basic Attacks and Signature Moves.											
90028	Silence	Assets/Product/Texture/Image/IconAffix/AffixIconHamlet.png	Assets/Product/Texture/Atlas/UiFubenChallengeMapBoss/IconBg02.png	3-Ping Skill Attacks can impact Hamlet's internal program and based on this feature, increase all DMG taken by 15% every after Hamlet receives a 3-Ping Skill Attack. Stacks up to 8 times.											
90029	Super Cute	Assets/Product/Texture/Image/IconAffix/AffixIconZhufu.png	Assets/Product/Texture/Atlas/UiFubenChallengeMapBoss/IconBg02.png	Shark-speare is SUPER cute!											
34551	<color=#CF0000><size=34>Power</size></color>	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon1.png	Assets/Product/Texture/Atlas/UiFubenChallengeMapBoss/IconBg01.png	α will show off her new "Power".											
34561	<color=#CF0000><size=34>The True Power</size></color>	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon12241.png	Assets/Product/Texture/Atlas/UiFubenChallengeMapBoss/IconBg01.png	α will unleash her "ultimate Power" at the critical moment.											
34571	<color=#34aff9><size=34>Precise Planning - β</size></color>	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon12251.png	Assets/Product/Texture/Atlas/UiFubenChallengeMapBoss/IconBg01.png	Switch cooldown increases by 2s.											
34572	<color=#34aff9><size=34>Precise Planning - β</size></color>	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon12251.png	Assets/Product/Texture/Atlas/UiFubenChallengeMapBoss/IconBg01.png	Switch cooldown increases by 5s.											
34573	<color=#34aff9><size=34>Precise Planning - β</size></color>	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon12251.png	Assets/Product/Texture/Atlas/UiFubenChallengeMapBoss/IconBg01.png	Switch cooldown increases by 10s.											
34581	<color=#CF0000><size=34>Soul Meltdown I</size></color>	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon22011.png	Assets/Product/Texture/Atlas/UiFubenChallengeMapBoss/IconBg01.png	Your Constructs have a higher chance to be controlled by the threads when attacked.											
34582	<color=#CF0000><size=34>Soul Meltdown II</size></color>	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon22011.png	Assets/Product/Texture/Atlas/UiFubenChallengeMapBoss/IconBg01.png	Your Constructs have a greatly higher chance to be controlled by the threads when attacked.											
34611	The True Power	Assets/Product/Texture/Image/IconAffix/AffixIconZhufu.png	Assets/Product/Texture/Atlas/UiFubenChallengeMapBoss/IconBg01.png	α will cast the <color=#FF0000>new battle skill</color> based on the selected Affix. Get ready for the <color=#FF0000>new power</color> from α!	text: When α's HP drops to 80% and 40% respectively, she will further awaken the power inside her.										
34621	Soul Pull	Assets/Product/Texture/Image/IconAffix/AffixIconZhufu.png	Assets/Product/Texture/Atlas/UiFubenChallengeMapBoss/IconBg01.png	When attacked by Madorea, your Constructs have a chance to be <color=#FF0000>pulled by threads</color>. Madorea will <color=#FF0000>control your Constructs</color> when they <color=#FF0000>have 3 threads on them</color>.											
34631	Pull Break	Assets/Product/Texture/Image/IconAffix/AffixIconZhufu.png	Assets/Product/Texture/Atlas/UiFubenChallengeMapBoss/IconBg01.png	After controlling your Constructs, Madorea will <color=#34aff9>spend Control Energy</color> and <color=#FF0000>cast Puppet Skills</color> to attack Commandant. When the Control Energy is used up, your Constructs will be <color=#34aff9>back under your control</color>.	text: <color=#34aff9>Attack Madorea's back</color> in the Matrix to <color=#34aff9>weaken her Control Energy</color>.										
40001	Bloodlust	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon22011.png		Enemies gain 15% more DMG for every 20% HP lost.											
34641	<color=#34aff9><size=34>Shield I</size></color>	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon32021.png		In every 10s, enemies will gain a shield equal to 5% of their current HP (they will immediately get one such shield when they spawn).											
34642	<color=#34aff9><size=34>Shield II</size></color>	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon32022.png		In every 10s, enemies will gain a shield equal to 10% of their current HP (they will immediately get one such shield when they spawn).											
34643	<color=#34aff9><size=34>Shield III</size></color>	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon32023.png		In every 10s, enemies will gain a shield equal to 15% of their current HP (they will immediately get one such shield when they spawn).											
34651	<color=#34aff9><size=34>Closed Loop</size></color>	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon32081.png		Enemies' Extra DMG Reduction increases by 30% when taking DMG farther than 4m											
34652	<color=#34aff9><size=34>Closed Loop II</size></color>	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon32082.png		Enemies' Extra DMG Reduction increases by 45% when taking DMG from more than 4m away.											
34653	<color=#34aff9><size=34>Closed Loop III</size></color>	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon32083.png		Enemies' Extra DMG Reduction increases by 60% when taking DMG from more than 4m away.											
34661	Reboot Prohibited	Assets/Product/Texture/Image/IconAffix/AffixIconZhufu.png	Assets/Product/Texture/Atlas/UiFubenChallengeMapBoss/IconBg01.png	Due to Madorea's interference, you <color=#FF0000>cannot restart or revive</color> in this stage.											
