Id	EquipId	Times	LevelLimit	AttribId	AttribPromotedId	Exp	LevelUpTemplateId	UseItemId	UseMoney	ItemId[1]	ItemCount[1]	ItemId[2]	ItemCount[2]	ItemId[3]	ItemCount[3]	ItemId[4]	ItemCount[4]	ConditionId	ResId
1991	3046022	2	35	30460222	30460222	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3046022
1992	3046022	3	40	30460223	30460223	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3046022
1993	3046022	4	45	30460224	30460224	15280	605												3046022
1994	3056022	0	25	30560220	30560220	700	601	1	10000	40104	4							5000	3056022
1995	3056022	1	30	30560221	30560221	2360	602	1	20000	40100	4	40104	4					5000	3056022
1996	3056022	2	35	30560222	30560222	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3056022
1997	3056022	3	40	30560223	30560223	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3056022
1998	3056022	4	45	30560224	30560224	15280	605												3056022
1999	3066022	0	25	30660220	30660220	700	601	1	10000	40104	4							5000	3066022
2000	3066022	1	30	30660221	30660221	2360	602	1	20000	40100	4	40104	4					5000	3066022
2001	3066022	2	35	30660222	30660222	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3066022
2002	3066022	3	40	30660223	30660223	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3066022
2003	3066022	4	45	30660224	30660224	15280	605												3066022
2004	3016023	0	25	30160230	30160230	700	601	1	10000	40104	4							5000	3016023
2005	3016023	1	30	30160231	30160231	2360	602	1	20000	40100	4	40104	4					5000	3016023
2006	3016023	2	35	30160232	30160232	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3016023
2007	3016023	3	40	30160233	30160233	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3016023
2008	3016023	4	45	30160234	30160234	15280	605												3016023
2009	3026023	0	25	30260230	30260230	700	601	1	10000	40104	4							5000	3026023
2010	3026023	1	30	30260231	30260231	2360	602	1	20000	40100	4	40104	4					5000	3026023
2011	3026023	2	35	30260232	30260232	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3026023
2012	3026023	3	40	30260233	30260233	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3026023
2013	3026023	4	45	30260234	30260234	15280	605												3026023
2014	3036023	0	25	30360230	30360230	700	601	1	10000	40104	4							5000	3036023
2015	3036023	1	30	30360231	30360231	2360	602	1	20000	40100	4	40104	4					5000	3036023
2016	3036023	2	35	30360232	30360232	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3036023
2017	3036023	3	40	30360233	30360233	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3036023
2018	3036023	4	45	30360234	30360234	15280	605												3036023
2019	3046023	0	25	30460230	30460230	700	601	1	10000	40104	4							5000	3046023
2020	3046023	1	30	30460231	30460231	2360	602	1	20000	40100	4	40104	4					5000	3046023
2021	3046023	2	35	30460232	30460232	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3046023
2022	3046023	3	40	30460233	30460233	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3046023
2023	3046023	4	45	30460234	30460234	15280	605												3046023
2024	3056023	0	25	30560230	30560230	700	601	1	10000	40104	4							5000	3056023
2025	3056023	1	30	30560231	30560231	2360	602	1	20000	40100	4	40104	4					5000	3056023
2026	3056023	2	35	30560232	30560232	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3056023
2027	3056023	3	40	30560233	30560233	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3056023
2028	3056023	4	45	30560234	30560234	15280	605												3056023
2029	3066023	0	25	30660230	30660230	700	601	1	10000	40104	4							5000	3066023
2030	3066023	1	30	30660231	30660231	2360	602	1	20000	40100	4	40104	4					5000	3066023
2031	3066023	2	35	30660232	30660232	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3066023
2032	3066023	3	40	30660233	30660233	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3066023
2033	3066023	4	45	30660234	30660234	15280	605												3066023
2034	3015057	0	25	30150570	30150570	500	501	1	10000	40104	3							5000	3015057
2035	3015057	1	30	30150571	30150571	1680	502	1	20000	40100	3	40104	3					5000	3015057
2036	3015057	2	35	30150572	30150572	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3015057
2037	3015057	3	40	30150573	30150573	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3015057
2038	3015057	4	45	30150574	30150574	11050	505												3015057
2039	3025057	0	25	30250570	30250570	500	501	1	10000	40104	3							5000	3025057
2040	3025057	1	30	30250571	30250571	1680	502	1	20000	40100	3	40104	3					5000	3025057
2041	3025057	2	35	30250572	30250572	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3025057
2042	3025057	3	40	30250573	30250573	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3025057
2043	3025057	4	45	30250574	30250574	11050	505												3025057
2044	3035057	0	25	30350570	30350570	500	501	1	10000	40104	3							5000	3035057
2045	3035057	1	30	30350571	30350571	1680	502	1	20000	40100	3	40104	3					5000	3035057
2046	3035057	2	35	30350572	30350572	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3035057
2047	3035057	3	40	30350573	30350573	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3035057
2048	3035057	4	45	30350574	30350574	11050	505												3035057
2049	3045057	0	25	30450570	30450570	500	501	1	10000	40104	3							5000	3045057
2050	3045057	1	30	30450571	30450571	1680	502	1	20000	40100	3	40104	3					5000	3045057
2051	3045057	2	35	30450572	30450572	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3045057
2052	3045057	3	40	30450573	30450573	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3045057
2053	3045057	4	45	30450574	30450574	11050	505												3045057
2054	3055057	0	25	30550570	30550570	500	501	1	10000	40104	3							5000	3055057
2055	3055057	1	30	30550571	30550571	1680	502	1	20000	40100	3	40104	3					5000	3055057
2056	3055057	2	35	30550572	30550572	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3055057
2057	3055057	3	40	30550573	30550573	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3055057
2058	3055057	4	45	30550574	30550574	11050	505												3055057
2059	3065057	0	25	30650570	30650570	500	501	1	10000	40104	3							5000	3065057
2060	3065057	1	30	30650571	30650571	1680	502	1	20000	40100	3	40104	3					5000	3065057
2061	3065057	2	35	30650572	30650572	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3065057
2062	3065057	3	40	30650573	30650573	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3065057
2063	3065057	4	45	30650574	30650574	11050	505												3065057
2064	3016024	0	25	30160240	30160240	700	601	1	10000	40104	4							5000	3016024
2065	3016024	1	30	30160241	30160241	2360	602	1	20000	40100	4	40104	4					5000	3016024
2066	3016024	2	35	30160242	30160242	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3016024
2067	3016024	3	40	30160243	30160243	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3016024
2068	3016024	4	45	30160244	30160244	15280	605												3016024
2069	3026024	0	25	30260240	30260240	700	601	1	10000	40104	4							5000	3026024
2070	3026024	1	30	30260241	30260241	2360	602	1	20000	40100	4	40104	4					5000	3026024
2071	3026024	2	35	30260242	30260242	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3026024
2072	3026024	3	40	30260243	30260243	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3026024
2073	3026024	4	45	30260244	30260244	15280	605												3026024
2074	3036024	0	25	30360240	30360240	700	601	1	10000	40104	4							5000	3036024
2075	3036024	1	30	30360241	30360241	2360	602	1	20000	40100	4	40104	4					5000	3036024
2076	3036024	2	35	30360242	30360242	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3036024
2077	3036024	3	40	30360243	30360243	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3036024
2078	3036024	4	45	30360244	30360244	15280	605												3036024
2079	3046024	0	25	30460240	30460240	700	601	1	10000	40104	4							5000	3046024
2080	3046024	1	30	30460241	30460241	2360	602	1	20000	40100	4	40104	4					5000	3046024
2081	3046024	2	35	30460242	30460242	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3046024
2082	3046024	3	40	30460243	30460243	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3046024
2083	3046024	4	45	30460244	30460244	15280	605												3046024
2084	3056024	0	25	30560240	30560240	700	601	1	10000	40104	4							5000	3056024
2085	3056024	1	30	30560241	30560241	2360	602	1	20000	40100	4	40104	4					5000	3056024
2086	3056024	2	35	30560242	30560242	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3056024
2087	3056024	3	40	30560243	30560243	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3056024
2088	3056024	4	45	30560244	30560244	15280	605												3056024
2089	3066024	0	25	30660240	30660240	700	601	1	10000	40104	4							5000	3066024
2090	3066024	1	30	30660241	30660241	2360	602	1	20000	40100	4	40104	4					5000	3066024
2091	3066024	2	35	30660242	30660242	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3066024
2092	3066024	3	40	30660243	30660243	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3066024
2093	3066024	4	45	30660244	30660244	15280	605												3066024
2094	3016025	0	25	30160250	30160250	700	601	1	10000	40104	4							5000	3016025
2095	3016025	1	30	30160251	30160251	2360	602	1	20000	40100	4	40104	4					5000	3016025
2096	3016025	2	35	30160252	30160252	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3016025
2097	3016025	3	40	30160253	30160253	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3016025
2098	3016025	4	45	30160254	30160254	15280	605												3016025
2099	3026025	0	25	30260250	30260250	700	601	1	10000	40104	4							5000	3026025
2100	3026025	1	30	30260251	30260251	2360	602	1	20000	40100	4	40104	4					5000	3026025
2101	3026025	2	35	30260252	30260252	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3026025
2102	3026025	3	40	30260253	30260253	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3026025
2103	3026025	4	45	30260254	30260254	15280	605												3026025
2104	3036025	0	25	30360250	30360250	700	601	1	10000	40104	4							5000	3036025
2105	3036025	1	30	30360251	30360251	2360	602	1	20000	40100	4	40104	4					5000	3036025
2106	3036025	2	35	30360252	30360252	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3036025
2107	3036025	3	40	30360253	30360253	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3036025
2108	3036025	4	45	30360254	30360254	15280	605												3036025
2109	3046025	0	25	30460250	30460250	700	601	1	10000	40104	4							5000	3046025
2110	3046025	1	30	30460251	30460251	2360	602	1	20000	40100	4	40104	4					5000	3046025
2111	3046025	2	35	30460252	30460252	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3046025
2112	3046025	3	40	30460253	30460253	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3046025
2113	3046025	4	45	30460254	30460254	15280	605												3046025
2114	3056025	0	25	30560250	30560250	700	601	1	10000	40104	4							5000	3056025
2115	3056025	1	30	30560251	30560251	2360	602	1	20000	40100	4	40104	4					5000	3056025
2116	3056025	2	35	30560252	30560252	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3056025
2117	3056025	3	40	30560253	30560253	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3056025
2118	3056025	4	45	30560254	30560254	15280	605												3056025
2119	3066025	0	25	30660250	30660250	700	601	1	10000	40104	4							5000	3066025
2120	3066025	1	30	30660251	30660251	2360	602	1	20000	40100	4	40104	4					5000	3066025
2121	3066025	2	35	30660252	30660252	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3066025
2122	3066025	3	40	30660253	30660253	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3066025
2123	3066025	4	45	30660254	30660254	15280	605												3066025
2124	3015058	0	25	30150580	30150580	500	501	1	10000	40104	3							5000	3015058
2125	3015058	1	30	30150581	30150581	1680	502	1	20000	40100	3	40104	3					5000	3015058
2126	3015058	2	35	30150582	30150582	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3015058
2127	3015058	3	40	30150583	30150583	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3015058
2128	3015058	4	45	30150584	30150584	11050	505												3015058
2129	3025058	0	25	30250580	30250580	500	501	1	10000	40104	3							5000	3025058
2130	3025058	1	30	30250581	30250581	1680	502	1	20000	40100	3	40104	3					5000	3025058
2131	3025058	2	35	30250582	30250582	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3025058
2132	3025058	3	40	30250583	30250583	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3025058
2133	3025058	4	45	30250584	30250584	11050	505												3025058
2134	3035058	0	25	30350580	30350580	500	501	1	10000	40104	3							5000	3035058
2135	3035058	1	30	30350581	30350581	1680	502	1	20000	40100	3	40104	3					5000	3035058
2136	3035058	2	35	30350582	30350582	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3035058
2137	3035058	3	40	30350583	30350583	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3035058
2138	3035058	4	45	30350584	30350584	11050	505												3035058
2139	3045058	0	25	30450580	30450580	500	501	1	10000	40104	3							5000	3045058
2140	3045058	1	30	30450581	30450581	1680	502	1	20000	40100	3	40104	3					5000	3045058
2141	3045058	2	35	30450582	30450582	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3045058
2142	3045058	3	40	30450583	30450583	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3045058
2143	3045058	4	45	30450584	30450584	11050	505												3045058
2144	3055058	0	25	30550580	30550580	500	501	1	10000	40104	3							5000	3055058
2145	3055058	1	30	30550581	30550581	1680	502	1	20000	40100	3	40104	3					5000	3055058
2146	3055058	2	35	30550582	30550582	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3055058
2147	3055058	3	40	30550583	30550583	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3055058
2148	3055058	4	45	30550584	30550584	11050	505												3055058
2149	3065058	0	25	30650580	30650580	500	501	1	10000	40104	3							5000	3065058
2150	3065058	1	30	30650581	30650581	1680	502	1	20000	40100	3	40104	3					5000	3065058
2151	3065058	2	35	30650582	30650582	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3065058
2152	3065058	3	40	30650583	30650583	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3065058
2153	3065058	4	45	30650584	30650584	11050	505												3065058
2154	3016026	0	25	30160260	30160260	700	601	1	10000	40104	4							5000	3016026
2155	3016026	1	30	30160261	30160261	2360	602	1	20000	40100	4	40104	4					5000	3016026
2156	3016026	2	35	30160262	30160262	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3016026
2157	3016026	3	40	30160263	30160263	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3016026
2158	3016026	4	45	30160264	30160264	15280	605												3016026
2159	3026026	0	25	30260260	30260260	700	601	1	10000	40104	4							5000	3026026
2160	3026026	1	30	30260261	30260261	2360	602	1	20000	40100	4	40104	4					5000	3026026
2161	3026026	2	35	30260262	30260262	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3026026
2162	3026026	3	40	30260263	30260263	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3026026
2163	3026026	4	45	30260264	30260264	15280	605												3026026
2164	3036026	0	25	30360260	30360260	700	601	1	10000	40104	4							5000	3036026
2165	3036026	1	30	30360261	30360261	2360	602	1	20000	40100	4	40104	4					5000	3036026
2166	3036026	2	35	30360262	30360262	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3036026
2167	3036026	3	40	30360263	30360263	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3036026
2168	3036026	4	45	30360264	30360264	15280	605												3036026
2169	3046026	0	25	30460260	30460260	700	601	1	10000	40104	4							5000	3046026
2170	3046026	1	30	30460261	30460261	2360	602	1	20000	40100	4	40104	4					5000	3046026
2171	3046026	2	35	30460262	30460262	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3046026
2172	3046026	3	40	30460263	30460263	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3046026
2173	3046026	4	45	30460264	30460264	15280	605												3046026
2174	3056026	0	25	30560260	30560260	700	601	1	10000	40104	4							5000	3056026
2175	3056026	1	30	30560261	30560261	2360	602	1	20000	40100	4	40104	4					5000	3056026
2176	3056026	2	35	30560262	30560262	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3056026
2177	3056026	3	40	30560263	30560263	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3056026
2178	3056026	4	45	30560264	30560264	15280	605												3056026
2179	3066026	0	25	30660260	30660260	700	601	1	10000	40104	4							5000	3066026
2180	3066026	1	30	30660261	30660261	2360	602	1	20000	40100	4	40104	4					5000	3066026
2181	3066026	2	35	30660262	30660262	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3066026
2182	3066026	3	40	30660263	30660263	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3066026
2183	3066026	4	45	30660264	30660264	15280	605												3066026
2184	3016027	0	25	30160270	30160270	700	601	1	10000	40104	4							5000	3016027
2185	3016027	1	30	30160271	30160271	2360	602	1	20000	40100	4	40104	4					5000	3016027
2186	3016027	2	35	30160272	30160272	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3016027
2187	3016027	3	40	30160273	30160273	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3016027
2188	3016027	4	45	30160274	30160274	15280	605												3016027
2189	3026027	0	25	30260270	30260270	700	601	1	10000	40104	4							5000	3026027
2190	3026027	1	30	30260271	30260271	2360	602	1	20000	40100	4	40104	4					5000	3026027
2191	3026027	2	35	30260272	30260272	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3026027
2192	3026027	3	40	30260273	30260273	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3026027
2193	3026027	4	45	30260274	30260274	15280	605												3026027
2194	3036027	0	25	30360270	30360270	700	601	1	10000	40104	4							5000	3036027
2195	3036027	1	30	30360271	30360271	2360	602	1	20000	40100	4	40104	4					5000	3036027
2196	3036027	2	35	30360272	30360272	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3036027
2197	3036027	3	40	30360273	30360273	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3036027
2198	3036027	4	45	30360274	30360274	15280	605												3036027
2199	3046027	0	25	30460270	30460270	700	601	1	10000	40104	4							5000	3046027
2200	3046027	1	30	30460271	30460271	2360	602	1	20000	40100	4	40104	4					5000	3046027
2201	3046027	2	35	30460272	30460272	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3046027
2202	3046027	3	40	30460273	30460273	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3046027
2203	3046027	4	45	30460274	30460274	15280	605												3046027
2204	3056027	0	25	30560270	30560270	700	601	1	10000	40104	4							5000	3056027
2205	3056027	1	30	30560271	30560271	2360	602	1	20000	40100	4	40104	4					5000	3056027
2206	3056027	2	35	30560272	30560272	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3056027
2207	3056027	3	40	30560273	30560273	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3056027
2208	3056027	4	45	30560274	30560274	15280	605												3056027
2209	3066027	0	25	30660270	30660270	700	601	1	10000	40104	4							5000	3066027
2210	3066027	1	30	30660271	30660271	2360	602	1	20000	40100	4	40104	4					5000	3066027
2211	3066027	2	35	30660272	30660272	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3066027
2212	3066027	3	40	30660273	30660273	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3066027
2213	3066027	4	45	30660274	30660274	15280	605												3066027
2214	3016028	0	25	30160280	30160280	700	601	1	10000	40104	4							5000	3016028
2215	3016028	1	30	30160281	30160281	2360	602	1	20000	40100	4	40104	4					5000	3016028
2216	3016028	2	35	30160282	30160282	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3016028
2217	3016028	3	40	30160283	30160283	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3016028
2218	3016028	4	45	30160284	30160284	15280	605												3016028
2219	3026028	0	25	30260280	30260280	700	601	1	10000	40104	4							5000	3026028
2220	3026028	1	30	30260281	30260281	2360	602	1	20000	40100	4	40104	4					5000	3026028
2221	3026028	2	35	30260282	30260282	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3026028
2222	3026028	3	40	30260283	30260283	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3026028
2223	3026028	4	45	30260284	30260284	15280	605												3026028
2224	3036028	0	25	30360280	30360280	700	601	1	10000	40104	4							5000	3036028
2225	3036028	1	30	30360281	30360281	2360	602	1	20000	40100	4	40104	4					5000	3036028
2226	3036028	2	35	30360282	30360282	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3036028
2227	3036028	3	40	30360283	30360283	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3036028
2228	3036028	4	45	30360284	30360284	15280	605												3036028
2229	3046028	0	25	30460280	30460280	700	601	1	10000	40104	4							5000	3046028
2230	3046028	1	30	30460281	30460281	2360	602	1	20000	40100	4	40104	4					5000	3046028
2231	3046028	2	35	30460282	30460282	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3046028
2232	3046028	3	40	30460283	30460283	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3046028
2233	3046028	4	45	30460284	30460284	15280	605												3046028
2234	3056028	0	25	30560280	30560280	700	601	1	10000	40104	4							5000	3056028
2235	3056028	1	30	30560281	30560281	2360	602	1	20000	40100	4	40104	4					5000	3056028
2236	3056028	2	35	30560282	30560282	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3056028
2237	3056028	3	40	30560283	30560283	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3056028
2238	3056028	4	45	30560284	30560284	15280	605												3056028
2239	3066028	0	25	30660280	30660280	700	601	1	10000	40104	4							5000	3066028
2240	3066028	1	30	30660281	30660281	2360	602	1	20000	40100	4	40104	4					5000	3066028
2241	3066028	2	35	30660282	30660282	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3066028
2242	3066028	3	40	30660283	30660283	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3066028
2243	3066028	4	45	30660284	30660284	15280	605												3066028
2244	3016029	0	25	30160290	30160290	700	601	1	10000	40104	4							5000	3016029
2245	3016029	1	30	30160291	30160291	2360	602	1	20000	40100	4	40104	4					5000	3016029
2246	3016029	2	35	30160292	30160292	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3016029
2247	3016029	3	40	30160293	30160293	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3016029
2248	3016029	4	45	30160294	30160294	15280	605												3016029
2249	3026029	0	25	30260290	30260290	700	601	1	10000	40104	4							5000	3026029
2250	3026029	1	30	30260291	30260291	2360	602	1	20000	40100	4	40104	4					5000	3026029
2251	3026029	2	35	30260292	30260292	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3026029
2252	3026029	3	40	30260293	30260293	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3026029
2253	3026029	4	45	30260294	30260294	15280	605												3026029
2254	3036029	0	25	30360290	30360290	700	601	1	10000	40104	4							5000	3036029
2255	3036029	1	30	30360291	30360291	2360	602	1	20000	40100	4	40104	4					5000	3036029
2256	3036029	2	35	30360292	30360292	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3036029
2257	3036029	3	40	30360293	30360293	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3036029
2258	3036029	4	45	30360294	30360294	15280	605												3036029
2259	3046029	0	25	30460290	30460290	700	601	1	10000	40104	4							5000	3046029
2260	3046029	1	30	30460291	30460291	2360	602	1	20000	40100	4	40104	4					5000	3046029
2261	3046029	2	35	30460292	30460292	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3046029
2262	3046029	3	40	30460293	30460293	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3046029
2263	3046029	4	45	30460294	30460294	15280	605												3046029
2264	3056029	0	25	30560290	30560290	700	601	1	10000	40104	4							5000	3056029
2265	3056029	1	30	30560291	30560291	2360	602	1	20000	40100	4	40104	4					5000	3056029
2266	3056029	2	35	30560292	30560292	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3056029
2267	3056029	3	40	30560293	30560293	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3056029
2268	3056029	4	45	30560294	30560294	15280	605												3056029
2269	3066029	0	25	30660290	30660290	700	601	1	10000	40104	4							5000	3066029
2270	3066029	1	30	30660291	30660291	2360	602	1	20000	40100	4	40104	4					5000	3066029
2271	3066029	2	35	30660292	30660292	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3066029
2272	3066029	3	40	30660293	30660293	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3066029
2273	3066029	4	45	30660294	30660294	15280	605												3066029
2274	3016030	0	25	30160300	30160300	700	601	1	10000	40104	4							5000	3016030
2275	3016030	1	30	30160301	30160301	2360	602	1	20000	40100	4	40104	4					5000	3016030
2276	3016030	2	35	30160302	30160302	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3016030
2277	3016030	3	40	30160303	30160303	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3016030
2278	3016030	4	45	30160304	30160304	15280	605												3016030
2279	3026030	0	25	30260300	30260300	700	601	1	10000	40104	4							5000	3026030
2280	3026030	1	30	30260301	30260301	2360	602	1	20000	40100	4	40104	4					5000	3026030
2281	3026030	2	35	30260302	30260302	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3026030
2282	3026030	3	40	30260303	30260303	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3026030
2283	3026030	4	45	30260304	30260304	15280	605												3026030
2284	3036030	0	25	30360300	30360300	700	601	1	10000	40104	4							5000	3036030
2285	3036030	1	30	30360301	30360301	2360	602	1	20000	40100	4	40104	4					5000	3036030
2286	3036030	2	35	30360302	30360302	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3036030
2287	3036030	3	40	30360303	30360303	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3036030
2288	3036030	4	45	30360304	30360304	15280	605												3036030
2289	3046030	0	25	30460300	30460300	700	601	1	10000	40104	4							5000	3046030
2290	3046030	1	30	30460301	30460301	2360	602	1	20000	40100	4	40104	4					5000	3046030
2291	3046030	2	35	30460302	30460302	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3046030
2292	3046030	3	40	30460303	30460303	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3046030
2293	3046030	4	45	30460304	30460304	15280	605												3046030
2294	3056030	0	25	30560300	30560300	700	601	1	10000	40104	4							5000	3056030
2295	3056030	1	30	30560301	30560301	2360	602	1	20000	40100	4	40104	4					5000	3056030
2296	3056030	2	35	30560302	30560302	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3056030
