Name	Prefab	Size	Area	Position	PathArea	PathPosition	PathLink	UseFootStepEffect
Scene02903	Assets/Product/Scene/ScenePrefab/Scene02903.prefab	Share/Fight/Map/Info/Scene02903/Size.tab	Share/Fight/Map/Info/Scene02903/Area.tab	Share/Fight/Map/Info/Scene02903/Position.tab	Share/Fight/Map/Info/Scene02903/PathArea.tab	Share/Fight/Map/Info/Scene02903/PathPosition.tab	Share/Fight/Map/Info/Scene02903/PathLink.tab	0
Scene02901	Assets/Product/Scene/ScenePrefab/Scene02901.prefab	Share/Fight/Map/Info/Scene02901/Size.tab	Share/Fight/Map/Info/Scene02901/Area.tab	Share/Fight/Map/Info/Scene02901/Position.tab	Share/Fight/Map/Info/Scene02901/PathArea.tab	Share/Fight/Map/Info/Scene02901/PathPosition.tab	Share/Fight/Map/Info/Scene02901/PathLink.tab	0
Scene03001	Assets/Product/Scene/ScenePrefab/Scene03001.prefab	Share/Fight/Map/Info/Scene03001/Size.tab	Share/Fight/Map/Info/Scene03001/Area.tab	Share/Fight/Map/Info/Scene03001/Position.tab	Share/Fight/Map/Info/Scene03001/PathArea.tab	Share/Fight/Map/Info/Scene03001/PathPosition.tab	Share/Fight/Map/Info/Scene03001/PathLink.tab	0
Scene03001b	Assets/Product/Scene/ScenePrefab/Scene03001b.prefab	Share/Fight/Map/Info/Scene03001b/Size.tab	Share/Fight/Map/Info/Scene03001b/Area.tab	Share/Fight/Map/Info/Scene03001b/Position.tab	Share/Fight/Map/Info/Scene03001b/PathArea.tab	Share/Fight/Map/Info/Scene03001b/PathPosition.tab	Share/Fight/Map/Info/Scene03001b/PathLink.tab	0
Scene03001c	Assets/Product/Scene/ScenePrefab/Scene03001c.prefab	Share/Fight/Map/Info/Scene03001c/Size.tab	Share/Fight/Map/Info/Scene03001c/Area.tab	Share/Fight/Map/Info/Scene03001c/Position.tab	Share/Fight/Map/Info/Scene03001c/PathArea.tab	Share/Fight/Map/Info/Scene03001c/PathPosition.tab	Share/Fight/Map/Info/Scene03001c/PathLink.tab	0
Scene03002	Assets/Product/Scene/ScenePrefab/Scene03002.prefab	Share/Fight/Map/Info/Scene03002/Size.tab	Share/Fight/Map/Info/Scene03002/Area.tab	Share/Fight/Map/Info/Scene03002/Position.tab	Share/Fight/Map/Info/Scene03002/PathArea.tab	Share/Fight/Map/Info/Scene03002/PathPosition.tab	Share/Fight/Map/Info/Scene03002/PathLink.tab	0
Scene03003	Assets/Product/Scene/ScenePrefab/Scene03003.prefab	Share/Fight/Map/Info/Scene03003/Size.tab	Share/Fight/Map/Info/Scene03003/Area.tab	Share/Fight/Map/Info/Scene03003/Position.tab	Share/Fight/Map/Info/Scene03003/PathArea.tab	Share/Fight/Map/Info/Scene03003/PathPosition.tab	Share/Fight/Map/Info/Scene03003/PathLink.tab	0
Scene03003a	Assets/Product/Scene/ScenePrefab/Scene03003a.prefab	Share/Fight/Map/Info/Scene03003a/Size.tab	Share/Fight/Map/Info/Scene03003a/Area.tab	Share/Fight/Map/Info/Scene03003a/Position.tab	Share/Fight/Map/Info/Scene03003a/PathArea.tab	Share/Fight/Map/Info/Scene03003a/PathPosition.tab	Share/Fight/Map/Info/Scene03003a/PathLink.tab	0
Scene03003c	Assets/Product/Scene/ScenePrefab/Scene03003c.prefab	Share/Fight/Map/Info/Scene03003c/Size.tab	Share/Fight/Map/Info/Scene03003c/Area.tab	Share/Fight/Map/Info/Scene03003c/Position.tab	Share/Fight/Map/Info/Scene03003c/PathArea.tab	Share/Fight/Map/Info/Scene03003c/PathPosition.tab	Share/Fight/Map/Info/Scene03003c/PathLink.tab	0
Scene03004	Assets/Product/Scene/ScenePrefab/Scene03004.prefab	Share/Fight/Map/Info/Scene03004/Size.tab	Share/Fight/Map/Info/Scene03004/Area.tab	Share/Fight/Map/Info/Scene03004/Position.tab	Share/Fight/Map/Info/Scene03004/PathArea.tab	Share/Fight/Map/Info/Scene03004/PathPosition.tab	Share/Fight/Map/Info/Scene03004/PathLink.tab	0
Scene03005	Assets/Product/Scene/ScenePrefab/Scene03005.prefab	Share/Fight/Map/Info/Scene03005/Size.tab	Share/Fight/Map/Info/Scene03005/Area.tab	Share/Fight/Map/Info/Scene03005/Position.tab	Share/Fight/Map/Info/Scene03005/PathArea.tab	Share/Fight/Map/Info/Scene03005/PathPosition.tab	Share/Fight/Map/Info/Scene03005/PathLink.tab	0
Scene03006a	Assets/Product/Scene/ScenePrefab/Scene03006a.prefab	Share/Fight/Map/Info/Scene03006a/Size.tab	Share/Fight/Map/Info/Scene03006a/Area.tab	Share/Fight/Map/Info/Scene03006a/Position.tab	Share/Fight/Map/Info/Scene03006a/PathArea.tab	Share/Fight/Map/Info/Scene03006a/PathPosition.tab	Share/Fight/Map/Info/Scene03006a/PathLink.tab	0
Scene03101	Assets/Product/Scene/ScenePrefab/Scene03101.prefab	Share/Fight/Map/Info/Scene03101/Size.tab	Share/Fight/Map/Info/Scene03101/Area.tab	Share/Fight/Map/Info/Scene03101/Position.tab	Share/Fight/Map/Info/Scene03101/PathArea.tab	Share/Fight/Map/Info/Scene03101/PathPosition.tab	Share/Fight/Map/Info/Scene03101/PathLink.tab	0
Scene03102	Assets/Product/Scene/ScenePrefab/Scene03102.prefab	Share/Fight/Map/Info/Scene03102/Size.tab	Share/Fight/Map/Info/Scene03102/Area.tab	Share/Fight/Map/Info/Scene03102/Position.tab	Share/Fight/Map/Info/Scene03102/PathArea.tab	Share/Fight/Map/Info/Scene03102/PathPosition.tab	Share/Fight/Map/Info/Scene03102/PathLink.tab	0
Scene03201	Assets/Product/Scene/ScenePrefab/Scene03201.prefab	Share/Fight/Map/Info/Scene03201/Size.tab	Share/Fight/Map/Info/Scene03201/Area.tab	Share/Fight/Map/Info/Scene03201/Position.tab	Share/Fight/Map/Info/Scene03201/PathArea.tab	Share/Fight/Map/Info/Scene03201/PathPosition.tab	Share/Fight/Map/Info/Scene03201/PathLink.tab	0
Scene03202	Assets/Product/Scene/ScenePrefab/Scene03202.prefab	Share/Fight/Map/Info/Scene03202/Size.tab	Share/Fight/Map/Info/Scene03202/Area.tab	Share/Fight/Map/Info/Scene03202/Position.tab	Share/Fight/Map/Info/Scene03202/PathArea.tab	Share/Fight/Map/Info/Scene03202/PathPosition.tab	Share/Fight/Map/Info/Scene03202/PathLink.tab	0
Scene03203	Assets/Product/Scene/ScenePrefab/Scene03203.prefab	Share/Fight/Map/Info/Scene03203/Size.tab	Share/Fight/Map/Info/Scene03203/Area.tab	Share/Fight/Map/Info/Scene03203/Position.tab	Share/Fight/Map/Info/Scene03203/PathArea.tab	Share/Fight/Map/Info/Scene03203/PathPosition.tab	Share/Fight/Map/Info/Scene03203/PathLink.tab	0
Scene03204	Assets/Product/Scene/ScenePrefab/Scene03204.prefab	Share/Fight/Map/Info/Scene03204/Size.tab	Share/Fight/Map/Info/Scene03204/Area.tab	Share/Fight/Map/Info/Scene03204/Position.tab	Share/Fight/Map/Info/Scene03204/PathArea.tab	Share/Fight/Map/Info/Scene03204/PathPosition.tab	Share/Fight/Map/Info/Scene03204/PathLink.tab	0
Scene03205	Assets/Product/Scene/ScenePrefab/Scene03205.prefab	Share/Fight/Map/Info/Scene03205/Size.tab	Share/Fight/Map/Info/Scene03205/Area.tab	Share/Fight/Map/Info/Scene03205/Position.tab	Share/Fight/Map/Info/Scene03205/PathArea.tab	Share/Fight/Map/Info/Scene03205/PathPosition.tab	Share/Fight/Map/Info/Scene03205/PathLink.tab	0
Scene03206	Assets/Product/Scene/ScenePrefab/Scene03206.prefab	Share/Fight/Map/Info/Scene03206/Size.tab	Share/Fight/Map/Info/Scene03206/Area.tab	Share/Fight/Map/Info/Scene03206/Position.tab	Share/Fight/Map/Info/Scene03206/PathArea.tab	Share/Fight/Map/Info/Scene03206/PathPosition.tab	Share/Fight/Map/Info/Scene03206/PathLink.tab	0
Scene03301	Assets/Product/Scene/ScenePrefab/Scene03301.prefab	Share/Fight/Map/Info/Scene03301/Size.tab	Share/Fight/Map/Info/Scene03301/Area.tab	Share/Fight/Map/Info/Scene03301/Position.tab	Share/Fight/Map/Info/Scene03301/PathArea.tab	Share/Fight/Map/Info/Scene03301/PathPosition.tab	Share/Fight/Map/Info/Scene03301/PathLink.tab	0
Scene03302	Assets/Product/Scene/ScenePrefab/Scene03302.prefab	Share/Fight/Map/Info/Scene03302/Size.tab	Share/Fight/Map/Info/Scene03302/Area.tab	Share/Fight/Map/Info/Scene03302/Position.tab	Share/Fight/Map/Info/Scene03302/PathArea.tab	Share/Fight/Map/Info/Scene03302/PathPosition.tab	Share/Fight/Map/Info/Scene03302/PathLink.tab	0
Scene03303	Assets/Product/Scene/ScenePrefab/Scene03303.prefab	Share/Fight/Map/Info/Scene03303/Size.tab	Share/Fight/Map/Info/Scene03303/Area.tab	Share/Fight/Map/Info/Scene03303/Position.tab	Share/Fight/Map/Info/Scene03303/PathArea.tab	Share/Fight/Map/Info/Scene03303/PathPosition.tab	Share/Fight/Map/Info/Scene03303/PathLink.tab	0
Scene03304	Assets/Product/Scene/ScenePrefab/Scene03304.prefab	Share/Fight/Map/Info/Scene03304/Size.tab	Share/Fight/Map/Info/Scene03304/Area.tab	Share/Fight/Map/Info/Scene03304/Position.tab	Share/Fight/Map/Info/Scene03304/PathArea.tab	Share/Fight/Map/Info/Scene03304/PathPosition.tab	Share/Fight/Map/Info/Scene03304/PathLink.tab	0
Scene03305	Assets/Product/Scene/ScenePrefab/Scene03305.prefab	Share/Fight/Map/Info/Scene03305/Size.tab	Share/Fight/Map/Info/Scene03305/Area.tab	Share/Fight/Map/Info/Scene03305/Position.tab	Share/Fight/Map/Info/Scene03305/PathArea.tab	Share/Fight/Map/Info/Scene03305/PathPosition.tab	Share/Fight/Map/Info/Scene03305/PathLink.tab	0
Scene03306	Assets/Product/Scene/ScenePrefab/Scene03306.prefab	Share/Fight/Map/Info/Scene03306/Size.tab	Share/Fight/Map/Info/Scene03306/Area.tab	Share/Fight/Map/Info/Scene03306/Position.tab	Share/Fight/Map/Info/Scene03306/PathArea.tab	Share/Fight/Map/Info/Scene03306/PathPosition.tab	Share/Fight/Map/Info/Scene03306/PathLink.tab	0
Scene03307	Assets/Product/Scene/ScenePrefab/Scene03307.prefab	Share/Fight/Map/Info/Scene03307/Size.tab	Share/Fight/Map/Info/Scene03307/Area.tab	Share/Fight/Map/Info/Scene03307/Position.tab	Share/Fight/Map/Info/Scene03307/PathArea.tab	Share/Fight/Map/Info/Scene03307/PathPosition.tab	Share/Fight/Map/Info/Scene03307/PathLink.tab	0
Scene03401	Assets/Product/Scene/ScenePrefab/Scene03401.prefab	Share/Fight/Map/Info/Scene03401/Size.tab	Share/Fight/Map/Info/Scene03401/Area.tab	Share/Fight/Map/Info/Scene03401/Position.tab	Share/Fight/Map/Info/Scene03401/PathArea.tab	Share/Fight/Map/Info/Scene03401/PathPosition.tab	Share/Fight/Map/Info/Scene03401/PathLink.tab	0
Scene03402	Assets/Product/Scene/ScenePrefab/Scene03402.prefab	Share/Fight/Map/Info/Scene03402/Size.tab	Share/Fight/Map/Info/Scene03402/Area.tab	Share/Fight/Map/Info/Scene03402/Position.tab	Share/Fight/Map/Info/Scene03402/PathArea.tab	Share/Fight/Map/Info/Scene03402/PathPosition.tab	Share/Fight/Map/Info/Scene03402/PathLink.tab	0
Scene03403	Assets/Product/Scene/ScenePrefab/Scene03403.prefab	Share/Fight/Map/Info/Scene03403/Size.tab	Share/Fight/Map/Info/Scene03403/Area.tab	Share/Fight/Map/Info/Scene03403/Position.tab	Share/Fight/Map/Info/Scene03403/PathArea.tab	Share/Fight/Map/Info/Scene03403/PathPosition.tab	Share/Fight/Map/Info/Scene03403/PathLink.tab	0
Scene03404	Assets/Product/Scene/ScenePrefab/Scene03404.prefab	Share/Fight/Map/Info/Scene03404/Size.tab	Share/Fight/Map/Info/Scene03404/Area.tab	Share/Fight/Map/Info/Scene03404/Position.tab	Share/Fight/Map/Info/Scene03404/PathArea.tab	Share/Fight/Map/Info/Scene03404/PathPosition.tab	Share/Fight/Map/Info/Scene03404/PathLink.tab	0
Scene03602	Assets/Product/Scene/ScenePrefab/Scene03602.prefab	Share/Fight/Map/Info/Scene03602/Size.tab	Share/Fight/Map/Info/Scene03602/Area.tab	Share/Fight/Map/Info/Scene03602/Position.tab	Share/Fight/Map/Info/Scene03602/PathArea.tab	Share/Fight/Map/Info/Scene03602/PathPosition.tab	Share/Fight/Map/Info/Scene03602/PathLink.tab	0
susheYuanxiao	Assets/Product/Scene/ScenePrefab/susheYuanxiao.prefab	Share/Fight/Map/Info/susheYuanxiao/Size.tab	Share/Fight/Map/Info/susheYuanxiao/Area.tab	Share/Fight/Map/Info/susheYuanxiao/Position.tab	Share/Fight/Map/Info/susheYuanxiao/PathArea.tab	Share/Fight/Map/Info/susheYuanxiao/PathPosition.tab	Share/Fight/Map/Info/susheYuanxiao/PathLink.tab	0
