Id	SkillId	Level	ConditionId[1]	ConditionId[2]	ConditionId[3]	UseSkillPoint	UseCoin
5886	103424	1	61004			5	50000
5887	103425		61005			7	75000
5888	103425	1	61005			7	75000
5889	103426		61006			10	100000
5890	103426	1	61006			10	100000
5891	153401	1	60001			1	2000
5892	153401	2	60002			1	3000
5893	153401	3	60003			1	4000
5894	153401	4	60004			1	5000
5895	153401	5	60005			2	6000
5896	153401	6	60006			2	7000
5897	153401	7	60007			2	8000
5898	153401	8	60008			2	9000
5899	153401	9	60009			2	10000
5900	153401	10	60010			3	12000
5901	153401	11	60011			3	14000
5902	153401	12	60012			3	16000
5903	153401	13	60013			3	18000
5904	153401	14	60014			3	20000
5905	153401	15	60015			5	22000
5906	153401	16	60016			5	24000
5907	153401	17	60017			5	26000
5908	153401	18				0	0
5909	153428	1	60001			1	2000
5910	153428	2	60002			1	3000
5911	153428	3	60003			1	4000
5912	153428	4	60004			1	5000
5913	153428	5	60005			2	6000
5914	153428	6	60006			2	7000
5915	153428	7	60007			2	8000
5916	153428	8	60008			2	9000
5917	153428	9	60009			2	10000
5918	153428	10	60010			3	12000
5919	153428	11	60011			3	14000
5920	153428	12	60012			3	16000
5921	153428	13	60013			3	18000
5922	153428	14	60014			3	20000
5923	153428	15	60015			5	22000
5924	153428	16	60016			5	24000
5925	153428	17	60017			5	26000
5926	153428	18				0	0
5927	153406	1	60101			1	2000
5928	153406	2	60102			1	3000
5929	153406	3	60103			1	4000
5930	153406	4	60104			1	5000
5931	153406	5	60105			2	6000
5932	153406	6	60106			2	7000
5933	153406	7	60107			2	8000
5934	153406	8	60108			2	9000
5935	153406	9	60109			2	10000
5936	153406	10	60110			3	12000
5937	153406	11	60111			3	14000
5938	153406	12	60112			3	16000
5939	153406	13	60113			3	18000
5940	153406	14	60114			3	20000
5941	153406	15	60115			5	22000
5942	153406	16	60116			5	24000
5943	153406	17	60117			5	26000
5944	153406	18				0	0
5945	153429	1	60101			1	2000
5946	153429	2	60102			1	3000
5947	153429	3	60103			1	4000
5948	153429	4	60104			1	5000
5949	153429	5	60105			2	6000
5950	153429	6	60106			2	7000
5951	153429	7	60107			2	8000
5952	153429	8	60108			2	9000
5953	153429	9	60109			2	10000
5954	153429	10	60110			3	12000
5955	153429	11	60111			3	14000
5956	153429	12	60112			3	16000
5957	153429	13	60113			3	18000
5958	153429	14	60114			3	20000
5959	153429	15	60115			5	22000
5960	153429	16	60116			5	24000
5961	153429	17	60117			5	26000
5962	153429	18				0	0
5963	153411	1	60201			1	2000
5964	153411	2	60202			1	3000
5965	153411	3	60203			1	4000
5966	153411	4	60204			1	5000
5967	153411	5	60205			2	6000
5968	153411	6	60206			2	7000
5969	153411	7	60207			2	8000
5970	153411	8	60208			2	9000
5971	153411	9	60209			2	10000
5972	153411	10	60210			3	12000
5973	153411	11	60211			3	14000
5974	153411	12	60212			3	16000
5975	153411	13	60213			3	18000
5976	153411	14	60214			3	20000
5977	153411	15	60215			5	22000
5978	153411	16	60216			5	24000
5979	153411	17	60217			5	26000
5980	153411	18				0	0
5981	153416	1	60001			1	2000
5982	153416	2	60002			1	3000
5983	153416	3	60003			1	4000
5984	153416	4	60004			1	5000
5985	153416	5	60005			2	6000
5986	153416	6	60006			2	7000
5987	153416	7	60007			2	8000
5988	153416	8	60008			2	9000
5989	153416	9	60009			2	10000
5990	153416	10	60010			3	12000
5991	153416	11	60011			3	14000
5992	153416	12	60012			3	16000
5993	153416	13	60013			3	18000
5994	153416	14	60014			3	20000
5995	153416	15	60015			5	22000
5996	153416	16	60016			5	24000
5997	153416	17	60017			5	26000
5998	153416	18				0	0
5999	153417	1	60101			1	2000
6000	153417	2	60102			1	3000
6001	153417	3	60103			1	4000
6002	153417	4	60104			1	5000
6003	153417	5	60105			2	6000
6004	153417	6	60106			2	7000
6005	153417	7	60107			2	8000
6006	153417	8	60108			2	9000
6007	153417	9	60109			2	10000
6008	153417	10	60110			3	12000
6009	153417	11	60111			3	14000
6010	153417	12	60112			3	16000
6011	153417	13	60113			3	18000
6012	153417	14	60114			3	20000
6013	153417	15	60115			5	22000
6014	153417	16	60116			5	24000
6015	153417	17	60117			5	26000
6016	153417	18				0	0
6017	153418	1	60501			1	2000
6018	153418	2	60502			1	3000
6019	153418	3	60503			1	4000
6020	153418	4	60504			1	5000
6021	153418	5	60505			2	6000
6022	153418	6	60506			2	7000
6023	153418	7	60507			2	8000
6024	153418	8	60508			2	9000
6025	153418	9	60509			2	10000
6026	153418	10	60510			3	12000
6027	153418	11	60511			3	14000
6028	153418	12	60512			3	16000
6029	153418	13	60513			3	18000
6030	153418	14	60514			3	20000
6031	153418	15	60515			5	22000
6032	153418	16	60516			5	24000
6033	153418	17	60517			5	26000
6034	153418	18				0	0
6035	153421	1	60201			1	2000
6036	153421	2	60202			1	3000
6037	153421	3	60203			1	4000
6038	153421	4	60204			1	5000
6039	153421	5	60205			2	6000
6040	153421	6	60206			2	7000
6041	153421	7	60207			2	8000
6042	153421	8	60208			2	9000
6043	153421	9	60209			2	10000
6044	153421	10	60210			3	12000
6045	153421	11	60211			3	14000
6046	153421	12	60212			3	16000
6047	153421	13	60213			3	18000
6048	153421	14	60214			3	20000
6049	153421	15	60215			5	22000
6050	153421	16	60216			5	24000
6051	153421	17	60217			5	26000
6052	153421	18				0	0
6053	153422		61002			3	25000
6054	153422	1	61002			3	25000
6055	153423	1	60301	61301		1	2000
6056	153423	2	60302	61302		1	3000
6057	153423	3	60303	61303		1	4000
6058	153423	4	60304	61304		1	5000
6059	153423	5	60305	61305		2	6000
6060	153423	6	60306	61306		2	7000
6061	153423	7	60307	61307		2	8000
6062	153423	8	60308	61308		2	9000
6063	153423	9	60309	61309		2	10000
6064	153423	10	60310	61310		3	12000
6065	153423	11	60311	61311		3	14000
6066	153423	12	60312	61312		3	16000
6067	153423	13	60313	61313		3	18000
6068	153423	14	60314	61314		3	20000
6069	153423	15	60315	61315		5	22000
6070	153423	16	60316	61316		5	24000
6071	153423	17	60317	61317		5	26000
6072	153423	18				0	0
6073	153427		60438			0	0
6074	153427	1	60438			0	0
6075	153424		61004			5	50000
6076	153424	1	61004			5	50000
6077	153425		61005			7	75000
6078	153425	1	61005			7	75000
6079	153426		61006			10	100000
6080	153426	1	61006			10	100000
6081	155301	1	60001			1	2000
6082	155301	2	60002			1	3000
6083	155301	3	60003			1	4000
6084	155301	4	60004			1	5000
6085	155301	5	60005			2	6000
6086	155301	6	60006			2	7000
6087	155301	7	60007			2	8000
6088	155301	8	60008			2	9000
6089	155301	9	60009			2	10000
6090	155301	10	60010			3	12000
6091	155301	11	60011			3	14000
6092	155301	12	60012			3	16000
6093	155301	13	60013			3	18000
6094	155301	14	60014			3	20000
6095	155301	15	60015			5	22000
6096	155301	16	60016			5	24000
6097	155301	17	60017			5	26000
6098	155301	18				0	0
6099	155306	1	60101			1	2000
6100	155306	2	60102			1	3000
6101	155306	3	60103			1	4000
6102	155306	4	60104			1	5000
6103	155306	5	60105			2	6000
6104	155306	6	60106			2	7000
6105	155306	7	60107			2	8000
6106	155306	8	60108			2	9000
6107	155306	9	60109			2	10000
6108	155306	10	60110			3	12000
6109	155306	11	60111			3	14000
6110	155306	12	60112			3	16000
6111	155306	13	60113			3	18000
6112	155306	14	60114			3	20000
6113	155306	15	60115			5	22000
6114	155306	16	60116			5	24000
6115	155306	17	60117			5	26000
6116	155306	18				0	0
6117	155311	1	60201			1	2000
6118	155311	2	60202			1	3000
6119	155311	3	60203			1	4000
6120	155311	4	60204			1	5000
6121	155311	5	60205			2	6000
6122	155311	6	60206			2	7000
6123	155311	7	60207			2	8000
6124	155311	8	60208			2	9000
6125	155311	9	60209			2	10000
6126	155311	10	60210			3	12000
6127	155311	11	60211			3	14000
6128	155311	12	60212			3	16000
6129	155311	13	60213			3	18000
6130	155311	14	60214			3	20000
6131	155311	15	60215			5	22000
6132	155311	16	60216			5	24000
6133	155311	17	60217			5	26000
6134	155311	18				0	0
6135	155316	1	60001			1	2000
6136	155316	2	60002			1	3000
6137	155316	3	60003			1	4000
6138	155316	4	60004			1	5000
6139	155316	5	60005			2	6000
6140	155316	6	60006			2	7000
6141	155316	7	60007			2	8000
6142	155316	8	60008			2	9000
6143	155316	9	60009			2	10000
6144	155316	10	60010			3	12000
6145	155316	11	60011			3	14000
6146	155316	12	60012			3	16000
6147	155316	13	60013			3	18000
6148	155316	14	60014			3	20000
6149	155316	15	60015			5	22000
6150	155316	16	60016			5	24000
6151	155316	17	60017			5	26000
6152	155316	18				0	0
6153	155317	1	60101			1	2000
6154	155317	2	60102			1	3000
6155	155317	3	60103			1	4000
6156	155317	4	60104			1	5000
6157	155317	5	60105			2	6000
6158	155317	6	60106			2	7000
6159	155317	7	60107			2	8000
6160	155317	8	60108			2	9000
6161	155317	9	60109			2	10000
6162	155317	10	60110			3	12000
6163	155317	11	60111			3	14000
6164	155317	12	60112			3	16000
6165	155317	13	60113			3	18000
6166	155317	14	60114			3	20000
6167	155317	15	60115			5	22000
6168	155317	16	60116			5	24000
6169	155317	17	60117			5	26000
6170	155317	18				0	0
6171	155318	1	60501			1	2000
6172	155318	2	60502			1	3000
6173	155318	3	60503			1	4000
6174	155318	4	60504			1	5000
6175	155318	5	60505			2	6000
6176	155318	6	60506			2	7000
6177	155318	7	60507			2	8000
6178	155318	8	60508			2	9000
6179	155318	9	60509			2	10000
6180	155318	10	60510			3	12000
6181	155318	11	60511			3	14000
6182	155318	12	60512			3	16000
6183	155318	13	60513			3	18000
6184	155318	14	60514			3	20000
6185	155318	15	60515			5	22000
6186	155318	16	60516			5	24000
6187	155318	17	60517			5	26000
6188	155318	18				0	0
6189	155321	1	60201			1	2000
6190	155321	2	60202			1	3000
6191	155321	3	60203			1	4000
6192	155321	4	60204			1	5000
6193	155321	5	60205			2	6000
6194	155321	6	60206			2	7000
6195	155321	7	60207			2	8000
6196	155321	8	60208			2	9000
6197	155321	9	60209			2	10000
6198	155321	10	60210			3	12000
6199	155321	11	60211			3	14000
6200	155321	12	60212			3	16000
6201	155321	13	60213			3	18000
6202	155321	14	60214			3	20000
6203	155321	15	60215			5	22000
6204	155321	16	60216			5	24000
6205	155321	17	60217			5	26000
6206	155321	18				0	0
6207	155322		61002			3	25000
6208	155322	1	61002			3	25000
6209	155323	1	60301	61301		1	2000
6210	155323	2	60302	61302		1	3000
6211	155323	3	60303	61303		1	4000
6212	155323	4	60304	61304		1	5000
6213	155323	5	60305	61305		2	6000
6214	155323	6	60306	61306		2	7000
6215	155323	7	60307	61307		2	8000
6216	155323	8	60308	61308		2	9000
6217	155323	9	60309	61309		2	10000
6218	155323	10	60310	61310		3	12000
6219	155323	11	60311	61311		3	14000
6220	155323	12	60312	61312		3	16000
6221	155323	13	60313	61313		3	18000
6222	155323	14	60314	61314		3	20000
6223	155323	15	60315	61315		5	22000
6224	155323	16	60316	61316		5	24000
6225	155323	17	60317	61317		5	26000
6226	155323	18				0	0
6227	155327		60439			0	0
6228	155327	1	60439			0	0
6229	155324		61010			5	50000
6230	155324	1	61010			5	50000
6231	155325		61011			7	75000
6232	155325	1	61011			7	75000
6233	155326		61012			10	100000
6234	155326	1	61012			10	100000
6235	105401	1	60001			1	2000
6236	105401	2	60002			1	3000
6237	105401	3	60003			1	4000
6238	105401	4	60004			1	5000
6239	105401	5	60005			2	6000
6240	105401	6	60006			2	7000
6241	105401	7	60007			2	8000
6242	105401	8	60008			2	9000
6243	105401	9	60009			2	10000
6244	105401	10	60010			3	12000
6245	105401	11	60011			3	14000
6246	105401	12	60012			3	16000
6247	105401	13	60013			3	18000
6248	105401	14	60014			3	20000
6249	105401	15	60015			5	22000
6250	105401	16	60016			5	24000
6251	105401	17	60017			5	26000
6252	105401	18				0	0
6253	105406	1	60101			1	2000
6254	105406	2	60102			1	3000
6255	105406	3	60103			1	4000
6256	105406	4	60104			1	5000
6257	105406	5	60105			2	6000
6258	105406	6	60106			2	7000
6259	105406	7	60107			2	8000
6260	105406	8	60108			2	9000
6261	105406	9	60109			2	10000
6262	105406	10	60110			3	12000
6263	105406	11	60111			3	14000
6264	105406	12	60112			3	16000
6265	105406	13	60113			3	18000
6266	105406	14	60114			3	20000
6267	105406	15	60115			5	22000
6268	105406	16	60116			5	24000
6269	105406	17	60117			5	26000
6270	105406	18				0	0
6271	105411	1	60201			1	2000
6272	105411	2	60202			1	3000
6273	105411	3	60203			1	4000
6274	105411	4	60204			1	5000
6275	105411	5	60205			2	6000
6276	105411	6	60206			2	7000
6277	105411	7	60207			2	8000
6278	105411	8	60208			2	9000
6279	105411	9	60209			2	10000
6280	105411	10	60210			3	12000
6281	105411	11	60211			3	14000
6282	105411	12	60212			3	16000
6283	105411	13	60213			3	18000
6284	105411	14	60214			3	20000
6285	105411	15	60215			5	22000
6286	105411	16	60216			5	24000
6287	105411	17	60217			5	26000
6288	105411	18				0	0
6289	105416	1	60001			1	2000
6290	105416	2	60002			1	3000
6291	105416	3	60003			1	4000
6292	105416	4	60004			1	5000
6293	105416	5	60005			2	6000
6294	105416	6	60006			2	7000
6295	105416	7	60007			2	8000
6296	105416	8	60008			2	9000
6297	105416	9	60009			2	10000
6298	105416	10	60010			3	12000
6299	105416	11	60011			3	14000
6300	105416	12	60012			3	16000
6301	105416	13	60013			3	18000
6302	105416	14	60014			3	20000
6303	105416	15	60015			5	22000
6304	105416	16	60016			5	24000
6305	105416	17	60017			5	26000
6306	105416	18				0	0
6307	105417	1	60101			1	2000
6308	105417	2	60102			1	3000
6309	105417	3	60103			1	4000
6310	105417	4	60104			1	5000
6311	105417	5	60105			2	6000
6312	105417	6	60106			2	7000
6313	105417	7	60107			2	8000
6314	105417	8	60108			2	9000
6315	105417	9	60109			2	10000
6316	105417	10	60110			3	12000
6317	105417	11	60111			3	14000
6318	105417	12	60112			3	16000
6319	105417	13	60113			3	18000
6320	105417	14	60114			3	20000
6321	105417	15	60115			5	22000
6322	105417	16	60116			5	24000
6323	105417	17	60117			5	26000
6324	105417	18				0	0
6325	105418	1	60501			1	2000
6326	105418	2	60502			1	3000
6327	105418	3	60503			1	4000
6328	105418	4	60504			1	5000
6329	105418	5	60505			2	6000
6330	105418	6	60506			2	7000
6331	105418	7	60507			2	8000
6332	105418	8	60508			2	9000
6333	105418	9	60509			2	10000
6334	105418	10	60510			3	12000
6335	105418	11	60511			3	14000
6336	105418	12	60512			3	16000
6337	105418	13	60513			3	18000
6338	105418	14	60514			3	20000
6339	105418	15	60515			5	22000
6340	105418	16	60516			5	24000
6341	105418	17	60517			5	26000
6342	105418	18				0	0
6343	105421	1	60201			1	2000
6344	105421	2	60202			1	3000
6345	105421	3	60203			1	4000
6346	105421	4	60204			1	5000
6347	105421	5	60205			2	6000
6348	105421	6	60206			2	7000
6349	105421	7	60207			2	8000
6350	105421	8	60208			2	9000
6351	105421	9	60209			2	10000
6352	105421	10	60210			3	12000
6353	105421	11	60211			3	14000
6354	105421	12	60212			3	16000
6355	105421	13	60213			3	18000
6356	105421	14	60214			3	20000
6357	105421	15	60215			5	22000
6358	105421	16	60216			5	24000
6359	105421	17	60217			5	26000
6360	105421	18				0	0
6361	105422		61002			3	25000
6362	105422	1	61002			3	25000
6363	105423	1	60301	61301		1	2000
6364	105423	2	60302	61302		1	3000
6365	105423	3	60303	61303		1	4000
6366	105423	4	60304	61304		1	5000
6367	105423	5	60305	61305		2	6000
6368	105423	6	60306	61306		2	7000
6369	105423	7	60307	61307		2	8000
6370	105423	8	60308	61308		2	9000
6371	105423	9	60309	61309		2	10000
6372	105423	10	60310	61310		3	12000
6373	105423	11	60311	61311		3	14000
6374	105423	12	60312	61312		3	16000
6375	105423	13	60313	61313		3	18000
6376	105423	14	60314	61314		3	20000
6377	105423	15	60315	61315		5	22000
6378	105423	16	60316	61316		5	24000
6379	105423	17	60317	61317		5	26000
6380	105423	18				0	0
6381	105427		60440			0	0
6382	105427	1	60440			0	0
6383	105424		61004			5	50000
6384	105424	1	61004			5	50000
6385	105425		61005			7	75000
6386	105425	1	61005			7	75000
6387	105426		61006			10	100000
6388	105426	1	61006			10	100000
6389	156301	1	60001			1	2000
6390	156301	2	60002			1	3000
6391	156301	3	60003			1	4000
6392	156301	4	60004			1	5000
6393	156301	5	60005			2	6000
6394	156301	6	60006			2	7000
6395	156301	7	60007			2	8000
6396	156301	8	60008			2	9000
6397	156301	9	60009			2	10000
6398	156301	10	60010			3	12000
6399	156301	11	60011			3	14000
6400	156301	12	60012			3	16000
6401	156301	13	60013			3	18000
6402	156301	14	60014			3	20000
6403	156301	15	60015			5	22000
6404	156301	16	60016			5	24000
6405	156301	17	60017			5	26000
6406	156301	18				0	0
6407	156306	1	60101			1	2000
6408	156306	2	60102			1	3000
6409	156306	3	60103			1	4000
6410	156306	4	60104			1	5000
6411	156306	5	60105			2	6000
6412	156306	6	60106			2	7000
6413	156306	7	60107			2	8000
6414	156306	8	60108			2	9000
6415	156306	9	60109			2	10000
6416	156306	10	60110			3	12000
6417	156306	11	60111			3	14000
6418	156306	12	60112			3	16000
6419	156306	13	60113			3	18000
6420	156306	14	60114			3	20000
6421	156306	15	60115			5	22000
6422	156306	16	60116			5	24000
6423	156306	17	60117			5	26000
6424	156306	18				0	0
6425	156311	1	60201			1	2000
6426	156311	2	60202			1	3000
6427	156311	3	60203			1	4000
6428	156311	4	60204			1	5000
6429	156311	5	60205			2	6000
6430	156311	6	60206			2	7000
6431	156311	7	60207			2	8000
6432	156311	8	60208			2	9000
6433	156311	9	60209			2	10000
6434	156311	10	60210			3	12000
6435	156311	11	60211			3	14000
6436	156311	12	60212			3	16000
6437	156311	13	60213			3	18000
6438	156311	14	60214			3	20000
6439	156311	15	60215			5	22000
6440	156311	16	60216			5	24000
6441	156311	17	60217			5	26000
6442	156311	18				0	0
6443	156316	1	60001			1	2000
6444	156316	2	60002			1	3000
6445	156316	3	60003			1	4000
6446	156316	4	60004			1	5000
6447	156316	5	60005			2	6000
6448	156316	6	60006			2	7000
6449	156316	7	60007			2	8000
6450	156316	8	60008			2	9000
6451	156316	9	60009			2	10000
6452	156316	10	60010			3	12000
6453	156316	11	60011			3	14000
6454	156316	12	60012			3	16000
6455	156316	13	60013			3	18000
6456	156316	14	60014			3	20000
6457	156316	15	60015			5	22000
6458	156316	16	60016			5	24000
6459	156316	17	60017			5	26000
6460	156316	18				0	0
6461	156317	1	60101			1	2000
6462	156317	2	60102			1	3000
6463	156317	3	60103			1	4000
6464	156317	4	60104			1	5000
6465	156317	5	60105			2	6000
6466	156317	6	60106			2	7000
6467	156317	7	60107			2	8000
6468	156317	8	60108			2	9000
6469	156317	9	60109			2	10000
6470	156317	10	60110			3	12000
6471	156317	11	60111			3	14000
6472	156317	12	60112			3	16000
6473	156317	13	60113			3	18000
6474	156317	14	60114			3	20000
6475	156317	15	60115			5	22000
6476	156317	16	60116			5	24000
6477	156317	17	60117			5	26000
6478	156317	18				0	0
6479	156318	1	60501			1	2000
6480	156318	2	60502			1	3000
6481	156318	3	60503			1	4000
6482	156318	4	60504			1	5000
6483	156318	5	60505			2	6000
6484	156318	6	60506			2	7000
6485	156318	7	60507			2	8000
6486	156318	8	60508			2	9000
6487	156318	9	60509			2	10000
6488	156318	10	60510			3	12000
6489	156318	11	60511			3	14000
6490	156318	12	60512			3	16000
6491	156318	13	60513			3	18000
6492	156318	14	60514			3	20000
6493	156318	15	60515			5	22000
6494	156318	16	60516			5	24000
6495	156318	17	60517			5	26000
6496	156318	18				0	0
6497	156321	1	60201			1	2000
6498	156321	2	60202			1	3000
6499	156321	3	60203			1	4000
6500	156321	4	60204			1	5000
6501	156321	5	60205			2	6000
6502	156321	6	60206			2	7000
6503	156321	7	60207			2	8000
6504	156321	8	60208			2	9000
6505	156321	9	60209			2	10000
6506	156321	10	60210			3	12000
6507	156321	11	60211			3	14000
6508	156321	12	60212			3	16000
6509	156321	13	60213			3	18000
6510	156321	14	60214			3	20000
6511	156321	15	60215			5	22000
6512	156321	16	60216			5	24000
6513	156321	17	60217			5	26000
6514	156321	18				0	0
6515	156322		61002			3	25000
6516	156322	1	61002			3	25000
6517	156323	1	60301	61301		1	2000
6518	156323	2	60302	61302		1	3000
6519	156323	3	60303	61303		1	4000
6520	156323	4	60304	61304		1	5000
6521	156323	5	60305	61305		2	6000
6522	156323	6	60306	61306		2	7000
6523	156323	7	60307	61307		2	8000
6524	156323	8	60308	61308		2	9000
6525	156323	9	60309	61309		2	10000
6526	156323	10	60310	61310		3	12000
6527	156323	11	60311	61311		3	14000
6528	156323	12	60312	61312		3	16000
6529	156323	13	60313	61313		3	18000
6530	156323	14	60314	61314		3	20000
6531	156323	15	60315	61315		5	22000
6532	156323	16	60316	61316		5	24000
6533	156323	17	60317	61317		5	26000
6534	156323	18				0	0
6535	156327		60441			0	0
6536	156327	1	60441			0	0
6537	156324		61010			5	50000
6538	156324	1	61010			5	50000
6539	156325		61011			7	75000
6540	156325	1	61011			7	75000
6541	156326		61012			10	100000
6542	156326	1	61012			10	100000
6543	107401	1	60001			1	2000
6544	107401	2	60002			1	3000
6545	107401	3	60003			1	4000
6546	107401	4	60004			1	5000
6547	107401	5	60005			2	6000
6548	107401	6	60006			2	7000
6549	107401	7	60007			2	8000
6550	107401	8	60008			2	9000
6551	107401	9	60009			2	10000
6552	107401	10	60010			3	12000
6553	107401	11	60011			3	14000
6554	107401	12	60012			3	16000
6555	107401	13	60013			3	18000
6556	107401	14	60014			3	20000
6557	107401	15	60015			5	22000
6558	107401	16	60016			5	24000
6559	107401	17	60017			5	26000
6560	107401	18				0	0
6561	107406	1	60101			1	2000
6562	107406	2	60102			1	3000
6563	107406	3	60103			1	4000
6564	107406	4	60104			1	5000
6565	107406	5	60105			2	6000
6566	107406	6	60106			2	7000
6567	107406	7	60107			2	8000
6568	107406	8	60108			2	9000
6569	107406	9	60109			2	10000
6570	107406	10	60110			3	12000
6571	107406	11	60111			3	14000
6572	107406	12	60112			3	16000
6573	107406	13	60113			3	18000
6574	107406	14	60114			3	20000
6575	107406	15	60115			5	22000
6576	107406	16	60116			5	24000
6577	107406	17	60117			5	26000
6578	107406	18				0	0
6579	107411	1	60201			1	2000
6580	107411	2	60202			1	3000
6581	107411	3	60203			1	4000
6582	107411	4	60204			1	5000
6583	107411	5	60205			2	6000
6584	107411	6	60206			2	7000
6585	107411	7	60207			2	8000
6586	107411	8	60208			2	9000
6587	107411	9	60209			2	10000
6588	107411	10	60210			3	12000
6589	107411	11	60211			3	14000
6590	107411	12	60212			3	16000
6591	107411	13	60213			3	18000
6592	107411	14	60214			3	20000
6593	107411	15	60215			5	22000
6594	107411	16	60216			5	24000
6595	107411	17	60217			5	26000
6596	107411	18				0	0
6597	107416	1	60001			1	2000
6598	107416	2	60002			1	3000
6599	107416	3	60003			1	4000
6600	107416	4	60004			1	5000
6601	107416	5	60005			2	6000
6602	107416	6	60006			2	7000
6603	107416	7	60007			2	8000
6604	107416	8	60008			2	9000
6605	107416	9	60009			2	10000
6606	107416	10	60010			3	12000
6607	107416	11	60011			3	14000
6608	107416	12	60012			3	16000
6609	107416	13	60013			3	18000
6610	107416	14	60014			3	20000
6611	107416	15	60015			5	22000
6612	107416	16	60016			5	24000
6613	107416	17	60017			5	26000
6614	107416	18				0	0
6615	107417	1	60101			1	2000
6616	107417	2	60102			1	3000
6617	107417	3	60103			1	4000
6618	107417	4	60104			1	5000
6619	107417	5	60105			2	6000
6620	107417	6	60106			2	7000
6621	107417	7	60107			2	8000
6622	107417	8	60108			2	9000
6623	107417	9	60109			2	10000
6624	107417	10	60110			3	12000
6625	107417	11	60111			3	14000
6626	107417	12	60112			3	16000
6627	107417	13	60113			3	18000
6628	107417	14	60114			3	20000
6629	107417	15	60115			5	22000
6630	107417	16	60116			5	24000
6631	107417	17	60117			5	26000
6632	107417	18				0	0
6633	107418	1	60501			1	2000
6634	107418	2	60502			1	3000
6635	107418	3	60503			1	4000
6636	107418	4	60504			1	5000
6637	107418	5	60505			2	6000
6638	107418	6	60506			2	7000
6639	107418	7	60507			2	8000
6640	107418	8	60508			2	9000
6641	107418	9	60509			2	10000
6642	107418	10	60510			3	12000
6643	107418	11	60511			3	14000
6644	107418	12	60512			3	16000
6645	107418	13	60513			3	18000
6646	107418	14	60514			3	20000
6647	107418	15	60515			5	22000
6648	107418	16	60516			5	24000
6649	107418	17	60517			5	26000
6650	107418	18				0	0
6651	107421	1	60201			1	2000
6652	107421	2	60202			1	3000
6653	107421	3	60203			1	4000
6654	107421	4	60204			1	5000
6655	107421	5	60205			2	6000
6656	107421	6	60206			2	7000
6657	107421	7	60207			2	8000
6658	107421	8	60208			2	9000
6659	107421	9	60209			2	10000
6660	107421	10	60210			3	12000
6661	107421	11	60211			3	14000
6662	107421	12	60212			3	16000
6663	107421	13	60213			3	18000
6664	107421	14	60214			3	20000
6665	107421	15	60215			5	22000
6666	107421	16	60216			5	24000
6667	107421	17	60217			5	26000
6668	107421	18				0	0
6669	107422		61002			3	25000
6670	107422	1	61002			3	25000
6671	107423	1	60301	61301		1	2000
6672	107423	2	60302	61302		1	3000
6673	107423	3	60303	61303		1	4000
6674	107423	4	60304	61304		1	5000
6675	107423	5	60305	61305		2	6000
6676	107423	6	60306	61306		2	7000
6677	107423	7	60307	61307		2	8000
6678	107423	8	60308	61308		2	9000
6679	107423	9	60309	61309		2	10000
6680	107423	10	60310	61310		3	12000
6681	107423	11	60311	61311		3	14000
6682	107423	12	60312	61312		3	16000
6683	107423	13	60313	61313		3	18000
6684	107423	14	60314	61314		3	20000
6685	107423	15	60315	61315		5	22000
6686	107423	16	60316	61316		5	24000
6687	107423	17	60317	61317		5	26000
6688	107423	18				0	0
6689	107427		60442			0	0
6690	107427	1	60442			0	0
6691	107424		62004			2	20000
6692	107424	1	62005			3	30000
6693	107424	2	62005			5	50000
6694	107425		62006			3	35000
6695	107425	1	62007			4	40000
6696	107425	2	62007			7	75000
6697	107426		62008			3	30000
6698	107426	1	62009			3	30000
6699	107426	2	62010			4	40000
6700	107426	3	62010			10	100000
6701	157301	1	60001			1	2000
6702	157301	2	60002			1	3000
6703	157301	3	60003			1	4000
6704	157301	4	60004			1	5000
6705	157301	5	60005			2	6000
6706	157301	6	60006			2	7000
6707	157301	7	60007			2	8000
6708	157301	8	60008			2	9000
6709	157301	9	60009			2	10000
6710	157301	10	60010			3	12000
6711	157301	11	60011			3	14000
6712	157301	12	60012			3	16000
6713	157301	13	60013			3	18000
6714	157301	14	60014			3	20000
6715	157301	15	60015			5	22000
6716	157301	16	60016			5	24000
6717	157301	17	60017			5	26000
6718	157301	18				0	0
6719	157306	1	60101			1	2000
6720	157306	2	60102			1	3000
6721	157306	3	60103			1	4000
6722	157306	4	60104			1	5000
6723	157306	5	60105			2	6000
6724	157306	6	60106			2	7000
6725	157306	7	60107			2	8000
6726	157306	8	60108			2	9000
6727	157306	9	60109			2	10000
6728	157306	10	60110			3	12000
6729	157306	11	60111			3	14000
6730	157306	12	60112			3	16000
6731	157306	13	60113			3	18000
6732	157306	14	60114			3	20000
6733	157306	15	60115			5	22000
6734	157306	16	60116			5	24000
6735	157306	17	60117			5	26000
6736	157306	18				0	0
6737	157311	1	60201			1	2000
6738	157311	2	60202			1	3000
6739	157311	3	60203			1	4000
6740	157311	4	60204			1	5000
6741	157311	5	60205			2	6000
6742	157311	6	60206			2	7000
6743	157311	7	60207			2	8000
6744	157311	8	60208			2	9000
6745	157311	9	60209			2	10000
6746	157311	10	60210			3	12000
6747	157311	11	60211			3	14000
6748	157311	12	60212			3	16000
6749	157311	13	60213			3	18000
6750	157311	14	60214			3	20000
6751	157311	15	60215			5	22000
6752	157311	16	60216			5	24000
6753	157311	17	60217			5	26000
6754	157311	18				0	0
6755	157316	1	60001			1	2000
6756	157316	2	60002			1	3000
