Id	Name	Desc	ConsumeId	ConsumeCount	RewardId	MailId	MailCount	DailyRewardId	DailyRewardCount	PrePurchaseId	ConditionId[1]	ConditionId[2]	TimeToEffectStr	TimeToInvalidStr	ShelvesType	ShelvesDays	BuyLimitTimes	BuyLimitType	BuyLimitParam	Icon	FashionLabel	IsSellOutShow	Tag	UiType	Priority	LogType	NormalDiscountStr	DiscountShowStr	DiscountItemId[1]	DiscountItemCount[1]	DiscountValue[1]	DiscountBeginTimeStr[1]	DiscountEndTimeStr[1]	DiscountItemId[2]	DiscountItemCount[2]	DiscountValue[2]	DiscountBeginTimeStr[2]	DiscountEndTimeStr[2]	SignInId	ConvertSwitch	CanMultiply	PayKeySuffix
83415	ユグドラシル				3450106								2022/8/1 10:00	2022/8/14 4:59			1	0		UIChantEcho6				8	392	3																2Shop730
83416	源質結晶パック				3450107								2022/7/20 10:00	2022/8/30 4:59			10	0		JP_Libao1060			14	5	369	3																2Goods120
83417	幻奏のアプデ血清パック				3450000								2022/8/31 10:00	2022/10/9 4:59			2	0		JP_Libao1075			14	5	340	3																3Goods800
83418	幻奏のアプデ特別パック				3450071								2022/8/31 10:00	2022/10/9 4:59			1	0		JP_Libao1061			14	5	341	3																3Goods3000
83419	幻奏のアプデ武器パック				3450072								2022/8/31 10:00	2022/10/9 4:59			1	0		JP_Libao1062			14	5	342	3																4Goods3000
83420	幻奏の武器共鳴特別パック				3450073								2022/8/31 10:00	2022/10/9 4:59			1	0		JP_Libao1063			14	5	343	3																2Goods4900
83421	幻奏の構造体開発パック				3450074								2022/8/31 10:00	2022/10/9 4:59			1	0		JP_Libao1064			14	5	344	3																3Goods2400
83422	幻奏の構造体開発お得パック				3450075								2022/8/31 10:00	2022/10/9 4:59			2	0		JP_Libao1065			14	5	345	3																4Goods2400
83423	クロロディスコ家具図面パック				90216								2022/8/31 10:00	2022/10/9 4:59			1	0		UIFantasia1			14	7	346	3																5Goods650
83424	クロロディスコ家具フルパック				90217								2022/8/31 10:00	2022/10/9 4:59			1	0		UIFantasia2			14	7	347	3																2Goods1500
83425	クロロディスコ家具モデルパック				90218								2022/8/31 10:00	2022/10/9 4:59			1	0		UIFantasia3			14	7	348	3																3Goods1500
83426	幻奏の周回構造体特典				3450007								2022/9/5 10:00	2022/10/10 4:59			2	1	10001	JP_Libao1066		1	14	5	349	3																1Goods320
83427	幻奏の周回武器特典				3450008								2022/9/5 10:00	2022/10/10 4:59			2	1	10001	JP_Libao1067		1	14	5	350	3																2Goods320
83428	幻奏の共鳴特別パック				3450076								2022/9/19 10:00	2022/10/9 4:59			2	0		JP_Libao1068			14	5	351	3																5Goods2400
83429	幻奏の構造体支援パック				3450077								2022/9/19 10:00	2022/10/9 4:59			1	0		JP_Libao1069			14	5	352	3																6Goods2400
83430	幻奏の特別構造体開発パック				3450078								2022/9/19 10:00	2022/10/9 4:59			1	0		JP_Libao1070			14	5	353	3																1Goods7000
83431	補機開発支援パック				3450079								2022/9/19 10:00	2022/10/9 4:59			1	0		JP_Libao1017			14	5	354	3																5Goods3000
83432	補機育成支援パック				3450080								2022/9/19 10:00	2022/10/9 4:59			1	0		JP_Libao1018			14	5	355	3																1Goods2000
83433	幻奏の週間カード	1日1セット支給×7日間				13400510	7						2022/8/31 10:00	2022/10/9 4:59			1	1	10001	JP_Libao1071		1	14	5	356	3																6Goods650
83434	月夜のヴァンピール塗装パック				3450108								2022/8/31 10:00	2022/10/9 4:59			1	0		UIFantasia11				8	357	3																5Skin4900
83435	抱擁の灰月武器塗装パック				3450109								2022/8/31 10:00	2022/10/9 4:59			1	0		UIFantasia12				8	358	3																4Goods800
83436	鳶歌の落華塗装パック				3450110								2022/8/31 10:00	2022/10/9 4:59			1	0		UIFantasia10				8	359	3																7Goods2400
83437	復帰指揮官への祝福（S）				90203								2022/8/31 10:00	2024/8/31 10:00			1	4		UIRegression1		1	2	9	360	3																2Goods160
83438	復帰指揮官への祝福（M）				90204								2022/8/31 10:00	2024/8/31 10:00			1	4		UIRegression2		1	2	9	361	3																2Goods480
83439	復帰指揮官への祝福（L）	1日1セット支給×7日間			90205	90064	7						2022/8/31 10:00	2024/8/31 10:00			1	4		UIRegression3		1	2	9	362	3																8Goods650
83440	2320パックH				3450111								2022/5/1 10:00	2022/6/14 4:59			1	0		Jp_Libao215			14	5	363	3																5skin2320
83441	幻鯨のアプデ血清パック				3450000								2022/10/9 10:00	2022/11/14 4:59			2	0		JP_Libao1080			14	5	300	3																3Goods800
83442	幻鯨のアプデ特別パック				3450071								2022/10/9 10:00	2022/11/14 4:59			1	0		JP_Libao1081			14	5	301	3																3Goods3000
83443	幻鯨のアプデ武器パック				3450072								2022/10/9 10:00	2022/11/14 4:59			1	0		JP_Libao1082			14	5	302	3																4Goods3000
83444	幻鯨の武器共鳴特別パック				3450073								2022/10/9 10:00	2022/11/14 4:59			1	0		JP_Libao1083			14	5	303	3																2Goods4900
83445	幻鯨の構造体開発パック				3450074								2022/10/9 10:00	2022/11/14 4:59			1	0		JP_Libao1084			14	5	304	3																3Goods2400
83446	幻鯨の構造体開発お得パック				3450075								2022/10/9 10:00	2022/11/14 4:59			2	0		JP_Libao1085			14	5	305	3																4Goods2400
83447	寄波の開発パックS				3450112								2022/10/17 10:00	2022/11/13 5:00			2	0		JP_Libao1086			14	5	306	3																2Goods1000
83448	寄波の開発パックM				3450113								2022/10/17 10:00	2022/11/13 5:00			1	0		JP_Libao1087			14	5	307	3																8Goods3000
83449	寄波の開発パックL				3450114								2022/10/17 10:00	2022/11/13 5:00			1	0		JP_Libao1088			14	5	308	3																5Goods7000
83450	寄波の共鳴特別パック				3450115								2022/10/17 10:00	2022/11/13 5:00			1	0		JP_Libao1089			14	5	309	3																6Goods7000
83451	幻鯨の周回構造体特典				3450007								2022/10/10 10:00	2022/11/14 9:59			2	1	10001	JP_Libao1090		1	14	5	310	3																1Goods320
83452	幻鯨の周回武器特典				3450008								2022/10/10 10:00	2022/11/14 9:59			2	1	10001	JP_Libao1091		1	14	5	311	3																2Goods320
83453	幻鯨の共鳴特別パック				3450076								2022/10/27 10:00	2022/11/14 4:59			2	0		JP_Libao1092			14	5	312	3																5Goods2400
83454	幻鯨の構造体支援パック				3450077								2022/10/27 10:00	2022/11/14 4:59			1	0		JP_Libao1093			14	5	313	3																6Goods2400
83455	幻鯨の特別構造体開発パック				3450078								2022/10/27 10:00	2022/11/14 4:59			1	0		JP_Libao1094			14	5	314	3																1Goods7000
83456	補機開発支援パック				3450079								2022/10/27 10:00	2022/11/14 4:59			1	0		JP_Libao1017			14	5	315	3																5Goods3000
83457	幻鯨の週間カード	1日1セット支給×7日間				13400511	7						2022/10/9 10:00	2022/11/14 4:59			1	1	10001	JP_Libao1095		1	14	5	316	3																6Goods650
83458	謎のカボチャ				3450116								2022/10/31 10:00	2022/11/14 4:59			10	0		JP_Libao1096			14	5	317	3																1Goods160
83459	露出の多い女性の服塗装パック				3450117								2022/10/17 10:00	2022/11/13 5:00			1	0		UINier2B				8	318	3																7Goods2400
83460	世界を滅ぼした男の服塗装パック				3450118								2022/10/17 10:00	2022/11/13 5:00			1	0		UINierA2				8	319	3																9Goods2400
83461	素朴な少年の服塗装パック				3450119								2022/10/17 10:00	2022/11/13 5:00			1	0		UINier9S				8	320	3																10Goods2400
83462	翡翠青木香塗装パック				3450120								2022/10/9 10:00	2022/11/14 4:59			1	0		UIWhale1				8	321	3																11Goods2400
83463	雪豹女給塗装パック				3450121								2022/10/9 10:00	2022/11/14 4:59			1	0		UIWhale2				8	322	3																5Skin4900
83464	バイオレントキャットパック				3450122								2022/10/9 10:00	2022/11/14 4:59			1	0		UIWhale3				8	323	3																4Goods800
83465	ゴーストパレード塗装パック				3450123								2022/10/31 10:00	2022/11/14 4:59			1	0		UIWhale25				8	324	3																3Goods4900
83466	ミスキの剣武器塗装パック				3450124								2022/10/31 10:00	2022/11/14 4:59			1	0		UIWhale26				8	325	3																6Goods800
83467	120円パックA				3450125								2022/5/1 10:00	2022/6/14 4:59			1	0		Jp_Libao215			14	5	326	3																4Goods120
83468	2320円パックK				3450111								2022/5/1 10:00	2022/6/14 4:59			1	0		Jp_Libao215			14	5	327	3																11Goods2320
83469	2320円パックL				3450111								2022/5/1 10:00	2022/6/14 4:59			1	0		Jp_Libao215			14	5	328	3																12Goods2320
83470	2320円パックM				3450111								2022/5/1 10:00	2022/6/14 4:59			1	0		Jp_Libao215			14	5	329	3																13Goods2320
83471	綺羅星のアプデ血清パック				3450000								2022/11/14 10:00	2022/12/29 4:59			2	0		JP_Libao1100			14	5	270	3																3Goods800
83472	綺羅星のアプデ特別パック				3450071								2022/11/14 10:00	2022/12/29 4:59			1	0		JP_Libao1101			14	5	271	3																3Goods3000
83473	綺羅星のアプデ武器パック				3450072								2022/11/14 10:00	2022/12/29 4:59			1	0		JP_Libao1102			14	5	272	3																4Goods3000
83474	綺羅星の武器共鳴特別パック				3450073								2022/11/14 10:00	2022/12/29 4:59			1	0		JP_Libao1103			14	5	273	3																2Goods4900
83475	綺羅星の構造体開発パック				3450074								2022/11/14 10:00	2022/12/29 4:59			1	0		JP_Libao1104			14	5	274	3																3Goods2400
83476	綺羅星の構造体開発お得パック				3450075								2022/11/14 10:00	2022/12/29 4:59			2	0		JP_Libao1105			14	5	275	3																4Goods2400
83477	モダンノスタルジア家具図面パック				90232								2022/11/14 10:00	2022/12/29 4:59			1	0		UIHerlastbow4			14	7	276	3																5Goods650
83478	モダンノスタルジア家具フルパック				90233								2022/11/14 10:00	2022/12/29 4:59			1	0		UIHerlastbow5			14	7	277	3																2Goods1500
83479	モダンノスタルジア家具モデルパック				90234								2022/11/14 10:00	2022/12/29 4:59			1	0		UIHerlastbow6			14	7	278	3																3Goods1500
83480	綺羅星の周回構造体特典				3450007								2022/11/14 10:00	2023/1/1 4:59			2	1	10001	JP_Libao1106			14	5	279	3																1Goods320
83481	綺羅星の周回武器特典				3450008								2022/11/14 10:00	2023/1/1 4:59			2	1	10001	JP_Libao1107			14	5	280	3																2Goods320
83482	誓いの共鳴特別パック				3450076								2022/12/5 10:00	2022/12/29 4:59			2	0		JP_Libao1108			14	5	281	3																5Goods2400
83483	誓いの構造体支援パック				3450077								2022/12/5 10:00	2022/12/29 4:59			1	0		JP_Libao1109			14	5	282	3																6Goods2400
83484	誓いの特別構造体開発パック				3450078								2022/12/5 10:00	2022/12/29 4:59			1	0		JP_Libao1110			14	5	283	3																1Goods7000
83485	補機開発支援パック				3450079								2022/12/5 10:00	2022/12/29 4:59			1	0		JP_Libao1017			14	5	284	3																5Goods3000
83486	綺羅星の週間カード	1日1セット支給×7日間				13400512	7						2022/11/14 10:00	2022/12/29 4:59			1	1	10001	JP_Libao1112			14	5	285	3																6Goods650
83487	二周年特別開発パック(S)				3450126								2022/12/4 10:00	2022/12/29 4:59			1	0		JP_Libao1113			14	5	286	3																8Goods800
83488	二周年特別開発パック(M)				3450127								2022/12/4 10:00	2022/12/29 4:59			1	0		JP_Libao1114			14	5	287	3																1Goods4100
83489	二周年特別開発パック(L)				3450128								2022/12/4 10:00	2022/12/29 4:59			1	0		JP_Libao1115			14	5	288	3																7Goods7000
83490	二周年特別補給パック	1日1セット支給×15日間			3450129	13400513	15						2022/12/4 10:00	2022/12/29 4:59			1	0		JP_Libao1116			14	5	289	3																1Goods2900
83491	宇宙からのクリスマスパック	1日1セット支給×10日間			3450130	13400514	10						2022/12/22 10:00	2022/12/29 4:59			1	0		JP_Libao1117			14	5	290	3																16Goods2400
83492	白夜のナビゲーター塗装パック				3450131								2022/11/14 10:00	2022/12/29 4:59			1	0		UIHerlastbow1				8	291	3																7Goods2400
83493	雪夜の苺ちゃん塗装パック				3450132								2022/12/5 10:00	2022/12/29 4:59			1	0		Uiqishihaiwai				8	292	3																2Goods4100
83494	ブラッディネオン塗装パック				3450133								2022/12/5 10:00	2022/12/29 4:59			1	0		UINick6				8	293	3																3Goods4900
83495	ポーキュパイン武器塗装パック				3450134								2022/12/5 10:00	2022/12/29 4:59			1	0		UINick7				8	294	3																6Goods800
83496	2400円パックN				3450135								2021/9/3 10:00	2021/10/13 4:59			1	0		Jp_Libao215			14	5	295	3																19Skin2400
83497	デコデコ武器塗装パック				3450136								2022/12/5 10:00	2022/12/29 4:59			1	0		Uiqishihaiwaiwuqi				8	296	3																9Goods800
83498	4100円パックA				3450137								2021/9/3 10:00	2021/10/13 4:59			1	0		Jp_Libao215			14	5	297	3																2Goods4100
83499	800円パックA				3450138								2021/9/3 10:00	2021/10/13 4:59			1	0		Jp_Libao215			14	5	298	3																9Goods800
83500	方舟のアプデ血清パック				3450000								2022/12/29 10:00	2023/1/30 4:59			2	0		JP_Libao1120			14	5	240	3																3Goods800
83501	方舟のアプデ特別パック				3450071								2022/12/29 10:00	2023/1/30 4:59			1	0		JP_Libao1121			14	5	241	3																3Goods3000
83502	方舟のアプデ武器パック				3450072								2022/12/29 10:00	2023/1/30 4:59			1	0		JP_Libao1122			14	5	242	3																4Goods3000
83503	方舟の武器共鳴特別パック				3450073								2022/12/29 10:00	2023/1/30 4:59			1	0		JP_Libao1123			14	5	243	3																2Goods4900
83504	方舟の構造体開発パック				3450074								2022/12/29 10:00	2023/1/30 4:59			1	0		JP_Libao1124			14	5	244	3																3Goods2400
83505	方舟の構造体開発お得パック				3450075								2022/12/29 10:00	2023/1/30 4:59			2	0		JP_Libao1125			14	5	245	3																4Goods2400
83506	方舟の周回構造体特典				3450007								2023/1/2 10:00	2023/2/5 4:59			2	1	10001	JP_Libao1126			14	5	246	3																1Goods320
83507	方舟の周回武器特典				3450008								2023/1/2 10:00	2023/2/5 4:59			2	1	10001	JP_Libao1127			14	5	247	3																2Goods320
83508	方舟の共鳴特別パック				3450076								2023/1/13 10:00	2023/1/30 4:59			2	0		JP_Libao1128			14	5	248	3																5Goods2400
83509	方舟の構造体支援パック				3450077								2023/1/13 10:00	2023/1/30 4:59			1	0		JP_Libao1129			14	5	249	3																6Goods2400
83510	方舟の特別構造体開発パック				3450078								2023/1/13 10:00	2023/1/30 4:59			1	0		JP_Libao1130			14	5	250	3																1Goods7000
83511	方舟の補機開発支援パック				3450079								2023/1/13 10:00	2023/1/30 4:59			1	0		JP_Libao1017			14	5	251	3																5Goods3000
83512	方舟の週間カード	1日1セット支給×7日間				13400516	7						2022/12/29 10:00	2023/1/30 4:59			1	1	10001	JP_Libao1131			14	5	252	3																6Goods650
83513	運気袋S				3450148								2022/12/31 5:00	2023/1/29 4:59			20	0		JP_Libao1132			14	5	253	3																3Goods480
83514	運気袋L				3450149								2022/12/31 5:00	2023/1/29 4:59			6	0		JP_Libao1133			14	5	254	3																2Goods2000
83515	賽銭パック-1回				3450150								2022/12/31 5:00	2023/1/29 4:59			50	0		JP_Libao1134			14	5	255	3																4Goods480
83516	賽銭パック-5回				3450151								2022/12/31 5:00	2023/1/29 4:59						JP_Libao1135			14	5	256	3																3Goods1600
83517	賽銭お得パック				3450152								2022/12/31 5:00	2023/1/29 4:59			2	0		JP_Libao1136			14	5	257	3																2Goods1800
83518	月への旅10日パス	1日1セット支給×10日間				13400517	10						2022/1/20 10:00	2023/1/30 4:59			1	0		JP_Libao1137			14	5	258	3																17Goods2400
83519	辺境の旅路塗装パック				3450153								2022/12/29 10:00	2023/1/30 4:59			1	0		UITheArkBeyond1				8	259	3																7Goods2400
83520	春風巡狩塗装パック				3450154								2022/12/31 10:00	2023/1/29 4:59			1	0		UIHerlastbow2				8	260	3																3Goods4900
83521	闇夜迅雷武器塗装パック				3450155								2022/12/31 10:00	2023/1/29 4:59			1	0		UIHerlastbow3				8	261	3																6Goods800
83522	爆裂新年塗装パック				3450156								2023/1/1 10:00	2023/1/30 4:59			1	0		UioPifu50				8	262	3																9Goods2400
83523	2400円パックO				3450157								2021/9/3 10:00	2021/10/13 4:59			1	0		Jp_Libao215			14	5	263	3																20Skin2400
83524	2600円パック				3450158								2021/9/3 10:00	2021/10/13 4:59			1	0		Jp_Libao215			14	5	264	3																9Skin2600
83525	月への旅アプデ血清パック				3450000								2023/1/30 10:00	2023/3/9 4:59			2	0		JP_Libao1140			14	5	200	3																3Goods800
83526	月への旅アプデ特別パック				3450165								2023/1/30 10:00	2023/3/9 4:59			1	0		JP_Libao1141			14	5	201	3																3Goods3000
83527	月への旅アプデ武器パック				3450166								2023/1/30 10:00	2023/3/9 4:59			1	0		JP_Libao1142			14	5	202	3																4Goods3000
83528	月への旅武器共鳴特別パック				3450167								2023/1/30 10:00	2023/3/9 4:59			1	0		JP_Libao1143			14	5	203	3																2Goods4900
83529	月への旅構造体開発パック				3450168								2023/1/30 10:00	2023/3/9 4:59			1	0		JP_Libao1144			14	5	204	3																3Goods2400
83530	月への旅構造体開発お得パック				3450169								2023/1/30 10:00	2023/3/9 4:59			2	0		JP_Libao1145			14	5	205	3																4Goods2400
83531	月への旅周回構造体特典				3450007								2023/2/6 10:00	2023/3/12 4:59			2	1	10001	JP_Libao1146			14	5	206	3																1Goods320
83532	月への旅周回武器特典				3450008								2023/2/6 10:00	2023/3/12 4:59			2	1	10001	JP_Libao1147			14	5	207	3																2Goods320
83533	月への旅補機開発支援パック				3450079								2023/2/13 10:00	2023/3/9 4:59			1	0		JP_Libao1017			14	5	208	3																5Goods3000
83534	月への旅週間カード	1日1セット支給×7日間				13400518	7						2023/1/30 10:00	2023/3/9 4:59			1	1	10001	JP_Libao1151			14	5	209	3																6Goods650
83535	エデン文化祭応援パックM				3450159								2023/1/30 10:00	2023/3/9 4:59			5	1	10001	JP_Libao1152			14	5	210	3																3Goods160
83536	エデン文化祭応援パックL				3450160								2023/1/30 10:00	2023/3/9 4:59			1	1	10001	JP_Libao1153			14	5	211	3																10Goods800
83537	陣営選択パック		3	300	90259								2023/1/30 10:00	2023/2/6 4:59			1	0		JP_Libao1154			14	5	212	3																
83538	陣営応援パック		3	50	90260								2023/1/30 10:00	2023/2/6 4:59			4	0		JP_Libao1155			14	5	213	3																
83539	出陣支援開発パック				90261								2023/1/30 10:00	2023/3/9 4:59			1	0		JP_Libao1156			14	5	214	3																18Goods2400
83540	撃破支援開発パック				90262								2023/1/30 10:00	2023/3/9 4:59			1	0		JP_Libao1157			14	5	215	3																1Goods5400
83541	特勤支援開発パック				90263								2023/1/30 10:00	2023/3/9 4:59			1	0		JP_Libao1158			14	5	216	3																1Goods15800
83542	武器開発共鳴支援パック				90264								2023/1/30 10:00	2023/3/9 4:59			1	0		JP_Libao1159			14	5	217	3																1Goods8000
83543	胸の高鳴りパック				90249								2023/2/14 10:00	2023/2/24 10:00			1	0		JP_Libao1162			14	5	218	3																4Goods160
83544	初めての気持ちパック				90250								2023/2/14 10:00	2023/2/24 10:00			1	0		JP_Libao1163			14	5	219	3																11Goods800
83545	恋の旋律パック				90251								2023/2/14 10:00	2023/2/24 10:00			1	0		JP_Libao1164			14	5	220	3																19Goods2400
83546	本命パック				90252								2023/2/14 10:00	2023/2/24 10:00			1	0		JP_Libao1165			14	5	221	3																3Goods4100
83547	カレニーナ新機体お得開発券Ⅰ				90206								2023/1/30 10:00	2023/3/9 4:59			1	0		JP_Libao1160			14	5	222	3																5Goods160
83548	カレニーナ新機体お得開発券Ⅱ				90207								2023/1/30 10:00	2023/3/9 4:59			1	0		JP_Libao1161			14	5	223	3																12Goods800
83549	ロンサムヘッジホッグ				3450161								2023/1/31 10:00	2023/3/9 4:59			1	0		UIANewDicide1				8	224	3																20Goods2400
83550	雲烟青海波				3450162								2023/1/31 10:00	2023/3/9 4:59			1	0		UIANewDicide2				8	225	3																21Goods2400
83551	憂愁のサトルティ				3450163								2023/2/14 10:00	2023/3/9 4:59			1	0		UITheArkBeyond2				8	226	3																9Goods4900
83552	2400円パックP				3450164								2021/9/3 10:00	2021/10/13 4:59			1	0		Jp_Libao215			14	5	227	3																21Skin2400
83553	ブラックシープ武器塗装パック				3450170								2023/2/14 10:00	2023/3/9 4:59			1	0		UITheArkBeyond3				8	228	3																13Goods800
83554	アプデ血清パック				3450000								2023/3/9 10:00	2023/4/17 5:00			2	0		JP_Libao1170		1	14	5	174	3																3Goods800
83555	アプデ特別パック				3450071								2023/3/9 10:00	2023/4/17 5:00			1	0		JP_Libao1171		1	14	5	175	3																3Goods3000
83556	アプデ武器パック				3450072								2023/3/9 10:00	2023/4/17 5:00			1	0		JP_Libao1172		1	14	5	176	3																4Goods3000
83557	武器共鳴特別パック				3450073								2023/3/9 10:00	2023/4/17 5:00			1	0		JP_Libao1182		1	14	5	177	3																2Goods4900
83558	構造体開発パック				3450074								2023/3/9 10:00	2023/4/17 5:00			1	0		JP_Libao1174		1	14	5	178	3																3Goods2400
83559	構造体開発お得パック				3450075								2023/3/9 10:00	2023/4/17 5:00			2	0		JP_Libao1175		1	14	5	179	3																4Goods2400
83560	周回構造体特典				3450007								2023/3/13 10:00	2023/4/16 5:00			2	1	10001	JP_Libao1176		1	14	5	180	3																1Goods320
83561	周回武器特典				3450008								2023/3/13 10:00	2023/4/16 5:00			2	1	10001	JP_Libao1177		1	14	5	181	3																2Goods320
83563	補機開発支援パック				3450079								2023/3/23 10:00	2023/4/17 5:00			1	0		JP_Libao1017		1	14	5	182	3																5Goods3000
83566	週間カード	1日1セット支給×7日間				13400519	7						2023/3/9 10:00	2023/4/17 5:00			1	1	10001	JP_Libao1178		1	14	5	183	3																6Goods650
83567	出陣支援開発パック				3450177								2023/3/9 10:00	2023/4/17 5:00			1	0		JP_Libao1179		1	14	5	184	3																18Goods2400
83568	撃破支援開発パック				3450178								2023/3/9 10:00	2023/4/17 5:00			1	0		JP_Libao1180		1	14	5	185	3																1Goods5400
83569	特勤支援開発パック				3450179								2023/3/9 10:00	2023/4/17 5:00			1	0		JP_Libao1181		1	14	5	186	3																1Goods15800
83570	武器開発共鳴支援パック				3450180								2023/3/9 10:00	2023/4/17 5:00			1	0		JP_Libao1173		1	14	5	187	3																1Goods8000
83571	悠陽パック				90274								2023/3/21 10:00	2023/4/4 5:00			1	0		JP_Libao1183		1	14	5	188	3																14Goods800
83572	春に風パック				90275								2023/3/21 10:00	2023/4/4 5:00			1	0		JP_Libao1184		1	14	5	189	3																1Goods3200
83573	夜空の星々パック				90276								2023/3/21 10:00	2023/4/4 5:00			1	0		JP_Libao1185		1	14	5	190	3																4Goods4100
83574	暖春パック	1日1セット支給×10日間				13400520	10						2023/3/21 10:00	2023/4/4 5:00			1	0		JP_Libao1186		1	14	5	191	3																4Goods1500
83575	純白の想いパックA				90272								2023/3/9 10:00	2023/4/17 5:00			1	0		JP_Libao1187		1	14	5	192	3																15Goods800
83576	純白の想いパックB				90273								2023/3/9 10:00	2023/4/17 5:00			1	0		JP_Libao1188		1	14	5	193	3																22Goods2400
83577	恒思心岸塗装パック				3450171								2023/3/10 10:00	2023/4/17 5:00			1	0		UISurvivingGlimmer1		1		8	194	3																23Goods2400
83578	赤錦溯夢塗装パック				3450172								2023/3/10 10:00	2023/4/17 5:00			1	0		UISurvivingGlimmer2		1		8	195	3																10Goods4900
83579	幽趣佳境塗装パック				3450173								2023/3/10 10:00	2023/4/17 5:00			1	0		UISurvivingGlimmer4		1		8	196	3																2Skin4900
83580	茜蕾伴生武器塗装パック				3450174								2023/3/10 10:00	2023/4/17 5:00			1	0		UISurvivingGlimmer3		1		8	197	3																16Goods800
83581	鳶尾草武器塗装パック				3450175								2023/3/10 10:00	2023/4/17 5:00			1	0		UISurvivingGlimmer5		1		8	198	3																4Goods800
83582	2400円パックQ				3450176								2021/9/3 10:00	2021/10/13 4:59			1	0		Jp_Libao215		1	14	5	199	3																22Skin2400
83583	アプデ血清パック				3450000								2023/4/17 10:00	2023/5/29 5:00			2	0		JP_Libao1190		1	14	5	100	3																3Goods800
83584	アプデ特別パック				3450071								2023/4/17 10:00	2023/5/29 5:00			1	0		JP_Libao1191		1	14	5	101	3																3Goods3000
83585	アプデ武器パック				3450072								2023/4/17 10:00	2023/5/29 5:00			1	0		JP_Libao1192		1	14	5	102	3																4Goods3000
83586	武器共鳴特別パック				3450073								2023/4/17 10:00	2023/5/29 5:00			1	0		JP_Libao1193		1	14	5	103	3																2Goods4900
83587	構造体開発パック				3450074								2023/4/17 10:00	2023/5/29 5:00			1	0		JP_Libao1194		1	14	5	104	3																3Goods2400
83588	構造体開発お得パック				3450075								2023/4/17 10:00	2023/5/29 5:00			2	0		JP_Libao1195		1	14	5	105	3																4Goods2400
83589	補機開発支援パック				3450079								2023/4/17 10:00	2023/5/29 5:00			1	0		JP_Libao1017		1	14	5	106	3																5Goods3000
83590	周回構造体特典				3450007								2023/4/17 10:00	2023/5/28 5:00			2	1	10001	JP_Libao1196		1	14	5	107	3																1Goods320
83591	周回武器特典				3450008								2023/4/17 10:00	2023/5/28 5:00			2	1	10001	JP_Libao1197		1	14	5	108	3																2Goods320
83592	週間カード	1日1セット支給×7日間				13400521	7						2023/4/17 10:00	2023/5/29 5:00			1	1	10001	JP_Libao1198		1	14	5	109	3																6Goods650
83593	出陣支援開発パック				3450177								2023/4/17 10:00	2023/5/29 5:00			1	0		JP_Libao1199		1	14	5	110	3																18Goods2400
83594	撃破支援開発パック				3450178								2023/4/17 10:00	2023/5/29 5:00			1	0		JP_Libao1200		1	14	5	111	3																1Goods5400
83595	特勤支援開発パック				3450179								2023/4/17 10:00	2023/5/29 5:00			1	0		JP_Libao1201		1	14	5	112	3																1Goods15800
83596	武器開発共鳴支援パック				3450180								2023/4/17 10:00	2023/5/29 5:00			1	0		JP_Libao1202		1	14	5	113	3																1Goods8000
83597	夏日家具図面パック				90281								2023/5/1 10:00	2023/5/29 5:00			1	0		UIVoyageAmongTheRemains5		1	14	7	114	3																9Goods650
83598	夏日家具フルパック				90282								2023/5/1 10:00	2023/5/29 5:00			1	0		UIVoyageAmongTheRemains6		1	14	7	115	3																4Goods1600
83599	夏日家具モデルパック				90283								2023/5/1 10:00	2023/5/29 5:00			1	0		UIVoyageAmongTheRemains7		1	14	7	116	3																5Goods1600
83600	特売開発券セット				90206								2023/4/17 10:00	2023/5/29 5:00			2	0		JP_Libao1203		1	14	5	117	3																6Goods160
83601	割引開発券セット				90207								2023/4/17 10:00	2023/5/29 5:00			1	0		JP_Libao1204		1	14	5	118	3																17Goods800
83602	夏の白浪パック				90285								2023/4/17 10:00	2023/5/1 5:00			2	0		JP_Libao1205		1	14	5	119	3																10Goods650
83603	曙光の夏潮パック				90286								2023/4/17 10:00	2023/5/1 5:00			2	0		JP_Libao1206		1	14	5	120	3																11Goods650
83604	初夏の薫風パック				90287								2023/4/17 10:00	2023/5/1 5:00			2	0		JP_Libao1207		1	14	5	121	3																12Goods650
83605	夏の静雨パック				90288								2023/4/17 10:00	2023/5/1 5:00			1	0		JP_Libao1208		1	14	5	122	3																2Goods3200
83606	夏の絢波パック				90289								2023/5/1 10:00	2023/5/29 5:00			1	0		JP_Libao1209		1	14	5	123	3																5Goods320
83607	曙光の微風パック				90290								2023/5/1 10:00	2023/5/29 5:00			1	0		JP_Libao1210		1	14	5	124	3																18Goods800
83608	夏日照り雨パック				90291								2023/5/1 10:00	2023/5/29 5:00			1	0		JP_Libao1211		1	14	5	125	3																5Goods4100
83609	烈陽の碧雲パック	1日1セット支給×15日間				13400522	15						2023/5/1 10:00	2023/5/29 5:00			1	0		JP_Libao1212		1	14	5	126	3																24Goods2400
83610	麗しの童夢パック（S）				3450181								2023/5/1 10:00	2023/5/29 5:00			10	0		JP_Libao1213		1	14	5	127	3																7Goods160
83611	麗しの童夢パック（L）				3450182								2023/5/1 10:00	2023/5/29 5:00			5	0		JP_Libao1214		1	14	5	128	3																5Goods1500
83612	遣魔のコバルト塗装パック				3450183								2023/5/1 10:00	2023/5/29 5:00			1	0		UIVoyageAmongTheRemains1		1		8	129	3																11Goods4900
