Id	Type	Priority	Title	Desc	Icon	PreTaskId	ActivateCondition[1]	ActivateCondition[2]	ActivateCondition[3]	Condition[1]	Condition[2]	Condition[3]	Result	DropId	RewardId	SkipId	StartTime	EndTime	Suffix	ShowAfterTaskId	AchvType	GroupId	ShowAfterGroup	GroupTheme	ShowType	ShowCondition
2120015	11	9850	Oath of Purity II	Use a total of 500 Serum	Assets/Product/Texture/Image/IconTask/TaskIconJpLiFu.png					2120015			500		2000419	2014			血清							
2120016	11	9840	Oath of Purity III	Use a total of 800 Serum	Assets/Product/Texture/Image/IconTask/TaskIconJpLiFu.png					2120016			800		2000420	2014			血清							
2120017	11	9830	Oath of Purity IV	Use a total of 1200 Serum	Assets/Product/Texture/Image/IconTask/TaskIconJpLiFu.png					2120017			1200		2000421	2014			血清							
2120018	11	9820	Oath of Purity V	Use a total of 1600 Serum	Assets/Product/Texture/Image/IconTask/TaskIconJpLiFu.png					2120018			1600		2000422	2014			血清							
2120019	11	9810	Oath of Purity VI	Use a total of 2000 Serum	Assets/Product/Texture/Image/IconTask/TaskIconJpLiFu.png					2120019			2000		2000423	2014			血清							
86131	11	9970	New Moon Lament I	Traverse Critical Point VH-01	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					86131			1		12834											
86132	11	9968	New Moon Lament II	Traverse Critical Point VH-02	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					86132			1		12834											
86133	11	9966	New Moon Lament III	Traverse Alert Zone NH-06	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					86133			1		12835											
86134	11	9964	New Moon Lament IV	Traverse Critical Point VH-04	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					86134			1		12835											
86135	11	9962	New Moon Lament V	Traverse Alert Zone NH-13	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					86135			1		12835											
86136	11	9960	New Moon Lament VI	Traverse Critical Point VH-05	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					86136			1		12835											
87010	11	10000	Mind Fusion I	Max Vision Points of [Mind Fusion] reach	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					87010			500		12836											
87011	11	9990	Mind Fusion II	Max Vision Points of [Mind Fusion] reach	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					87011			1300		12837											
87012	11	9980	Mind Fusion III	Max Vision Points of [Mind Fusion] reach	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					87012			1600		12838											
87013	11	9970	Melody Resonance I	Max Vision Points of [Melody Resonance] reach	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					87013			1200		12839											
87014	11	9960	Melody Resonance II	Max Vision Points of [Melody Resonance] reach	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					87014			3000		12840											
87015	11	9950	Melody Resonance III	Max Vision Points of [Melody Resonance] reach	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					87015			3600		12841											
87016	11	9940	Time Frailty I	Max Vision Points of [Time Frailty] reach	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					87016			1200		12842											
87017	11	9930	Time Frailty II	Max Vision Points of [Time Frailty] reach	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					87017			3000		12843											
87018	11	9920	Time Frailty III	Max Vision Points of [Time Frailty] reach	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					87018			3600		12844											
87019	11	9910	Karma Settlement I	Max Vision Points of [Karma Settlement] reach	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					87019			2600		12845											
87020	11	9900	Karma Settlement II	Max Vision Points of [Karma Settlement] reach	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					87020			5800		12846											
87021	11	9890	Karma Settlement III	Max Vision Points of [Karma Settlement] reach	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					87021			8000		12847											
87022	11	9880	Gift of Life and Death I	Max Vision Points of [Gift of Life and Death] reach	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					87022			1300		12848											
87023	11	9870	Gift of Life and Death II	Max Vision Points of [Gift of Life and Death] reach	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					87023			2600		12849											
87024	11	9860	Gift of Life and Death III	Max Vision Points of [Gift of Life and Death] reach	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					87024			5800		12850											
87025	11	9850	Gift of Life and Death IV	Max Vision Points of [Gift of Life and Death] reach	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					87025			7600		12941											
86137	11	9000	Join the Command Bureau	Join any Command Bureau	Assets/Product/Texture/Image/IconTask/TaskIconZhongZhiV129.png					86137			1		12927	20126			Advance							
88010	49	10000	Modify Stage	No description						88010			1		12887				Collect							
88011	49	9990	Modify Stage	No description						88011			1		12888				Collect							
88012	49	9980	Modify Stage	No description						88012			1		12889				Collect							
88013	49	9970	Modify Stage	No description						88013			1		12890				Collect							
88014	49	9960	Modify Stage	No description						88014			1		12891				Collect							
88015	49	9950	Modify Stage	No description						88015			1		12892				Collect							
88016	49	9940	Modify Stage	No description						88016			1		12893				Collect							
88017	49	9930	Modify Stage	No description						88017			1		12894				Collect							
88018	49	9920	Modify Stage	No description						88018			1		12895				Collect							
88019	49	9910	Modify Stage	No description						88019			1		12896				Collect							
88020	49	9900	Modify Stage	No description						88020			1		12897				Collect							
88021	49	9890	Modify Stage	No description						88021			1		12898				Collect							
88022	49	9880	Modify Stage	No description						88022			1		12899				Collect							
88023	49	9870	Modify Stage	No description						88023			1		12900				Collect							
88024	49	9860	Modify Stage	No description						88024			1		12901				Collect							
88025	49	9850	Modify Stage	No description						88025			1		12902				Collect							
88026	49	9840	Modify Stage	No description						88026			1		12903				Collect							
88027	49	9830	Modify Stage	No description						88027			1		12904				Collect							
88028	49	9820	Modify Stage	No description						88028			1		12905				Collect							
88029	49	9810	Modify Stage	No description						88029			1		12906				Collect							
88030	49	9800	Modify Stage	No description						88030			1		12907				Collect							
88031	49	9790	Modify Stage	No description						88031			1		12908				Collect							
88032	49	9780	Modify Stage	No description						88032			1		12909				Collect							
88033	49	9770	Modify Stage	No description						88033			1		12910				Collect							
88034	49	9760	Modify Stage	No description						88034			1		12911				Collect							
88035	49	9750	Modify Stage	No description						88035			1		12912				Collect							
88036	49	9740	Modify Stage	No description						88036			1		12913				Collect							
88037	49	9730	Modify Stage	No description						88037			1		12914				Collect							
88038	49	9720	Modify Stage	No description						88038			1		12915				Collect							
85303	64	10001	1st Round Challenge I - Flat	Challenge Guild Expedition 3 times in total	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					85303			3		550611											
85304	64	10002	1st Round Challenge II - Flat	Challenge Guild Expedition 6 times in total	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					85304			6		550612											
85305	64	10003	1st Round Challenge III - Flat	Challenge Guild Expedition 9 times in total	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					85305			9		550613											
85306	64	10004	1st Round Challenge IV - Flat	Challenge Guild Expedition 12 times in total	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					85306			12		550614											
85307	64	10005	1st Round Challenge V - Flat	Challenge Guild Expedition 15 times in total	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					85307			15		550615											
85308	64	10006	1st Round Challenge VI - Flat	Challenge Guild Expedition 18 times in total	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					85308			18		550616											
85309	64	10007	1st Round Challenge VII - Flat	Challenge Guild Expedition 21 times in total	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					85309			21		550617											
85310	64	10008	2nd Round Challenge I - Flat	Challenge Guild Expedition 3 times in total	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					85310			3		550611											
85311	64	10009	2nd Round Challenge II - Flat	Challenge Guild Expedition 6 times in total	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					85311			6		550612											
85312	64	10010	2nd Round Challenge III - Flat	Challenge Guild Expedition 9 times in total	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					85312			9		550613											
85313	64	10011	2nd Round Challenge IV - Flat	Challenge Guild Expedition 12 times in total	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					85313			12		550614											
85314	64	10012	2nd Round Challenge V - Flat	Challenge Guild Expedition 15 times in total	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					85314			15		550615											
85315	64	10013	2nd Round Challenge VI - Flat	Challenge Guild Expedition 18 times in total	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					85315			18		550616											
85316	64	10014	2nd Round Challenge VII - Flat	Challenge Guild Expedition 21 times in total	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					85316			21		550617											
85317	64	10015	3rd Round Challenge I - Flat	Challenge Guild Expedition 3 times in total	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					85317			3		550611											
85318	64	10016	3rd Round Challenge II - Flat	Challenge Guild Expedition 6 times in total	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					85318			6		550612											
85319	64	10017	3rd Round Challenge III - Flat	Challenge Guild Expedition 9 times in total	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					85319			9		550613											
85320	64	10018	3rd Round Challenge IV - Flat	Challenge Guild Expedition 12 times in total	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					85320			12		550614											
85321	64	10019	3rd Round Challenge V - Flat	Challenge Guild Expedition 15 times in total	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					85321			15		550615											
85322	64	10020	3rd Round Challenge VI - Flat	Challenge Guild Expedition 18 times in total	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					85322			18		550616											
85323	64	10021	3rd Round Challenge VII - Flat	Challenge Guild Expedition 21 times in total	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					85323			21		550617											
85324	64	10022	1st Round Challenge I - Dangerous	Challenge Guild Expedition 3 times in total	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					85324			3		550611											
85325	64	10023	1st Round Challenge II - Dangerous	Challenge Guild Expedition 6 times in total	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					85325			6		550612											
85326	64	10024	1st Round Challenge III - Dangerous	Challenge Guild Expedition 9 times in total	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					85326			9		550613											
85327	64	10025	1st Round Challenge IV - Dangerous	Challenge Guild Expedition 12 times in total	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					85327			12		550614											
85328	64	10026	1st Round Challenge V - Dangerous	Challenge Guild Expedition 15 times in total	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					85328			15		550615											
85329	64	10027	1st Round Challenge VI - Dangerous	Challenge Guild Expedition 18 times in total	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					85329			18		550616											
85330	64	10028	1st Round Challenge VII - Dangerous	Challenge Guild Expedition 21 times in total	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					85330			21		550617											
85331	64	10029	2nd Round Challenge I - Dangerous	Challenge Guild Expedition 3 times in total	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					85331			3		550611											
85332	64	10030	2nd Round Challenge II - Dangerous	Challenge Guild Expedition 6 times in total	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					85332			6		550612											
85333	64	10031	2nd Round Challenge III - Dangerous	Challenge Guild Expedition 9 times in total	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					85333			9		550613											
85334	64	10032	2nd Round Challenge IV - Dangerous	Challenge Guild Expedition 12 times in total	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					85334			12		550614											
85335	64	10033	2nd Round Challenge V - Dangerous	Challenge Guild Expedition 15 times in total	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					85335			15		550615											
85336	64	10034	2nd Round Challenge VI - Dangerous	Challenge Guild Expedition 18 times in total	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					85336			18		550616											
85337	64	10035	2nd Round Challenge VII - Dangerous	Challenge Guild Expedition 21 times in total	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					85337			21		550617											
85338	64	10036	3rd Round Challenge I - Dangerous	Challenge Guild Expedition 3 times in total	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					85338			3		550611											
85339	64	10037	3rd Round Challenge II - Dangerous	Challenge Guild Expedition 6 times in total	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					85339			6		550612											
85340	64	10038	3rd Round Challenge III - Dangerous	Challenge Guild Expedition 9 times in total	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					85340			9		550613											
85341	64	10039	3rd Round Challenge IV - Dangerous	Challenge Guild Expedition 12 times in total	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					85341			12		550614											
85342	64	10040	3rd Round Challenge V - Dangerous	Challenge Guild Expedition 15 times in total	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					85342			15		550615											
85343	64	10041	3rd Round Challenge VI - Dangerous	Challenge Guild Expedition 18 times in total	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					85343			18		550616											
85344	64	10042	3rd Round Challenge VII - Dangerous	Challenge Guild Expedition 21 times in total	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					85344			21		550617											
85345	64	10043	1st Round Challenge I - Rugged	Challenge Guild Expedition 3 times in total	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					85345			3		550611											
85346	64	10044	1st Round Challenge II - Rugged	Challenge Guild Expedition 6 times in total	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					85346			6		550612											
85347	64	10045	1st Round Challenge III - Rugged	Challenge Guild Expedition 9 times in total	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					85347			9		550613											
85348	64	10046	1st Round Challenge IV - Rugged	Challenge Guild Expedition 12 times in total	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					85348			12		550614											
85349	64	10047	1st Round Challenge V - Rugged	Challenge Guild Expedition 15 times in total	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					85349			15		550615											
85350	64	10048	1st Round Challenge VI - Rugged	Challenge Guild Expedition 18 times in total	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					85350			18		550616											
85351	64	10049	1st Round Challenge VII - Rugged	Challenge Guild Expedition 21 times in total	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					85351			21		550617											
85352	64	10050	2nd Round Challenge I - Rugged	Challenge Guild Expedition 3 times in total	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					85352			3		550611											
85353	64	10051	2nd Round Challenge II - Rugged	Challenge Guild Expedition 6 times in total	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					85353			6		550612											
85354	64	10052	2nd Round Challenge III - Rugged	Challenge Guild Expedition 9 times in total	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					85354			9		550613											
85355	64	10053	2nd Round Challenge IV - Rugged	Challenge Guild Expedition 12 times in total	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					85355			12		550614											
85356	64	10054	2nd Round Challenge V - Rugged	Challenge Guild Expedition 15 times in total	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					85356			15		550615											
85357	64	10055	2nd Round Challenge VI - Rugged	Challenge Guild Expedition 18 times in total	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					85357			18		550616											
85358	64	10056	2nd Round Challenge VII - Rugged	Challenge Guild Expedition 21 times in total	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					85358			21		550617											
85359	64	10057	3rd Round Challenge I - Rugged	Challenge Guild Expedition 3 times in total	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					85359			3		550611											
85360	64	10058	3rd Round Challenge II - Rugged	Challenge Guild Expedition 6 times in total	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					85360			6		550612											
85361	64	10059	3rd Round Challenge III - Rugged	Challenge Guild Expedition 9 times in total	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					85361			9		550613											
85362	64	10060	3rd Round Challenge IV - Rugged	Challenge Guild Expedition 12 times in total	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					85362			12		550614											
85363	64	10061	3rd Round Challenge V - Rugged	Challenge Guild Expedition 15 times in total	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					85363			15		550615											
85364	64	10062	3rd Round Challenge VI - Rugged	Challenge Guild Expedition 18 times in total	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					85364			18		550616											
85365	64	10063	3rd Round Challenge VII - Rugged	Challenge Guild Expedition 21 times in total	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					85365			21		550617											
85366	64	10064	1st Round Points I - Flat	Obtain a total of 2,000 Expedition Points	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					85366			2000		550621											
85367	64	10065	1st Round Points II - Flat	Obtain a total of 4,000 Expedition Points	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					85367			4000		550622											
85368	64	10066	1st Round Points III - Flat	Obtain a total of 6,000 Expedition Points	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					85368			6000		550623											
85369	64	10067	1st Round Points IV - Flat	Obtain a total of 8,000 Expedition Points	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					85369			8000		550624											
85370	64	10068	1st Round Points V - Flat	Obtain a total of 10,000 Expedition Points	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					85370			10000		550625											
85371	64	10069	2nd Round Points I - Flat	Obtain a total of 2,000 Expedition Points	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					85371			2000		550621											
85372	64	10070	2nd Round Points II - Flat	Obtain a total of 4,000 Expedition Points	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					85372			4000		550622											
85373	64	10071	2nd Round Points III - Flat	Obtain a total of 6,000 Expedition Points	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					85373			6000		550623											
85374	64	10072	2nd Round Points IV - Flat	Obtain a total of 8,000 Expedition Points	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					85374			8000		550624											
85375	64	10073	2nd Round Points V - Flat	Obtain a total of 10,000 Expedition Points	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					85375			10000		550625											
85376	64	10074	3rd Round Points I - Flat	Obtain a total of 2,000 Expedition Points	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					85376			2000		550621											
85377	64	10075	3rd Round Points II - Flat	Obtain a total of 4,000 Expedition Points	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					85377			4000		550622											
85378	64	10076	3rd Round Points III - Flat	Obtain a total of 6,000 Expedition Points	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					85378			6000		550623											
85379	64	10077	3rd Round Points IV - Flat	Obtain a total of 8,000 Expedition Points	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					85379			8000		550624											
85380	64	10078	3rd Round Points V - Flat	Obtain a total of 10,000 Expedition Points	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					85380			10000		550625											
85381	64	10079	1st Round Points I - Dangerous	Obtain a total of 2,000 Expedition Points	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					85381			2000		550621											
85382	64	10080	1st Round Points II - Dangerous	Obtain a total of 4,000 Expedition Points	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					85382			4000		550622											
85383	64	10081	1st Round Points III - Dangerous	Obtain a total of 6,000 Expedition Points	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					85383			6000		550623											
85384	64	10082	1st Round Points IV - Dangerous	Obtain a total of 8,000 Expedition Points	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					85384			8000		550624											
85385	64	10083	1st Round Points V - Dangerous	Obtain a total of 10,000 Expedition Points	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					85385			10000		550625											
85386	64	10084	2nd Round Points I - Dangerous	Obtain a total of 2,000 Expedition Points	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					85386			2000		550621											
85387	64	10085	2nd Round Points II - Dangerous	Obtain a total of 4,000 Expedition Points	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					85387			4000		550622											
85388	64	10086	2nd Round Points III - Dangerous	Obtain a total of 6,000 Expedition Points	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					85388			6000		550623											
85389	64	10087	2nd Round Points IV - Dangerous	Obtain a total of 8,000 Expedition Points	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					85389			8000		550624											
85390	64	10088	2nd Round Points V - Dangerous	Obtain a total of 10,000 Expedition Points	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					85390			10000		550625											
85391	64	10089	3rd Round Points I - Dangerous	Obtain a total of 2,000 Expedition Points	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					85391			2000		550621											
85392	64	10090	3rd Round Points II - Dangerous	Obtain a total of 4,000 Expedition Points	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					85392			4000		550622											
85393	64	10091	3rd Round Points III - Dangerous	Obtain a total of 6,000 Expedition Points	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					85393			6000		550623											
85394	64	10092	3rd Round Points IV - Dangerous	Obtain a total of 8,000 Expedition Points	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					85394			8000		550624											
85395	64	10093	3rd Round Points V - Dangerous	Obtain a total of 10,000 Expedition Points	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					85395			10000		550625											
85396	64	10094	1st Round Points I - Rugged	Obtain a total of 2,000 Expedition Points	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					85396			2000		550621											
85397	64	10095	1st Round Points II - Rugged	Obtain a total of 4,000 Expedition Points	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					85397			4000		550622											
85398	64	10096	1st Round Points III - Rugged	Obtain a total of 6,000 Expedition Points	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					85398			6000		550623											
85399	64	10097	1st Round Points IV - Rugged	Obtain a total of 8,000 Expedition Points	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					85399			8000		550624											
85400	64	10098	1st Round Points V - Rugged	Obtain a total of 10,000 Expedition Points	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					85400			10000		550625											
85401	64	10099	2nd Round Points I - Rugged	Obtain a total of 2,000 Expedition Points	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					85401			2000		550621											
85402	64	10100	2nd Round Points II - Rugged	Obtain a total of 4,000 Expedition Points	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					85402			4000		550622											
85403	64	10101	2nd Round Points III - Rugged	Obtain a total of 6,000 Expedition Points	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					85403			6000		550623											
85404	64	10102	2nd Round Points IV - Rugged	Obtain a total of 8,000 Expedition Points	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					85404			8000		550624											
85405	64	10103	2nd Round Points V - Rugged	Obtain a total of 10,000 Expedition Points	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					85405			10000		550625											
85406	64	10104	3rd Round Points I - Rugged	Obtain a total of 2,000 Expedition Points	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					85406			2000		550621											
85407	64	10105	3rd Round Points II - Rugged	Obtain a total of 4,000 Expedition Points	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					85407			4000		550622											
85408	64	10106	3rd Round Points III - Rugged	Obtain a total of 6,000 Expedition Points	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					85408			6000		550623											
85409	64	10107	3rd Round Points IV - Rugged	Obtain a total of 8,000 Expedition Points	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					85409			8000		550624											
85410	64	10108	3rd Round Points V - Rugged	Obtain a total of 10,000 Expedition Points	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					85410			10000		550625											
85411	64	10109	Clear 3 Normal Nodes in the 1st Round - Flat	Clear a total of 3 normal nodes	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					85411			3		550625											
85412	64	10110	Clear 6 Normal Nodes in the 1st Round - Flat	Clear a total of 6 normal nodes	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					85412			6		550625											
85413	64	10111	Clear 9 Normal Nodes in the 1st Round - Flat	Clear a total of 9 normal nodes	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					85413			9		550625											
85414	64	10112	Clear 3 Normal Nodes in the 1st Round - Dangerous	Clear a total of 3 normal nodes	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					85414			3		550625											
85415	64	10113	Clear 6 Normal Nodes in the 1st Round - Dangerous	Clear a total of 6 normal nodes	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					85415			6		550625											
85416	64	10114	Clear 9 Normal Nodes in the 1st Round - Dangerous	Clear a total of 9 normal nodes	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					85416			9		550625											
85417	64	10115	Clear 3 Normal Nodes in the 1st Round - Rugged	Clear a total of 3 normal nodes	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					85417			3		550625											
85418	64	10116	Clear 6 Normal Nodes in the 1st Round - Rugged	Clear a total of 6 normal nodes	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					85418			6		550625											
85419	64	10117	Clear 9 Normal Nodes in the 1st Round - Rugged	Clear a total of 9 normal nodes	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					85419			9		550625											
85420	64	10109	Clear 3 Normal Nodes in the 2nd Round - Flat	Clear a total of 3 normal nodes	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					85420			3		550625											
85421	64	10110	Clear 6 Normal Nodes in the 2nd Round - Flat	Clear a total of 6 normal nodes	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					85421			6		550625											
85422	64	10111	Clear 9 Normal Nodes in the 2nd Round - Flat	Clear a total of 9 normal nodes	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					85422			9		550625											
85423	64	10112	Clear 3 Normal Nodes in the 2nd Round - Dangerous	Clear a total of 3 normal nodes	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					85423			3		550625											
85424	64	10113	Clear 6 Normal Nodes in the 2nd Round - Dangerous	Clear a total of 6 normal nodes	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					85424			6		550625											
85425	64	10114	Clear 9 Normal Nodes in the 2nd Round - Dangerous	Clear a total of 9 normal nodes	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					85425			9		550625											
85426	64	10115	Clear 3 Normal Nodes in the 2nd Round - Rugged	Clear a total of 3 normal nodes	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					85426			3		550625											
85427	64	10116	Clear 6 Normal Nodes in the 2nd Round - Rugged	Clear a total of 6 normal nodes	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					85427			6		550625											
85428	64	10117	Clear 9 Normal Nodes in the 2nd Round - Rugged	Clear a total of 9 normal nodes	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					85428			9		550625											
85429	64	10109	Clear 3 Normal Nodes in the 3rd Round - Flat	Clear a total of 3 normal nodes	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					85429			3		550625											
85430	64	10110	Clear 6 Normal Nodes in the 3rd Round - Flat	Clear a total of 6 normal nodes	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					85430			6		550625											
85431	64	10111	Clear 9 Normal Nodes in the 3rd Round - Flat	Clear a total of 9 normal nodes	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					85431			9		550625											
85432	64	10112	Clear 3 Normal Nodes in the 3rd Round - Dangerous	Clear a total of 3 normal nodes	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					85432			3		550625											
