Id	CueSheetId	CueName	Is1pOr3p
875015	8750	mb_jiabailie02_atk08hit	3
875016	8750	mb_jiabailie02_atk13	3
875017	8750	mb_jiabailie02_atk14	3
875018	8750	mb_jiabailie02_atk21	3
875019	8750	mb_jiabailie02_atk21hit01	3
875020	8750	mb_jiabailie02_atk21hit02	3
875021	8750	mb_jiabailie02_dandao	3
875022	8750	mb_jiabailie02_dandaoborn	3
875023	8750	mb_jiabailie02_dandaohit	3
875024	8750	mb_jiabailie02_ex00	3
875025	8750	mb_jiabailie02_ex01	3
875026	8750	mb_jiabailie02_ex02	3
875027	8750	mb_jiabailie02_exborn	3
875028	8750	mb_jiabailie02_bosshit	3
875029	8750	mb_jiabailie02_exhit	3
875030	8750	mb_jiabailie02_p2atk01	3
875031	8750	mb_jiabailie02_p2atk02	3
875032	8750	mb_jiabailie02_p2atk02hit	3
875033	8750	mb_jiabailie02_p2atk08	3
875034	8750	mb_jiabailie02_p2atk08hit01	3
875035	8750	mb_jiabailie02_p2atk08hit02	3
875036	8750	mb_jiabailie02_p2atk08hit03	3
875037	8750	mb_jiabailie02_p2atk09	3
875038	8750	mb_jiabailie02_p2atk10dilie	3
875039	8750	mb_jiabailie02_p2atk10diliehit	3
875040	8750	mb_jiabailie02_p2atk11	3
875041	8750	mb_jiabailie02_p2atk15	3
875042	8750	mb_jiabailie02_p2atk19	3
875043	8750	mb_jiabailie02_p2diban	3
875044	8750	mb_jiabailie02_p2dibanborn	3
875045	8750	mb_jiabailie02_p2dibanhit	3
875046	8750	mb_jiabailie02_p2move	3
875047	8750	mb_jiabailie02_p2shitou	3
875048	8750	mb_jiabailie02_p2shitoudeath01	3
875049	8750	mb_jiabailie02_p2shitouloop	3
875050	8750	mb_jiabailie02_p2shitouready	3
875051	8750	mb_jiabailie02_p2wing	3
875052	8750	mb_jiabailie02_roar	3
875053	8750	mb_jiabailie02_wing	3
875054	8750	mb_jiabailie02_born	1
875055	8750	mb_jiabailie02_die	1
907701	9077	mo_zhangyu_atk01	3
907702	9077	mo_zhangyu_atk01dilie	3
907703	9077	mo_zhangyu_atk01yujing3m	3
907704	9077	mo_zhangyu_atk02	3
907705	9077	mo_zhangyu_atk02fire	3
907706	9077	mo_zhangyu_atk02shouji	3
907707	9077	mo_zhangyu_atk03	3
907708	9077	mo_zhangyu_atk03buff	3
907709	9077	mo_zhangyu_atk03buff02	3
907710	9077	mo_zhangyu_atk04	3
907711	9077	mo_zhangyu_atk04shouji	3
907712	9077	mo_zhangyu_atk05	3
907713	9077	mo_zhangyu_atk05shouji	3
907714	9077	mo_zhangyu_atkshouji	3
907501	9075	mb_xuexiao_atk01	3
907502	9075	mb_xuexiao_atk02	3
907503	9075	mb_xuexiao_atk02dilie	3
907504	9075	mb_xuexiao_atk02shouji	3
907505	9075	mb_xuexiao_atk03	3
907506	9075	mb_xuexiao_atk04	3
907507	9075	mb_xuexiao_atk05	3
907508	9075	mb_xuexiao_atk05shouji	3
907509	9075	mb_xuexiao_atk06nengliangzhu	3
907510	9075	mb_xuexiao_atk06suipian	3
907511	9075	mb_xuexiao_atk06bip01	3
907512	9075	mb_xuexiao_atk06max	3
907513	9075	mb_xuexiao_atk07	3
907514	9075	mb_xuexiao_atk08	3
907515	9075	mb_xuexiao_atk09s4m	3
907516	9075	mb_xuexiao_atk09s4mwing	3
907517	9075	mb_xuexiao_atk09shouji	3
907518	9075	mb_xuexiao_atk10	3
907519	9075	mb_xuexiao_atk11	3
907520	9075	mb_xuexiao_atk11dilie	3
907521	9075	mb_xuexiao_atk11shouji	3
907522	9075	mb_xuexiao_atk13	3
907523	9075	mb_xuexiao_atk30	3
907524	9075	mb_xuexiao_atk30hit	3
907525	9075	mb_xuexiao_atk31	3
907526	9075	mb_xuexiao_atk31dandao01	3
907527	9075	mb_xuexiao_atk31dandao02	3
907528	9075	mb_xuexiao_atk31hit	3
907601	9076	mo_tuzi_atk01	3
907602	9076	mo_tuzi_atk01p01	3
907603	9076	mo_tuzi_atk02	3
907604	9076	mo_tuzi_atk02shouji02	3
907605	9076	mo_tuzi_atk02shouji	3
907606	9076	mo_tuzi_atk03	3
907607	9076	mo_tuzi_atk03shouji	3
907608	9076	mo_tuzi_atk04	3
907609	9076	mo_tuzi_atk04p01	3
907610	9076	mo_tuzi_atk04p02	3
907611	9076	mo_tuzi_atk04shouji	3
907612	9076	mo_tuzi_atk05	3
907613	9076	mo_tuzi_atk05dandao	3
907614	9076	mo_tuzi_atk05dilie	3
907615	9076	mo_tuzi_atk05shouji	3
907616	9076	mo_tuzi_atk07dandao	3
907617	9076	mo_tuzi_atk07dilie	3
907618	9076	mo_tuzi_atk07paokou	3
907619	9076	mo_tuzi_atk07shouji	3
907620	9076	mo_tuzi_atk08	3
907621	9076	mo_tuzi_atk08p01	3
907622	9076	mo_tuzi_atk08shouji	3
907801	9078	me_xiongren_attack01	3
907802	9078	me_xiongren_attack01bip001	3
907803	9078	me_xiongren_attack01dandao	3
907804	9078	me_xiongren_attack01hit	3
907805	9078	me_xiongren_attack02	3
907806	9078	me_xiongren_attack02hit	3
907807	9078	me_xiongren_attack03	3
907808	9078	me_xiongren_attack03hit01	3
907809	9078	me_xiongren_attack03hit02	3
907810	9078	me_xiongren_attack04	3
907811	9078	me_xiongren_attack04hit	3
907812	9078	me_xiongren_attack05	3
907813	9078	me_xiongren_attack06	3
907814	9078	me_xiongren_attack07	3
907815	9078	me_xiongren_attack08	3
907816	9078	me_xiongren_attack09	3
907817	9078	me_xiongren_attack09hit	3
907818	9078	me_xiongren_attack11	3
907819	9078	me_xiongren_attack12	3
907820	9078	me_xiongren_attack12dilie	3
907821	9078	me_xiongren_attack12hit	3
907822	9078	me_xiongren_attack13	3
907823	9078	me_xiongren_attack13hit	3
907824	9078	me_xiongren_attack14	3
907825	9078	me_xiongren_attack14dilie02	3
907826	9078	me_xiongren_attack14dilie01	3
907827	9078	me_xiongren_attack14hit01	3
907828	9078	me_xiongren_attack14hit02	3
907829	9078	me_xiongren_attack15	3
907830	9078	me_xiongren_attack15dilie01	3
907831	9078	me_xiongren_attack15dilie02	3
907832	9078	me_xiongren_attack15hit01	3
907833	9078	me_xiongren_attack15hit02	3
907834	9078	me_xiongren_attack16	3
907835	9078	me_xiongren_eyelight	3
838001	8380	mb_baiyangnv_atk01sound	3
838002	8380	mb_baiyangnv_atk02sound	3
838003	8380	mb_baiyangnv_atk03sound	3
838004	8380	mb_baiyangnv_atk05sound	3
838005	8380	mb_baiyangnv_atk05dilie	3
838006	8380	mb_baiyangnv_atk05daoguan	3
838007	8380	mb_baiyangnv_atk06sound	3
838008	8380	mb_baiyangnv_atk06dilie	3
838009	8380	mb_baiyangnv_atk05daoguan	3
838010	8380	mb_baiyangnv_atk07sound	3
838011	8380	mb_baiyangnv_atk07dilie	3
838012	8380	mb_baiyangnv_atk05daoguan	3
838013	8380	mb_baiyangnv_atk08sound	3
838014	8380	mb_baiyangnv_atk08	3
838015	8380	mb_baiyangnv_atk09	3
838016	8380	mb_baiyangnv_atk11sound	3
838017	8380	mb_baiyangnv_atk31neiquan	3
838018	8380	mb_baiyangnv_atk31waiquan	3
838019	8380	mb_baiyangnv_atk12sound	3
838020	8380	mb_baiyangnv_atk13sound	3
838021	8380	mb_baiyangnv_atk14	3
838022	8380	mb_baiyangnv_atk21sound	3
838023	8380	mb_baiyangnv_atk22sound	3
838024	8380	mb_baiyangnv_atk23sound	3
838025	8380	mb_baiyangnv_atk25sound	3
838026	8380	mb_baiyangnv_atk05dilie	3
838027	8380	mb_baiyangnv_atk25daoguan	3
838028	8380	mb_baiyangnv_atk26sound	3
838029	8380	mb_baiyangnv_atk06dilie	3
838030	8380	mb_baiyangnv_atk25daoguan	3
838031	8380	mb_baiyangnv_atk27sound	3
838032	8380	mb_baiyangnv_atk07dilie	3
838033	8380	mb_baiyangnv_atk25daoguan	3
838034	8380	mb_baiyangnv_atk28sound	3
838035	8380	mb_baiyangnv_atk31sound	3
838036	8380	mb_baiyangnv_atk41sound	3
838037	8380	mb_baiyangnv_atk41jianyu	3
838038	8380	mb_baiyangnv_atk42sound	3
838039	8380	mb_baiyangnv_atk42jianyu	3
838040	8380	mb_baiyangnv_atk43sound	3
838041	8380	mb_baiyangnv_atk43jianyu	3
838042	8380	mb_baiyangnv_atk45sound	3
838043	8380	mb_baiyangnv_atk05dilie	3
838044	8380	mb_baiyangnv_atk25daoguan	3
838045	8380	mb_baiyangnv_atk46sound	3
838046	8380	mb_baiyangnv_atk06dilie	3
838047	8380	mb_baiyangnv_atk25daoguan	3
838048	8380	mb_baiyangnv_atk47sound	3
838049	8380	mb_baiyangnv_atk07dilie	3
838050	8380	mb_baiyangnv_atk25daoguan	3
838051	8380	mb_baiyangnv_atkshizhijia	3
838052	8380	mb_baiyangnv_atk48sound	3
838053	8380	mb_baiyangnv_atk49sound	3
838054	8380	mb_baiyangnv_atk50sound	3
838055	8380	mb_baiyangnv_atkshouji01	3
838056	8380	mb_baiyangnv_atkshouji02	3
838057	8380	mb_baiyangnv_atkshouji03	3
838058	8380	mb_baiyangnv_atkshouji04	3
838059	8380	mb_baiyangnv_atkshouji05	3
838060	8380	mb_baiyangnv_atkshouji06	3
838061	8380	mb_baiyangnv_atk52	3
838062	8380	mb_baiyangnv_atk53	3
838063	8380	mb_baiyangnv_atk55	3
838064	8380	mb_baiyangnv_atk56paoxiao	3
838065	8380	mb_baiyangnv_atk56	3
838066	8380	mb_baiyangnv_born	1
907901	9079	me_diaoren1_atk01	3
907902	9079	me_diaoren1_atk01xuli	3
907903	9079	me_diaoren1_atk01hit	3
907904	9079	me_diaoren1_atk01daohit01	3
907905	9079	me_diaoren1_atk01daohit02	3
907906	9079	me_diaoren1_atk01daohit03	3
907907	9079	me_diaoren1_atk01daohit04	3
907908	9079	me_diaoren1_atk01dao	3
907909	9079	me_diaoren1_atk02bip001	3
907910	9079	me_diaoren1_atk02hit	3
907911	9079	me_diaoren1_atk02	3
907912	9079	me_diaoren1_atk02dandao	3
907913	9079	me_diaoren1_atk03bip001	3
907914	9079	me_diaoren1_atk03hit01	3
907915	9079	me_diaoren1_atk03hit02	3
907916	9079	me_diaoren1_atk03hit03	3
907917	9079	me_diaoren1_atk0301	3
907918	9079	me_diaoren1_atk0302	3
907919	9079	me_diaoren1_atk0303	3
907920	9079	me_diaoren1_atk04bip001	3
907921	9079	me_diaoren1_atk04qitiao	3
907922	9079	me_diaoren1_atk04dao	3
907923	9079	me_diaoren1_atk04dandao01	3
907924	9079	me_diaoren1_atk04dandao02	3
907925	9079	me_diaoren1_atk04hit01	3
907926	9079	me_diaoren1_atk04hit02	3
907927	9079	me_diaoren1_atk05	3
907928	9079	me_diaoren1_atk05bip001	3
907929	9079	me_diaoren1_atk05gedang	3
907930	9079	me_diaoren1_atk05hit01	3
907931	9079	me_diaoren1_atk05hit02	3
907932	9079	me_diaoren1_atk05hit03	3
907933	9079	me_diaoren1_atk06	3
907934	9079	me_diaoren1_atk06bip001	3
907935	9079	me_diaoren1_atk06yinshen	3
907936	9079	me_diaoren1_atk06hit	3
907937	9079	me_diaoren1_atk07	3
907938	9079	me_diaoren1_atk07hit	3
907939	9079	me_diaoren1_atk08	3
907940	9079	me_diaoren1_atk08bip001	3
907941	9079	me_diaoren1_atk09	3
907942	9079	me_diaoren1_atk09hit	3
907943	9079	me_diaoren1_atk10	3
907944	9079	me_diaoren1_atk10mark	3
907945	9079	me_diaoren1_atk10hit	3
907946	9079	me_diaoren1_atk10canying	3
907947	9079	me_diaoren1_atk10canyinghit	3
907948	9079	me_diaoren1_atk11yinshen	3
907949	9079	me_diaoren1_atk11dandao	3
907950	9079	me_diaoren1_atk12	3
907951	9079	me_diaoren1_atk12hit	3
907952	9079	me_diaoren1_atk13bip001	3
907953	9079	me_diaoren1_atk13	3
907954	9079	me_diaoren1_atk14	3
907955	9079	me_diaoren1_atk15mark	3
907956	9079	me_diaoren1_atk15buff	3
907957	9079	me_diaoren1_atk01daohit05	3
908001	9080	me_yunlu_atk01	3
908002	9080	me_yunlu_atk02sanshen	3
908003	9080	me_yunlu_atk03	3
908004	9080	me_yunlu_atk0301hit	3
908005	9080	me_yunlu_atk0302hit	3
908006	9080	me_yunlu_atk0303hit	3
908007	9080	me_yunlu_atk0304hit	3
908008	9080	me_yunlu_atk0305hit	3
908009	9080	me_yunlu_atk0306hit	3
908010	9080	me_yunlu_atk0307hit	3
908011	9080	me_yunlu_atk04ji	3
908012	9080	me_yunlu_atk04gangsi	3
908013	9080	me_yunlu_atk04fashe	3
908014	9080	me_yunlu_atk04dandao	3
908015	9080	me_yunlu_atk04luodi	3
908016	9080	me_yunlu_atk04dandaohit	3
908017	9080	me_yunlu_atk04dandaodmhit	3
908018	9080	me_yunlu_atk04jihit	3
908019	9080	me_yunlu_atk05qishen	3
908020	9080	me_yunlu_atk05fashe	3
908021	9080	me_yunlu_atk05dandao	3
908022	9080	me_yunlu_atk05luodi	3
908023	9080	me_yunlu_atk06	3
908024	9080	me_yunlu_atk06hit	3
908025	9080	me_yunlu_atk07cc	3
908026	9080	me_yunlu_atk07daoguang	3
908027	9080	me_yunlu_atk07qishen	3
908028	9080	me_yunlu_atk07cchit	3
908029	9080	me_yunlu_atk07hit	3
908030	9080	me_yunlu_atk08xuli	3
908031	9080	me_yunlu_atk08gangsi01	3
908032	9080	me_yunlu_atk08gangsi02	3
908033	9080	me_yunlu_atk08gangsi03	3
908034	9080	me_yunlu_atk08cy01	3
908035	9080	me_yunlu_atk08cy02	3
908036	9080	me_yunlu_atk08cy03	3
908037	9080	me_yunlu_atk08daoguang	3
908038	9080	me_yunlu_atk08trail	3
908039	9080	me_yunlu_atk08hit	3
908040	9080	me_yunlu_atk10	3
908041	9080	me_yunlu_atk10trail	3
908042	9080	me_yunlu_atk11	3
908043	9080	me_yunlu_atk20	3
908201	9082	me_yunlukulei_atk01	3
908202	9082	me_yunlukulei_atk01hit	3
908203	9082	me_yunlukulei_atk02dg	3
908204	9082	me_yunlukulei_atk02zidan	3
908205	9082	me_yunlukulei_atk02luoxia	3
908206	9082	me_yunlukulei_atk02hit	3
908207	9082	me_yunlukulei_atk03chuxian	3
908208	9082	me_yunlukulei_atk03dgqishen	3
908209	9082	me_yunlukulei_atk03daoguang	3
908210	9082	me_yunlukulei_atk03dgdm	3
908211	9082	me_yunlukulei_atk03shouji	3
908212	9082	me_yunlukulei_atk04	3
908213	9082	me_yunlukulei_atk0401hit	3
908214	9082	me_yunlukulei_atk0402hit	3
908215	9082	me_yunlukulei_atk0403hit	3
908216	9082	me_yunlukulei_atk0404hit	3
908217	9082	me_yunlukulei_atk0501	3
908218	9082	me_yunlukulei_atk0502	3
908219	9082	me_yunlukulei_atk0503	3
908220	9082	me_yunlukulei_atk0501hit	3
908221	9082	me_yunlukulei_atk0502hit	3
908222	9082	me_yunlukulei_atk0503hit	3
908223	9082	me_yunlukulei_atk07	3
908224	9082	me_yunlukulei_xuti	3
908101	9081	mb_taia1_atk01	3
908102	9081	mb_taia1_atk01dilie	3
908103	9081	mb_taia1_atk01hit	3
908104	9081	mb_taia1_atk01xuli	3
908105	9081	mb_taia1_atk0201	3
908106	9081	mb_taia1_atk0202	3
908107	9081	mb_taia1_atk02hit	3
908108	9081	mb_taia1_atk03dandao	3
908109	9081	mb_taia1_atk03hit	3
908110	9081	mb_taia1_atk03xuli	3
908111	9081	mb_taia1_atk03xuliqiangkou	3
908112	9081	mb_taia1_atk04	3
908113	9081	mb_taia1_atk04hit	3
908114	9081	mb_taia1_atk07	3
908115	9081	mb_taia1_atk07hit	3
839001	8390	mb_luna_atk01xuli	3
839002	8390	mb_luna_atk0103	3
839003	8390	mb_luna_atk01weaponcase7	3
839004	8390	mb_luna_atk01baofa	3
839005	8390	mb_luna_atk02xuli	3
839006	8390	mb_luna_atk02heidong	3
839007	8390	mb_luna_atk02weaponcase7	3
839008	8390	mb_luna_atk03heidong	3
839009	8390	mb_luna_atk03weaponcase8	3
839010	8390	mb_luna_atk0302	3
839011	8390	mb_luna_atk04heidong	3
839012	8390	mb_luna_atk04weaponcase7	3
839013	8390	mb_luna_atk04qiu	3
839014	8390	mb_luna_atk0501	3
839015	8390	mb_luna_atk0502	3
839016	8390	mb_luna_atk0503	3
839017	8390	mb_luna_atk0504	3
839018	8390	mb_luna_atk10xuli	3
839019	8390	mb_luna_atk10jiguang	3
839020	8390	mb_luna_atk1101bip001rhand	3
839021	8390	mb_luna_atk1102	3
839022	8390	mb_luna_atk1103	3
839023	8390	mb_luna_atk16weaponcase1	3
839024	8390	mb_luna_atk1601	3
839025	8390	mb_luna_atk1601dilie	3
839026	8390	mb_luna_atk17xuli	3
839027	8390	mb_luna_atk17weaponcase1	3
839028	8390	mb_luna_atk1801	3
839029	8390	mb_luna_atk1802	3
839030	8390	mb_luna_atk1901	3
839031	8390	mb_luna_atk19weaponcase1	3
839032	8390	mb_luna_atk1902	3
839033	8390	mb_luna_atk24weaponcase2	3
839034	8390	mb_luna_atk2402weaponcase2	3
839035	8390	mb_luna_atk2401	3
839036	8390	mb_luna_atk2402	3
839037	8390	mb_luna_atk24xuli	3
839038	8390	mb_luna_atk25weaponcase2	3
839039	8390	mb_luna_atk25dilie	3
839040	8390	mb_luna_atk2701weaponcase1	3
839041	8390	mb_luna_atk2701	3
839042	8390	mb_luna_atk2701qitiao	3
839043	8390	mb_luna_atk2702	3
839044	8390	mb_luna_atk2703	3
839045	8390	mb_luna_atk2704	3
839046	8390	mb_luna_atk2704dilie	3
839047	8390	mb_luna_atk2801	3
839048	8390	mb_luna_atk2801dilie	3
839049	8390	mb_luna_atk2802	3
839050	8390	mb_luna_atk2803	3
839051	8390	mb_luna_atk28weaponcase7	3
839052	8390	mb_luna_atk28weaponcase8	3
839053	8390	mb_luna_atk2901	3
839054	8390	mb_luna_atk2902	3
839055	8390	mb_luna_atk2903	3
839056	8390	mb_luna_atk2904	3
839057	8390	mb_luna_atk2902changqiang	3
839058	8390	mb_luna_atk2903changqiang	3
839059	8390	mb_luna_atk2904changqiang	3
839060	8390	mb_luna_atk2905	3
839061	8390	mb_luna_atk32tuowei	3
839062	8390	mb_luna_atk32tuowei2	3
839063	8390	mb_luna_atk32xuli	3
839064	8390	mb_luna_atk33baofa	3
839065	8390	mb_luna_atk33feici	3
839066	8390	mb_luna_atk45weaponcase2	3
839067	8390	mb_luna_atk56	3
839068	8390	mb_luna_atk57	3
839069	8390	mb_luna_atk06	3
839070	8390	mb_luna_atk20weaponcase1	3
839071	8390	mb_luna_atk2001	3
839072	8390	mb_luna_atk2002	3
839073	8390	mb_luna_atk04qiubaozha	3
839074	8390	mb_luna_atk28xuanzhuan	3
839075	8390	mb_luna_atk32baozha	3
839076	8390	mb_luna_atk38tuoweiweaponcase7	3
839077	8390	mb_luna_atk38tuoweiweaponcase8	3
839078	8390	mb_luna_atk01shouji	3
839079	8390	mb_luna_atk20shouji	3
839080	8390	mb_luna_atk25shouji	3
839081	8390	mb_luna_atk29shouji	3
839082	8390	mb_luna_atk45shouji	3
839083	8390	mb_luna_atk1102shouji	3
839084	8390	mb_luna_atk1701shouji	3
839085	8390	mb_luna_atk1801shouji	3
839086	8390	mb_luna_atk1901shouji	3
839087	8390	mb_luna_atk1902shouji	3
839088	8390	mb_luna_atk2401shouji	3
839089	8390	mb_luna_atk2402shouji	3
839090	8390	mb_luna_atk2702shouji	3
839091	8390	mb_luna_atk2801shouji	3
839092	8390	mb_luna_born	1
839093	8390	mb_luna_change	1
840001	8400	mb_hadisi_atk01body	3
840002	8400	mb_hadisi_atk02body	3
840003	8400	mb_hadisi_atk04dilie	3
840004	8400	mb_hadisi_atk04body	3
840005	8400	mb_hadisi_atk04lefthand	3
840006	8400	mb_hadisi_atk04righthand	3
840007	8400	mb_hadisi_atk04shouji	3
840008	8400	mb_hadisi_atk04diliexiaoshi	3
840009	8400	mb_hadisi_atk05body	3
840010	8400	mb_hadisi_atk05diliel	3
840011	8400	mb_hadisi_atk05diliel2	3
840012	8400	mb_hadisi_atk05diliel3	3
840013	8400	mb_hadisi_atk05shouji	3
840014	8400	mb_hadisi_atk07body	3
840015	8400	mb_hadisi_atk07body2	3
840016	8400	mb_hadisi_atk07dandao	3
840017	8400	mb_hadisi_atk07dandao2	3
840018	8400	mb_hadisi_atk07dandaofsshouji	3
840019	8400	mb_hadisi_atk07lefthand	3
840020	8400	mb_hadisi_atk07righthand	3
840021	8400	mb_hadisi_atk07shouji	3
840022	8400	mb_hadisi_atk07xk	3
840023	8400	mb_hadisi_atk11body	3
840024	8400	mb_hadisi_atk11fire	3
840025	8400	mb_hadisi_atk11righthand	3
840026	8400	mb_hadisi_atk11shouji	3
840027	8400	mb_hadisi_atk11pingtai	3
840028	8400	mb_hadisi_atk12body	3
840029	8400	mb_hadisi_atk12fire	3
840030	8400	mb_hadisi_atk12lefthand	3
840031	8400	mb_hadisi_atk12shouji	3
840032	8400	mb_hadisi_atk12pingtai	3
840033	8400	mb_hadisi_atk97dilie	3
840034	8400	mb_hadisi_atk97body	3
840035	8400	mb_hadisi_atk97shouji	3
840036	8400	mb_hadisi_atk97diliexiaoshi	3
840037	8400	mb_hadisi_born	1
840038	8400	mb_hadisi_jump	3
840039	8400	mb_hadisi_shield	3
840040	8400	mb_hadisi_shieldshouji	3
840041	8400	mb_hadisi_shieldxiaoshi	3
840042	8400	mb_hadisi_atkhuan	3
840043	8400	mb_hadisi_atkhuanshouji	3
840044	8400	mb_hadisi_qifei	3
840045	8400	mb_hadisi_qifeiwp	3
840046	8400	mb_hadisi_atk15	3
840101	8401	mb_hadisi2_l2atk06	3
840102	8401	mb_hadisi2_l2atk07	3
840103	8401	mb_hadisi2_l2atk08	3
840104	8401	mb_hadisi2_weaponatk01	3
840105	8401	mb_hadisi2_weaponatk01dandao	3
840106	8401	mb_hadisi2_weaponatkshouji	3
840107	8401	mb_hadisi2_l2atk01	3
840108	8401	mb_hadisi2_l2atk03	3
840109	8401	mb_hadisi2_l2atk11	3
841001	8410	mb_xigeluen_atk01	3
841002	8410	mb_xigeluen_atk01di	3
841003	8410	mb_xigeluen_atk01body	3
841004	8410	mb_xigeluen_atk01hit01	3
841005	8410	mb_xigeluen_atk02	3
841006	8410	mb_xigeluen_atk02body	3
841007	8410	mb_xigeluen_atk02hit01	3
841008	8410	mb_xigeluen_atk02hit02	3
841009	8410	mb_xigeluen_atk03	3
841010	8410	mb_xigeluen_atk03di	3
841011	8410	mb_xigeluen_atk03dilie	3
841012	8410	mb_xigeluen_atk03body	3
841013	8410	mb_xigeluen_atk03hit01	3
841014	8410	mb_xigeluen_atk03hit02	3
841015	8410	mb_xigeluen_atk07	3
841016	8410	mb_xigeluen_atk07body	3
841017	8410	mb_xigeluen_atk07di	3
841018	8410	mb_xigeluen_atk07hit01	3
841019	8410	mb_xigeluen_atk08	3
841020	8410	mb_xigeluen_atk08wuqi	3
841021	8410	mb_xigeluen_atk08body	3
841022	8410	mb_xigeluen_atk08hit01	3
841023	8410	mb_xigeluen_mark	3
841024	8410	mb_xigeluen_shanxian	3
841025	8410	mb_xigeluen_atk09	3
841026	8410	mb_xigeluen_atk09di	3
841027	8410	mb_xigeluen_yinshe	3
841028	8410	mb_xigeluen_atk11	3
841029	8410	mb_xigeluen_atk11body	3
841030	8410	mb_xigeluen_atk11hit01	3
841031	8410	mb_xigeluen_p2atk04	3
841032	8410	mb_xigeluen_p2atk04dilie	3
841033	8410	mb_xigeluen_p2atk04hit01	3
841034	8410	mb_xigeluen_p2atk04hit02	3
841035	8410	mb_xigeluen_p2atk05	3
841036	8410	mb_xigeluen_p2atk05di	3
841037	8410	mb_xigeluen_p2atk05hit01	3
841038	8410	mb_xigeluen_p2atk05hit02	3
841039	8410	mb_xigeluen_p2atk05hit03	3
841040	8410	mb_xigeluen_p2atk06	3
841041	8410	mb_xigeluen_p2atk06dandao	3
841042	8410	mb_xigeluen_p2atk06di	3
841043	8410	mb_xigeluen_p2atk06wuqi	3
841044	8410	mb_xigeluen_p2atk06hit01	3
841045	8410	mb_xigeluen_p2atk06hit02	3
841046	8410	mb_xigeluen_p2atk09di01	3
841047	8410	mb_xigeluen_p2atk09di02	3
841048	8410	mb_xigeluen_p2atk09di03	3
841049	8410	mb_xigeluen_p2atk09hit01	3
841050	8410	mb_xigeluen_p2atk10	3
841051	8410	mb_xigeluen_p2atk10di01	3
841052	8410	mb_xigeluen_p2atk10di02	3
841053	8410	mb_xigeluen_p2atk10hit01	3
841054	8410	mb_xigeluen_p2atk10hit02	3
841055	8410	mb_xigeluen_p2atk12	3
841056	8410	mb_xigeluen_p2atk12di01	3
841057	8410	mb_xigeluen_p2atk12dilie	3
841058	8410	mb_xigeluen_p2atk12wuqi	3
841059	8410	mb_xigeluen_p2atk12hit01	3
841060	8410	mb_xigeluen_p2atk13	3
841061	8410	mb_xigeluen_p2atk14di	3
841062	8410	mb_xigeluen_p2atk14dandao	3
841063	8410	mb_xigeluen_p2atk14wuqi	3
841064	8410	mb_xigeluen_p2atk14hit01	3
841065	8410	mb_xigeluen_p2atk1501	3
841066	8410	mb_xigeluen_p2atk1502	3
841067	8410	mb_xigeluen_p2atk15hit01	3
841068	8410	mb_xigeluen_p2atk15hit02	3
841069	8410	mb_xigeluen_p2atk17	3
841070	8410	mb_xigeluen_p2atk17wuqi	3
841071	8410	mb_xigeluen_p2atk17hit01	3
841072	8410	mb_xigeluen_p2atk18	3
841073	8410	mb_xigeluen_p2atk23dilie	3
841074	8410	mb_xigeluen_p2atk23wuqi	3
841075	8410	mb_xigeluen_p2atk23hit01	3
841076	8410	mb_xigeluen_p2atk29	3
841077	8410	mb_xigeluen_p2atk29hit01	3
841078	8410	mb_xigeluen_p2atk30	3
841079	8410	mb_xigeluen_p2atk30hit01	3
841080	8410	mb_xigeluen_p2atk30hit02	3
841081	8410	mb_xigeluen_p2atk30hit03	3
841082	8410	mb_xigeluen_p2atk30hit04	3
841083	8410	mb_xigeluen_p2atk30hit05	3
841084	8410	mb_xigeluen_p2atk32	3
841085	8410	mb_xigeluen_p2atk32wuqi	3
841086	8410	mb_xigeluen_p2atk32hit01	3
841087	8410	mb_xigeluen_p2atk32hit02	3
841088	8410	mb_xigeluen_p2atk33	3
841089	8410	mb_xigeluen_p2atk35	3
841090	8410	mb_xigeluen_p2winghit01	3
841091	8410	mb_xigeluen_p2winghit02	3
841092	8410	mb_xigeluen_born	1
841093	8410	mb_xigeluen_atk07dilie	3
908301	9083	mo_shirenhua_atk04dilie	3
908302	9083	mo_shirenhua_atk05xuli	3
908303	9083	mo_shirenhua_atk05	3
908304	9083	mo_shirenhua_atk06	3
908305	9083	mo_shirenhua_atk07	3
908306	9083	mo_shirenhua_atk07cl	3
908307	9083	mo_shirenhua_atk07hit	3
908308	9083	mo_shirenhua_atk07dmhit	3
908309	9083	mo_shirenhua_atk08jg	3
908310	9083	mo_shirenhua_atk08	3
908311	9083	mo_shirenhua_atk08hit	3
908312	9083	mo_shirenhua_atk09	3
908501	9085	mo_mifeng_xlz	3
908502	9085	mo_mifeng_atk01xuli	3
908503	9085	mo_mifeng_atk01gj	3
908504	9085	mo_mifeng_atk01hit	3
908505	9085	mo_mifeng_atk02xuli	3
908506	9085	mo_mifeng_atk02dg	3
908507	9085	mo_mifeng_atk02hit	3
908508	9085	mo_mifeng_atk03xuli	3
908509	9085	mo_mifeng_atk03dg	3
908510	9085	mo_mifeng_atk03hit	3
908511	9085	mo_mifeng_atk04	3
908512	9085	mo_mifeng_atk04hit	3
908513	9085	mo_mifeng_atk05xuli	3
908514	9085	mo_mifeng_atk05	3
908515	9085	mo_mifeng_atk05hit	3
908601	9086	mo_bopuer_atk0101	3
908602	9086	mo_bopuer_atk0102	3
