Id	Name	Level	Icon	Description
779166	Phantom	1	Assets/Product/Texture/Image/IconAffix/AffixIconMoai.png	Summons 1 Clone every 30s that rapidly loses HP over time.
779167	Stagnancy	1	Assets/Product/Texture/Image/IconAffix/AffixIconRongjia1.png	Becomes petrified for 5s after taking damage from the character. Immune to damage dealt by characters while petrified.
779168	Vulnerable	1	Assets/Product/Texture/Image/IconAffix/AffixIconXueruo.png	DMG taken increases.
779169	Hesitation	1	Assets/Product/Texture/Image/IconAffix/AffixIconSuijia.png	Reduces the Movement Speed and Dodge of attackers when taking damage.
779305	Hesitation	1	Assets/Product/Texture/Image/IconAffix/AffixIconZhuanyi.png	Restores 5% Finisher Gauge per second after not taking damage for 8s.
746589	Immune Red	1	Assets/Product/Texture/Image/IconAffix/AffixIconMianhong.png	Immune to DMG from Red Orb Skills.
746590	Immune Yellow	1	Assets/Product/Texture/Image/IconAffix/AffixIconMianhuang.png	Immune to DMG from Yellow Orb Skills.
746591	Immune Blue	1	Assets/Product/Texture/Image/IconAffix/AffixIconMianlan.png	Immune to DMG from Blue Orb Skills.
746592	Immune Basic	1	Assets/Product/Texture/Image/IconAffix/AffixIconJiangu.png	Immune to Basic Attack DMG.
776405	Vulnerable	1	Assets/Product/Texture/Image/IconAffix/AffixIconPojia.png	DMG taken increases.
776413	Silence	1	Assets/Product/Texture/Image/IconAffix/AffixIconHamlet.png	3-Ping Skill Attacks can impact Hamlet's internal program and increase all DMG taken based on this feature by 15%.
776428	Silence	2	Assets/Product/Texture/Image/IconAffix/AffixIconHamlet.png	3-Ping Skill Attacks can impact Hamlet's internal program and increase all DMG taken based on this feature by 30%.
776429	Silence	3	Assets/Product/Texture/Image/IconAffix/AffixIconHamlet.png	3-Ping Skill Attacks can impact Hamlet's internal program and increase all DMG taken based on this feature by 45%.
776430	Silence	4	Assets/Product/Texture/Image/IconAffix/AffixIconHamlet.png	3-Ping Skill Attacks can impact Hamlet's internal program and increase all DMG taken based on this feature by 60%.
776431	Silence	5	Assets/Product/Texture/Image/IconAffix/AffixIconHamlet.png	3-Ping Skill Attacks can impact Hamlet's internal program and increase all DMG taken based on this feature by 75%.
776432	Silence	6	Assets/Product/Texture/Image/IconAffix/AffixIconHamlet.png	3-Ping Skill Attacks can impact Hamlet's internal program and increase all DMG taken based on this feature by 90%.
776433	Silence	7	Assets/Product/Texture/Image/IconAffix/AffixIconHamlet.png	3-Ping Skill Attacks can impact Hamlet's internal program and increase all DMG taken based on this feature by 105%.
776434	Silence	8	Assets/Product/Texture/Image/IconAffix/AffixIconHamlet.png	3-Ping Skill Attacks can impact Hamlet's internal program and increase all DMG taken based on this feature by 120%.
776435	Silence	9	Assets/Product/Texture/Image/IconAffix/AffixIconHamlet.png	3-Ping Skill Attacks can impact Hamlet's internal program and increase all DMG taken based on this feature by 135%.
776436	Silence	10	Assets/Product/Texture/Image/IconAffix/AffixIconHamlet.png	3-Ping Skill Attacks can impact Hamlet's internal program and increase all DMG taken based on this feature by 150%.
761530	Scorch	1	Assets/Product/Texture/Image/IconAffix/AffixIconKanghuo2.png	Attacks will also inflict Burn, dealing Fire DMG equal to 10% ATK every second to the target for 10s.
761534	Frost	1	Assets/Product/Texture/Image/IconAffix/AffixIconKangbing2.png	Attacks will also deal Ice DMG equal to 30% ATK and reduce the target's speed by 30% for 10s.
761537	Lightning Strike	1	Assets/Product/Texture/Image/IconAffix/AffixIconKanglei2.png	Attacks will also deal Lightning DMG equal to 30% ATK and reduce the target's ATK by 30% for 10s.
761540	Dark Corruption	1	Assets/Product/Texture/Image/IconAffix/AffixIconKangan2.png	Attacks will also deal Dark DMG equal to 50% ATK and reduce the target's healing by 30% for 10s.
748536	Armorbreak	1	Assets/Product/Texture/Image/IconAffix/AffixIconPojia.png	Extra DMG Reduction decreases by 50%.
748517	Armorbreak	1	Assets/Product/Texture/Image/IconAffix/AffixIconPojia.png	Extra DMG Reduction decreases by 100%.
748570	DMG Immunity	1	Assets/Product/Texture/Image/IconAffix/AffixIconMianshang.png	Extra DMG Reduction increases by 50%.
