Id	ChapterId	Order	Name	SubName	Icon	DescTitle	Desc	Condition	UnLockTime	StoryId[0]	StoryId[1]
600207	6002	7	Persistence and Courage				The port residents are surprisingly persistent facing the mighty enemy.			HD00407BA	
600208	6002	8	Reason to Fight				Information saved			HD00408BA	
600209	6002	9	Machine Tide				A Corrupted machine tide is swarming the Murmansk Port!			HD00409BA	
600210	6002	10	Chaos				Information saved			HD00410BA	
600211	6002	11	Reunion				Information saved			HD00411BA	
600212	6002	12	Failure				Information saved			HD00412BA	HD00412EA
600213	6002	13	Hope				Derek saved some hope for Rosetta, but what future awaits her...?			HD00413BA	
600301	6003	1	Stars and Sands				After the battle ended, Babylonia forged an alliance with Akdilek. As the Gray Raven hadn't left the train, they received an order to assist the train repair works.			HD00501BA	
600302	6003	2	Chaotic Carriages				Before getting to the next check point, Gray Ravens had to pass a commoners' carriage corrupted by the Heterozygote. Meanwhile, someone caught up with them...			HD00502BA	
600303	6003	3	Baby Dream				Gray Ravens arrived at the central stronghold, the industrial carriage. Lee would team up with the repairers to face the dangers in this carriage.			HD00503BA	
600304	6003	4	Endless Tunnel				Sophia informed Gray Ravens out of the blue that a substantial malfunction forced the train to stop in an emergency...			HD00504BA	
600305	6003	5	Gronin Station				The repair works nearly came to an end. It was time to farewell this train at this nostalgic place.			HD00505BA	
600401	6004	1	Sleeping Beauty				Are you clear about the rules, my "Sleeping Beauty"?			RY00101BA	
600402	6004	2	Little Red Cap				All good now. Commandant, why are you using remote communication... Do you mind explaining?			RY00102BA	RY00102EA
600403	6004	3	Two Musketeers				And I am Lee... We are like two musketeers now.			RY00103BA	
600404	6004	4	Ali Baba				Is this another trick that Lord is playing on me?			RY00104BA	
600405	6004	5	The Three Little Pigs				Let us show you the power of the trio!			RY00105BA	
600406	6004	6	Puss in Boots				...What a terrible joke.			RY00106BA	
600407	6004	7	Pinocchio				You are a pervert, aren't you?!			RY00107BA	
600408	6004	8	Daughter of the Ocean				These are the guidelines on Connection Chambers.			RY00108BA	
600409	6004	9	The Prince				It doesn't matter what Commandant sees in me, because I only have one thing to do, right from the beginning.			RY00109BA	
600410	6004	10	Happy April Fools' Day!				It's great when everyone comes together, Commandant. I wish we can spend every year, every month, and every holiday like this.			RY00110BA	
600411	6004	11	Sky Lord Celica				The world fell into darkness, and I became the Lord of the Skies.			RY00111BA	
600601	6301	1	Sands of Infinity				Information saved			HD00201BS	
600801	6008	1	Prelude				Information saved	84600103	2020/5/18 5:02	RG00201BA	
600802	6008	2	Wuming City - 1				Information saved	84600103	2020/5/18 5:02	RG00202BA	RG00202EA
600803	6008	3	Wuming City - 2				Information saved	84600103	2020/5/18 5:02	RG00203BA	
600804	6008	4	Wuming City - 3				Information saved	84600103	2020/5/18 5:02	RG00204BA	RG00204EA
600805	6008	5	Enclave - 1				Information saved	84600106	2020/5/18 5:02	RG00205BA	RG00205EA
600806	6008	6	Enclave - 2				Information saved	84600106	2020/5/18 5:02		RG00206EA
600807	6008	7	Enclave - 3				Information saved	84600106	2020/5/18 5:02		RG00207EA
600808	6008	8	Monastery - 1				Information saved	84600109	2020/5/18 5:02	RG00208BA	
600809	6008	9	Monastery - 2				Information saved	84600109	2020/5/18 5:02	RG00209BA	RG00209EA
600810	6008	10	Monastery - 3				Information saved	84600109	2020/5/18 5:02	RG00210BA	RG00210EA
600811	6008	11	Tower - 1				Information saved	84600112	2020/5/18 5:02	RG00211BA	
600812	6008	12	Tower - 2				Information saved	84600112	2020/5/18 5:02	RG00212BA	RG00212EA
600813	6008	13	Tower - 3				Information saved	84600112	2020/5/18 5:02	RG00213BA	RG00213EA
600814	6008	14	Shipyard - 1				Information saved	84600115	2020/5/18 5:02	RG00214BA	RG00214EA
600815	6008	15	Shipyard - 2				Information saved	84600115	2020/5/18 5:02	RG00215BA	
600816	6008	16	Shipyard - 3				Information saved	84600115	2020/5/18 5:02	RG00216BA	RG00216EA
600901	6009	1	Joint Warfare				Information saved	84600201	2021/1/7 5:02	HZ00101BA	
601001	8001	21	Prepare for Winter	Stranded_01 			A secret conversation after a chaotic war.	84600301	2020/7/23 5:02	YR01301BA	
601002	8001	22	Statue	Stranded_02 			After seizing Huaxu, the Ascendants were preparing for another operation.	84600302	2020/7/23 5:02	YR01302BA	
601101	6011	1	Midnight Sale				There is nothing more expensive than something free... Isn't it?	84600401	2020/7/2 5:02	DW00101BA	DW00101EA
601102	6011	2	The Forsaken and The Festival				This could be the only day worth looking forward to.	84600402	2020/7/2 5:02	DW00102BA	
601103	6011	3	Replacement & Determination				There are two types of things in this world: those can be replaced, and those cannot.	84600403	2020/7/2 5:02	DW00103BA	DW00103EA
601104	6011	4	Resolution				Today is a festival. No one misses out.	84600404	2020/7/2 5:02	DW00104BA	
601105	6011	5	Hometown & "Zongzi"				This is...the best zongzi in the world.	84600405	2020/7/2 5:02	DW00105BA	DW00105EA
601106	6011	6	Journey & Future				The journey has come to an end, but the festival continues.	84600406	2020/7/2 5:02	DW00106BA	
601107	6011	7	Festival & "War"				This is a war of pride!	84600407	2020/7/2 5:02	DW00107BA	
601201	6012	1	Legend of the Executor - Prelude				Information saved	84600120	2020/8/27 5:02	RG00301BA	
601202	6012	2	Legend of the Executor - 1				Information saved	84600120	2020/8/27 5:02	RG00302BA	
601203	6012	3	Legend of the Executor - 2				Information saved	84600120	2020/8/27 5:02	RG00303BA	
601204	6012	4	Legend of the Executor - 3				Information saved	84600120	2020/8/27 5:02		RG00304EA
601205	6012	5	Legend of the Executor - 4				Information saved	84600121	2020/8/27 5:02	RG00305BA	
601206	6012	6	Legend of the Executor - 5				Information saved	84600121	2020/8/27 5:02	RG00306BA	
601207	6012	7	Legend of the Executor - 6				Information saved	84600121	2020/8/27 5:02	RG00307BA	
601208	6012	8	Legend of the Executor - 7				Information saved	84600121	2020/8/27 5:02		RG00308EA
601209	6012	9	Legend of the Executor - 8				Information saved	84600122	2020/8/27 5:02	RG00309BA	
601210	6012	10	Legend of the Executor - 9				Information saved	84600122	2020/8/27 5:02	RG00310BA	
601211	6012	11	Legend of the Executor - 10				Information saved	84600122	2020/8/27 5:02	RG00311BA	
601212	6012	12	Legend of the Executor - 11				Information saved	84600122	2020/8/27 5:02	RG00312BA	
601213	6012	13	Legend of the Executor - 12				Information saved	84600123	2020/8/27 5:02	RG00313BA	
601214	6012	14	Legend of the Executor - 13				Information saved	84600123	2020/8/27 5:02	RG00314BA	
601215	6012	15	Legend of the Executor - 14				Information saved	84600123	2020/8/27 5:02	RG00315BA	
601216	6012	16	Legend of the Executor - 15				Information saved	84600124	2020/8/27 5:02	RG00316BA	RG00316EA
601217	6012	17	Legend of the Executor - 16				Information saved	84600124	2020/8/27 5:02	RG00317BA	
601218	6012	18	Legend of the Executor - 17				Information saved	84600124	2020/8/27 5:02	RG00318BA	
601219	6012	19	Legend of the Executor - 18				Information saved	84600124	2020/8/27 5:02	RG00319BA	
601220	6012	20	Legend of the Executor - 19				Information saved	84600125	2020/8/27 5:02	RG00320BA	
601221	6012	21	Legend of the Executor - 20				Information saved	84600125	2020/8/27 5:02	RG00321BA	
601222	6012	22	Legend of the Executor - 21				Information saved	84600125	2020/8/27 5:02	RG00322BA	
601223	6012	23	Legend of the Executor - 22				Information saved	84600125	2020/8/27 5:02	RG00323BA	RG00323EA
601224	6012	24	Legend of the Executor - 23				Information saved	84600126	2020/8/27 5:02	RG00324BA	
601225	6012	25	Legend of the Executor - 24				Information saved	84600126	2020/8/27 5:02	RG00325BA	
601226	6012	26	Legend of the Executor - 25				Information saved	84600126	2020/8/27 5:02		RG00326EA
601227	6012	27	Legend of the Executor - 26				Information saved	84600126	2020/8/27 5:02	RG00327BA	
601228	6012	28	Legend of the Executor - 27				Information saved	84600127	2020/8/27 5:02	RG00328BA	
601229	6012	29	Legend of the Executor - 28				Information saved	84600127	2020/8/27 5:02	RG00329BA	
601230	6012	30	Legend of the Executor - 29				Information saved	84600127	2020/8/27 5:02	RG00330BA	
601231	6012	31	Legend of the Executor - 30				Information saved	84600127	2020/8/27 5:02	RG00331BA	
601232	6012	32	Legend of the Executor - 31				Information saved	84600128	2020/8/27 5:02	RG00332BA	
601233	6012	33	Legend of the Executor - 32				Information saved	84600128	2020/8/27 5:02	RG00333BA	
601234	6012	34	Legend of the Executor - 33				Information saved	84600128	2020/8/27 5:02	RG00334BA	
601235	6012	35	Legend of the Executor - 34				Information saved	84600128	2020/8/27 5:02		RG00335EA
601236	6012	36	Legend of the Executor - 35				Information saved	84600129	2020/8/27 5:02	RG00336BA	
601237	6012	37	Legend of the Executor - 36				Information saved	84600129	2020/8/27 5:02	RG00337BA	RG00337EA
601238	6012	38	Legend of the Executor - 37				Information saved	84600129	2020/8/27 5:02	RG00338BA	
601239	6012	39	Legend of the Executor - The End				Information saved	84600129	2020/8/27 5:02	RG00339BA	RG00339EA
601301	6013	1	Summer Afternoon				It was a faded, old box. On its cover was a sunny holiday beach.	84600311	2020/7/23 5:02	YR01301BB	
601302	6013	2	Virtual Swimsuit				These are all swimsuits, aren't they?	84600312	2020/7/23 5:02	YR01302BB	
601303	6013	3	Truth or Dare				Can't enjoy the beach without a truth or dare game!	84600313	2020/7/23 5:02	YR01303BB	YR01303EB
601304	6013	4	War on Beach				Running on the beach "battlefield" with "combat" suits.	84600314	2020/7/23 5:02	YR01304BB	YR01304EB
601305	6013	5	The "Surprise"				I'm already enjoying myself playing games with you all!	84600315	2020/7/23 5:02	YR01305BB	YR01305EB
601306	6013	6	A Brief Holiday				Let's enjoy the holiday a little longer.	84600316	2020/7/23 5:02	YR01306BB	
601307	6013	7	Special Gift				An unexpected present.	84600317	2020/7/23 5:02	YR01307BB	
601401	6301	2	The Theme Park				Information saved	84600501	2020/7/30 5:02	HD00201BA	
601501	6015	1	01 Karenina				Information saved	84800102		HD00301BA	
601502	6015	2	02 Lucia				Information saved	84800105		HD00302BA	
601503	6015	3	03 Vera				Information saved	84800110		HD00303BA	
601504	6015	4	04 Camu				Information saved	84800118		HD00304BA	
601505	6015	5	05 Gabriel				Information saved	84800118		HD00305BA	
601506	6015	6	06 Shome				Information saved	84800118		HD00306BA	
601507	6015	7	07 Luna				Information saved	84800118		HD00307BA	
601508	6015	8	08 Roland				Information saved	84800118		HD00308BA	
601601	6016	1	Contract				How are you two together?	84600320	2020/8/26 5:02	QX00101BA	
601602	6016	2	Moonlit Night				Leave some special memories for us today.	84600321	2020/8/26 5:02	QX00102BA	
601603	6016	3	The Stage				The Stage	84600322	2020/8/26 5:02	QX00103BA	QX00103EA
601604	6016	4	Summer Night Recollection				Summer Night Recollection	84600323	2020/8/26 5:02	HD00309BA	HD00309EA
601701	6017	1	The Beginning				The Gray Ravens barged into a certain celebration to recover the lost goods.	84600330	2020/9/3 5:02	ZY00101BA	
601702	6017	2	Illusive Gray Raven				You must face the trial to reclaim items... Thus, the Gray Raven awaits your challenge.	84600331	2020/9/3 5:02	ZY00102BA	
601703	6017	3	Entropy Counting				The second trial involves numbers. Lee volunteers to set out and reclaim the items!	84600332	2020/9/3 5:02	ZY00103BA	
601704	6017	4	Spirit Walker				The 3rd trial is a test of courage. Lucia raises her hand to accept the challenge.	84600333	2020/9/3 5:02	ZY00104BA	ZY00104EA
601705	6017	5	Last Fight				The fourth trial is a test of teamwork. Fight to become a taoist!	84600334	2020/9/3 5:02	ZY00105BA	
601706	6017	6	The End				The Mechanoids are pleased with the Gray Raven's participation. They offer their gratitude in the white light.	84600335	2020/9/3 5:02	ZY00106BA	
601801	8002	19	On snow	Snow Tracks_01 			On a snowy plain in the ARU, a commandant and a group of Constructs are pondering over their situation.	84600340	2020/9/3 5:02	YR01401BA	
601802	8002	20	Test Subject Rosetta	Snow Tracks_02 			After upgrading the frame, Nikola wanted Rosetta to do combat simulation.	84600341	2020/9/3 5:02	YR01402BA	
601803	8002	21	Depart	Snow Tracks_03 			Time for someone to act.	84600342	2020/9/3 5:02	YR01403BA	
601901	6019	1	SP-01	Ⅰ			Nikola wants to test the combat team system found in the Niflheim Lab. You are no doubt his best candidate.	84600350	2020/9/10 5:02	ZZ00101BA	
601902	6019	2	SP-02	Ⅰ			You never thought you would meet her again.	84600351	2020/9/10 5:02	ZZ00102BA	
601903	6019	3	SP-03	Ⅰ			Somehow, the battle felt different from your usual experiences.	84600352	2020/9/10 5:02	ZZ00103BA	
601904	6019	4	SP-04	Ⅰ			Even in the data form, no team member should be left behind. That's what we call an ideal victory.	84600353	2020/9/10 5:02	ZZ00104BA	
601905	6019	5	SP-01	Ⅱ			More tests are on the way. This time, you are required to test more special systems. Are you ready?	84600354	2020/9/17 5:02	ZZ00105BA	
601906	6019	6	SP-02	Ⅱ			In order to make the virtual members less "robotic", the system AI purposely added more personalities. The battle is now a mess.	84600355	2020/9/17 5:02	ZZ00106BA	
601907	6019	7	SP-03	Ⅱ			Here they are, two identical Constructs. Let's make the most powerful "Storm" ever!	84600356	2020/9/17 5:02	ZZ00107BA	
601908	6019	8	SP-04	Ⅱ			The battle was a deadlock, but you received unexpected help. Was "she" really just an AI?	84600357	2020/9/17 5:02	ZZ00108BA	
601909	6019	9	SP-01	Ⅲ			Rosetta believed the Virtual Horizon system was found in the Niflheim Lab and could be extremely dangerous. She wanted you to stop the tests.	84600358	2020/9/24 5:02	ZZ00109BA	
601910	6019	10	SP-02	Ⅲ			Nikola and Hassen discussed how Virtual Horizon could be utilized for various purposes.	84600359	2020/9/24 5:02	ZZ00110BA	
601911	6019	11	SP-03	Ⅲ			Asimov and Rosetta found the information hidden under the AI's noises. The test must be stopped!	84600360	2020/9/24 5:02	ZZ00111BA	
601912	6019	12	SP-04	Ⅲ			You finally completed the test mission, but the system AI had an error.	84600361	2020/9/24 5:02	ZZ00112BA	
601913	6019	13	SP-01	Ⅳ			Your mind was trapped within Virtual Horizon. The AI that had been guiding you told you her name was "Ann." She hoped you could stay and fight forever.	84600362	2020/10/1 5:02	ZZ00113BA	
601914	6019	14	SP-02	Ⅳ			Ann was attacked by a monster that resembled Amberia. She then realized she was only Amberia's backup persona. Just when she was about to be devoured, the Construct she created saved her.	84600363	2020/10/1 5:02	ZZ00114BA	
601915	6019	15	SP-03	Ⅳ			Ann wanted to break free from the system, but the only way out was to defeat the monster "Amberia." She and all the Constructs would help you.	84600364	2020/10/1 5:02	ZZ00115BA	
601916	6019	16	SP-04	Ⅳ			Finally, you defeated the monster, but everything would soon be forgotten when you wake up, and Ann fell into an eternal sleep once again.	84600365	2020/10/1 5:02	ZZ00116BA	
602001	6020	1	Elegy Of Nightmare - 1				Information saved	84600202	2020/10/15 10:02	SJ00101BA	
602002	6020	2	Elegy Of Nightmare - 2				Information saved	84600202	2020/10/15 10:02	SJ00102BA	
602003	6020	3	Elegy Of Nightmare - 3				Information saved	84600202	2020/10/15 10:02	SJ00103BA	
602004	6020	4	Elegy Of Nightmare - 4				Information saved	84600202	2020/10/15 10:02	SJ00104BA	
602005	6020	5	Elegy Of Nightmare - 5				Information saved	84600202	2020/10/15 10:02	SJ00105BA	
602006	6020	6	Elegy Of Nightmare - 6				Information saved	84600202	2020/10/15 10:02	SJ00106BA	
602007	6020	7	Elegy Of Nightmare - 7				Information saved	84600202	2020/10/15 10:02	SJ00107BA	
602008	6020	8	Elegy Of Nightmare - 8				Information saved	84600202	2020/10/15 10:02	SJ00108BA	
602009	6020	9	Elegy Of Nightmare - 9				Information saved	84600202	2020/10/15 10:02	SJ00109BA	
602010	6020	10	Elegy Of Nightmare - 10				Information saved	84600202	2020/10/15 10:02	SJ00110BA	
602011	6020	11	Elegy Of Nightmare - 11				Information saved	84600202	2020/10/15 10:02	SJ00111BA	
602012	6020	12	Elegy Of Nightmare - 12				Information saved	84600202	2020/10/15 10:02	SJ00112BA	
602013	6020	13	Elegy Of Nightmare - 13				Information saved	84600202	2020/10/15 10:02	SJ00113BA	
602101	6021	1	Christmas Tree Dress-up Time				Information saved		2021/1/7 5:02	SD00201BA	
602102	6021	2	Star of Bethlehem Returns!				Information saved		2021/1/7 5:02	SD00202BA	
602103	6021	3	Special Comms				In that case, let's connect to the satellite with our portable device. Go wake Wanshi up, Kamui.	84600701	2021/1/7 5:02	SD00203BA	
602104	6021	4	Oasis Flower				The children tried to hide something behind them, but Watanabe easily noticed what they had in their hands.	84600702	2021/1/7 5:02	SD00204BA	
602105	6021	5	Best Partners				Can you help me, Karenina? Let's just have some fun.	84600703	2021/1/7 5:02	SD00205BA	
602106	6021	6	Kids Taking Over				If only Nanami were here. That would make four of us in the baby squad.	84600704	2021/1/7 5:02	SD00206BA	
602107	6021	7	Meeting Eden				She smiles at the camera before turning it toward the two of them.	84600705	2021/1/7 5:02	SD00207BA	
602108	6021	8	Whisper from the Stars				All their thoughts and wishes would be channeled through the satellites, crossing time and space, and we would meet here today.	84600706	2021/1/7 5:02	SD00208BA	
602201	6022	1	Fresh New Blessing				Best wishes to all the new things, and the year to come. Happy New Year.		2021/1/7 5:02	YR01701BA	
602202	6022	2	Day XX, A Reunion				The painful days might not be remembered, but the day of reunion would never be forgotten.	84600801	2021/1/7 5:02	YR01702BA	
602203	6022	3	Unknown Discovery				The more we search, the more unknown we will discover. This applies to both the world and to ourselves.	84600802	2021/1/7 5:02	YR01703BA	
602301	6023	1	Rhyming Couplets				Information saved	84601001	2021/2/25 5:02	HD00801BA	
602302	6023	2	Everlasting stars				Information saved	84601001	2021/2/25 5:02	HD00802BA	
602303	6023	3	Wish come true				Information saved	84601002	2021/2/25 5:02	HD00803BA	
602304	6023	4	Revolution				Information saved	84601003	2021/2/25 5:02	HD00804BA	
602305	6023	5	Unyielding will				Information saved	84601004	2021/2/25 5:02	HD00805BA	
602306	6023	6	Dream from afar				Information saved	84601005	2021/2/25 5:02	HD00806BA	
602401	6024	1	Mission Alone				...Hold on, are you saying that Commandant has to carry out this mission alone?	84601101	2021/2/25 5:02	HD00701BA	
602402	6024	2	A Special Day				Today is the most special day of the year, even to the Forsakens.	84601102	2021/2/25 5:02	HD00702BA	
602403	6024	3	The Forsaken and the Children				We are not the only ones that were forgotten... So were these children.	84601103	2021/2/25 5:02	HD00703BA	HD00703EA
602404	6024	4	Battle under Fireworks				Here's the mission. Destroy all the invading Corrupted... Let none survive!	84601104	2021/2/25 5:02	HD00704BA	HD00704EA
602405	6024	5	Another Journey				The brief two-person journey has ended, and you are back on your own on an accident-free trip, just like the way it started.	84601105	2021/2/25 5:02	HD00705BA	
602406	6024	6	Suspicious Marks				Suspicious marks were found in City 015. What could they be...?	84601106	2021/2/25 5:02	HD00706BA	
602407	6024	7	The Besieged Girl				Hang in there! We're coming right now!	84601107	2021/2/25 5:02	HD00707BA	HD00707EA
602408	6024	8	Forgotten Gift				Hey, kids, do you want to give our "supplier" your gift yourselves?	84601108	2021/2/25 5:02	HD00708BA	
602409	6024	9	Operation "Red Envelope"				Everybody get ready! Let's start collecting the baits!	84601109	2021/2/25 5:02	HD00709BA	HD00709EA
602410	6024	10	Gray Raven's "Rescue"				With Lee, you, and me here, we will never let accidents happen to Commandant.	84601110	2021/2/25 5:02	HD00710BA	
602411	6024	11	Battle for "Xi"				For our lovely Xi! Go, my brave bodyguards! Hurry!	84601111	2021/2/25 5:02	HD00711BA	
602412	6024	12	New Year for Everyone				Happy New Year. I wish we can celebrate every year like this.	84601112	2021/2/25 5:02	HD00712BA	
602501	6025	1	Day of Crisis				Brace yourselves, for today is perhaps the most disastrous day ever in Babylonia...	84601301	2021/4/8 5:02	RY00201BA	
602502	6025	2	Mysterious Guest				Maybe there's a mysterious world somewhere that nobody ever knows...	84601302	2021/4/8 5:02	RY00202BA	
602503	6025	3	Rabbit Running Late				I'm running late... The grand welcoming ceremony is about to begin!	84601303	2021/4/8 5:02	RY00203BA	RY00203EA
602504	6025	4	Colorful Wrap				Perhaps she just wants a dreamland like what she sees through the candy wrap.	84601304	2021/4/8 5:02	RY00204BA	
602505	6025	5	Lies and Friends				Words can hurt. Lies hurt particularly hard.	84601305	2021/4/8 5:02	RY00205BA	
602506	6025	6	Tea Party for the Mad				The tea party for the mad is about to begin! Come here for delicious tea, and sweet pancakes! Oh, and funny clowns, of course!	84601306	2021/4/8 5:02	RY00206BA	
602507	6025	7	Collapsed Tower				Maybe they know the weakness of humans better. They know how to destroy the tower.	84601307	2021/4/8 5:02	RY00207BA	
602508	6025	8	Wonderland				We're all your friends<//??SEE??>. Everything here exists for you<//#%?#%?>. This is the wonderland.	84601308	2021/4/8 5:02	RY00208BA	RY00208EA
602509	6025	9	The Fools' Future				A man who doesn't know his direction is a fool. A man who knows it but doesn't want to follow, is also a fool. But thanks to their foolishness, fools can still embrace their future.	84601309	2021/4/8 5:02	RY00209BA	
602601	6026	1	Endless Summer				Momentary Respite Amid the Bustle			H001001BA	
602602	6026	2	Moment of Softness				In this cold and silent night, you are the only light source.			H001002BA	
602603	6026	3	Past Shard				She places a sharp shortsword in Lucia's hand.			H001003BA	
602604	6026	4	Azure Bubbles				So... this is what trust really is.			H001004BA	H001004EA
602701	6027	4	Colorful Feelings				Commandant! Thank you for being here today and the days in the future!	1002015	2022/11/11 5:02	HD01101BA	
602801	6028	1	End-of-the-Year Invitation				Make sure you all come, Commandant. I still need to tell others!	84601901	2022/3/10 5:02	HD01201BA	
602802	6028	2	The Invention of Tiger				Now, allow me to introduce my greatest work. Ta-da! Behold, Tiger!	84601902	2022/3/10 5:02	HD01202BA	
602803	6028	3	Charm of the New World				I'm the artist... living... next door.	84601903	2022/3/10 5:02	HD01203BA	
602804	6028	4	Spring Cleaning					84601904	2022/3/10 5:02	HD01204BA	HD01204EA
602805	6028	5	Spring Festival Couplets				Here they are. I promise you'll love these couplets!	84601905	2022/3/10 5:02	HD01205BA	
602806	6028	6	Stove God Worshipping					84601906	2022/3/10 5:02	HD01206BA	HD01206EA
602807	6028	7	Couplets Decorating					84601907	2022/3/10 5:02	HD01207BA	HD01207EA
602808	6028	8	Staying Up					84601908	2022/3/10 5:02	HD01208BA	HD01208EA
602809	6028	9	Ringing Out the Old Year					84601909	2022/3/10 5:02	HD01209BA	HD01209EA
602810	6028	10	Ringing in the New Year					84601910	2022/3/10 5:02	HD01210BA	HD01210EA
602811	6028	11	Happy Spring Festival					84601911	2022/3/10 5:02	HD01211BA	
602901	6029	1	式典					84602001	2022/4/21 5:02	HD01301BA	
602902	6029	2	Star Ticket					84602002	2022/4/21 5:02	HD01302BA	
602903	6029	3	Treasure Hunter					84602003	2022/4/21 5:02	HD01303BA	HD01303EA
602904	6029	4	Sound of Flowers					84602004	2022/4/21 5:02	HD01304BA	
602905	6029	5	Parent-Child Game					84602005	2022/4/21 5:02	HD01305BA	
602906	6029	6	The Orphan					84602006	2022/4/21 5:02	HD01306BA	
602907	6029	7	Aroma of the Moment					84602007	2022/4/21 5:02	HD01307BA	
602908	6029	8	A Bite of Warmth					84602008	2022/4/21 5:02	HD01308BA	HD01308EA
603001	6030	1	Demon's Screenplay				The demon and the brave meet in the sea of flowers. Will the result of this battle put an end to her play...?	84602201	2022/7/8 5:02	HD01501BA	
603002	6030	2	World of the Brave				When the world restarts, the brave will descend from the sky.	84602202	2022/7/8 5:02	HD01502BA	
603004	6030	4	Sorcerer's Plan				Having collected raw materials way beyond what's needed, Gray Raven embarks on a journey back.	84602204	2022/7/8 5:02	HD01504BA	
603005	6030	5	Chaos of the Capital				This is an event able to affect the entire world at the very beginning.	84602205	2022/7/8 5:02	HD01505BA	
603006	6030	6	Plot Twist					84602206	2022/7/8 5:02		HD01506EA
603007	6030	7	Sage's Confession				He used to be a hero, then he took an arcane missile to the knee.	84602207	2022/7/8 5:02	HD01507BA	
603008	6030	8	Each Other's Trouble				After the meeting, problem ensues and the red storm of the northern desert is also approaching.	84602208	2022/7/8 5:02	HD01508BA	
603009	6030	9	Just Borrowing					84602209	2022/7/8 5:02	HD01509BA	
603010	6030	10	Overlord					84602210	2022/7/8 5:02	HD01510BA	HD01510EA
603011	6030	11	Unique Quarrel				When the two in a quarrel start to think from each other's perspective...	84602211	2022/7/8 5:02	HD01511BA	
603012	6030	12	Realm of Dragons				After overcoming a series of difficulties, Gray Raven arrives at the Realm of Dragons.	84602212	2022/7/8 5:02	HD01512BA	
603013	6030	13	The Last Relic					84602213	2022/7/8 5:02	HD01513BA	HD01513EA
603014	6030	14	Off the Stage				There is still sound lingering here after the adventure.	84602214	2022/7/8 5:02	HD01514BA	
603015	6030	15	In the Name of the Comrades				We are already holding one another's hands before we realize it.	84602215	2022/7/8 5:02	HD01515BA	
630101	6301	3	Aurora Sky				Information saved	84600501	2020/9/24 5:02	HD00201BB	
630102	6301	4	Bai Ze Chamber				Information saved	84600501	2022/5/9 7:01	HD00201BC	
650101	6501	1	Wendigo - 1				Information saved	84600130	2020/10/8 5:02	RG00401BA	
650102	6501	2	Wendigo - 2				Information saved	84600130	2020/10/8 5:02	RG00402BA	
650103	6501	3	Wendigo - 3				Information saved	84600131	2020/10/8 5:02	RG00403BA	
650104	6501	4	Wendigo - 4				Information saved	84600131	2020/10/8 5:02	RG00404BA	
650105	6501	5	Wendigo - 5				Information saved	84600132	2020/10/8 5:02	RG00405BA	
650106	6501	6	Wendigo - 6				Information saved	84600132	2020/10/8 5:02	RG00406BA	
650107	6501	7	Wendigo - 7				Information saved	84600133	2020/10/8 5:02	RG00407BA	
650108	6501	8	Wendigo - 8				Information saved	84600133	2020/10/8 5:02	RG00408BA	
650109	6501	9	Wendigo - 9				Information saved	84600134	2020/10/8 5:02	RG00409BA	
650110	6501	10	Wendigo - 10				Information saved	84600134	2020/10/8 5:02	RG00410BA	
650111	6501	11	Wendigo - 11				Information saved	84600135	2020/10/8 5:02	RG00411BA	
650112	6501	12	Wendigo - 12				Information saved	84600135	2020/10/8 5:02	RG00412BA	
650113	6501	13	Wendigo - 13				Information saved	84600136	2020/10/8 5:02	RG00413BA	
650114	6501	14	Wendigo - 14				Information saved	84600136	2020/10/8 5:02	RG00414BA	
650115	6501	15	Wendigo - 15				Information saved	84600137	2020/10/8 5:02	RG00415BA	
650116	6501	16	Wendigo - 16				Information saved	84600137	2020/10/8 5:02	RG00416BA	
650117	6501	17	Wendigo - 17				Information saved	84600138	2020/10/8 5:02	RG00417BA	
650118	6501	18	Wendigo - 18				Information saved	84600138	2020/10/8 5:02	RG00418BA	
650119	6501	19	Wendigo - 19				Information saved	84600139	2020/10/8 5:02	RG00419BA	
650120	6501	20	Wendigo - 20				Information saved	84600139	2020/10/8 5:02	RG00420BA	
650201	6502	1	Book of Toro - 1				Information saved	84600140	2020/11/12 5:02	RG00501BA	
650202	6502	2	Book of Toro - 2				Information saved	84600140	2020/11/12 5:02	RG00502BA	RG00502EA
650203	6502	3	Book of Toro - 3				Information saved	84600141	2020/11/12 5:02	RG00503BA	
650204	6502	4	Book of Toro - 4				Information saved	84600142	2020/11/12 5:02	RG00504BA	RG00504EA
650205	6502	5	Book of Toro - 5				Information saved	84600143	2020/11/12 5:02	RG00505BA	
650206	6502	6	Book of Toro - 6				Information saved	84600144	2020/11/12 5:02	RG00506BA	RG00506EA
650207	6502	7	Book of Toro - 7				Information saved	84600145	2020/11/12 5:02	RG00507BA	
650208	6502	8	Book of Toro - 8				Information saved	84600146	2020/11/12 5:02	RG00508BA	RG00508EA
650209	6502	9	Book of Toro - 9				Information saved	84600147	2020/11/12 5:02	RG00509BA	
660101	6601	1	Micawberism Cloisters				Information saved			KD00101BA	
670101	6701	1	Chestlefield				Information saved			KD00102BA	
680101	6801	1	SP-01				This is one of the few places in Babylonia where you may gaze up and observe the universe. It is not staring at the earth, but at what is beyond it.			ZZ00201BA	
680102	6801	2	SP-02				Hassen nods a little after a few seconds, maintaining his usual pose and gaze at the blue planet.			ZZ00201EA	
700101	7001	1	Port Hub				Information saved	8470100		BJ00101BA	BJ00101EA
