Id	BigIconPath	IconPath	LiHuiPath	ModelTransId[1]	ModelTransId[2]	ModelTransId[3]	ResonanceModelTransId1[1]	ResonanceModelTransId1[2]	ResonanceModelTransId1[3]	ResonanceModelTransId2[1]	ResonanceModelTransId2[2]	ResonanceModelTransId2[3]	ResonanceModelTransId3[1]	ResonanceModelTransId3[2]	ResonanceModelTransId3[3]	PainterName
3055051	Assets/Product/Texture/Image/IconTools/EXinniankalieI02001.png	Assets/Product/Texture/Image/IconToolsSp/EXinniankalieI02001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/EXinniankalieD02001.png													Shuai Jiao De Gen Tou
3065051	Assets/Product/Texture/Image/IconTools/EXinniankalieI03001.png	Assets/Product/Texture/Image/IconToolsSp/EXinniankalieI03001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/EXinniankalieD03001.png													Shuai Jiao De Gen Tou
3015052	Assets/Product/Texture/Image/IconTools/EYuanxiaoluxiyaI01001.png	Assets/Product/Texture/Image/IconToolsSp/EYuanxiaoluxiyaI01001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/EYuanxiaoluxiyaD01001.png													Liang Jushuang
3025052	Assets/Product/Texture/Image/IconTools/EYuanxiaoluxiyaI01001.png	Assets/Product/Texture/Image/IconToolsSp/EYuanxiaoluxiyaI01001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/EYuanxiaoluxiyaD01001.png													Liang Jushuang
3035052	Assets/Product/Texture/Image/IconTools/EYuanxiaoluxiyaI01001.png	Assets/Product/Texture/Image/IconToolsSp/EYuanxiaoluxiyaI01001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/EYuanxiaoluxiyaD01001.png													Liang Jushuang
3045052	Assets/Product/Texture/Image/IconTools/EYuanxiaoluxiyaI01001.png	Assets/Product/Texture/Image/IconToolsSp/EYuanxiaoluxiyaI01001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/EYuanxiaoluxiyaD01001.png													Liang Jushuang
3055052	Assets/Product/Texture/Image/IconTools/EYuanxiaoluxiyaI01001.png	Assets/Product/Texture/Image/IconToolsSp/EYuanxiaoluxiyaI01001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/EYuanxiaoluxiyaD01001.png													Liang Jushuang
3065052	Assets/Product/Texture/Image/IconTools/EYuanxiaoluxiyaI01001.png	Assets/Product/Texture/Image/IconToolsSp/EYuanxiaoluxiyaI01001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/EYuanxiaoluxiyaD01001.png													Liang Jushuang
3015053	Assets/Product/Texture/Image/IconTools/ELizhounianI01001.png	Assets/Product/Texture/Image/IconToolsSp/ELizhounianI01001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/ELizhounianD01001.png													Shuai Jiao De Gen Tou
3025053	Assets/Product/Texture/Image/IconTools/ELizhounianI02001.png	Assets/Product/Texture/Image/IconToolsSp/ELizhounianI02001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/ELizhounianD01002.png													Shuai Jiao De Gen Tou
3035053	Assets/Product/Texture/Image/IconTools/ELizhounianI03001.png	Assets/Product/Texture/Image/IconToolsSp/ELizhounianI03001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/ELizhounianD01003.png													Shuai Jiao De Gen Tou
3045053	Assets/Product/Texture/Image/IconTools/ELizhounianI01001.png	Assets/Product/Texture/Image/IconToolsSp/ELizhounianI01001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/ELizhounianD01001.png													Shuai Jiao De Gen Tou
3055053	Assets/Product/Texture/Image/IconTools/ELizhounianI02001.png	Assets/Product/Texture/Image/IconToolsSp/ELizhounianI02001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/ELizhounianD01002.png													Shuai Jiao De Gen Tou
3065053	Assets/Product/Texture/Image/IconTools/ELizhounianI03001.png	Assets/Product/Texture/Image/IconToolsSp/ELizhounianI03001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/ELizhounianD01003.png													Shuai Jiao De Gen Tou
3016016	Assets/Product/Texture/Image/IconTools/EKeyaI01001.png	Assets/Product/Texture/Image/IconToolsSp/EKeyaI01001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/EKeyaD01001.png													Shuai Jiao De Gen Tou
3026016	Assets/Product/Texture/Image/IconTools/EKeyaI02001.png	Assets/Product/Texture/Image/IconToolsSp/EKeyaI02001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/EKeyaD01002.png													Shuai Jiao De Gen Tou
3036016	Assets/Product/Texture/Image/IconTools/EKeyaI03001.png	Assets/Product/Texture/Image/IconToolsSp/EKeyaI03001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/EKeyaD01003.png													Shuai Jiao De Gen Tou
3046016	Assets/Product/Texture/Image/IconTools/EKeyaI01001.png	Assets/Product/Texture/Image/IconToolsSp/EKeyaI01001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/EKeyaD01001.png													Shuai Jiao De Gen Tou
3056016	Assets/Product/Texture/Image/IconTools/EKeyaI02001.png	Assets/Product/Texture/Image/IconToolsSp/EKeyaI02001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/EKeyaD01002.png													Shuai Jiao De Gen Tou
3066016	Assets/Product/Texture/Image/IconTools/EKeyaI03001.png	Assets/Product/Texture/Image/IconToolsSp/EKeyaI03001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/EKeyaD01003.png													Shuai Jiao De Gen Tou
3014006	Assets/Product/Texture/Image/IconTools/ENimiziI01001.png	Assets/Product/Texture/Image/IconToolsSp/ENimiziI01001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/ENimiziD01001.png													Chun Ri
3024006	Assets/Product/Texture/Image/IconTools/ENimiziI01001.png	Assets/Product/Texture/Image/IconToolsSp/ENimiziI01001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/ENimiziD01001.png													Chun Ri
3034006	Assets/Product/Texture/Image/IconTools/ENimiziI01001.png	Assets/Product/Texture/Image/IconToolsSp/ENimiziI01001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/ENimiziD01001.png													Chun Ri
3044006	Assets/Product/Texture/Image/IconTools/ENimiziI01001.png	Assets/Product/Texture/Image/IconToolsSp/ENimiziI01001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/ENimiziD01001.png													Chun Ri
3054006	Assets/Product/Texture/Image/IconTools/ENimiziI01001.png	Assets/Product/Texture/Image/IconToolsSp/ENimiziI01001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/ENimiziD01001.png													Chun Ri
3064006	Assets/Product/Texture/Image/IconTools/ENimiziI01001.png	Assets/Product/Texture/Image/IconToolsSp/ENimiziI01001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/ENimiziD01001.png													Chun Ri
3015009	Assets/Product/Texture/Image/IconTools/EBudikaI01001.png	Assets/Product/Texture/Image/IconToolsSp/EBudikaI01001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/EBudikaD01001.png													Zhi Bu Ji
3025009	Assets/Product/Texture/Image/IconTools/EBudikaI02001.png	Assets/Product/Texture/Image/IconToolsSp/EBudikaI02001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/EBudikaD01002.png													Zhi Bu Ji
3035009	Assets/Product/Texture/Image/IconTools/EBudikaI03001.png	Assets/Product/Texture/Image/IconToolsSp/EBudikaI03001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/EBudikaD01003.png													Zhi Bu Ji
3045009	Assets/Product/Texture/Image/IconTools/EBudikaI01001.png	Assets/Product/Texture/Image/IconToolsSp/EBudikaI01001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/EBudikaD01001.png													Zhi Bu Ji
3055009	Assets/Product/Texture/Image/IconTools/EBudikaI02001.png	Assets/Product/Texture/Image/IconToolsSp/EBudikaI02001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/EBudikaD01002.png													Zhi Bu Ji
3065009	Assets/Product/Texture/Image/IconTools/EBudikaI03001.png	Assets/Product/Texture/Image/IconToolsSp/EBudikaI03001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/EBudikaD01003.png													Zhi Bu Ji
3015055	Assets/Product/Texture/Image/IconTools/EKFC02.png	Assets/Product/Texture/Image/IconToolsSp/EKFC02Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/EKFC02001.png													Huang Jing TS
3025055	Assets/Product/Texture/Image/IconTools/EKFC02.png	Assets/Product/Texture/Image/IconToolsSp/EKFC02Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/EKFC02001.png													Huang Jing TS
3035055	Assets/Product/Texture/Image/IconTools/EKFC02.png	Assets/Product/Texture/Image/IconToolsSp/EKFC02Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/EKFC02001.png													Huang Jing TS
3045055	Assets/Product/Texture/Image/IconTools/EKFC02.png	Assets/Product/Texture/Image/IconToolsSp/EKFC02Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/EKFC02001.png													Huang Jing TS
3055055	Assets/Product/Texture/Image/IconTools/EKFC02.png	Assets/Product/Texture/Image/IconToolsSp/EKFC02Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/EKFC02001.png													Huang Jing TS
3065055	Assets/Product/Texture/Image/IconTools/EKFC02.png	Assets/Product/Texture/Image/IconToolsSp/EKFC02Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/EKFC02001.png													Huang Jing TS
3015056	Assets/Product/Texture/Image/IconTools/EKFC01.png	Assets/Product/Texture/Image/IconToolsSp/EKFC01Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/EKFC01001.png													Huang Jing TS
3025056	Assets/Product/Texture/Image/IconTools/EKFC01.png	Assets/Product/Texture/Image/IconToolsSp/EKFC01Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/EKFC01001.png													Huang Jing TS
3035056	Assets/Product/Texture/Image/IconTools/EKFC01.png	Assets/Product/Texture/Image/IconToolsSp/EKFC01Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/EKFC01001.png													Huang Jing TS
3045056	Assets/Product/Texture/Image/IconTools/EKFC01.png	Assets/Product/Texture/Image/IconToolsSp/EKFC01Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/EKFC01001.png													Huang Jing TS
3055056	Assets/Product/Texture/Image/IconTools/EKFC01.png	Assets/Product/Texture/Image/IconToolsSp/EKFC01Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/EKFC01001.png													Huang Jing TS
3065056	Assets/Product/Texture/Image/IconTools/EKFC01.png	Assets/Product/Texture/Image/IconToolsSp/EKFC01Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/EKFC01001.png													Huang Jing TS
3016017	Assets/Product/Texture/Image/IconTools/ELiewenhukeI01001.png	Assets/Product/Texture/Image/IconToolsSp/ELiewenhukeI01001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/ELiewenhukeD01001.png													Adling
3026017	Assets/Product/Texture/Image/IconTools/ELiewenhukeI02001.png	Assets/Product/Texture/Image/IconToolsSp/ELiewenhukeI02001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/ELiewenhukeD02001.png													Adling
3036017	Assets/Product/Texture/Image/IconTools/ELiewenhukeI03001.png	Assets/Product/Texture/Image/IconToolsSp/ELiewenhukeI03001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/ELiewenhukeD03001.png													Adling
3046017	Assets/Product/Texture/Image/IconTools/ELiewenhukeI01001.png	Assets/Product/Texture/Image/IconToolsSp/ELiewenhukeI01001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/ELiewenhukeD01001.png													Adling
3056017	Assets/Product/Texture/Image/IconTools/ELiewenhukeI02001.png	Assets/Product/Texture/Image/IconToolsSp/ELiewenhukeI02001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/ELiewenhukeD02001.png													Adling
3066017	Assets/Product/Texture/Image/IconTools/ELiewenhukeI03001.png	Assets/Product/Texture/Image/IconToolsSp/ELiewenhukeI03001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/ELiewenhukeD03001.png													Adling
3016018	Assets/Product/Texture/Image/IconTools/EWuanjunI01001.png	Assets/Product/Texture/Image/IconToolsSp/EWuanjunI01001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/EWuanjunD01001.png													Huang Jing TS
3026018	Assets/Product/Texture/Image/IconTools/EWuanjunI02001.png	Assets/Product/Texture/Image/IconToolsSp/EWuanjunI02001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/EWuanjunD01002.png													Huang Jing TS
3036018	Assets/Product/Texture/Image/IconTools/EWuanjunI03001.png	Assets/Product/Texture/Image/IconToolsSp/EWuanjunI03001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/EWuanjunD01003.png													Huang Jing TS
3046018	Assets/Product/Texture/Image/IconTools/EWuanjunI01001.png	Assets/Product/Texture/Image/IconToolsSp/EWuanjunI01001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/EWuanjunD01001.png													Huang Jing TS
3056018	Assets/Product/Texture/Image/IconTools/EWuanjunI02001.png	Assets/Product/Texture/Image/IconToolsSp/EWuanjunI02001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/EWuanjunD01002.png													Huang Jing TS
3066018	Assets/Product/Texture/Image/IconTools/EWuanjunI03001.png	Assets/Product/Texture/Image/IconToolsSp/EWuanjunI03001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/EWuanjunD01003.png													Huang Jing TS
3016019	Assets/Product/Texture/Image/IconTools/ELemeiI01001.png	Assets/Product/Texture/Image/IconToolsSp/ELemeiI01001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/ELemeiD01001.png													Jiji-Sama
3026019	Assets/Product/Texture/Image/IconTools/ELemeiI02001.png	Assets/Product/Texture/Image/IconToolsSp/ELemeiI02001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/ELemeiD01002.png													Jiji-Sama
3036019	Assets/Product/Texture/Image/IconTools/ELemeiI03001.png	Assets/Product/Texture/Image/IconToolsSp/ELemeiI03001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/ELemeiD01003.png													Jiji-Sama
3046019	Assets/Product/Texture/Image/IconTools/ELemeiI01001.png	Assets/Product/Texture/Image/IconToolsSp/ELemeiI01001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/ELemeiD01001.png													Jiji-Sama
3056019	Assets/Product/Texture/Image/IconTools/ELemeiI02001.png	Assets/Product/Texture/Image/IconToolsSp/ELemeiI02001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/ELemeiD01002.png													Jiji-Sama
3066019	Assets/Product/Texture/Image/IconTools/ELemeiI03001.png	Assets/Product/Texture/Image/IconToolsSp/ELemeiI03001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/ELemeiD01003.png													Jiji-Sama
3016020	Assets/Product/Texture/Image/IconTools/ELukeleiqiyaI01001.png	Assets/Product/Texture/Image/IconToolsSp/ELukeleiqiyaI01001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/ELukeleiqiyaD01001.png													Kadori Qiankou
3026020	Assets/Product/Texture/Image/IconTools/ELukeleiqiyaI02001.png	Assets/Product/Texture/Image/IconToolsSp/ELukeleiqiyaI02001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/ELukeleiqiyaD01002.png													Kadori Qiankou
3036020	Assets/Product/Texture/Image/IconTools/ELukeleiqiyaI03001.png	Assets/Product/Texture/Image/IconToolsSp/ELukeleiqiyaI03001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/ELukeleiqiyaD01003.png													Kadori Qiankou
3046020	Assets/Product/Texture/Image/IconTools/ELukeleiqiyaI01001.png	Assets/Product/Texture/Image/IconToolsSp/ELukeleiqiyaI01001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/ELukeleiqiyaD01001.png													Kadori Qiankou
3056020	Assets/Product/Texture/Image/IconTools/ELukeleiqiyaI02001.png	Assets/Product/Texture/Image/IconToolsSp/ELukeleiqiyaI02001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/ELukeleiqiyaD01002.png													Kadori Qiankou
3066020	Assets/Product/Texture/Image/IconTools/ELukeleiqiyaI03001.png	Assets/Product/Texture/Image/IconToolsSp/ELukeleiqiyaI03001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/ELukeleiqiyaD01003.png													Kadori Qiankou
3016021	Assets/Product/Texture/Image/IconTools/EAikesupeiliI01001.png	Assets/Product/Texture/Image/IconToolsSp/EAikesupeiliI01001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/EAikesupeiliD01001.png													Shuai Jiao De Gen Tou
3026021	Assets/Product/Texture/Image/IconTools/EAikesupeiliI02001.png	Assets/Product/Texture/Image/IconToolsSp/EAikesupeiliI02001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/EAikesupeiliD01002.png													Shuai Jiao De Gen Tou
3036021	Assets/Product/Texture/Image/IconTools/EAikesupeiliI03001.png	Assets/Product/Texture/Image/IconToolsSp/EAikesupeiliI03001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/EAikesupeiliD01003.png													Shuai Jiao De Gen Tou
3046021	Assets/Product/Texture/Image/IconTools/EAikesupeiliI01001.png	Assets/Product/Texture/Image/IconToolsSp/EAikesupeiliI01001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/EAikesupeiliD01001.png													Shuai Jiao De Gen Tou
3056021	Assets/Product/Texture/Image/IconTools/EAikesupeiliI02001.png	Assets/Product/Texture/Image/IconToolsSp/EAikesupeiliI02001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/EAikesupeiliD01002.png													Shuai Jiao De Gen Tou
3066021	Assets/Product/Texture/Image/IconTools/EAikesupeiliI03001.png	Assets/Product/Texture/Image/IconToolsSp/EAikesupeiliI03001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/EAikesupeiliD01003.png													Shuai Jiao De Gen Tou
3016022	Assets/Product/Texture/Image/IconTools/ETifaI01001.png	Assets/Product/Texture/Image/IconToolsSp/ETifaI01001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/ETifaD01001.png													ebkim00
3026022	Assets/Product/Texture/Image/IconTools/ETifaI02001.png	Assets/Product/Texture/Image/IconToolsSp/ETifaI02001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/ETifaD01002.png													ebkim00
3036022	Assets/Product/Texture/Image/IconTools/ETifaI03001.png	Assets/Product/Texture/Image/IconToolsSp/ETifaI03001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/ETifaD01003.png													ebkim00
3046022	Assets/Product/Texture/Image/IconTools/ETifaI01001.png	Assets/Product/Texture/Image/IconToolsSp/ETifaI01001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/ETifaD01001.png													ebkim00
3056022	Assets/Product/Texture/Image/IconTools/ETifaI02001.png	Assets/Product/Texture/Image/IconToolsSp/ETifaI02001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/ETifaD01002.png													ebkim00
3066022	Assets/Product/Texture/Image/IconTools/ETifaI03001.png	Assets/Product/Texture/Image/IconToolsSp/ETifaI03001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/ETifaD01003.png													ebkim00
3016023	Assets/Product/Texture/Image/IconTools/ENikeersenI01001.png	Assets/Product/Texture/Image/IconToolsSp/ENikeersenI01001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/ENikeersenD01001.png													Wasteland TS
3026023	Assets/Product/Texture/Image/IconTools/ENikeersenI02001.png	Assets/Product/Texture/Image/IconToolsSp/ENikeersenI02001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/ENikeersenD01002.png													Wasteland TS
3036023	Assets/Product/Texture/Image/IconTools/ENikeersenI03001.png	Assets/Product/Texture/Image/IconToolsSp/ENikeersenI03001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/ENikeersenD01003.png													Wasteland TS
3046023	Assets/Product/Texture/Image/IconTools/ENikeersenI01001.png	Assets/Product/Texture/Image/IconToolsSp/ENikeersenI01001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/ENikeersenD01001.png													Wasteland TS
3056023	Assets/Product/Texture/Image/IconTools/ENikeersenI02001.png	Assets/Product/Texture/Image/IconToolsSp/ENikeersenI02001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/ENikeersenD01002.png													Wasteland TS
3066023	Assets/Product/Texture/Image/IconTools/ENikeersenI03001.png	Assets/Product/Texture/Image/IconToolsSp/ENikeersenI03001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/ENikeersenD01003.png													Wasteland TS
3015057	Assets/Product/Texture/Image/IconTools/ELifuZhongqiuI01001.png	Assets/Product/Texture/Image/IconToolsSp/ELifuZhongqiuI01001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/ELifuZhongqiuD01001.png													You Ku Li
3025057	Assets/Product/Texture/Image/IconTools/ELifuZhongqiuI02001.png	Assets/Product/Texture/Image/IconToolsSp/ELifuZhongqiuI02001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/ELifuZhongqiuD01002.png													You Ku Li
3035057	Assets/Product/Texture/Image/IconTools/ELifuZhongqiuI03001.png	Assets/Product/Texture/Image/IconToolsSp/ELifuZhongqiuI03001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/ELifuZhongqiuD01003.png													You Ku Li
3045057	Assets/Product/Texture/Image/IconTools/ELifuZhongqiuI01001.png	Assets/Product/Texture/Image/IconToolsSp/ELifuZhongqiuI01001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/ELifuZhongqiuD01001.png													You Ku Li
3055057	Assets/Product/Texture/Image/IconTools/ELifuZhongqiuI02001.png	Assets/Product/Texture/Image/IconToolsSp/ELifuZhongqiuI02001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/ELifuZhongqiuD01002.png													You Ku Li
3065057	Assets/Product/Texture/Image/IconTools/ELifuZhongqiuI03001.png	Assets/Product/Texture/Image/IconToolsSp/ELifuZhongqiuI03001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/ELifuZhongqiuD01003.png													You Ku Li
3016024	Assets/Product/Texture/Image/IconTools/EYilishabaiI01001.png	Assets/Product/Texture/Image/IconToolsSp/EYilishabaiI01001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/EYilishabaiD01001.png													Gou Gou
3026024	Assets/Product/Texture/Image/IconTools/EYilishabaiI02001.png	Assets/Product/Texture/Image/IconToolsSp/EYilishabaiI02001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/EYilishabaiD01002.png													Gou Gou
3036024	Assets/Product/Texture/Image/IconTools/EYilishabaiI03001.png	Assets/Product/Texture/Image/IconToolsSp/EYilishabaiI03001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/EYilishabaiD01003.png													Gou Gou
3046024	Assets/Product/Texture/Image/IconTools/EYilishabaiI01001.png	Assets/Product/Texture/Image/IconToolsSp/EYilishabaiI01001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/EYilishabaiD01001.png													Gou Gou
3056024	Assets/Product/Texture/Image/IconTools/EYilishabaiI02001.png	Assets/Product/Texture/Image/IconToolsSp/EYilishabaiI02001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/EYilishabaiD01002.png													Gou Gou
3066024	Assets/Product/Texture/Image/IconTools/EYilishabaiI03001.png	Assets/Product/Texture/Image/IconToolsSp/EYilishabaiI03001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/EYilishabaiD01003.png													Gou Gou
3016025	Assets/Product/Texture/Image/IconTools/EFanniI01001.png	Assets/Product/Texture/Image/IconToolsSp/EFanniI01001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/EFanniD01001.png													Wasteland TS
3026025	Assets/Product/Texture/Image/IconTools/EFanniI02001.png	Assets/Product/Texture/Image/IconToolsSp/EFanniI02001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/EFanniD01002.png													Wasteland TS
3036025	Assets/Product/Texture/Image/IconTools/EFanniI03001.png	Assets/Product/Texture/Image/IconToolsSp/EFanniI03001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/EFanniD01003.png													Wasteland TS
3046025	Assets/Product/Texture/Image/IconTools/EFanniI01001.png	Assets/Product/Texture/Image/IconToolsSp/EFanniI01001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/EFanniD01001.png													Wasteland TS
3056025	Assets/Product/Texture/Image/IconTools/EFanniI02001.png	Assets/Product/Texture/Image/IconToolsSp/EFanniI02001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/EFanniD01002.png													Wasteland TS
3066025	Assets/Product/Texture/Image/IconTools/EFanniI03001.png	Assets/Product/Texture/Image/IconToolsSp/EFanniI03001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/EFanniD01003.png													Wasteland TS
2980201	Assets/Product/Texture/Image/IconTools/E3SwordMd130111P01.png	Assets/Product/Texture/Image/IconToolsSp/E3SwordMd130111P01Sp.png		10270641												Artist
2980202	Assets/Product/Texture/Image/IconTools/ELemeiI01001.png	Assets/Product/Texture/Image/IconToolsSp/ELemeiI01001Sp.png		20270211												Artist
2981101	Assets/Product/Texture/Image/IconTools/E3SpearMd010011P01.png	Assets/Product/Texture/Image/IconToolsSp/E3SpearMd010011P01sp.png		11160141	11160142											Artist
2981102	Assets/Product/Texture/Image/IconTools/E3SpearMd010011P01.png	Assets/Product/Texture/Image/IconToolsSp/E3SpearMd010011P01sp.png		21170211	21170212											Artist
2982001	Assets/Product/Texture/Image/IconTools/E3SwordMd130111P01.png	Assets/Product/Texture/Image/IconToolsSp/E3SwordMd130111P01Sp.png		10270541												Artist
2981301	Assets/Product/Texture/Image/IconTools/ELemeiI01001.png	Assets/Product/Texture/Image/IconToolsSp/ELemeiI01001Sp.png		21370111												Artist
2981401	Assets/Product/Texture/Image/IconTools/E2SpearMd020011.png	Assets/Product/Texture/Image/IconToolsSp/E2SpearMd020011sp.png		11460141	11460142											Artist
2980301	Assets/Product/Texture/Image/IconTools/E1FloatMd030011.png	Assets/Product/Texture/Image/IconToolsSp/E1FloatMd030011Sp.png		20370111	20370112											Artist
2980401	Assets/Product/Texture/Image/IconTools/E1BowMd030011.png	Assets/Product/Texture/Image/IconToolsSp/E1BowMd030011Sp.png		20470211												Artist
2981701	Assets/Product/Texture/Image/IconTools/E3SawMd070011.png	Assets/Product/Texture/Image/IconToolsSp/E3SawMd070011Sp.png		21770111												Artist
3015058	Assets/Product/Texture/Image/IconTools/EKuluomuI01001.png	Assets/Product/Texture/Image/IconToolsSp/EKuluomuI01001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/EKuluomuD01001.png													Wasteland TS
3025058	Assets/Product/Texture/Image/IconTools/EKuluomuI02001.png	Assets/Product/Texture/Image/IconToolsSp/EKuluomuI02001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/EKuluomuD01002.png													Wasteland TS
3035058	Assets/Product/Texture/Image/IconTools/EKuluomuI03001.png	Assets/Product/Texture/Image/IconToolsSp/EKuluomuI03001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/EKuluomuD01003.png													Wasteland TS
3045058	Assets/Product/Texture/Image/IconTools/EKuluomuI01001.png	Assets/Product/Texture/Image/IconToolsSp/EKuluomuI01001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/EKuluomuD01001.png													Wasteland TS
3055058	Assets/Product/Texture/Image/IconTools/EKuluomuI02001.png	Assets/Product/Texture/Image/IconToolsSp/EKuluomuI02001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/EKuluomuD01002.png													Wasteland TS
