Id	ModelName[1]	ResonanceEffectPath[1]	ResonanceEffectShowDelay[1]	AnimController[1]	UiAnimStateName[1]	UiAnimCueId[1]	UiAnimDelay[1]	UiAutoRotateDelay[1]	ModelName[2]	ResonanceEffectPath[2]	ResonanceEffectShowDelay[2]	AnimController[2]	UiAnimStateName[2]	UiAnimCueId[2]	UiAnimDelay[2]	UiAutoRotateDelay[2]	ModelName[3]	ResonanceEffectPath[3]	ResonanceEffectShowDelay[3]	AnimController[3]	UiAnimStateName[3]	UiAnimCueId[3]	UiAnimDelay[3]	UiAutoRotateDelay[3]
13160142	Assets/Product/Role/WeaponPrefab/E3BangbinataMd010011P04.prefab			Assets/Product/Role/WeaponAnimation/Bangbinata/E3BangbinataMd010011P04/Uistand/Uistand1.controller		2419			Assets/Product/Role/WeaponPrefab/E3BangbinataMd010011P04.prefab			Assets/Product/Role/WeaponAnimation/Bangbinata/BangbinataMdCommon/Fight/Fight.controller					Assets/Product/Role/WeaponPrefab/E3BangbinataMd010011P04.prefab			Assets/Product/Role/WeaponAnimation/Bangbinata/E3BangbinataMd010011P04/Uistand/Uistand.controller	Changestart04	2419	300	
13240111	Assets/Product/Role/WeaponPrefab/E2SuperliboxMd010011.prefab								Assets/Product/Role/WeaponPrefab/E2SuperliboxMd010011.prefab								Assets/Product/Role/WeaponPrefab/E2SuperliMd010011.prefab							
13240112	Assets/Product/Role/WeaponPrefab/E2SuperligunMd010011.prefab								Assets/Product/Role/WeaponPrefab/E2SuperligunMd010011.prefab								Assets/Product/Role/WeaponPrefab/E2SuperliMd010011.prefab							
13240113	Assets/Product/Role/WeaponPrefab/E1CommonEmptyMd010011.prefab								Assets/Product/Role/WeaponPrefab/E2SuperlirifleMd010011.prefab			Assets/Product/Role/WeaponAnimation/Superli/SuperlirifleCommon/Fight/Fight.controller					Assets/Product/Role/WeaponPrefab/E1CommonEmptyMd010011.prefab							
13250111	Assets/Product/Role/WeaponPrefab/E2SuperliboxMd020011.prefab								Assets/Product/Role/WeaponPrefab/E2SuperliboxMd020011.prefab								Assets/Product/Role/WeaponPrefab/E2SuperliMd020011.prefab							
13250112	Assets/Product/Role/WeaponPrefab/E2SuperligunMd020011.prefab								Assets/Product/Role/WeaponPrefab/E2SuperligunMd020011.prefab								Assets/Product/Role/WeaponPrefab/E2SuperliMd020011.prefab							
13250113	Assets/Product/Role/WeaponPrefab/E1CommonEmptyMd010011.prefab								Assets/Product/Role/WeaponPrefab/E2SuperlirifleMd020011.prefab			Assets/Product/Role/WeaponAnimation/Superli/SuperlirifleCommon/Fight/Fight.controller					Assets/Product/Role/WeaponPrefab/E1CommonEmptyMd010011.prefab							
13260111	Assets/Product/Role/WeaponPrefab/E3SuperliMd010011P01.prefab			Assets/Product/Role/WeaponAnimation/Superli/E3SuperliMd010011P01/Uistand/Uistand.controller	Changestart01	2420	300		Assets/Product/Role/WeaponPrefab/E3SuperliboxMd010011P01.prefab								Assets/Product/Role/WeaponPrefab/E3SuperliMd010011P01.prefab			Assets/Product/Role/WeaponAnimation/Superli/E3SuperliMd010011P01/Uistand/Uistand.controller	Changestart01	2420	300	
13260112	Assets/Product/Role/WeaponPrefab/E1CommonEmptyMd010011.prefab								Assets/Product/Role/WeaponPrefab/E3SuperligunMd010011P01.prefab								Assets/Product/Role/WeaponPrefab/E3SuperliMd010011P01.prefab			Assets/Product/Role/WeaponAnimation/Superli/E3SuperliMd010011P01/Uistand/Uistand.controller	Changestart01		300	
13260113	Assets/Product/Role/WeaponPrefab/E1CommonEmptyMd010011.prefab								Assets/Product/Role/WeaponPrefab/E3SuperlirifleMd010011.prefab			Assets/Product/Role/WeaponAnimation/Superli/SuperlirifleCommon/Fight/Fight.controller					Assets/Product/Role/WeaponPrefab/E1CommonEmptyMd010011.prefab							
13260121	Assets/Product/Role/WeaponPrefab/E3SuperliMd010011P02.prefab			Assets/Product/Role/WeaponAnimation/Superli/E3SuperliMd010011P02/Uistand/Uistand.controller	Changestart02	2421	300		Assets/Product/Role/WeaponPrefab/E3SuperliboxMd010011P02.prefab								Assets/Product/Role/WeaponPrefab/E3SuperliMd010011P02.prefab			Assets/Product/Role/WeaponAnimation/Superli/E3SuperliMd010011P02/Uistand/Uistand.controller	Changestart02	2421	300	
13260122	Assets/Product/Role/WeaponPrefab/E1CommonEmptyMd010011.prefab								Assets/Product/Role/WeaponPrefab/E3SuperligunMd010011P02.prefab								Assets/Product/Role/WeaponPrefab/E3SuperliMd010011P02.prefab			Assets/Product/Role/WeaponAnimation/Superli/E3SuperliMd010011P02/Uistand/Uistand.controller	Changestart02		300	
13260123	Assets/Product/Role/WeaponPrefab/E1CommonEmptyMd010011.prefab								Assets/Product/Role/WeaponPrefab/E3SuperlirifleMd010011.prefab			Assets/Product/Role/WeaponAnimation/Superli/SuperlirifleCommon/Fight/Fight.controller					Assets/Product/Role/WeaponPrefab/E1CommonEmptyMd010011.prefab							
13260131	Assets/Product/Role/WeaponPrefab/E3SuperliMd010011P03.prefab			Assets/Product/Role/WeaponAnimation/Superli/E3SuperliMd010011P03/Uistand/Uistand.controller	Changestart03	2422	300		Assets/Product/Role/WeaponPrefab/E3SuperliboxMd010011P03.prefab								Assets/Product/Role/WeaponPrefab/E3SuperliMd010011P03.prefab			Assets/Product/Role/WeaponAnimation/Superli/E3SuperliMd010011P03/Uistand/Uistand.controller	Changestart03	2422	300	
13260132	Assets/Product/Role/WeaponPrefab/E1CommonEmptyMd010011.prefab								Assets/Product/Role/WeaponPrefab/E3SuperligunMd010011P03.prefab								Assets/Product/Role/WeaponPrefab/E3SuperliMd010011P03.prefab			Assets/Product/Role/WeaponAnimation/Superli/E3SuperliMd010011P03/Uistand/Uistand.controller	Changestart03		300	
13260133	Assets/Product/Role/WeaponPrefab/E1CommonEmptyMd010011.prefab								Assets/Product/Role/WeaponPrefab/E3SuperlirifleMd010011.prefab			Assets/Product/Role/WeaponAnimation/Superli/SuperlirifleCommon/Fight/Fight.controller					Assets/Product/Role/WeaponPrefab/E1CommonEmptyMd010011.prefab							
13260141	Assets/Product/Role/WeaponPrefab/E3SuperliMd010011P04.prefab			Assets/Product/Role/WeaponAnimation/Superli/E3SuperliMd010011P04/Uistand/Uistand.controller	Changestart04	2423	300		Assets/Product/Role/WeaponPrefab/E3SuperliboxMd010011P04.prefab								Assets/Product/Role/WeaponPrefab/E3SuperliMd010011P04.prefab			Assets/Product/Role/WeaponAnimation/Superli/E3SuperliMd010011P04/Uistand/Uistand.controller	Changestart04	2423	300	
13260142	Assets/Product/Role/WeaponPrefab/E1CommonEmptyMd010011.prefab								Assets/Product/Role/WeaponPrefab/E3SuperligunMd010011P04.prefab								Assets/Product/Role/WeaponPrefab/E3SuperliMd010011P04.prefab			Assets/Product/Role/WeaponAnimation/Superli/E3SuperliMd010011P04/Uistand/Uistand.controller	Changestart04		300	
13260143	Assets/Product/Role/WeaponPrefab/E1CommonEmptyMd010011.prefab								Assets/Product/Role/WeaponPrefab/E3SuperlirifleMd010011.prefab			Assets/Product/Role/WeaponAnimation/Superli/SuperlirifleCommon/Fight/Fight.controller					Assets/Product/Role/WeaponPrefab/E1CommonEmptyMd010011.prefab							
23270111	Assets/Product/Role/WeaponPrefab/E3SuperliMd030011.prefab								Assets/Product/Role/WeaponPrefab/E3SuperliboxMd030011.prefab								Assets/Product/Role/WeaponPrefab/E3SuperliMd030011.prefab							
23270112	Assets/Product/Role/WeaponPrefab/E1CommonEmptyMd010011.prefab								Assets/Product/Role/WeaponPrefab/E3SuperligunMd030011.prefab								Assets/Product/Role/WeaponPrefab/E3SuperliMd030011.prefab							
23270113	Assets/Product/Role/WeaponPrefab/E1CommonEmptyMd010011.prefab								Assets/Product/Role/WeaponPrefab/E3SuperlirifleMd030011.prefab			Assets/Product/Role/WeaponAnimation/Superli/SuperlirifleCommon/Fight/Fight.controller					Assets/Product/Role/WeaponPrefab/E1CommonEmptyMd010011.prefab							
13340111	Assets/Product/Role/WeaponPrefab/E2BeamlanceMd010011.prefab								Assets/Product/Role/WeaponPrefab/E2BeamlanceMd010011.prefab			Assets/Product/Role/WeaponAnimation/Beamlance/BeamlanceMdCommon/Fight/Fight.controller					Assets/Product/Role/WeaponPrefab/E2BeamlanceMd010011.prefab							
13350111	Assets/Product/Role/WeaponPrefab/E2BeamlanceMd020011.prefab								Assets/Product/Role/WeaponPrefab/E2BeamlanceMd020011.prefab			Assets/Product/Role/WeaponAnimation/Beamlance/BeamlanceMdCommon/Fight/Fight.controller					Assets/Product/Role/WeaponPrefab/E2BeamlanceMd020011.prefab							
13360111	Assets/Product/Role/WeaponPrefab/E3BeamlanceMd010011P01.prefab			Assets/Product/Role/WeaponAnimation/Beamlance/E3BeamlanceMd010011P01/Uistand/Uistand.controller	Changestart01	2424	5000		Assets/Product/Role/WeaponPrefab/E3BeamlanceMd010011P01.prefab			Assets/Product/Role/WeaponAnimation/Beamlance/BeamlanceMdCommon/Fight/Fight.controller					Assets/Product/Role/WeaponPrefab/E3BeamlanceMd010011P01.prefab			Assets/Product/Role/WeaponAnimation/Beamlance/E3BeamlanceMd010011P01/Uistand/Uistand.controller	Changestart01	2424	300	
13360121	Assets/Product/Role/WeaponPrefab/E3BeamlanceMd010011P02.prefab			Assets/Product/Role/WeaponAnimation/Beamlance/E3BeamlanceMd010011P02/Uistand/Uistand.controller	Changestart02	2425	5000		Assets/Product/Role/WeaponPrefab/E3BeamlanceMd010011P02.prefab			Assets/Product/Role/WeaponAnimation/Beamlance/BeamlanceMdCommon/Fight/Fight.controller					Assets/Product/Role/WeaponPrefab/E3BeamlanceMd010011P02.prefab			Assets/Product/Role/WeaponAnimation/Beamlance/E3BeamlanceMd010011P02/Uistand/Uistand.controller	Changestart02	2425	300	
13360131	Assets/Product/Role/WeaponPrefab/E3BeamlanceMd010011P03.prefab			Assets/Product/Role/WeaponAnimation/Beamlance/E3BeamlanceMd010011P03/Uistand/Uistand.controller	Changestart03	2426	5000		Assets/Product/Role/WeaponPrefab/E3BeamlanceMd010011P03.prefab			Assets/Product/Role/WeaponAnimation/Beamlance/BeamlanceMdCommon/Fight/Fight.controller					Assets/Product/Role/WeaponPrefab/E3BeamlanceMd010011P03.prefab			Assets/Product/Role/WeaponAnimation/Beamlance/E3BeamlanceMd010011P03/Uistand/Uistand.controller	Changestart03	2426	300	
13360141	Assets/Product/Role/WeaponPrefab/E3BeamlanceMd010011P04.prefab			Assets/Product/Role/WeaponAnimation/Beamlance/E3BeamlanceMd010011P04/Uistand/Uistand.controller	Changestart04	2427	5000		Assets/Product/Role/WeaponPrefab/E3BeamlanceMd010011P04.prefab			Assets/Product/Role/WeaponAnimation/Beamlance/BeamlanceMdCommon/Fight/Fight.controller					Assets/Product/Role/WeaponPrefab/E3BeamlanceMd010011P04.prefab			Assets/Product/Role/WeaponAnimation/Beamlance/E3BeamlanceMd010011P04/Uistand/Uistand.controller	Changestart04	2427	300	
13440111	Assets/Product/Role/WeaponPrefab/E2AlphaMd010011.prefab								Assets/Product/Role/WeaponPrefab/E2AlphaMd010011.prefab								Assets/Product/Role/WeaponPrefab/E2AlphaMd010011.prefab							
13450111	Assets/Product/Role/WeaponPrefab/E2AlphaMd020011.prefab								Assets/Product/Role/WeaponPrefab/E2AlphaMd020011.prefab								Assets/Product/Role/WeaponPrefab/E2AlphaMd020011.prefab							
13460111	Assets/Product/Role/WeaponPrefab/E3AlphaMd010011P01.prefab								Assets/Product/Role/WeaponPrefab/E3AlphaMd010011P01.prefab								Assets/Product/Role/WeaponPrefab/E3AlphaMd010011P01.prefab							
13460121	Assets/Product/Role/WeaponPrefab/E3AlphaMd010011P02.prefab								Assets/Product/Role/WeaponPrefab/E3AlphaMd010011P02.prefab								Assets/Product/Role/WeaponPrefab/E3AlphaMd010011P02.prefab							
13460131	Assets/Product/Role/WeaponPrefab/E3AlphaMd010011P03.prefab								Assets/Product/Role/WeaponPrefab/E3AlphaMd010011P03.prefab								Assets/Product/Role/WeaponPrefab/E3AlphaMd010011P03.prefab							
13460141	Assets/Product/Role/WeaponPrefab/E3AlphaMd010011P04.prefab								Assets/Product/Role/WeaponPrefab/E3AlphaMd010011P04.prefab								Assets/Product/Role/WeaponPrefab/E3AlphaMd010011P04.prefab							
1991001	Assets/Product/Role/WeaponPrefab/E1GouliangMd010011.prefab								Assets/Product/Role/WeaponPrefab/E1GouliangMd010011.prefab								Assets/Product/Role/WeaponPrefab/E1GouliangMd010011.prefab							
2010301	Assets/Product/Role/WeaponPrefab/E1GunMd030011.prefab								Assets/Product/Role/WeaponPrefab/E1GunMd030011.prefab								Assets/Product/Role/WeaponPrefab/E1GunMd030011.prefab							
2010302	Assets/Product/Role/WeaponPrefab/E1GunMd030011.prefab								Assets/Product/Role/WeaponPrefab/E1GunMd030011.prefab								Assets/Product/Role/WeaponPrefab/E1GunMd030011.prefab							
2010401	Assets/Product/Role/WeaponPrefab/E2GunMd040011.prefab								Assets/Product/Role/WeaponPrefab/E2GunMd040011.prefab								Assets/Product/Role/WeaponPrefab/E2GunMd040011.prefab							
2010402	Assets/Product/Role/WeaponPrefab/E2GunMd040011.prefab								Assets/Product/Role/WeaponPrefab/E2GunMd040011.prefab								Assets/Product/Role/WeaponPrefab/E2GunMd040011.prefab							
2010501	Assets/Product/Role/WeaponPrefab/E2GunMd050011.prefab								Assets/Product/Role/WeaponPrefab/E2GunMd050011.prefab								Assets/Product/Role/WeaponPrefab/E2GunMd050011.prefab							
2010502	Assets/Product/Role/WeaponPrefab/E2GunMd050011.prefab								Assets/Product/Role/WeaponPrefab/E2GunMd050011.prefab								Assets/Product/Role/WeaponPrefab/E2GunMd050011.prefab							
2010701	Assets/Product/Role/WeaponPrefab/E3GunMd070011.prefab								Assets/Product/Role/WeaponPrefab/E3GunMd070011.prefab								Assets/Product/Role/WeaponPrefab/E3GunMd070011.prefab							
2010702	Assets/Product/Role/WeaponPrefab/E3GunMd070011.prefab								Assets/Product/Role/WeaponPrefab/E3GunMd070011.prefab								Assets/Product/Role/WeaponPrefab/E3GunMd070011.prefab							
2010711	Assets/Product/Role/WeaponPrefab/E3GunMd080011.prefab								Assets/Product/Role/WeaponPrefab/E3GunMd080011.prefab								Assets/Product/Role/WeaponPrefab/E3GunMd080011.prefab							
2010712	Assets/Product/Role/WeaponPrefab/E3GunMd080011.prefab								Assets/Product/Role/WeaponPrefab/E3GunMd080011.prefab								Assets/Product/Role/WeaponPrefab/E3GunMd080011.prefab							
2020201	Assets/Product/Role/WeaponPrefab/E1SwordMd020011.prefab								Assets/Product/Role/WeaponPrefab/E1SwordMd020011.prefab								Assets/Product/Role/WeaponPrefab/E1SwordMd020011.prefab							
2020301	Assets/Product/Role/WeaponPrefab/E1SwordMd030011.prefab								Assets/Product/Role/WeaponPrefab/E1SwordMd030011.prefab								Assets/Product/Role/WeaponPrefab/E1SwordMd030011.prefab							
2020401	Assets/Product/Role/WeaponPrefab/E2SwordMd040011.prefab								Assets/Product/Role/WeaponPrefab/E2SwordMd040011.prefab								Assets/Product/Role/WeaponPrefab/E2SwordMd040011.prefab							
2020501	Assets/Product/Role/WeaponPrefab/E2SwordMd050011.prefab								Assets/Product/Role/WeaponPrefab/E2SwordMd050011.prefab								Assets/Product/Role/WeaponPrefab/E2SwordMd050011.prefab							
2020601	Assets/Product/Role/WeaponPrefab/E2SwordMd120111.prefab								Assets/Product/Role/WeaponPrefab/E2SwordMd120111.prefab								Assets/Product/Role/WeaponPrefab/E2SwordMd120111.prefab							
2020701	Assets/Product/Role/WeaponPrefab/E3SwordMd070011.prefab								Assets/Product/Role/WeaponPrefab/E3SwordMd070011.prefab								Assets/Product/Role/WeaponPrefab/E3SwordMd070011.prefab							
2020711	Assets/Product/Role/WeaponPrefab/E3SwordMd080011.prefab								Assets/Product/Role/WeaponPrefab/E3SwordMd080011.prefab								Assets/Product/Role/WeaponPrefab/E3SwordMd080011.prefab							
2020721	Assets/Product/Role/WeaponPrefab/E3SwordMd090011.prefab								Assets/Product/Role/WeaponPrefab/E3SwordMd090011.prefab								Assets/Product/Role/WeaponPrefab/E3SwordMd090011.prefab							
2030201	Assets/Product/Role/WeaponPrefab/E1FloatMd020011.prefab								Assets/Product/Role/WeaponPrefab/E1FloatMd020011.prefab								Assets/Product/Role/WeaponPrefab/E1FloatMd020011.prefab							
2030202	Assets/Product/Role/WeaponPrefab/E1FloatMd020011.prefab								Assets/Product/Role/WeaponPrefab/E1FloatMd020011.prefab								Assets/Product/Role/WeaponPrefab/E1FloatMd020011.prefab							
2030301	Assets/Product/Role/WeaponPrefab/E1FloatMd030011.prefab								Assets/Product/Role/WeaponPrefab/E1FloatMd030011.prefab								Assets/Product/Role/WeaponPrefab/E1FloatMd030011.prefab							
2030302	Assets/Product/Role/WeaponPrefab/E1FloatMd030011.prefab								Assets/Product/Role/WeaponPrefab/E1FloatMd030011.prefab								Assets/Product/Role/WeaponPrefab/E1FloatMd030011.prefab							
2030401	Assets/Product/Role/WeaponPrefab/E2FloatMd040011.prefab								Assets/Product/Role/WeaponPrefab/E2FloatMd040011.prefab								Assets/Product/Role/WeaponPrefab/E2FloatMd040011.prefab							
2030402	Assets/Product/Role/WeaponPrefab/E2FloatMd040011.prefab								Assets/Product/Role/WeaponPrefab/E2FloatMd040011.prefab								Assets/Product/Role/WeaponPrefab/E2FloatMd040011.prefab							
2030501	Assets/Product/Role/WeaponPrefab/E2FloatMd050011.prefab								Assets/Product/Role/WeaponPrefab/E2FloatMd050011.prefab								Assets/Product/Role/WeaponPrefab/E2FloatMd050011.prefab							
2030502	Assets/Product/Role/WeaponPrefab/E2FloatMd050011.prefab								Assets/Product/Role/WeaponPrefab/E2FloatMd050011.prefab								Assets/Product/Role/WeaponPrefab/E2FloatMd050011.prefab							
2030601	Assets/Product/Role/WeaponPrefab/E2FloatMd060011.prefab								Assets/Product/Role/WeaponPrefab/E2FloatMd060011.prefab								Assets/Product/Role/WeaponPrefab/E2FloatMd060011.prefab							
2030602	Assets/Product/Role/WeaponPrefab/E2FloatMd060011.prefab								Assets/Product/Role/WeaponPrefab/E2FloatMd060011.prefab								Assets/Product/Role/WeaponPrefab/E2FloatMd060011.prefab							
2030711	Assets/Product/Role/WeaponPrefab/E3FloatMd080011.prefab								Assets/Product/Role/WeaponPrefab/E3FloatMd080011.prefab								Assets/Product/Role/WeaponPrefab/E3FloatMd080011.prefab							
2030712	Assets/Product/Role/WeaponPrefab/E3FloatMd080011.prefab								Assets/Product/Role/WeaponPrefab/E3FloatMd080011.prefab								Assets/Product/Role/WeaponPrefab/E3FloatMd080011.prefab							
2030721	Assets/Product/Role/WeaponPrefab/E3FloatMd090011.prefab								Assets/Product/Role/WeaponPrefab/E3FloatMd090011.prefab								Assets/Product/Role/WeaponPrefab/E3FloatMd090011.prefab							
2030722	Assets/Product/Role/WeaponPrefab/E3FloatMd090011.prefab								Assets/Product/Role/WeaponPrefab/E3FloatMd090011.prefab								Assets/Product/Role/WeaponPrefab/E3FloatMd090011.prefab							
2040301	Assets/Product/Role/WeaponPrefab/E1BowMd030011.prefab								Assets/Product/Role/WeaponPrefab/E1BowMd030011.prefab								Assets/Product/Role/WeaponPrefab/E1BowMd030011.prefab							
2040401	Assets/Product/Role/WeaponPrefab/E2BowMd040011.prefab								Assets/Product/Role/WeaponPrefab/E2BowMd040011.prefab								Assets/Product/Role/WeaponPrefab/E2BowMd040011.prefab							
2040501	Assets/Product/Role/WeaponPrefab/E2BowMd050011.prefab								Assets/Product/Role/WeaponPrefab/E2BowMd050011.prefab								Assets/Product/Role/WeaponPrefab/E2BowMd050011.prefab							
2040701	Assets/Product/Role/WeaponPrefab/E3BowMd070011.prefab								Assets/Product/Role/WeaponPrefab/E3BowMd070011.prefab								Assets/Product/Role/WeaponPrefab/E3BowMd070011.prefab							
2040711	Assets/Product/Role/WeaponPrefab/E3BowMd080011.prefab								Assets/Product/Role/WeaponPrefab/E3BowMd080011.prefab								Assets/Product/Role/WeaponPrefab/E3BowMd080011.prefab							
2050301	Assets/Product/Role/WeaponPrefab/E1SawMd030011.prefab								Assets/Product/Role/WeaponPrefab/E1SawMd030011.prefab								Assets/Product/Role/WeaponPrefab/E1SawMd030011.prefab							
2050501	Assets/Product/Role/WeaponPrefab/E2SawMd050011.prefab								Assets/Product/Role/WeaponPrefab/E2SawMd050011.prefab								Assets/Product/Role/WeaponPrefab/E2SawMd050011.prefab							
2050701	Assets/Product/Role/WeaponPrefab/E3SawMd070011.prefab								Assets/Product/Role/WeaponPrefab/E3SawMd070011.prefab								Assets/Product/Role/WeaponPrefab/E3SawMd070011.prefab							
2050711	Assets/Product/Role/WeaponPrefab/E3SawMd080011.prefab								Assets/Product/Role/WeaponPrefab/E3SawMd080011.prefab								Assets/Product/Role/WeaponPrefab/E3SawMd080011.prefab							
2060301	Assets/Product/Role/WeaponPrefab/E1ClaymoreMd030011.prefab								Assets/Product/Role/WeaponPrefab/E1ClaymoreMd030011.prefab								Assets/Product/Role/WeaponPrefab/E1ClaymoreMd030011.prefab							
2060401	Assets/Product/Role/WeaponPrefab/E2ClaymoreMd040011.prefab								Assets/Product/Role/WeaponPrefab/E2ClaymoreMd040011.prefab								Assets/Product/Role/WeaponPrefab/E2ClaymoreMd040011.prefab							
2060501	Assets/Product/Role/WeaponPrefab/E2ClaymoreMd050011.prefab								Assets/Product/Role/WeaponPrefab/E2ClaymoreMd050011.prefab								Assets/Product/Role/WeaponPrefab/E2ClaymoreMd050011.prefab							
2060701	Assets/Product/Role/WeaponPrefab/E3ClaymoreMd070011.prefab								Assets/Product/Role/WeaponPrefab/E3ClaymoreMd070011.prefab								Assets/Product/Role/WeaponPrefab/E3ClaymoreMd070011.prefab							
2070301	Assets/Product/Role/WeaponPrefab/E1SleeveMd030011.prefab								Assets/Product/Role/WeaponPrefab/E1SleeveMd030011.prefab								Assets/Product/Role/WeaponPrefab/E1SleeveMd030011.prefab							
2070401	Assets/Product/Role/WeaponPrefab/E2SleeveMd040011.prefab								Assets/Product/Role/WeaponPrefab/E2SleeveMd040011.prefab								Assets/Product/Role/WeaponPrefab/E2SleeveMd040011.prefab							
2070501	Assets/Product/Role/WeaponPrefab/E2SleeveMd050011.prefab								Assets/Product/Role/WeaponPrefab/E2SleeveMd050011.prefab								Assets/Product/Role/WeaponPrefab/E2SleeveMd050011.prefab							
2070701	Assets/Product/Role/WeaponPrefab/E3SleeveMd070011.prefab								Assets/Product/Role/WeaponPrefab/E3SleeveMd070011.prefab								Assets/Product/Role/WeaponPrefab/E3SleeveMd070011.prefab							
2070711	Assets/Product/Role/WeaponPrefab/E3SleeveMd080011.prefab								Assets/Product/Role/WeaponPrefab/E3SleeveMd080011.prefab								Assets/Product/Role/WeaponPrefab/E3SleeveMd080011.prefab							
2080301	Assets/Product/Role/WeaponPrefab/E1DaggerMd030011.prefab								Assets/Product/Role/WeaponPrefab/E1DaggerMd030011.prefab								Assets/Product/Role/WeaponPrefab/E1DaggerMd030011.prefab							
2080302	Assets/Product/Role/WeaponPrefab/E1DaggerMd030011.prefab								Assets/Product/Role/WeaponPrefab/E1DaggerMd030011.prefab								Assets/Product/Role/WeaponPrefab/E1DaggerMd030011.prefab							
2080401	Assets/Product/Role/WeaponPrefab/E2DaggerMd040011.prefab								Assets/Product/Role/WeaponPrefab/E2DaggerMd040011.prefab								Assets/Product/Role/WeaponPrefab/E2DaggerMd040011.prefab							
2080402	Assets/Product/Role/WeaponPrefab/E2DaggerMd040011.prefab								Assets/Product/Role/WeaponPrefab/E2DaggerMd040011.prefab								Assets/Product/Role/WeaponPrefab/E2DaggerMd040011.prefab							
2080501	Assets/Product/Role/WeaponPrefab/E2DaggerMd050011.prefab								Assets/Product/Role/WeaponPrefab/E2DaggerMd050011.prefab								Assets/Product/Role/WeaponPrefab/E2DaggerMd050011.prefab							
2080502	Assets/Product/Role/WeaponPrefab/E2DaggerMd050011.prefab								Assets/Product/Role/WeaponPrefab/E2DaggerMd050011.prefab								Assets/Product/Role/WeaponPrefab/E2DaggerMd050011.prefab							
2080701	Assets/Product/Role/WeaponPrefab/E3DaggerMd070011.prefab								Assets/Product/Role/WeaponPrefab/E3DaggerMd070011.prefab								Assets/Product/Role/WeaponPrefab/E3DaggerMd070011.prefab							
2080702	Assets/Product/Role/WeaponPrefab/E3DaggerMd070011.prefab								Assets/Product/Role/WeaponPrefab/E3DaggerMd070011.prefab								Assets/Product/Role/WeaponPrefab/E3DaggerMd070011.prefab							
2093001	Assets/Product/Role/WeaponPrefab/E3SickMd070011.prefab								Assets/Product/Role/WeaponPrefab/E3SickMd070011.prefab								Assets/Product/Role/WeaponPrefab/E3SickMd070011.prefab							
2991001	Assets/Product/Role/WeaponPrefab/E1GouliangMd010011.prefab								Assets/Product/Role/WeaponPrefab/E1GouliangMd010011.prefab								Assets/Product/Role/WeaponPrefab/E1GouliangMd010011.prefab							
3010301	Assets/Product/Role/WeaponPrefab/E1GunMd030011.prefab								Assets/Product/Role/WeaponPrefab/E1GunMd030011.prefab								Assets/Product/Role/WeaponPrefab/E1GunMd030011.prefab							
3010302	Assets/Product/Role/WeaponPrefab/E1GunMd030011.prefab								Assets/Product/Role/WeaponPrefab/E1GunMd030011.prefab								Assets/Product/Role/WeaponPrefab/E1GunMd030011.prefab							
3010401	Assets/Product/Role/WeaponPrefab/E2GunMd040011.prefab								Assets/Product/Role/WeaponPrefab/E2GunMd040011.prefab								Assets/Product/Role/WeaponPrefab/E2GunMd040011.prefab							
3010402	Assets/Product/Role/WeaponPrefab/E2GunMd040011.prefab								Assets/Product/Role/WeaponPrefab/E2GunMd040011.prefab								Assets/Product/Role/WeaponPrefab/E2GunMd040011.prefab							
3010501	Assets/Product/Role/WeaponPrefab/E2GunMd050011.prefab								Assets/Product/Role/WeaponPrefab/E2GunMd050011.prefab								Assets/Product/Role/WeaponPrefab/E2GunMd050011.prefab							
3010502	Assets/Product/Role/WeaponPrefab/E2GunMd050011.prefab								Assets/Product/Role/WeaponPrefab/E2GunMd050011.prefab								Assets/Product/Role/WeaponPrefab/E2GunMd050011.prefab							
3010701	Assets/Product/Role/WeaponPrefab/E3GunMd070011.prefab								Assets/Product/Role/WeaponPrefab/E3GunMd070011.prefab								Assets/Product/Role/WeaponPrefab/E3GunMd070011.prefab							
3010702	Assets/Product/Role/WeaponPrefab/E3GunMd070011.prefab								Assets/Product/Role/WeaponPrefab/E3GunMd070011.prefab								Assets/Product/Role/WeaponPrefab/E3GunMd070011.prefab							
3010711	Assets/Product/Role/WeaponPrefab/E3GunMd080011.prefab								Assets/Product/Role/WeaponPrefab/E3GunMd080011.prefab								Assets/Product/Role/WeaponPrefab/E3GunMd080011.prefab							
3010712	Assets/Product/Role/WeaponPrefab/E3GunMd080011.prefab								Assets/Product/Role/WeaponPrefab/E3GunMd080011.prefab								Assets/Product/Role/WeaponPrefab/E3GunMd080011.prefab							
3020201	Assets/Product/Role/WeaponPrefab/E1SwordMd020011.prefab								Assets/Product/Role/WeaponPrefab/E1SwordMd020011.prefab								Assets/Product/Role/WeaponPrefab/E1SwordMd020011.prefab							
3020301	Assets/Product/Role/WeaponPrefab/E1SwordMd030011.prefab								Assets/Product/Role/WeaponPrefab/E1SwordMd030011.prefab								Assets/Product/Role/WeaponPrefab/E1SwordMd030011.prefab							
3020401	Assets/Product/Role/WeaponPrefab/E2SwordMd040011.prefab								Assets/Product/Role/WeaponPrefab/E2SwordMd040011.prefab								Assets/Product/Role/WeaponPrefab/E2SwordMd040011.prefab							
3020501	Assets/Product/Role/WeaponPrefab/E2SwordMd050011.prefab								Assets/Product/Role/WeaponPrefab/E2SwordMd050011.prefab								Assets/Product/Role/WeaponPrefab/E2SwordMd050011.prefab							
