Id	GroupId	FixAttrId	FixAttrLevel	Ability	FightEvent	FightEventLevel	EffectType	EffectValue
1981	702	4	80	286	2230376	81	30	2070
1982	702	4	81	287	2230376	82	30	2077
1983	702	4	82	288	2230376	83	30	2084
1984	702	4	83	289	2230376	84	30	2092
1985	702	4	84	290	2230376	85	30	2099
1986	702	4	85	291	2230376	86	30	2105
1987	702	4	86	292	2230376	87	30	2112
1988	702	4	87	293	2230376	88	30	2119
1989	702	4	88	294	2230376	89	30	2126
1990	702	4	89	295	2230376	90	30	2132
1991	702	4	90	296	2230376	91	30	2138
1992	702	4	91	296	2230376	92	30	2145
1993	702	4	92	297	2230376	93	30	2151
1994	702	4	93	298	2230376	94	30	2157
1995	702	4	94	299	2230376	95	30	2163
1996	702	4	95	300	2230376	96	30	2169
1997	702	4	96	301	2230376	97	30	2175
1998	702	4	97	302	2230376	98	30	2181
1999	702	4	98	302	2230376	99	30	2186
2000	702	4	99	303	2230376	100	30	2192
2001	703	4	0	0	2230377	1	30	559
2002	703	4	1	77	2230377	2	30	620
2003	703	4	2	86	2230377	3	30	679
2004	703	4	3	94	2230377	4	30	737
2005	703	4	4	102	2230377	5	30	792
2006	703	4	5	110	2230377	6	30	846
2007	703	4	6	117	2230377	7	30	898
2008	703	4	7	124	2230377	8	30	949
2009	703	4	8	131	2230377	9	30	998
2010	703	4	9	138	2230377	10	30	1045
2011	703	4	10	145	2230377	11	30	1092
2012	703	4	11	151	2230377	12	30	1137
2013	703	4	12	157	2230377	13	30	1180
2014	703	4	13	163	2230377	14	30	1223
2015	703	4	14	169	2230377	15	30	1264
2016	703	4	15	175	2230377	16	30	1305
2017	703	4	16	181	2230377	17	30	1344
2018	703	4	17	186	2230377	18	30	1382
2019	703	4	18	191	2230377	19	30	1419
2020	703	4	19	197	2230377	20	30	1456
2021	703	4	20	202	2230377	21	30	1491
2022	703	4	21	207	2230377	22	30	1526
2023	703	4	22	211	2230377	23	30	1559
2024	703	4	23	216	2230377	24	30	1592
2025	703	4	24	221	2230377	25	30	1624
2026	703	4	25	225	2230377	26	30	1655
2027	703	4	26	229	2230377	27	30	1686
2028	703	4	27	234	2230377	28	30	1716
2029	703	4	28	238	2230377	29	30	1745
2030	703	4	29	242	2230377	30	30	1774
2031	703	4	30	246	2230377	31	30	1802
2032	703	4	31	250	2230377	32	30	1829
2033	703	4	32	254	2230377	33	30	1856
2034	703	4	33	257	2230377	34	30	1882
2035	703	4	34	261	2230377	35	30	1907
2036	703	4	35	264	2230377	36	30	1932
2037	703	4	36	268	2230377	37	30	1957
2038	703	4	37	271	2230377	38	30	1981
2039	703	4	38	275	2230377	39	30	2004
2040	703	4	39	278	2230377	40	30	2028
2041	703	4	40	281	2230377	41	30	2050
2042	703	4	41	284	2230377	42	30	2072
2043	703	4	42	287	2230377	43	30	2094
2044	703	4	43	290	2230377	44	30	2115
2045	703	4	44	293	2230377	45	30	2136
2046	703	4	45	296	2230377	46	30	2157
2047	703	4	46	299	2230377	47	30	2177
2048	703	4	47	302	2230377	48	30	2196
2049	703	4	48	305	2230377	49	30	2216
2050	703	4	49	307	2230377	50	30	2235
2051	703	4	50	310	2230377	51	30	2253
2052	703	4	51	312	2230377	52	30	2272
2053	703	4	52	315	2230377	53	30	2290
2054	703	4	53	318	2230377	54	30	2307
2055	703	4	54	320	2230377	55	30	2325
2056	703	4	55	322	2230377	56	30	2342
2057	703	4	56	325	2230377	57	30	2359
2058	703	4	57	327	2230377	58	30	2375
2059	703	4	58	329	2230377	59	30	2391
2060	703	4	59	332	2230377	60	30	2407
2061	703	4	60	334	2230377	61	30	2423
2062	703	4	61	336	2230377	62	30	2438
2063	703	4	62	338	2230377	63	30	2453
2064	703	4	63	340	2230377	64	30	2468
2065	703	4	64	342	2230377	65	30	2483
2066	703	4	65	344	2230377	66	30	2497
2067	703	4	66	346	2230377	67	30	2512
2068	703	4	67	348	2230377	68	30	2526
2069	703	4	68	350	2230377	69	30	2539
2070	703	4	69	352	2230377	70	30	2553
2071	703	4	70	354	2230377	71	30	2566
2072	703	4	71	356	2230377	72	30	2579
2073	703	4	72	358	2230377	73	30	2592
2074	703	4	73	360	2230377	74	30	2605
2075	703	4	74	361	2230377	75	30	2618
2076	703	4	75	363	2230377	76	30	2630
2077	703	4	76	365	2230377	77	30	2642
2078	703	4	77	366	2230377	78	30	2654
2079	703	4	78	368	2230377	79	30	2666
2080	703	4	79	370	2230377	80	30	2678
2081	703	4	80	371	2230377	81	30	2689
2082	703	4	81	373	2230377	82	30	2700
2083	703	4	82	375	2230377	83	30	2712
2084	703	4	83	376	2230377	84	30	2723
2085	703	4	84	378	2230377	85	30	2733
2086	703	4	85	379	2230377	86	30	2744
2087	703	4	86	381	2230377	87	30	2755
2088	703	4	87	382	2230377	88	30	2765
2089	703	4	88	384	2230377	89	30	2775
2090	703	4	89	385	2230377	90	30	2786
2091	703	4	90	386	2230377	91	30	2796
2092	703	4	91	388	2230377	92	30	2805
2093	703	4	92	389	2230377	93	30	2815
2094	703	4	93	391	2230377	94	30	2825
2095	703	4	94	392	2230377	95	30	2834
2096	703	4	95	393	2230377	96	30	2844
2097	703	4	96	394	2230377	97	30	2853
2098	703	4	97	396	2230377	98	30	2862
2099	703	4	98	397	2230377	99	30	2871
2100	703	4	99	398	2230377	100	30	2880
2101	801	2	0	0	2230261	1	1	26
2102	801	2	1	25	2230261	2	1	34
2103	801	2	2	34	2230261	3	1	42
2104	801	2	3	42	2230261	4	1	49
2105	801	2	4	49	2230261	5	1	56
2106	801	2	5	56	2230261	6	1	62
2107	801	2	6	62	2230261	7	1	68
2108	801	2	7	69	2230261	8	1	74
2109	801	2	8	74	2230261	9	1	80
2110	801	2	9	80	2230261	10	1	85
2111	801	2	10	85	2230261	11	1	90
2112	801	2	11	90	2230261	12	1	94
2113	801	2	12	95	2230261	13	1	99
2114	801	2	13	99	2230261	14	1	103
2115	801	2	14	104	2230261	15	1	107
2116	801	2	15	108	2230261	16	1	111
2117	801	2	16	112	2230261	17	1	115
2118	801	2	17	115	2230261	18	1	118
2119	801	2	18	119	2230261	19	1	122
2120	801	2	19	122	2230261	20	1	125
2121	801	2	20	126	2230261	21	1	128
2122	801	2	21	129	2230261	22	1	131
2123	801	2	22	132	2230261	23	1	134
2124	801	2	23	135	2230261	24	1	137
2125	801	2	24	138	2230261	25	1	140
2126	801	2	25	140	2230261	26	1	142
2127	801	2	26	143	2230261	27	1	145
2128	801	2	27	146	2230261	28	1	147
2129	801	2	28	148	2230261	29	1	149
2130	801	2	29	150	2230261	30	1	152
2131	801	2	30	153	2230261	31	1	154
2132	801	2	31	155	2230261	32	1	156
2133	801	2	32	157	2230261	33	1	158
2134	801	2	33	159	2230261	34	1	160
2135	801	2	34	161	2230261	35	1	162
2136	801	2	35	163	2230261	36	1	164
2137	801	2	36	165	2230261	37	1	165
2138	801	2	37	167	2230261	38	1	167
2139	801	2	38	168	2230261	39	1	169
2140	801	2	39	170	2230261	40	1	170
2141	801	2	40	172	2230261	41	1	172
2142	801	2	41	173	2230261	42	1	174
2143	801	2	42	175	2230261	43	1	175
2144	801	2	43	176	2230261	44	1	177
2145	801	2	44	178	2230261	45	1	178
2146	801	2	45	179	2230261	46	1	179
2147	801	2	46	181	2230261	47	1	181
2148	801	2	47	182	2230261	48	1	182
2149	801	2	48	183	2230261	49	1	183
2150	801	2	49	185	2230261	50	1	185
2151	801	2	50	186	2230261	51	1	186
2152	801	2	51	187	2230261	52	1	187
2153	801	2	52	188	2230261	53	1	188
2154	801	2	53	190	2230261	54	1	189
2155	801	2	54	191	2230261	55	1	190
2156	801	2	55	192	2230261	56	1	191
2157	801	2	56	193	2230261	57	1	192
2158	801	2	57	194	2230261	58	1	194
2159	801	2	58	195	2230261	59	1	195
2160	801	2	59	196	2230261	60	1	196
2161	801	2	60	197	2230261	61	1	196
2162	801	2	61	198	2230261	62	1	197
2163	801	2	62	199	2230261	63	1	198
2164	801	2	63	200	2230261	64	1	199
2165	801	2	64	201	2230261	65	1	200
2166	801	2	65	202	2230261	66	1	201
2167	801	2	66	202	2230261	67	1	202
2168	801	2	67	203	2230261	68	1	203
2169	801	2	68	204	2230261	69	1	203
2170	801	2	69	205	2230261	70	1	204
2171	801	2	70	206	2230261	71	1	205
2172	801	2	71	207	2230261	72	1	206
2173	801	2	72	207	2230261	73	1	207
2174	801	2	73	208	2230261	74	1	207
2175	801	2	74	209	2230261	75	1	208
2176	801	2	75	210	2230261	76	1	209
2177	801	2	76	210	2230261	77	1	209
2178	801	2	77	211	2230261	78	1	210
2179	801	2	78	212	2230261	79	1	211
2180	801	2	79	212	2230261	80	1	211
2181	801	2	80	213	2230261	81	1	212
2182	801	2	81	214	2230261	82	1	213
2183	801	2	82	214	2230261	83	1	213
2184	801	2	83	215	2230261	84	1	214
2185	801	2	84	216	2230261	85	1	214
2186	801	2	85	216	2230261	86	1	215
2187	801	2	86	217	2230261	87	1	216
2188	801	2	87	217	2230261	88	1	216
2189	801	2	88	218	2230261	89	1	217
2190	801	2	89	218	2230261	90	1	217
2191	801	2	90	219	2230261	91	1	218
2192	801	2	91	220	2230261	92	1	218
2193	801	2	92	220	2230261	93	1	219
2194	801	2	93	221	2230261	94	1	219
2195	801	2	94	221	2230261	95	1	220
2196	801	2	95	222	2230261	96	1	220
2197	801	2	96	222	2230261	97	1	221
2198	801	2	97	223	2230261	98	1	221
2199	801	2	98	223	2230261	99	1	222
2200	801	2	99	224	2230261	100	1	222
2201	802	2	0	0	2230262	1	1	51
2202	802	2	1	51	2230262	2	1	59
2203	802	2	2	60	2230262	3	1	67
2204	802	2	3	67	2230262	4	1	75
2205	802	2	4	75	2230262	5	1	82
2206	802	2	5	82	2230262	6	1	89
2207	802	2	6	89	2230262	7	1	95
2208	802	2	7	96	2230262	8	1	101
2209	802	2	8	102	2230262	9	1	108
2210	802	2	9	108	2230262	10	1	113
2211	802	2	10	114	2230262	11	1	119
2212	802	2	11	120	2230262	12	1	124
2213	802	2	12	125	2230262	13	1	130
2214	802	2	13	130	2230262	14	1	135
2215	802	2	14	135	2230262	15	1	139
2216	802	2	15	140	2230262	16	1	144
2217	802	2	16	145	2230262	17	1	149
2218	802	2	17	150	2230262	18	1	153
2219	802	2	18	154	2230262	19	1	157
2220	802	2	19	158	2230262	20	1	161
2221	802	2	20	162	2230262	21	1	165
2222	802	2	21	166	2230262	22	1	169
2223	802	2	22	170	2230262	23	1	173
2224	802	2	23	174	2230262	24	1	176
2225	802	2	24	178	2230262	25	1	180
2226	802	2	25	181	2230262	26	1	183
2227	802	2	26	185	2230262	27	1	186
2228	802	2	27	188	2230262	28	1	190
2229	802	2	28	191	2230262	29	1	193
2230	802	2	29	194	2230262	30	1	196
2231	802	2	30	197	2230262	31	1	199
2232	802	2	31	200	2230262	32	1	202
2233	802	2	32	203	2230262	33	1	204
2234	802	2	33	206	2230262	34	1	207
2235	802	2	34	209	2230262	35	1	210
2236	802	2	35	211	2230262	36	1	212
2237	802	2	36	214	2230262	37	1	215
2238	802	2	37	216	2230262	38	1	217
2239	802	2	38	219	2230262	39	1	220
2240	802	2	39	221	2230262	40	1	222
2241	802	2	40	224	2230262	41	1	224
2242	802	2	41	226	2230262	42	1	226
2243	802	2	42	228	2230262	43	1	229
2244	802	2	43	230	2230262	44	1	231
2245	802	2	44	232	2230262	45	1	233
2246	802	2	45	235	2230262	46	1	235
2247	802	2	46	237	2230262	47	1	237
2248	802	2	47	239	2230262	48	1	239
2249	802	2	48	241	2230262	49	1	240
2250	802	2	49	242	2230262	50	1	242
2251	802	2	50	244	2230262	51	1	244
2252	802	2	51	246	2230262	52	1	246
2253	802	2	52	248	2230262	53	1	248
2254	802	2	53	250	2230262	54	1	249
2255	802	2	54	251	2230262	55	1	251
2256	802	2	55	253	2230262	56	1	253
2257	802	2	56	255	2230262	57	1	254
2258	802	2	57	256	2230262	58	1	256
2259	802	2	58	258	2230262	59	1	257
2260	802	2	59	259	2230262	60	1	259
2261	802	2	60	261	2230262	61	1	260
2262	802	2	61	262	2230262	62	1	262
2263	802	2	62	264	2230262	63	1	263
2264	802	2	63	265	2230262	64	1	264
2265	802	2	64	267	2230262	65	1	266
2266	802	2	65	268	2230262	66	1	267
2267	802	2	66	269	2230262	67	1	268
2268	802	2	67	271	2230262	68	1	270
2269	802	2	68	272	2230262	69	1	271
2270	802	2	69	273	2230262	70	1	272
2271	802	2	70	275	2230262	71	1	273
2272	802	2	71	276	2230262	72	1	275
2273	802	2	72	277	2230262	73	1	276
2274	802	2	73	278	2230262	74	1	277
2275	802	2	74	279	2230262	75	1	278
2276	802	2	75	280	2230262	76	1	279
2277	802	2	76	282	2230262	77	1	280
2278	802	2	77	283	2230262	78	1	281
2279	802	2	78	284	2230262	79	1	283
2280	802	2	79	285	2230262	80	1	284
2281	802	2	80	286	2230262	81	1	285
2282	802	2	81	287	2230262	82	1	286
2283	802	2	82	288	2230262	83	1	287
2284	802	2	83	289	2230262	84	1	288
2285	802	2	84	290	2230262	85	1	289
2286	802	2	85	291	2230262	86	1	289
2287	802	2	86	292	2230262	87	1	290
2288	802	2	87	293	2230262	88	1	291
2289	802	2	88	294	2230262	89	1	292
2290	802	2	89	295	2230262	90	1	293
2291	802	2	90	296	2230262	91	1	294
2292	802	2	91	296	2230262	92	1	295
2293	802	2	92	297	2230262	93	1	296
2294	802	2	93	298	2230262	94	1	297
2295	802	2	94	299	2230262	95	1	297
2296	802	2	95	300	2230262	96	1	298
2297	802	2	96	301	2230262	97	1	299
2298	802	2	97	302	2230262	98	1	300
2299	802	2	98	302	2230262	99	1	301
2300	802	2	99	303	2230262	100	1	301
2301	803	2	0	0	2230263	1	1	77
2302	803	2	1	77	2230263	2	1	85
2303	803	2	2	86	2230263	3	1	93
2304	803	2	3	94	2230263	4	1	101
2305	803	2	4	102	2230263	5	1	109
2306	803	2	5	110	2230263	6	1	116
2307	803	2	6	117	2230263	7	1	123
2308	803	2	7	124	2230263	8	1	130
2309	803	2	8	131	2230263	9	1	137
2310	803	2	9	138	2230263	10	1	144
2311	803	2	10	145	2230263	11	1	150
2312	803	2	11	151	2230263	12	1	156
2313	803	2	12	157	2230263	13	1	162
2314	803	2	13	163	2230263	14	1	168
2315	803	2	14	169	2230263	15	1	174
2316	803	2	15	175	2230263	16	1	179
2317	803	2	16	181	2230263	17	1	185
2318	803	2	17	186	2230263	18	1	190
2319	803	2	18	191	2230263	19	1	195
2320	803	2	19	197	2230263	20	1	200
2321	803	2	20	202	2230263	21	1	205
2322	803	2	21	207	2230263	22	1	210
2323	803	2	22	211	2230263	23	1	214
2324	803	2	23	216	2230263	24	1	219
2325	803	2	24	221	2230263	25	1	223
2326	803	2	25	225	2230263	26	1	228
2327	803	2	26	229	2230263	27	1	232
2328	803	2	27	234	2230263	28	1	236
2329	803	2	28	238	2230263	29	1	240
2330	803	2	29	242	2230263	30	1	244
2331	803	2	30	246	2230263	31	1	248
2332	803	2	31	250	2230263	32	1	251
2333	803	2	32	254	2230263	33	1	255
2334	803	2	33	257	2230263	34	1	259
2335	803	2	34	261	2230263	35	1	262
2336	803	2	35	264	2230263	36	1	266
2337	803	2	36	268	2230263	37	1	269
2338	803	2	37	271	2230263	38	1	272
2339	803	2	38	275	2230263	39	1	276
2340	803	2	39	278	2230263	40	1	279
2341	803	2	40	281	2230263	41	1	282
2342	803	2	41	284	2230263	42	1	285
2343	803	2	42	287	2230263	43	1	288
2344	803	2	43	290	2230263	44	1	291
2345	803	2	44	293	2230263	45	1	294
2346	803	2	45	296	2230263	46	1	297
2347	803	2	46	299	2230263	47	1	299
2348	803	2	47	302	2230263	48	1	302
2349	803	2	48	305	2230263	49	1	305
2350	803	2	49	307	2230263	50	1	307
2351	803	2	50	310	2230263	51	1	310
2352	803	2	51	312	2230263	52	1	312
2353	803	2	52	315	2230263	53	1	315
2354	803	2	53	318	2230263	54	1	317
2355	803	2	54	320	2230263	55	1	320
2356	803	2	55	322	2230263	56	1	322
2357	803	2	56	325	2230263	57	1	324
2358	803	2	57	327	2230263	58	1	327
2359	803	2	58	329	2230263	59	1	329
2360	803	2	59	332	2230263	60	1	331
2361	803	2	60	334	2230263	61	1	333
2362	803	2	61	336	2230263	62	1	335
2363	803	2	62	338	2230263	63	1	337
2364	803	2	63	340	2230263	64	1	339
2365	803	2	64	342	2230263	65	1	341
2366	803	2	65	344	2230263	66	1	343
2367	803	2	66	346	2230263	67	1	345
2368	803	2	67	348	2230263	68	1	347
2369	803	2	68	350	2230263	69	1	349
2370	803	2	69	352	2230263	70	1	351
2371	803	2	70	354	2230263	71	1	353
2372	803	2	71	356	2230263	72	1	355
2373	803	2	72	358	2230263	73	1	356
2374	803	2	73	360	2230263	74	1	358
2375	803	2	74	361	2230263	75	1	360
2376	803	2	75	363	2230263	76	1	362
2377	803	2	76	365	2230263	77	1	363
2378	803	2	77	366	2230263	78	1	365
2379	803	2	78	368	2230263	79	1	367
2380	803	2	79	370	2230263	80	1	368
2381	803	2	80	371	2230263	81	1	370
2382	803	2	81	373	2230263	82	1	371
2383	803	2	82	375	2230263	83	1	373
2384	803	2	83	376	2230263	84	1	374
2385	803	2	84	378	2230263	85	1	376
2386	803	2	85	379	2230263	86	1	377
2387	803	2	86	381	2230263	87	1	379
2388	803	2	87	382	2230263	88	1	380
2389	803	2	88	384	2230263	89	1	382
2390	803	2	89	385	2230263	90	1	383
2391	803	2	90	386	2230263	91	1	384
2392	803	2	91	388	2230263	92	1	386
2393	803	2	92	389	2230263	93	1	387
2394	803	2	93	391	2230263	94	1	388
2395	803	2	94	392	2230263	95	1	390
2396	803	2	95	393	2230263	96	1	391
2397	803	2	96	394	2230263	97	1	392
2398	803	2	97	396	2230263	98	1	394
2399	803	2	98	397	2230263	99	1	395
2400	803	2	99	398	2230263	100	1	396
2401	901	3	0	0	2230261	1	1	26
2402	901	3	1	25	2230261	2	1	34
2403	901	3	2	34	2230261	3	1	42
2404	901	3	3	42	2230261	4	1	49
2405	901	3	4	49	2230261	5	1	56
2406	901	3	5	56	2230261	6	1	62
2407	901	3	6	62	2230261	7	1	68
2408	901	3	7	69	2230261	8	1	74
2409	901	3	8	74	2230261	9	1	80
2410	901	3	9	80	2230261	10	1	85
2411	901	3	10	85	2230261	11	1	90
2412	901	3	11	90	2230261	12	1	94
2413	901	3	12	95	2230261	13	1	99
2414	901	3	13	99	2230261	14	1	103
2415	901	3	14	104	2230261	15	1	107
2416	901	3	15	108	2230261	16	1	111
2417	901	3	16	112	2230261	17	1	115
2418	901	3	17	115	2230261	18	1	118
2419	901	3	18	119	2230261	19	1	122
2420	901	3	19	122	2230261	20	1	125
2421	901	3	20	126	2230261	21	1	128
2422	901	3	21	129	2230261	22	1	131
2423	901	3	22	132	2230261	23	1	134
2424	901	3	23	135	2230261	24	1	137
2425	901	3	24	138	2230261	25	1	140
2426	901	3	25	140	2230261	26	1	142
2427	901	3	26	143	2230261	27	1	145
2428	901	3	27	146	2230261	28	1	147
2429	901	3	28	148	2230261	29	1	149
2430	901	3	29	150	2230261	30	1	152
2431	901	3	30	153	2230261	31	1	154
2432	901	3	31	155	2230261	32	1	156
2433	901	3	32	157	2230261	33	1	158
2434	901	3	33	159	2230261	34	1	160
2435	901	3	34	161	2230261	35	1	162
2436	901	3	35	163	2230261	36	1	164
2437	901	3	36	165	2230261	37	1	165
2438	901	3	37	167	2230261	38	1	167
2439	901	3	38	168	2230261	39	1	169
2440	901	3	39	170	2230261	40	1	170
2441	901	3	40	172	2230261	41	1	172
2442	901	3	41	173	2230261	42	1	174
2443	901	3	42	175	2230261	43	1	175
2444	901	3	43	176	2230261	44	1	177
2445	901	3	44	178	2230261	45	1	178
2446	901	3	45	179	2230261	46	1	179
2447	901	3	46	181	2230261	47	1	181
2448	901	3	47	182	2230261	48	1	182
2449	901	3	48	183	2230261	49	1	183
2450	901	3	49	185	2230261	50	1	185
2451	901	3	50	186	2230261	51	1	186
2452	901	3	51	187	2230261	52	1	187
2453	901	3	52	188	2230261	53	1	188
2454	901	3	53	190	2230261	54	1	189
2455	901	3	54	191	2230261	55	1	190
2456	901	3	55	192	2230261	56	1	191
2457	901	3	56	193	2230261	57	1	192
2458	901	3	57	194	2230261	58	1	194
2459	901	3	58	195	2230261	59	1	195
2460	901	3	59	196	2230261	60	1	196
2461	901	3	60	197	2230261	61	1	196
2462	901	3	61	198	2230261	62	1	197
2463	901	3	62	199	2230261	63	1	198
2464	901	3	63	200	2230261	64	1	199
2465	901	3	64	201	2230261	65	1	200
2466	901	3	65	202	2230261	66	1	201
2467	901	3	66	202	2230261	67	1	202
2468	901	3	67	203	2230261	68	1	203
2469	901	3	68	204	2230261	69	1	203
2470	901	3	69	205	2230261	70	1	204
2471	901	3	70	206	2230261	71	1	205
2472	901	3	71	207	2230261	72	1	206
2473	901	3	72	207	2230261	73	1	207
2474	901	3	73	208	2230261	74	1	207
2475	901	3	74	209	2230261	75	1	208
2476	901	3	75	210	2230261	76	1	209
2477	901	3	76	210	2230261	77	1	209
2478	901	3	77	211	2230261	78	1	210
2479	901	3	78	212	2230261	79	1	211
2480	901	3	79	212	2230261	80	1	211
2481	901	3	80	213	2230261	81	1	212
2482	901	3	81	214	2230261	82	1	213
2483	901	3	82	214	2230261	83	1	213
2484	901	3	83	215	2230261	84	1	214
2485	901	3	84	216	2230261	85	1	214
2486	901	3	85	216	2230261	86	1	215
2487	901	3	86	217	2230261	87	1	216
2488	901	3	87	217	2230261	88	1	216
2489	901	3	88	218	2230261	89	1	217
2490	901	3	89	218	2230261	90	1	217
2491	901	3	90	219	2230261	91	1	218
2492	901	3	91	220	2230261	92	1	218
2493	901	3	92	220	2230261	93	1	219
2494	901	3	93	221	2230261	94	1	219
2495	901	3	94	221	2230261	95	1	220
2496	901	3	95	222	2230261	96	1	220
2497	901	3	96	222	2230261	97	1	221
2498	901	3	97	223	2230261	98	1	221
2499	901	3	98	223	2230261	99	1	222
2500	901	3	99	224	2230261	100	1	222
2501	902	3	0	0	2230262	1	1	51
2502	902	3	1	51	2230262	2	1	59
2503	902	3	2	60	2230262	3	1	67
2504	902	3	3	67	2230262	4	1	75
2505	902	3	4	75	2230262	5	1	82
2506	902	3	5	82	2230262	6	1	89
2507	902	3	6	89	2230262	7	1	95
2508	902	3	7	96	2230262	8	1	101
2509	902	3	8	102	2230262	9	1	108
2510	902	3	9	108	2230262	10	1	113
2511	902	3	10	114	2230262	11	1	119
2512	902	3	11	120	2230262	12	1	124
2513	902	3	12	125	2230262	13	1	130
2514	902	3	13	130	2230262	14	1	135
2515	902	3	14	135	2230262	15	1	139
2516	902	3	15	140	2230262	16	1	144
2517	902	3	16	145	2230262	17	1	149
2518	902	3	17	150	2230262	18	1	153
2519	902	3	18	154	2230262	19	1	157
2520	902	3	19	158	2230262	20	1	161
2521	902	3	20	162	2230262	21	1	165
2522	902	3	21	166	2230262	22	1	169
2523	902	3	22	170	2230262	23	1	173
2524	902	3	23	174	2230262	24	1	176
2525	902	3	24	178	2230262	25	1	180
2526	902	3	25	181	2230262	26	1	183
2527	902	3	26	185	2230262	27	1	186
2528	902	3	27	188	2230262	28	1	190
2529	902	3	28	191	2230262	29	1	193
2530	902	3	29	194	2230262	30	1	196
2531	902	3	30	197	2230262	31	1	199
2532	902	3	31	200	2230262	32	1	202
2533	902	3	32	203	2230262	33	1	204
2534	902	3	33	206	2230262	34	1	207
2535	902	3	34	209	2230262	35	1	210
2536	902	3	35	211	2230262	36	1	212
2537	902	3	36	214	2230262	37	1	215
2538	902	3	37	216	2230262	38	1	217
2539	902	3	38	219	2230262	39	1	220
2540	902	3	39	221	2230262	40	1	222
2541	902	3	40	224	2230262	41	1	224
2542	902	3	41	226	2230262	42	1	226
2543	902	3	42	228	2230262	43	1	229
2544	902	3	43	230	2230262	44	1	231
2545	902	3	44	232	2230262	45	1	233
2546	902	3	45	235	2230262	46	1	235
2547	902	3	46	237	2230262	47	1	237
2548	902	3	47	239	2230262	48	1	239
2549	902	3	48	241	2230262	49	1	240
2550	902	3	49	242	2230262	50	1	242
2551	902	3	50	244	2230262	51	1	244
2552	902	3	51	246	2230262	52	1	246
2553	902	3	52	248	2230262	53	1	248
2554	902	3	53	250	2230262	54	1	249
2555	902	3	54	251	2230262	55	1	251
2556	902	3	55	253	2230262	56	1	253
2557	902	3	56	255	2230262	57	1	254
2558	902	3	57	256	2230262	58	1	256
2559	902	3	58	258	2230262	59	1	257
2560	902	3	59	259	2230262	60	1	259
2561	902	3	60	261	2230262	61	1	260
2562	902	3	61	262	2230262	62	1	262
2563	902	3	62	264	2230262	63	1	263
2564	902	3	63	265	2230262	64	1	264
2565	902	3	64	267	2230262	65	1	266
2566	902	3	65	268	2230262	66	1	267
2567	902	3	66	269	2230262	67	1	268
2568	902	3	67	271	2230262	68	1	270
2569	902	3	68	272	2230262	69	1	271
2570	902	3	69	273	2230262	70	1	272
2571	902	3	70	275	2230262	71	1	273
2572	902	3	71	276	2230262	72	1	275
2573	902	3	72	277	2230262	73	1	276
2574	902	3	73	278	2230262	74	1	277
2575	902	3	74	279	2230262	75	1	278
2576	902	3	75	280	2230262	76	1	279
2577	902	3	76	282	2230262	77	1	280
2578	902	3	77	283	2230262	78	1	281
2579	902	3	78	284	2230262	79	1	283
2580	902	3	79	285	2230262	80	1	284
2581	902	3	80	286	2230262	81	1	285
2582	902	3	81	287	2230262	82	1	286
2583	902	3	82	288	2230262	83	1	287
2584	902	3	83	289	2230262	84	1	288
2585	902	3	84	290	2230262	85	1	289
2586	902	3	85	291	2230262	86	1	289
2587	902	3	86	292	2230262	87	1	290
2588	902	3	87	293	2230262	88	1	291
2589	902	3	88	294	2230262	89	1	292
2590	902	3	89	295	2230262	90	1	293
2591	902	3	90	296	2230262	91	1	294
2592	902	3	91	296	2230262	92	1	295
2593	902	3	92	297	2230262	93	1	296
2594	902	3	93	298	2230262	94	1	297
2595	902	3	94	299	2230262	95	1	297
2596	902	3	95	300	2230262	96	1	298
2597	902	3	96	301	2230262	97	1	299
2598	902	3	97	302	2230262	98	1	300
2599	902	3	98	302	2230262	99	1	301
2600	902	3	99	303	2230262	100	1	301
2601	903	3	0	0	2230263	1	1	77
2602	903	3	1	77	2230263	2	1	85
2603	903	3	2	86	2230263	3	1	93
2604	903	3	3	94	2230263	4	1	101
2605	903	3	4	102	2230263	5	1	109
2606	903	3	5	110	2230263	6	1	116
2607	903	3	6	117	2230263	7	1	123
2608	903	3	7	124	2230263	8	1	130
2609	903	3	8	131	2230263	9	1	137
2610	903	3	9	138	2230263	10	1	144
2611	903	3	10	145	2230263	11	1	150
2612	903	3	11	151	2230263	12	1	156
2613	903	3	12	157	2230263	13	1	162
2614	903	3	13	163	2230263	14	1	168
2615	903	3	14	169	2230263	15	1	174
2616	903	3	15	175	2230263	16	1	179
2617	903	3	16	181	2230263	17	1	185
2618	903	3	17	186	2230263	18	1	190
2619	903	3	18	191	2230263	19	1	195
2620	903	3	19	197	2230263	20	1	200
2621	903	3	20	202	2230263	21	1	205
2622	903	3	21	207	2230263	22	1	210
2623	903	3	22	211	2230263	23	1	214
2624	903	3	23	216	2230263	24	1	219
2625	903	3	24	221	2230263	25	1	223
2626	903	3	25	225	2230263	26	1	228
2627	903	3	26	229	2230263	27	1	232
2628	903	3	27	234	2230263	28	1	236
2629	903	3	28	238	2230263	29	1	240
2630	903	3	29	242	2230263	30	1	244
2631	903	3	30	246	2230263	31	1	248
2632	903	3	31	250	2230263	32	1	251
2633	903	3	32	254	2230263	33	1	255
2634	903	3	33	257	2230263	34	1	259
2635	903	3	34	261	2230263	35	1	262
2636	903	3	35	264	2230263	36	1	266
2637	903	3	36	268	2230263	37	1	269
2638	903	3	37	271	2230263	38	1	272
