StageId	Name	Description	Icon	StoryIcon	BgmId	AmbientSound	LoadingType	RewardTipId	EventId	NormalEventIdOnPassed	UnlockEventId[1]	UnlockEventId[2]	NormalEventId[1]	NormalEventId[2]	PreEventId[1]	PreEventId[2]	PreEventId[3]	PreEventId[4]	ClearEventId[1]	ClearEventId[2]	ClearEventId[3]	DisappearCondition	OrderId	RecommandLevel	IsMultiplayer	HaveAssist	StandardUseTimeSec	RequireLevel	RequireActionPoint	FirstRequireActionPoint	FinishRequireActionPoint	CharacterLimitType	CareerSuggestType	AISuggestType	LimitBuffId	PassTimeLimit	PreStageId[1]	PreStageId[2]	PreStageId[3]	PreStageId[4]	FlopRewardId	FinishRewardShow	FirstRewardShow	FinishDropId	FirstRewardId	StarRewardId[2]	StarRewardId[3]	StarRewardId	TeamExp	FirstTeamExp	FinishTeamExp	CardExp	FirstCardExp	FinishCardExp	MaxChallengeNums	BuyChallengeCost	BuyChallengeCount	KeepPlayingStory	BeginStoryId	EndStoryId	OnlinePlayerLeast	OnlinePlayerLimit	StarDesc[1]	StarDesc[2]	StarDesc[3]	DescEventId[1]	DescEventId[2]	DescEventId[3]	SettleLoseTipId	SuggestedConditionId[1]	SuggestedConditionId[2]	SuggestedConditionId[3]	ForceConditionId[1]	ForceConditionId[2]	ForceConditionId[3]	HaveFirstPass	FirstGotoSkipId	FunctionLeftBtn	FunctionRightBtn	RobotId[1]	RobotId[2]	RobotId[3]	UrgentEventId[1]	UrgentEventId[2]	UrgentEventId[3]	RebootId	AutoFightId	StageType	StageGridStyle	FightControlId	DisableJoystick	NeedJobType[1]	NeedJobType[2]	NeedJobType[3]	MultiChallengeId	Restartable	ResetHpCount[1]	ResetHpCount[2]	ResetHpCount[3]	StoryUiStyle	OnlineMsgId	ForceAllyEffect	DisableDeadEffect	HideAction	Ability
30062374	FR-02				64					1			2										1			0						4			1		30062373																									3														1		4	1													1	2	3		1									
30062375	FR-03				61					1			2										1			0						4			1		30062374																									3														1		4	1													1	2	3		1									
30062376	EC-01				117					1			2										1			0						4			1		30062358																									3														1		4	1													1	2	3		1									
30062377	EC-02				117					1			2										1			0						4			1		30062376																									3														1		4	1													1	2	3		1									
30062378	EC-03				117					1			2										1			0						4			1		30062377																									3														1		4	1													1	2	3		1									
30062379	PL-01				17					1			2										1			0						4			1																											3														1		4	1													1	2	3		1									
30062380	PL-02				17					1			2										1			0						4			1		30062379																									3														1		4	1													1	2	3		1									
30062381	PL-03				21					1			2										1			0						4			1		30062380																									3														1		4	1													1	2	3		1									
30062382	FC-01				16					1			2										1			0						4			1																											3														1		4	1													1	2	3		1									
30062383	FC-02				16					1			2										1			0						4			1		30062382																									3														1		4	1													1	2	3		1									
30062384	FC-03				16					1			2										1			0						4			1		30062383																									3														1		4	1													1	2	3		1									
30062385	DG-01				35					1			2										1			0						4			1																											3														1		4	1													1	2	3		1									
30062386	DG-02				35					1			2										1			0						4			1		30062385																									3														1		4	1													1	2	3		1									
30062387	DG-03				59					1			2										1			0						4			1		30062386																									3														1		4	1													1	2	3		1									
30062388	FR-01				64					1			2										1			0						4			1																											3														1		4	1													1	2	3		1									
30062389	FR-02				64					1			2										1			0						4			1		30062388																									3														1		4	1													1	2	3		1									
30062390	FR-03				61					1			2										1			0						4			1		30062389																									3														1		4	1													1	2	3		1									
30062391	EC-CR				117					1			2										1			0						4			1																											3														1		4	1													1	2	3		1									
30062392	PL-CR				21					1			2										1			0						4			1																											3														1		4	1													1	2	3		1									
30062393	EC-CR				117					1			2										1			0						4			1																											3														1		4	1													1	2	3		1									
30062394	PL-CR				21					1			2										1			0						4			1																											3														1		4	1													1	2	3		1									
30062395	EC-01				117					1			2										1			0						4			1		30062357																									3														1		4	1													1	2	3		1									
30062396	EC-02				117					1			2										1			0						4			1		30062395																									3														1		4	1													1	2	3		1									
30062397	EC-03				117					1			2										1			0						4			1		30062396																									3														1		4	1													1	2	3		1									
30062398	PL-01				17					1			2										1			0						4			1																											3														1		4	1													1	2	3		1									
30062399	PL-02				17					1			2										1			0						4			1		30062398																									3														1		4	1													1	2	3		1									
30062400	PL-03				21					1			2										1			0						4			1		30062399																									3														1		4	1													1	2	3		1									
30062401	FR-01				64					1			2										1			0						4			1																											3														1		4	1													1	2	3		1									
30062402	FR-02				64					1			2										1			0						4			1		30062401																									3														1		4	1													1	2	3		1									
30062403	FR-03				61					1			2										1			0						4			1		30062402																									3														1		4	1													1	2	3		1									
30062404	DG-01				35					1			2										1			0						4			1																											3														1		4	1													1	2	3		1									
30062405	DG-02				35					1			2										1			0						4			1		30062404																									3														1		4	1													1	2	3		1									
30062406	DG-03				59					1			2										1			0						4			1		30062405																									3														1		4	1													1	2	3		1									
30062407	FC-01				16					1			2										1			0						4			1																											3														1		4	1													1	2	3		1									
30062408	FC-02				16					1			2										1			0						4			1		30062407																									3														1		4	1													1	2	3		1									
30062409	FC-03				16					1			2										1			0						4			1		30062408																									3														1		4	1													1	2	3		1									
30062410	EC-01				117					1			2										1			0						4			1		30062358																									3														1		4	1													1	2	3		1									
30062411	EC-02				117					1			2										1			0						4			1		30062410																									3														1		4	1													1	2	3		1									
30062412	EC-03				117					1			2										1			0						4			1		30062411																									3														1		4	1													1	2	3		1									
30062413	PL-01				17					1			2										1			0						4			1																											3														1		4	1													1	2	3		1									
30062414	PL-02				17					1			2										1			0						4			1		30062413																									3														1		4	1													1	2	3		1									
30062415	PL-03				21					1			2										1			0						4			1		30062414																									3														1		4	1													1	2	3		1									
30062416	FR-01				64					1			2										1			0						4			1																											3														1		4	1													1	2	3		1									
30062417	FR-02				64					1			2										1			0						4			1		30062416																									3														1		4	1													1	2	3		1									
30062418	FR-03				61					1			2										1			0						4			1		30062417																									3														1		4	1													1	2	3		1									
30062419	DG-01				35					1			2										1			0						4			1																											3														1		4	1													1	2	3		1									
30062420	DG-02				35					1			2										1			0						4			1		30062419																									3														1		4	1													1	2	3		1									
30062421	DG-03				59					1			2										1			0						4			1		30062420																									3														1		4	1													1	2	3		1									
30062422	FC-01				16					1			2										1			0						4			1																											3														1		4	1													1	2	3		1									
30062423	FC-02				16					1			2										1			0						4			1		30062422																									3														1		4	1													1	2	3		1									
30062424	FC-03				16					1			2										1			0						4			1		30062423																									3														1		4	1													1	2	3		1									
30062425	EC-CR				117					1			2										1			0						4			1																											3														1		4	1													1	2	3		1									
30062426	DG-CR				59					1			2										1			0						4			1																											3														1		4	1													1	2	3		1									
30062427	EC-CR				117					1			2										1			0						4			1																											3														1		4	1													1	2	3		1									
30062428	DG-CR				59					1			2										1			0						4			1																											3														1		4	1													1	2	3		1									
30062429	DG-01				35					1			2										1			0						4			1		30062357																									3														1		4	1													1	2	3		1									
30062430	DG-02				35					1			2										1			0						4			1		30062429																									3														1		4	1													1	2	3		1									
30062431	DG-03				35					1			2										1			0						4			1		30062430																									3														1		4	1													1	2	3		1									
30062432	FC-01				16					1			2										1			0						4			1																											3														1		4	1													1	2	3		1									
30062433	FC-02				16					1			2										1			0						4			1		30062432																									3														1		4	1													1	2	3		1									
30062434	FC-03				16					1			2										1			0						4			1		30062433																									3														1		4	1													1	2	3		1									
30062435	FR-01				64					1			2										1			0						4			1																											3														1		4	1													1	2	3		1									
30062436	FR-02				64					1			2										1			0						4			1		30062435																									3														1		4	1													1	2	3		1									
30062437	FR-03				61					1			2										1			0						4			1		30062436																									3														1		4	1													1	2	3		1									
30062438	EC-01				35					1			2										1			0						4			1		30062469																									3														1		4	1													1	2	3		1									
30062439	EC-02				35					1			2										1			0						4			1		30062438																									3														1		4	1													1	2	3		1									
30062440	EC-03				59					1			2										1			0						4			1		30062439																									3														1		4	1													1	2	3		1									
30062441	PL-01				16					1			2										1			0						4			1																											3														1		4	1													1	2	3		1									
30062442	PL-02				16					1			2										1			0						4			1		30062441																									3														1		4	1													1	2	3		1									
30062443	PL-03				16					1			2										1			0						4			1		30062442																									3														1		4	1													1	2	3		1									
30062444	DG-01				117					1			2										1			0						4			1																											3														1		4	1													1	2	3		1									
30062445	DG-02				117					1			2										1			0						4			1		30062444																									3														1		4	1													1	2	3		1									
30062446	DG-03				117					1			2										1			0						4			1		30062445																									3														1		4	1													1	2	3		1									
30062447	DG-01				35					1			2										1			0						4			1		30062358																									3														1		4	1													1	2	3		1									
30062448	DG-02				35					1			2										1			0						4			1		30062447																									3														1		4	1													1	2	3		1									
30062449	DG-03				35					1			2										1			0						4			1		30062448																									3														1		4	1													1	2	3		1									
30062450	FC-01				16					1			2										1			0						4			1																											3														1		4	1													1	2	3		1									
30062451	FC-02				16					1			2										1			0						4			1		30062450																									3														1		4	1													1	2	3		1									
30062452	FC-03				16					1			2										1			0						4			1		30062451																									3														1		4	1													1	2	3		1									
30062453	FR-01				64					1			2										1			0						4			1																											3														1		4	1													1	2	3		1									
30062454	FR-02				64					1			2										1			0						4			1		30062453																									3														1		4	1													1	2	3		1									
30062455	FR-03				61					1			2										1			0						4			1		30062454																									3														1		4	1													1	2	3		1									
30062456	EC-01				35					1			2										1			0						4			1		30062470																									3														1		4	1													1	2	3		1									
30062457	EC-02				35					1			2										1			0						4			1		30062456																									3														1		4	1													1	2	3		1									
30062458	EC-03				59					1			2										1			0						4			1		30062457																									3														1		4	1													1	2	3		1									
30062459	PL-01				16					1			2										1			0						4			1																											3														1		4	1													1	2	3		1									
30062460	PL-02				16					1			2										1			0						4			1		30062459																									3														1		4	1													1	2	3		1									
30062461	PL-03				16					1			2										1			0						4			1		30062460																									3														1		4	1													1	2	3		1									
30062462	DG-01				117					1			2										1			0						4			1																											3														1		4	1													1	2	3		1									
30062463	DG-02				117					1			2										1			0						4			1		30062462																									3														1		4	1													1	2	3		1									
30062464	DG-03				117					1			2										1			0						4			1		30062463																									3														1		4	1													1	2	3		1									
30062465	DG-CR				117					1			2										1			0						4			1																											3														1		4	1													1	2	3		1									
30062466	DG-CR				117					1			2										1			0						4			1																											3														1		4	1													1	2	3		1									
30062467	PL-CR				117					1			2										1			0						4			1																											3														1		4	1													1	2	3		1									
30062468	PL-CR				117					1			2										1			0						4			1																											3														1		4	1													1	2	3		1									
30062469	Uniframe Tutorial				101					1			2										1			0						4			1																											3														1		4	1	9093												1	2	3											
30062470	Uniframe Tutorial				101					1			2										1			0						4			1																											3														1		4	1	9093												1	2	3											
30031501	Tropical Stage	Travel through past memories to leave a new summer moment!	Assets/Product/Texture/Image/UiSummerEpisode/UiSummerEpisodeMap4.png	Assets/Product/Texture/Image/UiSummerEpisode/UiSummerEpisodeSMap4.png	101		20014			1													1		1	0		40				3			1																										3	3																	1										Square																
30031502	Venus Coast	Travel through past memories to leave a new summer moment!	Assets/Product/Texture/Image/UiSummerEpisode/UiSummerEpisodeMap3.png	Assets/Product/Texture/Image/UiSummerEpisode/UiSummerEpisodeSMap3.png	101		20014			1													1		1	0		40				3			1																										3	3																	1										Square																
30031503	Kowloong Ruins	Travel through past memories to leave a new summer moment!	Assets/Product/Texture/Image/UiSummerEpisode/UiSummerEpisodeMap1.png	Assets/Product/Texture/Image/UiSummerEpisode/UiSummerEpisodeSMap1.png	101		20014			1													1		1	0		40				3			1																										3	3																	1										Square																
30031504	Test of Courage	Travel through past memories to leave a new summer moment!	Assets/Product/Texture/Image/UiSummerEpisode/UiSummerEpisodeMap2.png	Assets/Product/Texture/Image/UiSummerEpisode/UiSummerEpisodeSMap2.png	101		20014			1													1		1	0		40				3			1																										3	3																	1										Square																
30031505	Babylonia	Travel through past memories to leave a new summer moment!	Assets/Product/Texture/Image/UiSummerEpisode/UiSummerEpisodeMap5.png	Assets/Product/Texture/Image/UiSummerEpisode/UiSummerEpisodeSMap5.png	101		20014			1													1		1	0		40				3			1																										3	3																	1										Square																
30031506	Dancing Tonight		Assets/Product/Texture/Image/UiSpecialTrainMusic/UiSpecialTrainMusicBg16.png	Assets/Product/Texture/Image/UiSpecialTrainMusic/UiSpecialTrainMusicBg16.png	508		20014			1													1		1	0		40				3			1																										3	3																	1										Square																
30031507	Waterland		Assets/Product/Texture/Image/UiSpecialTrainMusic/UiSpecialTrainMusicBg17.png	Assets/Product/Texture/Image/UiSpecialTrainMusic/UiSpecialTrainMusicBg17.png	508		20014			1													1		1	0		40				3			1																										3	3																	1										Square																
30031508	Dream with You		Assets/Product/Texture/Image/UiSpecialTrainMusic/UiSpecialTrainMusicBg15.png	Assets/Product/Texture/Image/UiSpecialTrainMusic/UiSpecialTrainMusicBg15.png	508		20014			1													1		1	0		40				3			1																										3	3																	1										Square																
30031509	Dancing Tonight (Hell)		Assets/Product/Texture/Image/UiSpecialTrainMusic/UiSpecialTrainMusicBg16.png	Assets/Product/Texture/Image/UiSpecialTrainMusic/UiSpecialTrainMusicBg16.png	508		20014			1													1		1	0		40				3			1																										3	3																	1										Square																
30031510	Waterland (Hell)		Assets/Product/Texture/Image/UiSpecialTrainMusic/UiSpecialTrainMusicBg17.png	Assets/Product/Texture/Image/UiSpecialTrainMusic/UiSpecialTrainMusicBg17.png	508		20014			1													1		1	0		40				3			1																										3	3																	1										Square																
30031511	Dream with You (Hell)		Assets/Product/Texture/Image/UiSpecialTrainMusic/UiSpecialTrainMusicBg15.png	Assets/Product/Texture/Image/UiSpecialTrainMusic/UiSpecialTrainMusicBg15.png	508		20014			1													1		1	0		40				3			1																										3	3																	1										Square																
30031516	Sweet Dumpling Blessings	Sweet dumplings for a sweet Lantern Festival.	Assets/Product/Texture/Image/UiFubenYuanxiao/UiFubenYuanxiaoIcon1.png	Assets/Product/Texture/Image/UiFubenYuanxiao/UiFubenYuanxiaoMap01.png	57		20014			1													1		1	0		40				0			0																										3	3																	1										Square																
30031517	Lantern Blessings	Colorful lanterns for a colorful Lantern Festival.	Assets/Product/Texture/Image/UiFubenYuanxiao/UiFubenYuanxiaoIcon1.png	Assets/Product/Texture/Image/UiFubenYuanxiao/UiFubenYuanxiaoMap02.png	32		20014			1													1		1	0		40				0			0																										3	3																	1										Square																
30031518	Sweet Dumpling Blessings (Hard)	Sweet dumplings for a sweet Lantern Festival.	Assets/Product/Texture/Image/UiFubenYuanxiao/UiFubenYuanxiaoIcon1.png	Assets/Product/Texture/Image/UiFubenYuanxiao/UiFubenYuanxiaoMap01.png	57		20014			1													1		1	0		40				0			0																										3	3																	1										Square																
30031519	Lantern Blessings (Hard)	Colorful lanterns for a colorful Lantern Festival.	Assets/Product/Texture/Image/UiFubenYuanxiao/UiFubenYuanxiaoIcon1.png	Assets/Product/Texture/Image/UiFubenYuanxiao/UiFubenYuanxiaoMap02.png	32		20014			1													1		1	0		40				0			0																										3	3																	1										Square																
30065001	Snowfield Street Fight		Assets/Product/Texture/Image/UiFubenSnowGame/UiFubenSnowGameMap01.png	Assets/Product/Texture/Image/UiFubenSnowGame/UiFubenSnowGameMap03.png	40		20011			1													1		1	0		40				0			0																										3	3																	1							2			Rectangle													1			
30065002	Wild Ambush		Assets/Product/Texture/Image/UiFubenSnowGame/UiFubenSnowGameMap02.png	Assets/Product/Texture/Image/UiFubenSnowGame/UiFubenSnowGameMap04.png	40		20011			1													1		1	0		40				0			0																										3	3																	1							2			Rectangle													1			
30061432	Magic Square Funfair		Assets/Product/Texture/Image/UiFubenSnowGame/UiFubenSnowGameMap02.png	Assets/Product/Texture/Image/UiFubenSnowGame/UiFubenSnowGameMap04.png	40		20011			1													1		1	0		40				0			0																										3	3							9										1									67	Square																
30061433	Magic Square Trial		Assets/Product/Texture/Image/UiFubenSnowGame/UiFubenSnowGameMap02.png	Assets/Product/Texture/Image/UiFubenSnowGame/UiFubenSnowGameMap04.png	32		20011			1													1		1	0		40				0			0																										3	3							11										1										Square																
30061434	Magic Square Trial (Hard)		Assets/Product/Texture/Image/UiFubenSnowGame/UiFubenSnowGameMap02.png	Assets/Product/Texture/Image/UiFubenSnowGame/UiFubenSnowGameMap04.png	173		20011			1													1		1	0		40				0			0																										3	3							12										1										Square																
30061435	Moon-flavored Fillings		Assets/Product/Texture/Image/UiFubenYuanxiao/UiFubenYuanxiaoIcon1.png	Assets/Product/Texture/Image/UiFubenYuanxiao/UiFubenYuanxiaoMap01.png	49		20014			1													1		1	0		40				0			0																										3	3							14										1										Square																
30031600	Sea Paradise (Competition)	Sea Paradise	Assets/Product/Texture/Image/UiSummerEpisode/UiSummerEpisode2Map2.png	Assets/Product/Texture/Image/UiSummerEpisode/UiSummerEpisodeSMap6.png	101		20014			1													1		1	0		40				3			1																										3	3																	1										Square																
30031601	Bottom Sea Light (Competition)	Bottom Sea Light	Assets/Product/Texture/Image/UiSummerEpisode/UiSummerEpisode2Map4.png	Assets/Product/Texture/Image/UiSummerEpisode/UiSummerEpisodeSMap8.png	101		20014			1													1		1	0		40				3			1																										3	3																	1										Square																
30031602	Forest Shadow (Competition)	Forest Shadow	Assets/Product/Texture/Image/UiSummerEpisode/UiSummerEpisode2Map3.png	Assets/Product/Texture/Image/UiSummerEpisode/UiSummerEpisodeSMap7.png	101		20014			1													1		1	0		40				3			1																										3	3																	1										Square																
30031604	Sea Paradise (Cooperation)	Sea Paradise	Assets/Product/Texture/Image/UiSummerEpisode/UiSummerEpisode2Map2.png	Assets/Product/Texture/Image/UiSummerEpisode/UiSummerEpisodeSMap6.png	101		20014			1													1		1	0		40				3			1																										3	3																	1										Square																
30031605	Bottom Sea Light (Cooperation)	Bottom Sea Light	Assets/Product/Texture/Image/UiSummerEpisode/UiSummerEpisode2Map4.png	Assets/Product/Texture/Image/UiSummerEpisode/UiSummerEpisodeSMap8.png	101		20014			1													1		1	0		40				3			1																										3	3																	1										Square																
30031606	Forest Shadow (Cooperation)	Forest Shadow	Assets/Product/Texture/Image/UiSummerEpisode/UiSummerEpisode2Map3.png	Assets/Product/Texture/Image/UiSummerEpisode/UiSummerEpisodeSMap7.png	101		20014			1													1		1	0		40				3			1																										3	3																	1										Square																
30210211	Season 3 Standard Stage				41		20009			1													1	40		0		40				3			1	300																											Carefully consider your team setup.	Recommended after you have at least three 2★ members.														2	1										Square			1	2	3											
30210212	VH-01				41		20017			1													1	40		0		40				3			1	300							910001		910001																		Carefully consider your team setup.	Recommended after you have at least three 2★ members.														2	1										Square			1	2	3											
30210213	VH-02				41		20017			1													1	40		0		40				3			1	300							910002		910002																		Carefully consider your team setup.	Recommended after you have at least three 2★ members.														2	1										Square			1	2	3											
30210214	VH-01				41		20017			1													1	40		0		40				3			1	300							910003		910003																		Carefully consider your team setup.	Recommended after you have at least three 4★ members.														2	1										Square			1	2	3											
30210215	VH-02				41		20017			1													1	40		0		40				3			1	300							910004		910004																		Carefully consider your team setup.	Recommended after you have at least three 4★ members.														2	1										Square			1	2	3											
30210216	VH-01				41		20017			1													1	40		0		40				3			1	300							910005		910005																		Carefully consider your team setup.	Recommended after you have at least three 8★ members.														2	1										Square			1	2	3											
30210217	VH-02				41		20017			1													1	40		0		40				3			1	300							910006		910006																		Carefully consider your team setup.	Recommended after you have at least three 8★ members.														2	1										Square			1	2	3											
30210218	VH-01				41		20017			1													1	40		0		40				3			1	300							910007		910007																		Carefully consider your team setup.	Recommended after you have at least four 10★ members.														2	1										Square			1	2	3											
30210219	VH-02				41		20017			1													1	40		0		40				3			1	300							910008		910008																		Carefully consider your team setup.	Recommended after you have at least four 10★ members.														2	1										Square			1	2	3											
30210220	VH-01				41		20017			1													1	40		0		40				3			1	300							910009		910009																		Carefully consider your team setup.	Recommended after you have at least four 12★ members.														2	1										Square			1	2	3											
30210221	VH-02				41		20017			1													1	40		0		40				3			1	300							910010		910010																		Carefully consider your team setup.	Recommended after you have at least four 12★ members.														2	1										Square			1	2	3											
30210222	VH-01				41		20017			1													1	40		0		40				3			1	300							910011		910011																		Carefully consider your team setup.	Recommended after you have at least five 15★ members.														2	1										Square			1	2	3											
30210223	VH-02				41		20017			1													1	40		0		40				3			1	300							910012		910012																		Carefully consider your team setup.	Recommended after you have at least five 15★ members.														2	1										Square			1	2	3											
30210224	VH-03				41		20017			1													1	40		0		40				3			1	300							910013		910013																		Carefully consider your team setup.	Recommended after you have at least five 15★ members.														2	1										Square			1	2	3											
30210225	VH-01				41		20017			1													1	40		0		40				3			1	300							910014		910014																		Carefully consider your team setup.	Recommended after you have at least five 18★ members.														2	1										Square			1	2	3											
30210226	VH-02				41		20017			1													1	40		0		40				3			1	300							910015		910015																		Carefully consider your team setup.	Recommended after you have at least five 18★ members.														2	1										Square			1	2	3											
30210227	VH-03				41		20017			1													1	40		0		40				3			1	300							910016		910016																		Carefully consider your team setup.	Recommended after you have at least five 18★ members.														2	1										Square			1	2	3											
30210228	VH-01				41		20017			1													1	40		0		40				3			1	300							910017		910017																		Carefully consider your team setup.	Recommended after you have at least six 21★ members.														2	1										Square			1	2	3											
30210229	VH-02				41		20017			1													1	40		0		40				3			1	300							910018		910018																		Carefully consider your team setup.	Recommended after you have at least six 21★ members.														2	1										Square			1	2	3											
30210230	VH-03				41		20017			1													1	40		0		40				3			1	300							910019		910019																		Carefully consider your team setup.	Recommended after you have at least six 21★ members.														2	1										Square			1	2	3											
30210231	VH-01				41		20017			1													1	40		0		40				3			1	300							910020		910020																		Carefully consider your team setup.	Recommended after you have at least seven 25★ members.														2	1										Square			1	2	3											
30210232	VH-02				41		20017			1													1	40		0		40				3			1	300							910021		910021																		Carefully consider your team setup.	Recommended after you have at least seven 25★ members.														2	1										Square			1	2	3											
30210233	VH-03				41		20017			1													1	40		0		40				3			1	300							910022		910022																		Carefully consider your team setup.	Recommended after you have at least seven 25★ members.														2	1										Square			1	2	3											
30210234	VH-01				41		20017			1													1	40		0		40				3			1	300							910001		910001																		Carefully consider your team setup.	Recommended after you have at least three 2★ members.														2	1										Square			1	2	3											
30210235	VH-02				41		20017			1													1	40		0		40				3			1	300							910002		910002																		Carefully consider your team setup.	Recommended after you have at least three 2★ members.														2	1										Square			1	2	3											
30210236	VH-01				41		20017			1													1	40		0		40				3			1	300							910003		910003																		Carefully consider your team setup.	Recommended after you have at least three 4★ members.														2	1										Square			1	2	3											
30210237	VH-02				41		20017			1													1	40		0		40				3			1	300							910004		910004																		Carefully consider your team setup.	Recommended after you have at least three 4★ members.														2	1										Square			1	2	3											
30210238	VH-01				41		20017			1													1	40		0		40				3			1	300							910005		910005																		Carefully consider your team setup.	Recommended after you have at least three 8★ members.														2	1										Square			1	2	3											
30210239	VH-02				41		20017			1													1	40		0		40				3			1	300							910006		910006																		Carefully consider your team setup.	Recommended after you have at least three 8★ members.														2	1										Square			1	2	3											
30210240	VH-01				41		20017			1													1	40		0		40				3			1	300							910007		910007																		Carefully consider your team setup.	Recommended after you have at least four 10★ members.														2	1										Square			1	2	3											
30210241	VH-02				41		20017			1													1	40		0		40				3			1	300							910008		910008																		Carefully consider your team setup.	Recommended after you have at least four 10★ members.														2	1										Square			1	2	3											
30210242	VH-01				41		20017			1													1	40		0		40				3			1	300							910009		910009																		Carefully consider your team setup.	Recommended after you have at least four 12★ members.														2	1										Square			1	2	3											
30210243	VH-02				41		20017			1													1	40		0		40				3			1	300							910010		910010																		Carefully consider your team setup.	Recommended after you have at least four 12★ members.														2	1										Square			1	2	3											
30210244	VH-01				41		20017			1													1	40		0		40				3			1	300							910011		910011																		Carefully consider your team setup.	Recommended after you have at least five 15★ members.														2	1										Square			1	2	3											
30210245	VH-02				41		20017			1													1	40		0		40				3			1	300							910012		910012																		Carefully consider your team setup.	Recommended after you have at least five 15★ members.														2	1										Square			1	2	3											
30210246	VH-03				41		20017			1													1	40		0		40				3			1	300							910013		910013																		Carefully consider your team setup.	Recommended after you have at least five 15★ members.														2	1										Square			1	2	3											
30210247	VH-01				41		20017			1													1	40		0		40				3			1	300							910014		910014																		Carefully consider your team setup.	Recommended after you have at least five 18★ members.														2	1										Square			1	2	3											
30210248	VH-02				41		20017			1													1	40		0		40				3			1	300							910015		910015																		Carefully consider your team setup.	Recommended after you have at least five 18★ members.														2	1										Square			1	2	3											
30210249	VH-03				41		20017			1													1	40		0		40				3			1	300							910016		910016																		Carefully consider your team setup.	Recommended after you have at least five 18★ members.														2	1										Square			1	2	3											
30210250	VH-01				41		20017			1													1	40		0		40				3			1	300							910017		910017																		Carefully consider your team setup.	Recommended after you have at least six 21★ members.														2	1										Square			1	2	3											
30210251	VH-02				41		20017			1													1	40		0		40				3			1	300							910018		910018																		Carefully consider your team setup.	Recommended after you have at least six 21★ members.														2	1										Square			1	2	3											
30210252	VH-03				41		20017			1													1	40		0		40				3			1	300							910019		910019																		Carefully consider your team setup.	Recommended after you have at least six 21★ members.														2	1										Square			1	2	3											
30210253	VH-01				41		20017			1													1	40		0		40				3			1	300							910020		910020																		Carefully consider your team setup.	Recommended after you have at least seven 25★ members.														2	1										Square			1	2	3											
30210254	VH-02				41		20017			1													1	40		0		40				3			1	300							910021		910021																		Carefully consider your team setup.	Recommended after you have at least seven 25★ members.														2	1										Square			1	2	3											
30210255	VH-03				41		20017			1													1	40		0		40				3			1	300							910022		910022																		Carefully consider your team setup.	Recommended after you have at least seven 25★ members.														2	1										Square			1	2	3											
30210256	EX-01				41		20017			1													1	40		0		40				3			1	300							910023		910023																		Carefully consider your team setup.	Recommended after you have at least eight MAX members.														2	1										Square			1	2	3											
30210257	EX-02				41		20017			1													1	40		0		40				3			1	300							910024		910024																		Carefully consider your team setup.	Recommended after you have at least eight MAX members.														2	1										Square			1	2	3											
30210258	EX-03				41		20017			1													1	40		0		40				3			1	300							910025		910025																		Carefully consider your team setup.	Recommended after you have at least eight MAX members.														2	1										Square			1	2	3											
30210259	EX-01				41		20017			1													1	40		0		40				3			1	300							910026		910026																		Carefully consider your team setup.	Recommended after you have at least eight MAX members.														2	1										Square			1	2	3											
30210260	EX-02				41		20017			1													1	40		0		40				3			1	300							910027		910027																		Carefully consider your team setup.	Recommended after you have at least eight MAX members.														2	1										Square			1	2	3											
30210261	EX-03				41		20017			1													1	40		0		40				3			1	300							910028		910028																		Carefully consider your team setup.	Recommended after you have at least eight MAX members.														2	1										Square			1	2	3											
30210262	EX-01				41		20017			1													1	40		0		40				3			1	300							910032		910032																		Carefully consider your team setup.	Recommended after you have at least nine MAX members.														2	1										Square			1	2	3											
30210263	EX-02				41		20017			1													1	40		0		40				3			1	300							910033		910033																		Carefully consider your team setup.	Recommended after you have at least nine MAX members.														2	1										Square			1	2	3											
30210264	EX-03				41		20017			1													1	40		0		40				3			1	300							910034		910034																		Carefully consider your team setup.	Recommended after you have at least nine MAX members.														2	1										Square			1	2	3											
30210265	EX-01				41		20017			1													1	40		0		40				3			1	300							910029		910029																		Carefully consider your team setup.	Recommended after you have at least nine MAX members.														2	1										Square			1	2	3											
30210266	EX-02				41		20017			1													1	40		0		40				3			1	300							910030		910030																		Carefully consider your team setup.	Recommended after you have at least nine MAX members.														2	1										Square			1	2	3											
30210267	EX-03				41		20017			1													1	40		0		40				3			1	300							910031		910031																		Carefully consider your team setup.	Recommended after you have at least nine MAX members.														2	1										Square			1	2	3											
30210268	EX-01				41		20017			1													1	40		0		40				3			1	300							910023		910023																		Carefully consider your team setup.	Recommended after you have at least eight MAX members.														2	1										Square			1	2	3											
30210269	EX-02				41		20017			1													1	40		0		40				3			1	300							910024		910024																		Carefully consider your team setup.	Recommended after you have at least eight MAX members.														2	1										Square			1	2	3											
30210270	EX-03				41		20017			1													1	40		0		40				3			1	300							910025		910025																		Carefully consider your team setup.	Recommended after you have at least eight MAX members.														2	1										Square			1	2	3											
30210271	EX-01				41		20017			1													1	40		0		40				3			1	300							910026		910026																		Carefully consider your team setup.	Recommended after you have at least eight MAX members.														2	1										Square			1	2	3											
30210272	EX-02				41		20017			1													1	40		0		40				3			1	300							910027		910027																		Carefully consider your team setup.	Recommended after you have at least eight MAX members.														2	1										Square			1	2	3											
