Id	Name	Icon	Description
742198	Dynamic Calibration	Assets/Product/Texture/Image/IconAffix/AffixIconFusu.png	Restores 1% of max HP every second. The restoration effect drops from 1% to 0.4% during the 2s after the character receives damage.
742199	Dynamic Calibration	Assets/Product/Texture/Image/IconAffix/AffixIconFusu.png	Restores 2% of max HP every second. The restoration effect drops from 2% to 0.8% during the 2s after the character receives damage.
742200	Dynamic Calibration	Assets/Product/Texture/Image/IconAffix/AffixIconFusu.png	Restores 3% of max HP every second. The restoration effect drops from 3% to 1.2% during the 2s after the character receives damage.
742152	The Leader	Assets/Product/Texture/Image/IconAffix/AffixIconDudou.png	Gains the Commander and Blessing effects and 50% higher max HP.
760181	Physical Endurance	Assets/Product/Texture/Image/IconAffix/AffixIconKangwuli2.png	Physical Resistance increases by 30%.
760182	Physical Endurance	Assets/Product/Texture/Image/IconAffix/AffixIconKangwuli2.png	Physical Resistance increases by 45%.
760183	Physical Endurance	Assets/Product/Texture/Image/IconAffix/AffixIconKangwuli2.png	Physical Resistance increases by 60%.
760191	Elemental Endurance	Assets/Product/Texture/Image/IconAffix/AffixIconKangyuansu.png	Elemental Resistance increases by 30%.
760192	Elemental Endurance	Assets/Product/Texture/Image/IconAffix/AffixIconKangyuansu.png	Elemental Resistance increases by 45%.
760193	Elemental Endurance	Assets/Product/Texture/Image/IconAffix/AffixIconKangyuansu.png	Elemental Resistance increases by 60%.
760201	DMG Immunity	Assets/Product/Texture/Image/IconAffix/AffixIconMianshang2.png	Extra DMG Reduction increases by 30%.
760203	DMG Immunity III	Assets/Product/Texture/Image/IconAffix/AffixIconMianshang2.png	Extra DMG Reduction increases by 60%.
778052	Red Resistance	Assets/Product/Texture/Image/IconAffix/AffixIconMianhong.png	Extra DMG Reduction against Red Orb skills increases by 100%.
778053	Blue Resistance	Assets/Product/Texture/Image/IconAffix/AffixIconMianlan.png	Extra DMG Reduction against Blue Orb skills increases by 100%.
778054	Yellow Resistance	Assets/Product/Texture/Image/IconAffix/AffixIconMianhuang.png	Extra DMG Reduction against Yellow Orb skills increases by 100%.
760071	Sunder Armor	Assets/Product/Texture/Image/IconAffix/AffixIconPojia2.png	Extra DMG Reduction decreases by 30%.
760072	Sunder Armor	Assets/Product/Texture/Image/IconAffix/AffixIconPojia2.png	Extra DMG Reduction decreases by 45%.
760073	Sunder Armor	Assets/Product/Texture/Image/IconAffix/AffixIconPojia2.png	Extra DMG Reduction decreases by 60%.
760091	Fatigue	Assets/Product/Texture/Image/IconAffix/AffixIconXuruo2.png	Extra DMG Bonus, Movement Speed, Attack Frequency, and Extra DMG Reduction decrease by 20%.
760092	Fatigue	Assets/Product/Texture/Image/IconAffix/AffixIconXuruo2.png	Extra DMG Bonus, Movement Speed, Attack Frequency, and Extra DMG Reduction decrease by 35%.
760093	Fatigue	Assets/Product/Texture/Image/IconAffix/AffixIconXuruo2.png	Extra DMG Bonus, Movement Speed, Attack Frequency, and Extra DMG Reduction decrease by 50%.
760061	Attack Reduction	Assets/Product/Texture/Image/IconAffix/AffixIconRuogong.png	Extra DMG Bonus decreases by 30%.
760062	Attack Reduction	Assets/Product/Texture/Image/IconAffix/AffixIconRuogong.png	Extra DMG Bonus decreases by 45%.
760063	Attack Reduction	Assets/Product/Texture/Image/IconAffix/AffixIconRuogong.png	Extra DMG Bonus decreases by 60%.
779305	Hesitation	Assets/Product/Texture/Image/IconAffix/AffixIconZhuanyi2.png	Restores 5% Finisher Gauge per second after not taking damage for 8s.
715713	Dominator	Assets/Product/Texture/Image/IconAffix/AffixIconShexian2.png	Immune to Matrix and limiting effects of Signature Moves
720008	Bleed	Assets/Product/Texture/Image/IconAffix/AffixIconFanshi2.png	When the attack hits its target, the target loses 1% HP per second for 5s.
715712	Super Lightning Field	Assets/Product/Texture/Image/IconAffix/AffixIconWeiwuli.png	Generate vertical and diagonal lightnings around the target every 8s in that order
715956	Power of Nature	Assets/Product/Texture/Image/IconAffix/AffixIconWeianLogistics4.png	Restores 1% HP per second. Summons a Fairy every 8s that rotates around you. When you have 3, releases all Fairies onto the target to deal damage and reduce max HP.
715946	Light	Assets/Product/Texture/Image/IconAffix/AffixIconShexian.png	Receives the power of lightning and gains [Repel Demons] in light environment.
715947	Darkness	Assets/Product/Texture/Image/IconAffix/AffixIconDiandun.png	Receives the power of darkness to hide in the shadows and gains [Bleed] in dark environment.
715985	Security Captain	Assets/Product/Texture/Image/IconAffix/AffixIconBilei.png	Summons reinforcements periodically while the Security Captain is present.
715973	Alert	Assets/Product/Texture/Image/IconAffix/AffixIconTongling.png	DMG increases over time when there are enemies in the same area. The DMG bonus resets when there are no enemies in the same area.
716004	DMG+	Assets/Product/Texture/Image/IconAffix/AffixIconTongling.png	DMG is greatly increased for enemies under the red light.
716005	DMG Reduction+	Assets/Product/Texture/Image/IconAffix/AffixIconJiangu.png	DMG Reduction is greatly increased for enemies under the yellow light.
12170303	Elemental Edge	Assets/Product/Texture/Image/IconAffix/AffixIconBingdu.png	Gains multiple elemental damage bonuses at the same time.
12170304	Elemental Shield	Assets/Product/Texture/Image/IconAffix/AffixIconFanshi.png	Gains multiple elemental resistance bonuses at the same time.
12170211	Energize	Assets/Product/Texture/Image/IconAffix/AffixIconQianghua.png	All units gain a DMG bonus based on HP percentage.
12170221	Wind Zone	Assets/Product/Texture/Image/IconAffix/AffixIconBihuan.png	Generates Wind Zones on the field. Units can gain a massive boost in Movement Speed while in the Wind Zones.
12170222	Charge	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian.png	All units can cast skills immediately after moving to boost the damage based on Movement Speed.
12170231	Alert	Assets/Product/Texture/Image/IconAffix/AffixIconTongling.png	Damage dealt by enemies in the same area as the character increases over time.
12170232	Portal	Assets/Product/Texture/Image/IconAffix/AffixIconZhuanyi.png	The character can use the Portal to switch between battle areas. Leaving an area through the Portal will reset the Alert of all enemies in the area.
12170241	Carrousel	Assets/Product/Texture/Image/IconAffix/AffixIconYinshen.png	The Carrousel rotates around the center of the field and never stops, dealing damage to those in its way.
12170251	Meteor	Assets/Product/Texture/Image/IconAffix/AffixIconYiran.png	The Dragon periodically summons a meteor to fall upon the player.
12170311	Falling Star	Assets/Product/Texture/Image/IconAffix/AffixIconKangyuansu.png	The character periodically summons 5 meteors nearby to deal damage to all units within range.
12180101	Bio-Bird	Assets/Product/Texture/Image/IconAffix/AffixIconShexian.png	The Bio-Bird lurks in the field and attacks those who approach.
