Id	AttribId	PromotedId	Kind	Type	Note	Name	MoveUseFaceDir	HasRunTilt	ForceSqueezeOut	HasSquatState	AttribType	SquatMotionOffset	ModelId	BaseHeight	ColliderType	PolygonId	BodyRadius	CameraCollideRadius	HitRadius	IgnoreCollisionToNpc	IgnoreCollisionFromNpc	ModelScale	OffsetScale	EffectScale	MissileScale	UiResId	BossHp	HpWdigetCount	HpWidgetHeight	HpWidgetType	RollCharHeight	LieOnFloorTime	StandUpTailTime	StandUpImmuneHitTime	MaxHitValue	BeHitInterval	Ball	RandomBall	AttackSkillId	DodgeSkillId	CatchType	NoThreat	NotToThreatTarget	DeathTime	HasRunToStand	HasRunStart	HasStandTransition	WalkMotionOffset	RunMotionOffset	HasSprintState	SprintMotionOffset	CollisionPriority	UseShadowMesh	ShadowQuadScale	DisableMotionRotation	DeathMagic[1]	DeathMagic[2]	DeathMagic[3]	DeathMagic[4]	RobotBornMagic[1]	BornMagic[1]	BornMagic[2]	BornMagic[3]	BornMagic[4]	BornMagic[5]	BornMagic[6]	BornMagic[7]	BornMagic[8]	BornMagic[9]	BornMagic[10]	BornMagic[11]	BornMagic[12]	SkillId[1]	SkillId[2]	SkillId[3]	SkillId[4]	SkillId[5]	SkillId[6]	SkillId[7]	SkillId[8]	SkillId[9]	SkillId[10]	SkillId[11]	SkillId[12]	SkillId[13]	SkillId[14]	SkillId[15]	SkillId[16]	SkillId[17]	SkillId[18]	SkillId[19]	SkillId[20]	SkillId[21]	SkillId[22]	SkillId[23]	SkillId[24]	SkillId[25]	SkillId[26]	SkillId[27]	SkillId[28]	SkillId[29]	SkillId[30]	SkillId[31]	SkillId[32]	SkillId[33]	SkillId[34]	SkillId[35]	SkillId[36]	SkillId[37]	SkillId[38]	SkillId[39]	SkillId[40]	SkillId[41]	SkillId[42]	SkillId[43]	SkillId[44]	SkillId[45]	SkillId[46]	SkillId[47]	SkillId[48]	SkillId[49]	SkillId[50]	SkillId[51]	SkillId[52]	SkillId[53]	SkillId[54]	SkillId[55]	SkillId[56]	SkillId[57]	SkillId[58]	SkillId[59]	SkillId[60]	SkillId[61]	SkillId[62]	SkillId[63]	SkillId[64]	SkillId[65]	SkillId[66]	SkillId[67]	SkillId[68]	SkillId[69]	SkillId[70]	SkillId[71]	SkillId[72]	SkillId[73]	SkillId[74]	SkillId[75]	SkillId[76]	SkillId[77]	SkillId[78]	SkillId[79]	SkillId[80]	SkillId[81]	SkillId[82]	SkillId[83]	SkillId[84]	SkillId[85]	SkillId[86]	SkillId[87]	SkillId[88]	SkillId[89]	SkillId[90]	SkillId[91]	SkillId[92]	SkillId[93]	SkillId[94]	SkillId[95]	SkillId[96]	SkillId[97]	SkillId[98]	SkillId[99]	SkillId[100]
811300	81200	81200	1	1		Assault Fort: Destruction					0		Mb1TankarmorMd030002		1		3	3				1	1	1			1	10	0.8	2	1.5	0.05		0	99999									2								3	1			81130098	81130096	81130094	81130092		8113	970006	100097	100079	100098	811101	800009						811301	811302	811303	811304	811321	811322	811323	811324	811325	811326	811327	811328	811329	811331	811332	811333	811311	811312	811313	811314																																																																																
812000	81300	81300	1	1		Musashi IX	1				0		Me1SwordMd002001		1		1.3	1.3	0.2			1	1	1			0	30	0.8	2	1.5			0	20	0								1.5								3	1			81200098	81200096	81200094	81200092		8120	970714	900008	100027	812021	970006							812001	812002	812003	812004	812005	812006	812007	812008	812009	812010	812011	812012	812013	812014	812030																																																																																					
813000	81300	81300	1	1		Roseblade	1				0		Mb1SwordMd030001		1		1.1	1.1	0.1			1	1	1			0	30	0.8	2	1.5			0	99999	0								5								3	1			81300098	81300096	81300094	81300092		8130	100097	100098	800008	800009	813031							813001	813002	813003	813004	813010	813011	813012	813013	813014	813015	813016	813017	813018	813020	813021	813022	813023	813024	813025	813026	813027																																																																															
813100	81310	81310	1	1		Roseblade (Dark)	1				0		Mb1SwordMd030001		1		1.1	1.1	0.1			1	1	1			0	30	0.8	2	1.5			0	99999									1	0							3	1			81310098	81310096	81310094	81310092		8130	100097	100098	800008	800009	813031							813001	813002	813003	813004	813010	813011	813012	813013	813014	813015	813016	813017	813018	813020	813021	813022	813023	813024	813025	813026	813027																																																																															
814000	8140	81400	1	1		Sister	1				0		Mb1LadyMd10001		1		1.1	1.1	0.1			1	1	1		100201	0	30	0.8	2	1.5			0	99999	0	1#814061|2#814062|3#814063|4#814071|5#814072|6#814073	1#1#15|2#1#15|3#1#15						3								3	1			81400098	81400096	81400094	81400092		8140	100097	100098	100079	800008	800009	814021	814022	814023	814024	814100	814112	814001	814002	814003	814004	814005	814006	814007	814008	814009	814011	814012	814021	814022	814051	814052	814055	814056	814057	814061	814062	814063																																																																															
814010	81410	9420	1	1		Sister	1				0		Mb1LadyMd10001		1		1.1	1.1	0.1			1	1	1			0	30	0.8	2	1.5			0	99999	0								3								3	1			81410098	81410096	81410094	81410092		8140	100097	100098		800008	800009							814001	814002	814003	814006	814007	814008	814009	814011	814012	814021	814022																																																																																									
814100	81410	9420	2	1		Martyr	1				0		Mb1LadybabyMd10001		1		0.7	0.7	0.1			1	1	1			0	5	0.8	2	1.5			0.3	99999	0								0								3	1			90090097					8141	814002	800008																																																																																																													
814200	81420	9400	2	2		Harvester					0		Mb1RobotarmorMd030001		1		2	2	0.1			0.8	1	1		100201	1	30	0.8	2	1.5			0	99999	0							1	3.9								3	1			82100097					8142	100097	100098	100079	800008	800009							814021	814022	814023																																																																																																	
814300	81430	9400	1	1		Musashi IX	1				0		Me1SwordMd002001		1		1.3	1.3	0.2			1	1	1			0	30	0.8	2	1.5			0	99999	0								1.5								3	1			81200098	81200096	81200094	81200092		8120	970714	900008	100027	812021	970006							812001	812002	812003	812004	812005	812006	812007	812008	812009	812010	812011	812012	812013	812014	812030																																																																																					
815000	8150	9400	1	1		Nozzle	1				0		Mb1OrphanMd030001		1		1	1	0.5	0	0	1	1	1		100201	1	30	0.8	2	1.5			0	99999	0	1#815061|2#815062|3#815063|4#815071|5#815072|6#815073	1#1#15|2#1#15|3#1#15						2.1								3	1			81500098	81500096	81500094	81500092		8150	100097	100098	800008	800009	815100	815006						815001	815002	815003	815004	815005	815006	815007	815008	815011	815012	815013	815014	815015	815022	815026	815027	815028	815029	815030	815051	815052	815055	815056	815057	815061	815062	815063																																																																									
816000	8160	9400	1	1		Roland	1				0		Mb1LuolanMd010001		1		1	1	0.1			1	1	1		100201	1	30	0.8	2	1.5			0	99999	0	1#816061|2#816062|3#816063|4#816071|5#816072|6#816073	1#1#15|2#1#15|3#1#15						4.55								3	1			81600098	81600096	81600094	81600092		8160	100097	100098	800008	800009	816100	816017						816001	816002	816003	816004	816005	816006	816007	816008	816009	816011	816012	816013	816014	816015	816016	816017	816018	816019	816020	816051	816052	816055	816056	816057	816058	816060	816061	816062	816063	816070	816071	816072	816073	816099																																																																		
817000	8170	9400	1	1		Iron Maiden	1				0		Mb1VirginbioMd030001		1		1	1	0.5			1.2	1	1.2		100201	1	30	1	2	1.5			0	99999	0	1#817061|2#817062|3#817063	1#1#15|2#1#15|3#1#15						2.7								3	1			81700098	81700096	81700094	81700092		8170	100097	100098	800008	800009	817100	817019	817021					817001	817002	817003	817004	817005	817006	817011	817012	817013	817014	817015	817016	817017	817018	817019	817020	817007	817008	817009	817010	817021	817022	817051	817052	817053	817054	817055	817056	817057	817058	817059	817060	817061	817062	817063	817070	817023	817024																																																														
817021	8170	9400	1	1		Iron Maiden	1				0		Mb1VirginbioMd030001		1		1	1	0.5			1.2	1	1.2		100201	1	30	1	2	1.5			0	99999	0	1#817061|2#817062|3#817063	1#1#15|2#1#15|3#1#15						2.7								3	1			81700098	81700096	81700094	81700092		8170	100097	100098	800008	800009	817100	817019	817021					817001	817002	817003	817004	817005	817006	817011	817012	817013	817014	817015	817016	817017	817018	817019	817020	817007	817008	817009	817010	817021	817022	817051	817052	817053	817054	817055	817056	817057	817058	817059	817060	817061	817062	817063	817070	817023	817024																																																														
818000	81800	9400	1	1		Vassago	1				0		Mb1SandwormMd030001		1		1	1	0.6			1	1	1			1	30	0.8	2	1.5			0	99999	0								3.5								3	1			81800098	81800096	81800094	81800092		8180	100097	100098	800008	800009	818001	818002	818024					818001	818002	818003	818004	818005	818006	818007	818008	818009	818011	818012	818013																																																																																								
818021	8802	60002	1	1		Vassago	1				0		Mb1SandwormMd030001		1		1	1	0.6			1	1	1			1	30	0.8	2	1.5			0	99999	0								3.5								3	1			81800098	81800096	81800094	81800092		8180	100097	100098	800008	800009	818001	818002	818024					818001	818002	818003	818004	818005	818006	818007	818008	818009	818011	818012	818013																																																																																								
819000	81900	81900	1	1		Unknown Construct α	1				0		R3LuxiyaMd010011		1		1.2	1.2	0.1			1	1	1			1	30	0.8	2	1.5	0.2		0.5	99999	0								1.5	1							3	1			81900098	81900096	81900094	81900092		8190	100050	100051	100074	102242	102261	819011	819006	819049	900057			819001	819002	819003	819004	819005	819006	819007	819008	819009	819010	819011	819012	819013	819014	819015	819016	819017	819018	819019	819020	819021	819022	819023	819024	819025	819026																																																																										
821000	88	9400	1	2		Harvester	1				0		Mb1RobotarmorMd030001		1		2	2				0.8	1	1		100201	1	30	0.8	2	1.5			0	99999	0	1#997161|2#997162|3#997163|4#997164|5#997165|6#997166	1#1#15|2#1#15|3#1#15					1	3.9								3	1								9971	900022	821203	970006	100079	821256	100098	100097	900056	997200			997101	997102	997103	997104	997105	997106	997107	997108	997109	997110	997111	997151	997152	997155	997156	997157	997158	997161	997162	997163	997164	997165	997166	997171																																																																												
201000	82100	82100	1	2		Energy Zone					0				1		0.1	0		1	1	1	1	1			0		0	0	1			0	99999	0						1	1	0	0							3	1									100018	100019	900056																																																																																																												
201100	82100	82100	1	2		Energy Ball					0				1		0.1	0		1	1	1	1	1			0		0	0	1			0	99999	0						1	1	0	0							3	1								2011	100018	100019	900056																																																																																																												
821300	82130	82150	3	2		Electric Ball Summon					0		Mb1BaodongchibangMd000001		1		0.1	0		1	1	1	1	1											99999	0						1	1	20									1			82130098	82130096	82130094	82130092		8213	900056	900057	900031	900032	900011	821312	821323					821301	821302	821303	821304	821305																																																																																															
821400	82140	82150	3	2		Electric Ball Rhythm Control	1				0				1		0.1	0		1	1	1	1	1											99999	0						1	1										1									900031	900032	821312	900011	900056	900057																																																																																																									
821500	82150	9400	1	2		Riot					0		Mb1BraveMd010011		1		2.5	2.5	1.2			1	1	1			1	30	2.3	2	1.5				99999	0							1	999								3	1			82150098	82150096	82150094	82150092		8215	900022	970006	100098	100097	900056	821525	821544					821501	821502	821503	821504	821505	821506	821507	821508	821509	821510	821511	821512	821513	821514																																																																																						
821501	82150	9400	1	2		Korolev					0		Mb1BraveMd010011		1		2.5	2.5	1.2			1	1	1			1	30	2.3	2	1.5				99999	0							1	999								3	1			82150098	82150096	82150094	82150092		8215	900022	970006	100098	100097	900056	821525	821544					821501	821502	821503	821504	821505	821506	821507	821508	821509	821510	821511	821512	821513																																																																																							
821600	82160	81600	3	1		Lightning Beetle					0		Mo1LiebianyuanchongMd000001		1		0.6	0.6				1	1	1			0	5	0.8	2	1.5			0.3	99999	0								0.2									1			82160098	82160096	82160094	82160092			900011	821316	821315	821319																																																																																																											
831000	83100	83100	1	1		Camu	1				0		Mb1XiuMd010001		1		1	1	0.1	0	0	1	1	1			1	30	0.8	2	1.5			0	99999	0								0								3	1			83100097					8310	831003	831031	831073	831005	831006	831010	900057					831001	831002	831003	831004	831005	831006	831007	831008	831009	831011	831012	831013	831014	831015	831016	831017	831018	831019																																																																																		
831100	83110	83110	1	1		Camu	1				0		Mb1XiuerjieMd000001		1		1	1	0.1			1	1	1			1	30	0.8	2	1.5			0	99999	0								999								3	1			83110098	83110096	83110094	83110092		8311	800056	831062	831081	831100								831101	831102	831103	831104	831105	831106	831107	831108	831109	831111	831112	831113	831114	831115	831116	831117	831118	831119	831121	831122	831123	831124	831125	831126	831127	831128	831129	831131	831132																																																																							
870100	83100	9400	1	2		Osiris					0		Mb1OsirisMd000001		1		1.1	1.1				1.1	1	1			1	30	0.8	2	1.5				99999	0							1	999								3	1			87010098	87010096	87010094	87010092		8701	970006	100079	100098	100097	900056	900057	870144					870101	870102	870103	870104	870105	870106	870107	870108	870109	870110	870111	870112																																																																																								
870200	87010	9400	2	2		Eye of Judgment					0		Mb1OsirisyanjingMd000001		1		0.1			1	1	1	1	1							1.5				99999	0						1	1	9									1			87020098	87020096	87020094	87020092			970006	100079	100098	100097	900056	900057	870112	900031	900032			870201	870202	870203	870204	870205																																																																																															
870300	87010	87030	2	2		Eye of Punishment					0		Mb1OsirischibangMd000001		1		1	1				1	1	1			1	1	0.8	2	1.5				99999	0						1	1	999								3	1			87030098	87030096	87030094	87030092			970006	100079	100098	100097	900056	900057						870301	870302	870303	870304	870305																																																																																															
870500	87010	87010	2	2		Clear Tornado					0				1		0.1	0		1	1	1	1	1							0				99999	0						1	1	5									1			87050098	87050096	87050094	87050092			900031	900032	900056																																																																																																												
870600	87620	87620	3	1		Rail Heterozygote	1				0		Mb1TrackalienMd010001		1		1	1				1	1	1			1	20	0	0	1.5	0		0.3	10									8								3		1		83400098	83400096	83400094	83400092		8340	900007	900008	100027	900051	834071							834001	834002	834003	834004	834005	834006	834007	834008	834009	834010	834011	834012	834013	834014	834015	834016	834017	834018	834019	834020	834021	834022	834023	834024	834025	834026	834027	834028	834029	834030	834031																																																																					
870601	87601	87601	3	1		Rail Heterozygote (Left Limb)	1				0		Me1JinweiMd000001		1		2	2	1	1		1.5	1	1.5			0	5	0.8	2	1.5	0		0.3	20	0								2.5								3	1			90030098	90030096	90030094	90030092			800004	800044	800047	815228	700013	730021						900301	900302	900303	900304	900305	900306																																																																																														
870602	87601	87601	3	1		Rail Heterozygote (Forelimb)	1				0		Me1JinweiMd000001		1		2	2	1	1		1.5	1	1.5			0	5	0.8	2	1.5	0		0.3	20	0								2.5								3	1			90030098	90030096	90030094	90030092			800004	800044	800047	815228	700013	730021						900301	900302	900303	900304	900305	900306																																																																																														
870603	87601	87601	3	1		Rail Heterozygote (Right Limb)	1				0		Me1JinweiMd000001		1		2	2	1	1		1.5	1	1.5			0	5	0.8	2	1.5	0		0.3	20	0								2.5								3	1			90030098	90030096	90030094	90030092			800004	800044	800047	815228	700013	730021						900301	900302	900303	900304	900305	900306																																																																																														
870604	87601	87601	3	1		Prism Device (Left)	1				0		Mb1PrismMd010001		1		1.7	1.7	0.1	1		1.5	1	1.5			0	5	0.8	2	1.5	0		0.3	20	0								2.5								3	1			90030098	90030096	90030094	90030092			800044	815228	700007	700027								834025	834026	834027	834028	834029	834030																																																																																														
870605	87601	87601	3	1		Prism Device (Right)	1				0		Mb1PrismMd010001		1		1.7	1.7	0.1	1		1.5	1	1.5			0	5	0.8	2	1.5	0		0.3	20	0								2.5								3	1			90030098	90030096	90030094	90030092			800044	815228	700007	700027								834025	834026	834027	834028	834029	834030																																																																																														
870606	87606	87606	3	1		Rail Heterozygote (Left Baffle)	1				0		Mb1CubebaifangkuaiMd000001		1		2	2	0.1	1		1.5	1	1.5			0	5	0.8	2	1.5	0		0.3	20	0								2.5								3	1			90030098	90030096	90030094	90030092			815228	700013										900301	900302	900303	900304	900305	900306																																																																																														
870607	87606	87606	3	1		Rail Heterozygote (Right Baffle)	1				0		Mb1CubebaifangkuaiMd000001		1		2	2	0.1	1		1.5	1	1.5			0	5	0.8	2	1.5	0		0.3	20	0								2.5								3	1			90030098	90030096	90030094	90030092			815228	700013										900301	900302	900303	900304	900305	900306																																																																																														
870608	87606	87606	3	1		Rail Heterozygote (Left Mouth Claw)	1				0		Me1JinweiMd000001		1		1	1.7	0.1	1		1.5	1	1.5			0	5	0.8	2	1.5	0		0.3	20	0								2.5								3	1			90030098	90030096	90030094	90030092			815228	700013										900301	900302	900303	900304	900305	900306																																																																																														
870609	87606	87606	3	1		Rail Heterozygote (Right Mouth Claw)	1				0		Me1JinweiMd000001		1		1	1.7	0.1	1		1.5	1	1.5			0	5	0.8	2	1.5	0		0.3	20	0								2.5								3	1			90030098	90030096	90030094	90030092			815228	700013										900301	900302	900303	900304	900305	900306																																																																																														
870610	87607	87607	3	1		Rail Heterozygote (Core)	1				0		Me1JinweiMd000001		1		1	1.7	0.1	1		1.5	1	1.5			0	5	0.8	2	1.5	0		0.3	20	0								2.5								3	1			90030098	90030096	90030094	90030092			815228	834053	700020									900301	900302	900303	900304	900305	900306																																																																																														
870620	87620	87620	3	1		Rail Heterozygote	1				0		Mb1TrackalienMd010001		1		1	1				1	1	1			1	20	0	0	1.5	0		0.3	10									8								3		1		83400098	83400096	83400094	83400092		8340	900007	900008	100027	900051	834071							834001	834002	834003	834004	834005	834006	834007	834008	834009	834010	834011	834012	834013	834014	834015	834016	834017	834018	834019	834020	834021	834022	834023	834024	834025	834026	834027	834028	834029	834030	834031																																																																					
835000	83500	83500	1	3		Qu	1				0		Mb1MelodyMd010001		1		1	1				1	1	1			1	30	2	2	1.5	0		0	10									2.47	0			1	1			3	1			83500098	83500096	83500094	83500092		8350	835020	800031	800032									835001	835002	835005	835006	835011	835012	835013	835014	835021	835022	835023	835030	835031	835032	835033	835041	835042	835043	835044	835045	835046	835051	835052	835053	835060	835061	835062	835063	835064	835065	835066	835067	835000																																																																			
835200	83520	83520	1	3		Huaxu	1				0		Mb1MelodyhuaxuMd10001		1		1	1				1	1	1			1	30	2	2	1.5	0		0	10									10	0							3	1			83520098	83520096	83520094	83520092		8352	835220	800008	835214									835201	835202	835203	835204	835205	835206	835207	835208	835211	835212	835213	835214	835215	835216	835200	835221	835222	835223	835231	835232	835233																																																																															
836000	83600	83610	1	2		Gabriel					0		Mb1JiabailieMd000001		1		1	1				1	1	1			1	30	0.8	2	1.5	0		0.3	10									2.6	0							3	1			83600098	83600096	83600094	83600092		8360	836001	836003										836001	836002	836003	836004	836005	836006	836009	836010	836012	836013	836014	836015	836016	836017	836018	836019	836020	836021	836022	836023	836053	836055	836057	836058	836060	836062	836063	836064	836065	836067	836068	836069	836070	836071	836072	836073	836074	836078	836079	836080	836081	836082	836083	836099																																																								
837000	83700	83700	1	2		Shark-speare					0		Mb1AolajiangMd010001		1		1	1				1	1	1			1	30	0.8	2	1.5	0		0.3	10									2.8	0							3	1			83700098	83700096	83700094	83700092		8370	900008	100027	900011	900051	837029	837006	837020	837034				837001	837002	837003	837004	837005	837006	837007	837008	837009	837010	837011	837012	837013	837014	837015	837016	837017	837018	837019	837020	837021	837022	837023	837024	837025	837026	837027	837028	837029	837030	837031	837032	837033	837034	837035	837036	837037	837038	837039	837040	837041	837042	837043	837044	837045	837046	837047	837048	837049	837050																																																		
837009	8815	60003	1	2		Shark-speare					0		Mb1AolajiangMd010001		1		1	1				1	1	1			1	30	0.8	2	1.5	0		0.3	10									2.8	0							3	1			83700098	83700096	83700094	83700092		8370	900008	100027	900011	900051	837029	837006	837020	837034				837001	837002	837003	837004	837005	837006	837007	837008	837009	837010	837011	837012	837013	837014	837015	837016	837017	837018	837019	837020	837021	837022	837023	837024	837025	837026	837027	837028	837029	837030	837031	837032	837033	837034	837035	837036	837037	837038	837039	837040	837041	837042	837043	837044	837045	837046	837047	837048	837049	837050																																																		
837021	8803	60002	1	2		Shark-speare					0		Mb1AolajiangMd010001		1		1	1				1	1	1			1	30	0.8	2	1.5	0		0.3	10									2.8	0							3	1			83700098	83700096	83700094	83700092		8370	900008	100027	900011	900051	837029	837006	837020	837034				837001	837002	837003	837004	837005	837006	837007	837008	837009	837010	837011	837012	837013	837014	837015	837016	837017	837018	837019	837020	837021	837022	837023	837024	837025	837026	837027	837028	837029	837030	837031	837032	837033	837034	837035	837036	837037	837038	837039	837040	837041	837042	837043	837044	837045	837046	837047	837048	837049	837050																																																		
837100	83710	83710	1	2		Shark-speare					0		Mb1AolajiangMd010002		1		1.2	1	1.2			1	1	1			1	30	0.8	2	1.5	0		0.3	10									3	0							3	1			83710098	83710096	83710094	83710092		8371	900008	100027	900011	900051	837006	837111						837101	837102	837103	837104	837105	837106	837107	837108	837109	837110	837111	837112	837113	837114	837115	837116	837117	837118	837119	837120	837121	837122	837123	837124	837125	837126	837127	837128	837129	837130	837131	837132	837133	837134	837135	837136	837137	837138	837139	837140	837141	837142	837143	837144	837145	837146	837147	837148	837149	837150																																																		
837001	8804	60004	1	2		Shark-speare					0		Mb1AolajiangMd010001		1		1	1				1	1	1			1	999	0.8	2	1.5	0		0.3	10									2.8	0							3	1			83700098	83700096	83700094	83700092		8370	900008	100027	900011	900051	837029	837006	837020	837034				837001	837002	837003	837004	837005	837006	837007	837008	837009	837010	837011	837012	837013	837014	837015	837016	837017	837018	837019	837020	837021	837022	837023	837024	837025	837026	837027	837028	837029	837030	837031	837032	837033	837034	837035	837036	837037	837038	837039	837040	837041	837042	837043	837044	837045	837046	837047	837048	837049	837050																																																		
83705	83705	83705	1	2		Shark-speare					0		Mb1AolajiangMd010001		1		1	1				1	1	1			1	30	0.8	2	1.5	0		0.3	10									2.8	0							3	1			83700098	83700096	83700094	83700092		8370	900008	100027	900011	900051	837029	837006	837020	837034				837001	837002	837003	837004	837005	837006	837007	837008	837009	837010	837011	837012	837013	837014	837015	837016	837017	837018	837019	837020	837021	837022	837023	837024	837025	837026	837027	837028	837029	837030	837031	837032	837033	837034	837035	837036	837037	837038	837039	837040	837041	837042	837043	837044	837045	837046	837047	837048	837049	837050																																																		
837011	83700	83700	1	2		Shark-speare					0		Mb1AolajiangMd010001		1		1	1				1	1	1			1	30	0.8	2	1.5	0		0.3	10									2.8	0							3	1			83700098	83700096	83700094	83700092		8370	900008	100027	900011	900051	837029	837006	837020	837034				837001	837002	837003	837004	837005	837006	837007	837008	837009	837010	837011	837012	837013	837014	837015	837016	837017	837018	837019	837020	837021	837022	837023	837024	837025	837026	837027	837028	837029	837030	837031	837032	837033	837034	837035	837036	837037	837038	837039	837040	837041	837042	837043	837044	837045	837046	837047	837048	837049	837050																																																		
837012	83700	83700	1	2		Shark-speare					0		Mb1AolajiangMd010001		1		1	1				1	1	1			1	30	0.8	2	1.5	0		0.3	10									2.8	0							3	1			83700098	83700096	83700094	83700092		8370	900008	100027	900011	900051	837029	837006	837020	837034				837001	837002	837003	837004	837005	837006	837007	837008	837009	837010	837011	837012	837013	837014	837015	837016	837017	837018	837019	837020	837021	837022	837023	837024	837025	837026	837027	837028	837029	837030	837031	837032	837033	837034	837035	837036	837037	837038	837039	837040	837041	837042	837043	837044	837045	837046	837047	837048	837049	837050																																																		
837111	83710	83712	1	2		Shark-speare					0		Mb1AolajiangMd010002		1		1.2	1	1.2			1	1	1			1	30	0.8	2	1.5	0		0.3	10									3	0							3	1			83710098	83710096	83710094	83710092		8371	900008	100027	900011	900051	837006	837111						837101	837102	837103	837104	837105	837106	837107	837108	837109	837110	837111	837112	837113	837114	837115	837116	837117	837118	837119	837120	837121	837122	837123	837124	837125	837126	837127	837128	837129	837130	837131	837132	837133	837134	837135	837136	837137	837138	837139	837140	837141	837142	837143	837144	837145	837146	837147	837148	837149	837150																																																		
837112	83710	83712	1	2		Shark-speare					0		Mb1AolajiangMd010002		1		1.2	1	1.2			1	1	1			1	30	0.8	2	1.5	0		0.3	10									3	0							3	1			83710098	83710096	83710094	83710092		8371	900008	100027	900011	900051	837006	837111						837101	837102	837103	837104	837105	837106	837107	837108	837109	837110	837111	837112	837113	837114	837115	837116	837117	837118	837119	837120	837121	837122	837123	837124	837125	837126	837127	837128	837129	837130	837131	837132	837133	837134	837135	837136	837137	837138	837139	837140	837141	837142	837143	837144	837145	837146	837147	837148	837149	837150																																																		
837113	83710	83713	1	2		Shark-speare					0		Mb1AolajiangMd010002		1		1.2	1	1.2			1	1	1			1	30	0.8	2	1.5	0		0.3	10									3	0							3	1			83710098	83710096	83710094	83710092		8371	900008	100027	900011	900051	837006	837111						837101	837102	837103	837104	837105	837106	837107	837108	837109	837110	837111	837112	837113	837114	837115	837116	837117	837118	837119	837120	837121	837122	837123	837124	837125	837126	837127	837128	837129	837130	837131	837132	837133	837134	837135	837136	837137	837138	837139	837140	837141	837142	837143	837144	837145	837146	837147	837148	837149	837150																																																		
837013	83700	83700	1	2	For New Guild War	Shark-speare					0		Mb1AolajiangMd010001		1		1	1				1	1	1			1	30	0.8	2	1.5	0		0.3	10									2.8	0							3	1			83700098	83700096	83700094	83700092		8370	900008	100027	900011	900051	837029	837006	837020	837034				837001	837002	837003	837004	837005	837006	837007	837008	837009	837010	837011	837012	837013	837014	837015	837016	837017	837018	837019	837020	837021	837022	837023	837024	837025	837026	837027	837028	837029	837030	837031	837032	837033	837034	837035	837036	837037	837038	837039	837040	837041	837042	837043	837044	837045	837046	837047	837048	837049	837050																																																		
837114	83710	83713	1	2	For New Guild War	Shark-speare					0		Mb1AolajiangMd010002		1		1.2	1	1.2			1	1	1			1	30	0.8	2	1.5	0		0.3	10									3	0							3	1			83710098	83710096	83710094	83710092		8371	900008	100027	900011	900051	837006	837111						837101	837102	837103	837104	837105	837106	837107	837108	837109	837110	837111	837112	837113	837114	837115	837116	837117	837118	837119	837120	837121	837122	837123	837124	837125	837126	837127	837128	837129	837130	837131	837132	837133	837134	837135	837136	837137	837138	837139	837140	837141	837142	837143	837144	837145	837146	837147	837148	837149	837150																																																		
839000	8391	8391	2	2		Luna	1				0		Mb1LunaMd010001		1		1	1.3				1.3	1.3	1.3	1.3		0	30	0.8	2	1.5	0		0.3	10									1.05	0							3		1		83900098	83900096	83900094	83900092		8390				839017	839018							839001	839002	839003	839004	839005	839006	839007	839008	839009	839010	839011	839016	839017	839018	839019	839020	839024	839025	839027	839028	839029	839031	839032	839033	839034	839035	839036	839037	839038	839044	839045	839056	839057	839058	839066	839067	839071	839072	839073	839081	839086	839099																																																										
841000	84100	84100	1	2		Pterygota Queen (Punishing Hetero-Creature)	1				0		Mb1XigeluenMd010001		1		1.3	1	1			1	1	1			1	30	0.8	2	1.5	0		0.3	10									3	0							3	1			83710098	83710096	83710094	83710092		8410	900011	900051	841067									841001	841002	841003	841004	841005	841006	841007	841008	841009	841010	841011	841012	841013	841014	841015	841016	841017	841018	841019	841020	841021	841022	841023	841024	841025	841026	841027	841028	841029	841030	841031	841032	841033	841034	841035	841036	841037	841038	841039	841040	841041	841042	841043	841044	841045	841046	841047	841048	841049	841050	841051	841052	841053	841054	841055	841056	841057	841058	841059	841060	841061	841062	841063	841064	841065																																			
841100	84110	84110	3	2		Pterygota Queen (Wings)	1				0		Mb1XigeluenwingMd010001		2	8411	1.3	1	1			1	1	1			0	30	0.8	2	1.5	0		0.3	10									3	0							3	1			83710098	83710096	83710094	83710092		8411	900011	900051	700007	730021	730035	710076	841055	700029				841101	841102	841103	841104	841105	841106	841107	841108	841109	841110	841111	841112	841113	841114	841115	841116	841117	841118	841119	841120	841121	841122	841123	841124	841125	841126	841127	841128	841129	841130	841131	841132	841133	841134	841135	841136	841137	841138	841139	841140	841141	841142	841143	841144	841145	841146	841147	841148	841149	841150	841151	841152	841153	841154	841155	841156	841157	841158	841159	841160	841161	841162	841163	841164	841165																																			
841001	84100	84101	1	2		Pterygota Queen (Punishing Hetero-Creature)	1				0		Mb1XigeluenMd010001		1		1.3	1	1			1	1	1			1	30	0.8	2	1.5	0		0.3	10									3	0							3	1			83710098	83710096	83710094	83710092		8410	900011	900051	841067									841001	841002	841003	841004	841005	841006	841007	841008	841009	841010	841011	841012	841013	841014	841015	841016	841017	841018	841019	841020	841021	841022	841023	841024	841025	841026	841027	841028	841029	841030	841031	841032	841033	841034	841035	841036	841037	841038	841039	841040	841041	841042	841043	841044	841045	841046	841047	841048	841049	841050	841051	841052	841053	841054	841055	841056	841057	841058	841059	841060	841061	841062	841063	841064	841065																																			
