Id	AttribId	PromotedId	Kind	Type	Note	Name	MoveUseFaceDir	HasRunTilt	HasSquatState	AttribType	SquatMotionOffset	ModelId	BaseHeight	ColliderType	PolygonId	BodyRadius	CameraCollideRadius	HitRadius	IgnoreCollisionToNpc	IgnoreCollisionFromNpc	ModelScale	OffsetScale	EffectScale	MissileScale	UiResId	BossHp	HpWdigetCount	HpWidgetHeight	HpWidgetType	RollCharHeight	LieOnFloorTime	StandUpTailTime	StandUpImmuneHitTime	MaxHitValue	BeHitInterval	Ball	RandomBall	AttackSkillId	DodgeSkillId	CatchType	NoThreat	NotToThreatTarget	DeathTime	HasRunToStand	HasRunStart	HasStandTransition	WalkMotionOffset	RunMotionOffset	HasSprintState	SprintMotionOffset	CollisionPriority	ForceSqueezeOut	UseShadowMesh	ShadowQuadScale	DisableMotionRotation	DeathMagic[1]	DeathMagic[2]	DeathMagic[3]	DeathMagic[4]	RobotBornMagic[1]	BornMagic[1]	BornMagic[2]	BornMagic[3]	BornMagic[4]	BornMagic[5]	BornMagic[6]	BornMagic[7]	BornMagic[8]	BornMagic[9]	BornMagic[10]	BornMagic[11]	BornMagic[12]	SkillId[1]	SkillId[2]	SkillId[3]	SkillId[4]	SkillId[5]	SkillId[6]	SkillId[7]	SkillId[8]	SkillId[9]	SkillId[10]	SkillId[11]	SkillId[12]	SkillId[13]	SkillId[14]	SkillId[15]	SkillId[16]	SkillId[17]	SkillId[18]	SkillId[19]	SkillId[20]	SkillId[21]	SkillId[22]	SkillId[23]	SkillId[24]	SkillId[25]	SkillId[26]	SkillId[27]	SkillId[28]	SkillId[29]	SkillId[30]	SkillId[31]	SkillId[32]	SkillId[33]	SkillId[34]	SkillId[35]	SkillId[36]	SkillId[37]	SkillId[38]	SkillId[39]	SkillId[40]	SkillId[41]	SkillId[42]	SkillId[43]	SkillId[44]	SkillId[45]	SkillId[46]	SkillId[47]	SkillId[48]	SkillId[49]	SkillId[50]	SkillId[51]	SkillId[52]	SkillId[53]	SkillId[54]	SkillId[55]	SkillId[56]	SkillId[57]	SkillId[58]	SkillId[59]	SkillId[60]	SkillId[61]	SkillId[62]	SkillId[63]	SkillId[64]	SkillId[65]	SkillId[66]	SkillId[67]	SkillId[68]	SkillId[69]	SkillId[70]	SkillId[71]	SkillId[72]	SkillId[73]	SkillId[74]	SkillId[75]	SkillId[76]	SkillId[77]	SkillId[78]	SkillId[79]	SkillId[80]	SkillId[81]	SkillId[82]	SkillId[83]	SkillId[84]	SkillId[85]	SkillId[86]	SkillId[87]	SkillId[88]	SkillId[89]	SkillId[90]	SkillId[91]	SkillId[92]	SkillId[93]	SkillId[94]	SkillId[95]	SkillId[96]	SkillId[97]	SkillId[98]	SkillId[99]	SkillId[100]
92030	9536	9100	3	3		Repairer (Basic)	1			0		Mo1XiulijigongMd000001		1		0.7	0.7	0.1			0.8	1	0.8			0	5	0.8	2	1.5	0		0.3	20									0.05	0							3			0.7		90030098	90030096	90030094	90030092		9003	900007	900008	100027	900011	900051	730007					920300	900301	900302	900303	900304	900305	900306																																																																																														
92090	9009	9100	3	3		Ground Monitor (Basic)	1			0		Mo1DimianjianshiqiMd000001		1		1	1	0.1			1	1	1			0	5	1	2	1.5			0.3	20									0.05	0							3			1		90090098	90090096	90090094	90090092		9009	900007	900008	100027	900011	900051						920900	900901	900902																																																																																																		
92100	9010	9100	3	3		Aerial Monitor (Basic)	1			0		Mo1KongzhongjianshiqiMd000001		1		1	1	0.1			0.8	1	0.8			0	5	0.8	2	1.5			0.3	20									0.05	0							3			1		90100098	90100096	90100094	90100092		9010	900007	900008	100027	900011	900051						921000	901001	901002																																																																																																		
92101	9031	9110	3	3		Aerial Monitor (Special)	1			0		Mo1KongzhongjianshiqiMd000001		1		1	1	0.1			0.8	1	0.8			0	5	0.8	2	1.5			0.3	20									0.05	0							3			1		90100098	90100096	90100094	90100092		9010	900007	900008	100027	900011	900051						921000	901001	901002																																																																																																		
92110	9011	9100	3	3		Pilgrim (Basic)	1			0		Me1XunjingzheMd000001		1		1	1	0.2			1	1	1			0	5	1.1	2	1.5			0.3	20									0.05	0							3			1		90110098	90110096	90110094	90110092		9011	900007	900008	100027	900011	900051						921100	901101	901102	901103																																																																																																	
92120	9012	9100	3	3		Protector (Basic)	1			0		Mo1BaohuzheMd000001		1		1.3	1.3	0.2			0.8	1	0.8			0	5	1.1	2	1.5			0.3	20									0.05	0							3			1.3		90120098	90120096	90120094	90120092		9012	900007	900008	100027	900011	900051						921200	901201	901202	901203																																																																																																	
92130	9013	9100	3	3		Tamer (Basic)	1			0		Me1XunshoushiMd000001		1		1.7	1.7	1.5			0.8	1	0.8			0	5	0.8	2	1.5			0.3	20									0.05	0							3			1.7		90130098	90130096	90130094	90130092		9013	900007	900008	100027	900011	900051	730061					921300	901301	901302	901303	901304																																																																																																
92140	9014	9100	3	3		Jitterbomb (Basic)	1			0		Mo1LiebianyuanchongMd000001		1		0.6	0.6	0.1			0.8	1	0.8			0	5	0.8	2	1.5			0.3	20									0	0							3			0.6							9014	900008	100027	900011	900051	901412						921400	901401	901402																																																																																																		
92150	9015	9100	3	3		Hydraulic (Basic)	1			0		Mo1YeyaMd000001		1		1.2	1.2	0.5			0.8	1	0.8			0	5	1.1	2	1.5			0.3	20									0.05	0							3			1.2		90150098	90150096	90150094	90150092		9015	900007	900008	100027	900011	900051	730061					921500	901501	901502	901503	901504	901505	901506																																																																																														
92160	9016	9100	3	3		Sentry Gun (Basic)	1			0		Mo1ShaojiejipaoMd000001		1		0.8	0.8	0.3			1.2	1	1.2			0	5	0.8	2	1.5			0.3	20									0.05	0							3			0.8		90160098	90160096	90160094	90160092		9016	900007	900008	100027	900011	900051						921600	901601	901602																																																																																																		
92170	9017	9100	3	3		Missionary (Basic)	1			0		Mo1BudaozheMd000001		1		0.5	0.5	0.1			0.8	1	0.8			0	5	0.8	2	1.5			0.3	20									0.05	0							3			0.5		90170098	90170096	90170094	90170092		9017	900007	900008	100027	900011	900051						921700	901701	901702	901703	901704	901705	901706																																																																																														
92180	9018	9100	3	3		Executor (Basic)	1			0		Mo1ZhixingzheMd000001		1		0.6	0.6	0.1			0.8	1	0.8			0	5	0.8	2	1.5			0.3	20									0.05	0							3			0.6		90180098	90180096	90180094	90180092		9018	900007	900008	100027	900011	900051	730061					921800	901801	901802	901803	901804																																																																																																
92190	9019	9100	3	3		Shieldbearer (Basic)	1			0		Mo1ShouhuzheMd000001		1		1	1	0.5			0.8	1	0.8			0	5	1	2	1.5			0.3	20									0.05	0							3			1		90190098	90190096	90190094	90190092		9019	900007	900008	100027	900011	900051	901910	901917				921900	901901	901902	901903	901904	901905	901906	901907	901908	901909	901910	901911	901912																																																																																								
92200	9020	9100	3	3		Black Spider (Basic)	1			0		Mo1HeizhizhuMd000001		1		1	1	0.1			0.8	1	0.8			0	5	0.8	2	1.5			0.3	20									0.05	0							3			0		90200098	90200096	90200094	90200092		9020	900008	100027	900011	900051							922000	902001	902002	902003																																																																																																	
92210	9021	9100	3	3		Gardener (Basic)	1			0		Me1YuandingMd000001		1		0.8	0.8	0.3			0.8	1	0.8			0	5	0.8	2	1.5			0.3	20									0.05	0							3			0.8		90210098	90210096	90210094	90210092		9021	900007	900008	100027	900011	900051	900109					922100	902101	902102	902103	902104	902105	902106	902107	902108	902109	902110																																																																																										
92220	9022	9100	2	2		Excavator (Basic)	1			0		Me1YijiwajuezheMd000001		1		0.5	0.5	0.1			0.8	1	0.8			0	5	0.8	2	1.5			0.7	20									1.9	0							3			0.5		90220098	90220096	90220094	90220092		9022	900008	100027	900011	900051								902201	902202	902203	902204	902205	902206	902207	902208	902209	902210	902211																																																																																									
92250	9025	9100	3	2		Ronin IV (Basic)	1			0		Mo1LangrensixingMd000001		1		0.7	0.7	0.2			0.8	1	0.8			0	3	0.8	2	1.5			0.3	20									2.5	0							3			1.1		90250098	90250096	90250094	90250092		9025	900008	100027	900011	900033							922500	902501	902502	902503	902504	902505	902506																																																																																														
92260	9026	9100	3	3		Bio-Salamander (Basic)				0		Mo1FangshengrongyuanMd000001		1		1.1	1.1	0.4			0.8	1	0.8			0	3	0.8	2	1.5			0.3	20									2.5	0							3			1.1		90260098	90260096	90260094	90260092		9026	900008	100027	900011	900033							922600	902601	902602	902603	902604	902605	902606																																																																																														
92330	9033	9100	3	2		Envoy (Basic)				0		Me1XinshiMd000001		1		1	1	0.3			0.8	1	0.8			0	5	0.8	2	1.5			0.3	20									2.5	0							3			1		90330098	90330096	90330094	90330092		9033	900007	900008	100027	900011	900051	903310	903311				923300	903301	903302	903303	903304	903305	903306	903307	903308	903309	903310																																																																																										
92340	9034	9100	3	2		Royal Guard (Basic)				0		Me1JinweiMd000001		1		1	1	0.2			0.8	1	0.8			0	5	0.8	2	1.5			0.3	20									3	0							3			1		90340098	90340096	90340094	90340092		9034	900007	900008	100027	900011	900051	903423						903401	903402	903403	903404	903405	903406	903407	903408	903409	903451	903452	903455	903456	903457	903458	903459	903460	903461	903462	903463																																																																																
92350	9035	9100	3	2		Firefighter (Basic)	1			0		Me1XiaofangweishiMd000001		1		1.5	1.5	0.5			0.8	1	0.8			0	5	1	2	1.5			0.3	20	0								0	0							3			1.5		90350098	90350096	90350094	90350092		9035	900007	900008	100027	900011	900051						923500	903501	903502	903503	903504	903505	903506	903507	903508	903509	903510	903511	903512	903513																																																																																							
92360	9036	9100	3	2		Deconstructor (Basic)	1			0		Me1FenjiezheMd000001		1		1	1	0.3			0.8	1	0.8			1	5	0.8	2	1.5	0		0.3	20									0.95	0			0				3			1		90360098	90360096	90360094	90360092		9036	900007	900008	100027	900011	900051	900704					923600	903601	903602	903603	903604	903605	903606	903607	903608																																																																																												
92370	9037	9100	3	3		Explorer (Basic)	1			0		Me1YijikantanzheMd000001		1		1	1	0.2			0.8	1	0.8			0	3	0.8	2	2			0.3	20	0								2.5								3			1		90370098	90370096	90370094	90370092		9037	900007	900008	100027	900011	900051		995203				923700	903701	903702	903703	903704	903705																																																																																															
92380	9038	9100	3	2		Construct (Basic)				0		Me1GouzaotiMd10001		1		1	1	0.3			1	1	1			0	5	0.8	2	1.5			0.3	20									2	0							3			1		90380098	90380096	90380094	90380092		9038											923800	903801	903802	903803	903804	903805	903806	903807	903808	903809	903810	903811	903812	903813	954701	954702	903816	903817	903818	903819	903820	903821	903827																																																																														
92383	9038	9100	3	2		Construct (Basic)				0		NPC1GouzaotiMd10002		1		1	1	0.3			1	1	1			0	5	0.8	2	1.5			0.3	20									2	0							3			1		90380098	90380096	90380094	90380092		9038											923800	903801	903802	903803	903804	903805	903806	903807	903808	903809	903810	903811	903812	903813	954701	954702	903816	903817	903818	903819	903820	903821	903827																																																																														
92390	9039	9100	3	2		Harvester (Basic)				0		Mb1RobotarmorMd030001		1		1.5	1.5	0.1			0.8	1	0.8			1	10	0.8	2	1.5			0	99999									4.2								3			1.5		90390098	90390096	90390094	90390092		9039	900022	821203	970006	821256	100098	100097	900056				923900	903901	903902	903903	903904	903905																																																																																															
92400	9040	9100	3	2		Bio-Bull (Basic)	1			0		Me1FangshengdouniuMd000001		1		1.7	1.7	1.5			0.8	1	0.8			0	5	0.8	2	1.5			0	20	0								3								3			1.7		90400098	90400096	90400094	90400092		9040	900008	100027	900011	970006							924000	904001	904002	904003	904004	904005	904006	904007	904008	904009	904010	904011	904012	904013																																																																																							
92410	9041	9100	2	2		Acid Ant (Basic)	1			0		Me1SuanyegongyiMd000001		1		1.7	1.7	0.5			1.2	1	1.2			0	5	0.8	2	1.5			0	20	0								3								3			1.7		90410098	90410096	90410094	90410092		9041	900008	100027	900011	970006								970101	970102	970103	970104	970105	970106	970107	970108	970109	970110																																																																																										
92420	9042	9100	3	2		Musashi VI (Basic)	1			0		Me1WuzangliuxingMd000001		1		1.7	1.7	0.5			0.8	1	0.8			0	5	1.1	2	1.5			0	20									1.5	0							3			1.7		90420098	90420096	90420094	90420092		9042	900008	100027	900011	970006							924200	904201	904202	904203	904204	904205	904206	904207	904211	904212																																																																																											
92430	9043	9100	3	3		Musashi IX (Basic)	1			0		Me1SwordMd002001		1		1.3	1.3	0.1			0.8	1	0.8			0	5	1.3	2	1.5			0	20	0								3								3			1.3		81200098	81200096	81200094	81200092		9043	970714	900008	100027	900011	970006						924300	904301	904302	904303	904304	904305	904306	904307	904308	904309	904331																																																																																										
92440	9044	9100	3	3		Terrapod (Basic)	1			0		Me1ZilujingweiMd000001		1		1.1	1.1	0.1			1	1	1			0	5	1.5	2	1.5			0	20	0								3								3			1.1		90440098	90440096	90440094	90440092		9044	900008	100027	900011	970006	971101							904401	904402	904403	904404	904405	904406	904407	904408	904409	904410	904411	904412	904413	904414																																																																																						
92450	9045	9100	3	2		Polar Soldier	1			0		Me1JidijibingMd000001		1		0.8	0.8	0.3			0.8	1	0.8	0.8		0	5	0.8	2	1.5			0.7	10									1.9	0							3			0.8		90450098	90450096	90450094	90450092		9045	900007	904530	900011	900051							924500	904501	904502	904503	904504	904505	904506	904507	904508	904509	904510	904511	904512	904513	904514	904515	904516	904517	904522	904523																																																																																	
92460	9046	9100	3	2		Deep-sea Ambusher	1			0		Me1ShenhaiqianfuzheMd000003		1		0.4	0.4	0.3			1	1	1	1		0	5	0.8	2	1.5			0.7	10		1#904601|2#904602|3#904603	1#1#15|2#1#15|3#1#15						1.9	0							3			0.4		90460098	90460096	90460094	90460092		9046	904607	900011	900051								924600	904601	904602	904603	904604	904605	904606	904607	904608	904609	904610	904611	904612	904613	904614	904615	904616	904617																																																																																			
92470	9015	9100	3	3		Heteromer Hydraulic (Basic)	1			0		Mo1YijuyeyaMd000001		1		1.2	1.2	0.5			1.2	1	1.2			0	5	1.1	2	1.5			0.3	20									0.05	0							3			1.2		90150098	90150096	90150094	90150092		9047	900007	900011	900051	730061								904701	904702	904703	904704																																																																																																
92480	9016	9100	3	3		Heteromer Sentry Gun (Basic)	1			0		Mo1YijushaojiejipaoMd000001		1		0.8	0.8	0.3			1.2	1	1.2			0	5	0.8	2	1.5			0.3	20									0.05	0							3			0.8		90160098	90160096	90160094	90160092		9048	900007	900011	900051									904801	904802	904803																																																																																																	
92490	9010	9100	3	3		Heteromer Aerial Monitor (Basic)	1			0		Mo1YijukongzhongjianshiqiMd000001		1		1	1	0.1			0.8	1	0.8	0.8		0	5	0.8	2	1.5			0.3	20									0.05	0							3			1		90100098	90100096	90100094	90100092		9049	900007	900011	900051									904901	904902	904903																																																																																																	
92600	9060	9100	3	1		Hetero Deconstruct Unit (Basic)	1			0		Me1YihefenjiedanyuanMd000001		1		1	1	0.2			0.8	1	0.8	0.8		0	5	0.8	2	1.5	0		0.7	10									2.6								3			1		90600098	90600096	90600094	90600092		9060	900007			900011	900051							906001	906002	906003	906004	906005	906006	906007	906008	906009	906011	906012	906013	906014	906015	906021	906022	906023	906024																																																																																		
92610	9061	9100	3	1		Hetero Repair Unit (Basic)	1			0		Me1YihexiufudanyuanMd000001		1		1	1	0.2			0.8	1	0.8	0.8		0	5	0.8	2	1.5	0		0.7	10									2.6								3			1		90610098	90610096	90610094	90610092		9061	900007			900011	900051	906006						906101	906102	906103	906104	906105	906106	906107	906108	906109	906111	906112	906113	906121	906122	906123																																																																																					
92620	9062	9100	3	1		Hetero Fire Unit (Basic)	1			0		Me1YihehuolidanyuanMd000001		1		1	1	0.2			0.8	1	0.8	0.8		0	5	0.8	2	1.5	0		0.7	10									2.6								3			1		90620098	90620096	90620094	90620092		9062	900007			900011	900051							906201	906202	906203	906204	906205	906206	906207	906208	906209	906211	906212	906221	906222	906223																																																																																						
92630	9063	9100	3	1		Hetero Explore Unit (Basic)	1			0		Me1YihekantandanyuanMd000001		1		1	1	0.2			0.8	1	0.8	0.8		0	5	0.8	2	1.5	0		0.3	10									0.05	0							3			1		90630098	90630096	90630094	90630092		9063	900007			900011	900051							906301	906302	906303	906321	906322	906323	906325	906326	906328	906331	906332	906333	906335	906341	906342	906352	906353	906354	906355	906361	906362	906363	906364	906365	906367	906368	906369	906370	906371	906372	906373	906374	906375	906381																																																																		
92640	9064	9100	3	1		Blubber VI (Basic)	1			0		Mo1LishiliuxingMd000001		1		1	1	0.2			1	1	1			0	5	0.8	2	1.5	0		0.3	10		1#906461|2#906463|3#906464	1#1#15|2#1#15|3#1#15						1.2	0							3			1		90640098	90640096	90640094	90640092		9064	900007	900008	100027	900011	900051	906401						906401	906402	906403	906404	906405	906406	906461	906462	906463	906464	906470	906471																																																																																								
92650	9065	9100	3	1		Ballwheel IV (Basic)	1			0		Mo1WulunsixingMd000001		1		1	1	0.2			1	1	1			0	5	0.8	2	1.5	0		0.3	10		1#906561|2#906563|3#906564	1#1#15|2#1#15|3#1#15						1.2	0							3			1		90650098	90650096	90650094	90650092		9065	900007	900008	100027	900011	900051	906511						906501	906502	906503	906504	906505	906506	906507	906561	906562	906563																																																																																										
92660	9066	9100	3	1		Hanged Man III (Basic)	1			0		Mo1DiaorensanxingMd000001		1		0.8	0.8				1	1	1			0	5	0.8	2	1.5	0		0.3	10									4.35	0							3			1		90660098	90660096	90660094	90660092		9066	900008	100027	900011	900051	900407	926600						906601	906602	906603	906604	906605	906606	906607	906608	906609	906610	906611	906612	906613	906614	906615	906616	906617	906618	906619	906620	906621	906622	906623	906624	906625	906626	906627	906628	906629	906630	906631	906632	906633	906634	906635																																																																	
92661	9066	9100	3	1		Hanged Man III (Mini)	1			0		Mo1DiaorensanxingMd000002		1		0.8	0.8				0.6	1	0.6	0.6		0	5	0.8	2	1.5	0		0.3	10									4.35	0							3			1		90660098	90660096	90660094	90660092		9066	900008	100027	900011	900051	900407	926600						906601	906602	906603	906604	906605	906606	906607	906608	906609	906610	906611	906612	906613	906614	906615	906616	906617	906618	906619	906620	906621	906622	906623	906624	906625	906626	906627	906628	906629	906630	906631	906632	906633	906634	906635																																																																	
92670	9067	9100	3	1		Kemuri I (Basic)	1			0		Mo1YanfenyixingMd000001		1		0.8	1	0.2			1	1	1			0	5	0.8	2	1.5	0		0.3	10									2.2	0							3			1		90670098	90670096	90670094	90670092		9067	900007	900008	100027	900011	900051							906701	906702	906703	906705	906706	906707	906708	906709	906710																																																																																											
92680	9068	9100	2	1		Kowloong Crew - Yazi (Basic)				0		Me1JiulongzhongyaziMd000001		1		0.8	1				1	1	1			0	5	0.8	2	1.5	0		0.3	10									2.2	0							3			0.8		90680098	90680096	90680094	90680092		9068	900007	900008	100027	900011	900051							906801	906802	906803	906804	906805	906806	906807	906808	906810	906814	906815	906816	906818	906819	906820	906821	906822	906823	906824	906825	906826																																																																															
92690	9069	9100	3	1		Phecda	1			0		Mo1LucunMd000001		1		1.4	1	1.4			1.4	1	1			0	5	0.8	2	1.5	0		0.3	10									2.8	0							3			1		90660098	90660096	90660094	90660092		9069	900007	900008	100027	900011	900051	906945					926900	906901	906902	906903	906904	906905	906906	906907	906908	906909	906910	906911	906912	906913	906914	906915	906916	906917	906918	906919	906920	906921	906922																																																																														
92710	9071	9100	3	1		Cathy (Basic)	1			0		Mo1BiaoyanyirenMd000001		1		1	1	1			1	1	1			0	5	0.8	2	1.5	0		0.3	10									1.7	0							3			1		90710098	90710096	90710094	90710092		9071	900007	900008	100027	900011	900051							907101	907102	907103	907104	907105	907107	907108	907109	907110																																																																																											
92720	9072	9100	3	1		Martini (Basic)	1			0		Mo1TiaojiushiMd000001		1		1	1	1			1	1	1			0	5	0.8	2	1.5	0		0.3	10									1.4	0							3			1		90720098	90720096	90720094	90720092		9072	900007	900008	100027	900011	900051							907201	907202	907203	907204	907205	907206	907207	907208																																																																																												
92730	9073	9100	3	1		Mr. White (Basic)	1			0		Mo1YouyongjiaoguanMd000001		1		1	1	1			1	1	1			0	5	0.8	2	1.5	0		0.3	10									0.85	0							3			1		90730098	90730096	90730094	90730092		9073	900007	900008	100027	900011	900051							907301	907303	907304	907305	907306	907307	907308	907309	907310	907311	907312	907315	907316	907317	907318	907319	907320	907321	907322	907323	907324	907325																																																																														
92740	9074	9100	3	1		A'Mao	1			0		Me1XiguajunMd000002		1		1	1	1			1	1	1			0	5	0.8	2	1.5	0		0.3	10									2.8	0							3			1		90660098	90660096	90660094	90660092		9074	900008	100027	900011	900051								907401	907402	907403	907404	907405	907406	907407	907408	907409	907410	907411	907412	907413	907414	907415	907416	907417	907418	907419	907420	907421	907422	907423	907424	907425	907426	907427	907428	907429	907430																																																																						
92750	9075	9100	3	1		Aerial 7 - Snow Owl (Basic)				0		Mb1XuexiaoMd000002		1		1	1	1			1	1	1			0	5	0.8	2	1.5	0		0.3	10									1.05	0							3			1		90750098	90750096	90750094	90750092		9075	900007	900008	100027	900011	900051						927500	907501	907502	907503	907504	907505	907506	907507	907508	907509	907510	907511	907512	907513	907514	907515	907516	907517																																																																																			
92760	9076	9100	3	1		Ground 3 - Rabbit (Basic)	1			0		Mo1TuziMd000002		1		1	1	1			1	1	1			0	5	0.8	2	1.5	0		0.3	10									2.1	0							3			1		90760098	90760096	90760094	90760092		9076	900008	100027	900011	900051							927600	907601	907602	907603	907604	907605	907606	907607	907608	907609	907610	907611	907612	907613	907614	907615	907616	907617	907618	907619	907620	907621	907622	907623	907624	907625																																																																											
92770	9077	9100	3	1		Naval 5 - Squid (Basic)	1			0		Mo1ZhangyuMd000002		1		1	1	1			1	1	1			0	5	0.8	2	1.5	0		0.3	10									2.1	0							3			1		90770098	90770096	90770094	90770092		9077	900008	100027	900011	900051							927700	907701	907702	907703	907704	907705	907706	907707	907708	907709	907710	907711	907712	907713	907714	907715	907716	907717	907718	907719	907720																																																																																
92780	9078	9100	3	1		Ground 1 - Polar Bear (Basic)	1			0		Me1XiongrenMd000002		1		1	1	1			1	1	1			0	5	0.8	2	1.5	0		0.3	10									2.1	0							3			1		90780098	90780096	90780094	90780092		9078	900008	100027	900011	900051							927800	907801	907802	907803	907804	907805	907806	907807	907808	907809	907810	907811	907812	907813	907814	907815	907816	907817	907818	907819	907820	907821	907822	907823	907824	907825	907826	907827	907828	907829	907830																																																																						
92790	9079	9100	3	1		Guardian I (Basic)	1			0		Me1DiaorenyixingMd000001		1		1	1	1			1	1	1			0	5	0.8	2	1.5	0		0.3	10									2.1	0							3			1		90780098	90780096	90780094	90780092		9079	900008	100027	900011	900051								907901	907902	907903	907904	907905	907906	907907	907908	907909	907910	907911	907912	907913	907914	907915	907916	907917	907918	907919	907920	907921	907922	907923	907924	907925	907926	907927	907928	907929	907930																																																																						
92800	9080	9100	3	1		Moyuan (Basic)	1			0		Me1YunluMd000002		1		0.5	1	1			1.1	1.1	1.1	1.1		0	5	0.8	2	1.5	0		0.3	10									2.1	0							3			1		90780098	90780096	90780094	90780092		9080	900008	100027	900011	900051								908001	908002	908003	908004	908005	908006	908007	908008	908009	908010	908011	908012	908013	908014	908015	908016	908017	908018	908019	908020	908021	908022	908023	908024	908025	908026	908027	908028	908029	908030																																																																						
92810	9081	9100	3	1		Tai'E I (Basic)	1			0		Mb1TaiayixingMd010002		1		1.2	1	1.2			1.2	1	1.2	1.2		0	5	0.8	2	1.5	0		0.3	10									2.1	0							3			1		90770098	90770096	90770094	90770092		9081	900008	100027	900011	900051								908101	908102	908103	908104	908105	908106	908107	908108	908109	908110	908111	908112	908113	908114	908115	908116	908117	908118	908119	908120																																																																																
92820	9080	9100	3	1		Puppet (Basic)	1			0		Me1YunlukuileiMd000002		1		0.5	1	1			1.1	1.1	1.1	1.1		0	5	0.8	2	1.5	0		0.3	10									2.1	0							3			1		90780098	90780096	90780094	90780092		9082	900008	100027	900011	900051								908201	908202	908203	908204	908205	908206	908207	908208	908209	908210																																																																																										
92830	9070	9100	3	1		Bettle (Basic)	1			0		Mo1MifengMd010001		1		0.5	1	1			1	1	1	1		1	5	0.8	2	1			1.25	10									1.6	0							3			1		90830098	90830096	90830094	90830092		9083	900008	100027	900011	908301								908301	908302	908303	908304	908305																																																																																															
92840	9070	9100	3	1		Pei (Basic)	1			0		Mo1QiuqiujiaoMd010001		1		0.5	1	1			1.5	1.5	1	1		1	5	0.8	2	1			1.25	10									1.6	0							3			1		90830098	90830096	90830094	90830092		9084	900008	100027	900011									908401	908402																																																																																																		
92860	9086	9199	3	1		Popper (Basic)	1			0		Mo1BopuerMd010001		1		1	1	1			1	1	1			1	5	0.8	2	1			1.25	10									1.6	0							3			1		90780098	90780096	90780094	90780092		9086	900008	100027	900011	970006	908606	900007						908601	908602	908603	908604	908605	908606	908607	908608	908609	908610																																																																																										
92890	9089	9199	3	1		Corrupted Construct (Basic)	1			0		Mo1UngouzaotiMd010001		1		1	1	1			1	1	1			1	5	0.8	2	1			1.25	10									1.6	0			1				3			1		90890098	90890096	90890094	90890092		9089	900007	900008	100027	900011	900051							908901	908902	908903	908904	908905	908906	908907	908908	908909	908910	908911	908912	908913	908914																																																																																						
92900	9090	9199	3	1		Sea Squirt (Basic)	1			0		Mo1HaiqiaoMd010001		1		1	1	1			1	1	1			1	5	0.8	2	1			1.25	10									1.6	0							3			1		90900098	90900096	90900094	90900092		9090	900007	900008	100027	900011	900051	909006	909007	909008				909001	909002	909003	909004	909005	909006	909007	909008	909009																																																																																											
92910	9091	9199	3	1		Gear (Basic)	1			0		Me1UnknownMd010001		1		1	1	1			1	1	1			1	5	0.8	2	1			1.25	10									1.6	0							3			1		90910098	90910096	90910094	90910092		9091	900008	100027	900011	900007	909113	909123						909101	909102	909103	909104	909105	909106	909107	909108	909109	909110	909111	909112	909113	909114	909115	909116	909117																																																																																			
92930	9093	9199	3	1		Monkfish (Normal)	1			0		Mo1YingdengyuMd010001		1		1	1	1			1	1	1			1	5	0.8	2	1			1.25	10									1.6	0							3			1		90930098	90930096	90930094	90930092		9093	900007	900008	100027	900011	900051							909301	909302	909303	909304	909305	909306	909307	909308	909309	909310	909311	909312																																																																																								
92940	9094	9199	3	1		Buthus (Normal)	1			0		Mo1CiganxieMd010001		1		1	1	1			1	1	1			1	5	0.8	2	1			1.25	10									1.6	0							3			1		90940098	90940096	90940094	90940092		9094												909401	909402	909403	909404	909405	909406	909407	909408	909409	909410	909411																																																																																									
92950	9095	9199	3	1		Recycle Prisoner (Basic)				0		Me1JiegouqiutuMd010001		1		1	1				1	1	1			0	5	0.8	2	1.5	0		0.3	10									1.2	0			1	1			3			1		90950098	90950096	90950094	90950092		9095	900007	900008	100027	900011	900051							909501	909502	909503	909504	909505	909506	909507	909508	909509	909510	909511	909512	909513	909514	909515	909516	909517	909518	909519	909520	909521	909522	909523	909524	909525																																																																											
92960	9096	9199	3	2		Blair (Ordinary)				0		Mo1BeiyaMd010001		1		0.7	0.7	1			1.5	1	1			0	5	0.8	2	1	0	0	0.3	10									0.05	0							3			0.7		90960098	90960096	90960094	90960092		9096	900007	900008	100027	900011	900051							909601	909602	909603	909604	909605	909606	909607	909608	909609	909610	909611	909612	909613	909614																																																																																						
92970	9097	9199	3	2		M4-Medic Bot (Ordinary)				0		Mo1ModelmMd010001		1		0.7	0.7	1			1	1	1			0	5	0.8	2	1	0	0	0.3	10									0.05	0							3			0.7		90970098	90970096	90970094	90970092		9097	900007	900008	100027	900011	900051							909701	909702	909703	909704	909705	909706	909707	909708	909709	909710																																																																																										
92980	9098	9199	2	1		PK43 Type "Sergeant" (Ordinary)	1			0		Me1PoliceMd010001		1		1.8	1	0.1			1	1	1			0	3	0.8	2	1.5			0.3	20	0								2.167	0			1				3			1		90980098	90980096	90980094	90980092		9098	900007	900008	100027	900011	900051	906401						909801	909802	909803	909804	909805	909806	909807	909808	909809	909810	909811	909812	909813	909814	909815	909816	909817	909818	909819	909820	909821	909822	909823	909824																																																																												
