Id	Name	FightEventId	CharacterId	SynthesisId	SynthesisCount	Capacity	Quality	Icon	ResolveId	ResolveCount	Exp	Description	IsShowInLibrary	Priority
18119033	Veritas: Overclock 2	223911	1041003	18119034	3	4	4	Assets/Product/Texture/Image/RolePlayer/RoleHeadBianka4SS.png	62803	90	90	Each attack in Sniping Mode has a 70% chance to deal double DMG and gain 1 Blue Orb. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		4072
18119034	Veritas: Overclock 2	223912	1041003			6	5	Assets/Product/Texture/Image/RolePlayer/RoleHeadBianka4SS.png	62803	300	270	Each attack in Sniping Mode deals double DMG and gains 1 Blue Orb.. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)	1	5072
18119041	Veritas: Special	223913	1041003			6	6	Assets/Product/Texture/Image/RolePlayer/RoleHeadBianka4SS.png	62803	300	270	When in Sniping Mode, each arrow's Basic Attack DMG will be 80% higher than the last. The DMG buff can be stacked 6 times and is reset when you exit Sniping Mode. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.) Unlocks Veritas Enhancement.	1	6073
18120011	Silverfang: Core	224001	1111002	18120012	3	1	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadSufeiya4.png	62803	10	10	Deal 70% Extra DMG to nearby enemies when picking up Energy Balls. [Support]: DMG of whole team increases by 10% for 5s after healing. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		2073
18120012	Silverfang: Core	224002	1111002	18120013	3	2	3	Assets/Product/Texture/Image/RolePlayer/RoleHeadSufeiya4.png	62803	30	30	Deal 150% Extra DMG to nearby enemies when picking up Energy Balls. [Support]: DMG of whole team increases by 20% for 5s after healing. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		3073
18120013	Silverfang: Core	224003	1111002	18120014	3	4	4	Assets/Product/Texture/Image/RolePlayer/RoleHeadSufeiya4.png	62803	90	90	Deal 220% Extra DMG to nearby enemies when picking up Energy Balls. [Support]: DMG of whole team increases by 35% for 5s after healing. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		4073
18120014	Silverfang: Core	224004	1111002			6	5	Assets/Product/Texture/Image/RolePlayer/RoleHeadSufeiya4.png	62803	300	270	Deal 300% Extra DMG to nearby enemies when picking up Energy Balls. [Support]: DMG of whole team increases by 50% for 5s after healing. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)	1	5073
18120021	Silverfang: Overclock 1	224005	1111002	18120022	3	1	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadSufeiya4.png	62803	10	10	When unleashing Signature Move, gain an extra 1 Energy Ball. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		2074
18120022	Silverfang: Overclock 1	224006	1111002	18120023	3	2	3	Assets/Product/Texture/Image/RolePlayer/RoleHeadSufeiya4.png	62803	30	30	When casting Signature Move, gain an extra 2 Energy Balls. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		3074
18120023	Silverfang: Overclock 1	224007	1111002	18120024	3	4	4	Assets/Product/Texture/Image/RolePlayer/RoleHeadSufeiya4.png	62803	90	90	When casting Signature Move, gain an extra 3 Energy Balls. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		4074
18120024	Silverfang: Overclock 1	224008	1111002			6	5	Assets/Product/Texture/Image/RolePlayer/RoleHeadSufeiya4.png	62803	300	270	When casting Signature Move, gain an extra 4 Energy Balls. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)	1	5074
18120031	Silverfang: Overclock 2	224009	1111002	18120032	3	1	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadSufeiya4.png	62803	10	10	Gain an extra 6 Energy when picking up Energy Balls. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		2075
18120032	Silverfang: Overclock 2	224010	1111002	18120033	3	2	3	Assets/Product/Texture/Image/RolePlayer/RoleHeadSufeiya4.png	62803	30	30	Gain an extra 9 Energy when picking up Energy Balls. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		3075
18120033	Silverfang: Overclock 2	224011	1111002	18120034	3	4	4	Assets/Product/Texture/Image/RolePlayer/RoleHeadSufeiya4.png	62803	90	90	Gain an extra 12 Energy when picking up Energy Balls. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		4075
18120034	Silverfang: Overclock 2	224012	1111002			6	5	Assets/Product/Texture/Image/RolePlayer/RoleHeadSufeiya4.png	62803	300	270	Gain an extra 15 Energy when picking up Energy Balls. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)	1	5075
18120041	Silverfang: Special	224013	1111002			6	6	Assets/Product/Texture/Image/RolePlayer/RoleHeadSufeiya4.png	62803	300	270	Deal 300% Extra DMG to nearby enemies when picking up Energy Balls. [Support]: DMG of whole team increases by 50% for 5s after healing. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.) Unlocks Silverfang Enhancement.	1	6076
18121011	Arclight: Core	224101	1121002	18121012	3	1	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadKuluomu4.png	62803	10	10	DMG increases by 70% when Arclight Shield is activated. [Tank]: Decrease all Resistances of target hit by 5% for 5s. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		2076
18121012	Arclight: Core	224102	1121002	18121013	3	2	3	Assets/Product/Texture/Image/RolePlayer/RoleHeadKuluomu4.png	62803	30	30	DMG increases by 150% when Arclight Shield is activated. [Tank]: Decrease all Resistances of target hit by 10% for 5s. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		3076
18121013	Arclight: Core	224103	1121002	18121014	3	4	4	Assets/Product/Texture/Image/RolePlayer/RoleHeadKuluomu4.png	62803	90	90	DMG increases by 220% when Arclight Shield is activated. [Tank]: Decrease all Resistances of target hit by 15% for 5s. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		4076
18121014	Arclight: Core	224104	1121002			6	5	Assets/Product/Texture/Image/RolePlayer/RoleHeadKuluomu4.png	62803	300	270	DMG increases by 300% when Arclight Shield is activated. [Tank]: Decrease all Resistances of target hit by 20% for 5s. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)	1	5076
18121021	Arclight: Overclock 1	224105	1121002	18121022	3	1	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadKuluomu4.png	62803	10	10	Gain 5 Energy each second when Arclight Shield is activated. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		2077
18121022	Arclight: Overclock 1	224106	1121002	18121023	3	2	3	Assets/Product/Texture/Image/RolePlayer/RoleHeadKuluomu4.png	62803	30	30	Gain 10 Energy each second when Arclight Shield is activated. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		3077
18121023	Arclight: Overclock 1	224107	1121002	18121024	3	4	4	Assets/Product/Texture/Image/RolePlayer/RoleHeadKuluomu4.png	62803	90	90	Gain 15 Energy each second when Arclight Shield is activated. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		4077
18121024	Arclight: Overclock 1	224108	1121002			6	5	Assets/Product/Texture/Image/RolePlayer/RoleHeadKuluomu4.png	62803	300	270	Gain 20 Energy each second when Arclight Shield is activated. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)	1	5077
18121031	Arclight: Overclock 2	224109	1121002	18121032	3	1	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadKuluomu4.png	62803	10	10	Enter Matrix after casting Signature Move. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		2078
18121032	Arclight: Overclock 2	224110	1121002	18121033	3	2	3	Assets/Product/Texture/Image/RolePlayer/RoleHeadKuluomu4.png	62803	30	30	Enter Matrix and gain 1 Blue Orb after casting Signature Move. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		3078
18121033	Arclight: Overclock 2	224111	1121002	18121034	3	4	4	Assets/Product/Texture/Image/RolePlayer/RoleHeadKuluomu4.png	62803	90	90	Enter Matrix and gain 2 Blue Orbs after casting Signature Move. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		4078
18121034	Arclight: Overclock 2	224112	1121002			6	5	Assets/Product/Texture/Image/RolePlayer/RoleHeadKuluomu4.png	62803	300	270	Enter Matrix and gain 3 Blue Orbs after casting Signature Move. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)	1	5078
18121041	Arclight: Special	224113	1121002			6	6	Assets/Product/Texture/Image/RolePlayer/RoleHeadKuluomu4.png	62803	300	270	DMG increases by 300% when Arclight Shield is activated. [Tank]: Decrease all Resistances of target hit by 20% for 5s. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.) Unlocks Arclight Enhancement.	1	6079
18122011	Plume: Core	224201	1021004	18122012	3	1	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadR4Luxiya4.png	62803	10	10	30% chance to increase Signature Move DMG by 20% when casting Signature Move. Effect can be stacked up to 100% each battle. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		2079
18122012	Plume: Core	224202	1021004	18122013	3	2	3	Assets/Product/Texture/Image/RolePlayer/RoleHeadR4Luxiya4.png	62803	30	30	40% chance to increase Signature Move DMG by 40% when casting Signature Move. Effect can be stacked up to 200% each battle. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		3079
18122013	Plume: Core	224203	1021004	18122014	3	4	4	Assets/Product/Texture/Image/RolePlayer/RoleHeadR4Luxiya4.png	62803	90	90	50% chance to increase Signature Move DMG by 60% when casting Signature Move. Effect can be stacked up to 300% each battle. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		4079
18122014	Plume: Core	224204	1021004			6	5	Assets/Product/Texture/Image/RolePlayer/RoleHeadR4Luxiya4.png	62803	300	270	60% chance to increase Signature Move DMG by 80% when casting Signature Move. Effect can be stacked up to 400% each battle. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)	1	5079
18122021	Plume: Overclock 1	224205	1021004	18122022	3	1	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadR4Luxiya4.png	62803	10	10	When switching to Normal Form, 3-Ping DMG increases by 20% for 7s and there is a 30% chance that the Passive Energy Gauge will be fully refilled. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		2080
18122022	Plume: Overclock 1	224206	1021004	18122023	3	2	3	Assets/Product/Texture/Image/RolePlayer/RoleHeadR4Luxiya4.png	62803	30	30	When switching to Normal Form, 3-Ping DMG increases by 30% for 7s and there is a 40% chance that the Passive Energy Gauge will be fully refilled. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		3080
18122023	Plume: Overclock 1	224207	1021004	18122024	3	4	4	Assets/Product/Texture/Image/RolePlayer/RoleHeadR4Luxiya4.png	62803	90	90	When switching to Normal Form, 3-Ping DMG increases by 40% for 7s and there is a 50% chance that the Passive Energy Gauge will be fully refilled. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		4080
18122024	Plume: Overclock 1	224208	1021004			6	5	Assets/Product/Texture/Image/RolePlayer/RoleHeadR4Luxiya4.png	62803	300	270	When switching to Normal Form, 3-Ping DMG increases by 50% for 7s and there is a 60% chance that the Passive Energy Gauge will be fully refilled. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)	1	5080
18122031	Plume: Overclock 2	224209	1021004	18122032	3	1	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadR4Luxiya4.png	62803	10	10	When switching to Arctic Form, gain a random set of 3-Ping and there is a 30% chance to increase Signature Point by 1. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		2081
18122032	Plume: Overclock 2	224210	1021004	18122033	3	2	3	Assets/Product/Texture/Image/RolePlayer/RoleHeadR4Luxiya4.png	62803	30	30	When switching to Arctic Form, gain a random set of 3-Ping and there is a 40% chance to increase Signature Point by 1. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		3081
18122033	Plume: Overclock 2	224211	1021004	18122034	3	4	4	Assets/Product/Texture/Image/RolePlayer/RoleHeadR4Luxiya4.png	62803	90	90	When switching to Arctic Form, gain a random set of 3-Ping and there is a 50% chance to increase Signature Point by 2. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		4081
18122034	Plume: Overclock 2	224212	1021004			6	5	Assets/Product/Texture/Image/RolePlayer/RoleHeadR4Luxiya4.png	62803	300	270	When switching to Arctic Form, gain a random set of 3-Ping and there is a 60% chance to increase Signature Point by 3. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)	1	5081
18122041	Plume: Special	224213	1021004			6	6	Assets/Product/Texture/Image/RolePlayer/RoleHeadR4Luxiya4.png	62803	300	270	60% chance to increase Signature Move DMG by 80% when casting Signature Move. Effect can be stacked up to 400% each battle. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.) Unlocks Plume Enhancement.	1	6082
18123011	Rozen: Core	224301	1131002	18123012	3	1	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadWeila4.png	62803	10	10	DMG increases by 50% when unleashing core attacks that cost Overclock Points. [Support]: DMG of the whole team increases by 10% for 5s after healing. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		2082
18123012	Rozen: Core	224302	1131002	18123013	3	2	3	Assets/Product/Texture/Image/RolePlayer/RoleHeadWeila4.png	62803	30	30	DMG increases by 100% when unleashing core attacks that cost Overclock Points. [Support]: DMG of the whole team increases by 20% for 5s after healing. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		3082
18123013	Rozen: Core	224303	1131002	18123014	3	4	4	Assets/Product/Texture/Image/RolePlayer/RoleHeadWeila4.png	62803	90	90	DMG increases by 150% when unleashing core attacks that cost Overclock Points. [Support]: DMG of the whole team increases by 35% for 5s after healing. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		4082
18123014	Rozen: Core	224304	1131002			6	5	Assets/Product/Texture/Image/RolePlayer/RoleHeadWeila4.png	62803	300	270	DMG increases by 200% when unleashing core attacks that cost Overclock Points. [Support]: DMG of the whole team increases by 50% for 5s after healing. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)	1	5082
18123021	Rozen: Overclock 1	224305	1131002	18123022	3	1	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadWeila4.png	62803	10	10	Gain 15 Overclock Points after casting Signature Move. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		2083
18123022	Rozen: Overclock 1	224306	1131002	18123023	3	2	3	Assets/Product/Texture/Image/RolePlayer/RoleHeadWeila4.png	62803	30	30	Gain 30 Overclock Points after casting Signature Move. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		3083
18123023	Rozen: Overclock 1	224307	1131002	18123024	3	4	4	Assets/Product/Texture/Image/RolePlayer/RoleHeadWeila4.png	62803	90	90	Gain 45 Overclock Points after casting Signature Move. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		4083
18123024	Rozen: Overclock 1	224308	1131002			6	5	Assets/Product/Texture/Image/RolePlayer/RoleHeadWeila4.png	62803	300	270	Gain 60 Overclock Points after casting Signature Move. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)	1	5083
18123031	Rozen: Overclock 2	224309	1131002	18123032	3	1	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadWeila4.png	62803	10	10	Gain an extra 8 Energy when unleashing core attacks that cost Overclock Points. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		2084
18123032	Rozen: Overclock 2	224310	1131002	18123033	3	2	3	Assets/Product/Texture/Image/RolePlayer/RoleHeadWeila4.png	62803	30	30	Gain an extra 12 Energy when unleashing core attacks that cost Overclock Points. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		3084
18123033	Rozen: Overclock 2	224311	1131002	18123034	3	4	4	Assets/Product/Texture/Image/RolePlayer/RoleHeadWeila4.png	62803	90	90	Gain an extra 16 Energy when unleashing core attacks that cost Overclock Points. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		4084
18123034	Rozen: Overclock 2	224312	1131002			6	5	Assets/Product/Texture/Image/RolePlayer/RoleHeadWeila4.png	62803	300	270	Gain an extra 20 Energy when unleashing core attacks that cost Overclock Points. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)	1	5084
18123041	Rozen: Special	224313	1131002			6	6	Assets/Product/Texture/Image/RolePlayer/RoleHeadWeila4.png	62803	300	270	DMG increases by 200% when unleashing core attacks that cost Overclock Points. [Support]: DMG of the whole team increases by 50% for 5s after healing. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.) Unlocks Rozen Enhancement.	1	6085
18124011	Crocotta: Core	224401	1511003	18124012	3	1	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadKamu4.png	62803	10	10	Discard all Signal Orbs when casting Signature Move. Each Orb deals an extra 10% DMG. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		2085
18124012	Crocotta: Core	224402	1511003	18124013	3	2	3	Assets/Product/Texture/Image/RolePlayer/RoleHeadKamu4.png	62803	30	30	Discard all Signal Orbs when casting Signature Move. Each Orb deals an extra 20% DMG. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		3085
18124013	Crocotta: Core	224403	1511003	18124014	3	4	4	Assets/Product/Texture/Image/RolePlayer/RoleHeadKamu4.png	62803	90	90	Discard all Signal Orbs when casting Signature Move. Each Orb deals an extra 30% DMG. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		4085
18124014	Crocotta: Core	224404	1511003			6	5	Assets/Product/Texture/Image/RolePlayer/RoleHeadKamu4.png	62803	300	270	Discard all Signal Orbs when casting Signature Move. Each Orb deals an extra 40% DMG. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)	1	5085
18124021	Crocotta: Overclock 1	224405	1511003	18124022	3	1	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadKamu4.png	62803	10	10	When not in Berserk Mode, gain 1 stack of Madness and 1 set of 3-Ping every 9s. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		2086
18124022	Crocotta: Overclock 1	224406	1511003	18124023	3	2	3	Assets/Product/Texture/Image/RolePlayer/RoleHeadKamu4.png	62803	30	30	When not in Berserk Mode, gain 1 stack of Madness and 1 set of 3-Ping every 7s. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		3086
18124023	Crocotta: Overclock 1	224407	1511003	18124024	3	4	4	Assets/Product/Texture/Image/RolePlayer/RoleHeadKamu4.png	62803	90	90	When not in Berserk Mode, gain 1 stack of Madness and 1 set of 3-Ping every 5s. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		4086
18124024	Crocotta: Overclock 1	224408	1511003			6	5	Assets/Product/Texture/Image/RolePlayer/RoleHeadKamu4.png	62803	300	270	When not in Berserk Mode, gain 1 stack of Madness and 1 set of 3-Ping every 3s. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)	1	5086
18124031	Crocotta: Overclock 2	224409	1511003	18124032	3	1	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadKamu4.png	62803	10	10	When not in Berserk Mode, gain 25 Energy and 1 set of 3-Ping every 9s. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		2087
18124032	Crocotta: Overclock 2	224410	1511003	18124033	3	2	3	Assets/Product/Texture/Image/RolePlayer/RoleHeadKamu4.png	62803	30	30	When not in Berserk Mode, gain 25 Energy and 1 set of 3-Ping every 7s. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		3087
18124033	Crocotta: Overclock 2	224411	1511003	18124034	3	4	4	Assets/Product/Texture/Image/RolePlayer/RoleHeadKamu4.png	62803	90	90	When not in Berserk Mode, gain 25 Energy and 1 set of 3-Ping every 5s. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		4087
18124034	Crocotta: Overclock 2	224412	1511003			6	5	Assets/Product/Texture/Image/RolePlayer/RoleHeadKamu4.png	62803	300	270	When not in Berserk Mode, gain 25 Energy and 1 set of 3-Ping every 3s. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)	1	5087
18124041	Crocotta: Special	224413	1511003			6	6	Assets/Product/Texture/Image/RolePlayer/RoleHeadKamu4.png	62803	300	270	Discard all Signal Orbs when casting Signature Move. Each Orb deals an extra 40% DMG. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.) Unlocks Crocotta Enhancement.	1	6088
18125011	Rigor: Core	224501	1141003	18125012	3	1	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadLuosaita4.png	62803	10	10	3-Ping DMG increases by 50%. [Tank]: Decrease all Resistances of target hit by 5% for 5s. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		2088
18125012	Rigor: Core	224502	1141003	18125013	3	2	3	Assets/Product/Texture/Image/RolePlayer/RoleHeadLuosaita4.png	62803	30	30	3-Ping DMG increases by 100%. [Tank]: Decrease all Resistances of target hit by 10% for 5s. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		3088
18125013	Rigor: Core	224503	1141003	18125014	3	4	4	Assets/Product/Texture/Image/RolePlayer/RoleHeadLuosaita4.png	62803	90	90	3-Ping DMG increases by 150%. [Tank]: Decrease all Resistances of target hit by 15% for 5s. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		4088
18125014	Rigor: Core	224504	1141003			6	5	Assets/Product/Texture/Image/RolePlayer/RoleHeadLuosaita4.png	62803	300	270	3-Ping DMG increases by 200%. [Tank]: Decrease all Resistances of target hit by 20% for 5s. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)	1	5088
18125021	Rigor: Overclock 1	224505	1141003	18125022	3	1	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadLuosaita4.png	62803	10	10	Gain 40 Energy when unleashing a wide-area electromagnetic cannon. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		2089
18125022	Rigor: Overclock 1	224506	1141003	18125023	3	2	3	Assets/Product/Texture/Image/RolePlayer/RoleHeadLuosaita4.png	62803	30	30	Gain 50 Energy when unleashing a wide-area electromagnetic cannon. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		3089
18125023	Rigor: Overclock 1	224507	1141003	18125024	3	4	4	Assets/Product/Texture/Image/RolePlayer/RoleHeadLuosaita4.png	62803	90	90	Gain 60 Energy when unleashing a wide-area electromagnetic cannon. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		4089
18125024	Rigor: Overclock 1	224508	1141003			6	5	Assets/Product/Texture/Image/RolePlayer/RoleHeadLuosaita4.png	62803	300	270	Gain 80 Energy when unleashing a wide-area electromagnetic cannon. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)	1	5089
18125031	Rigor: Overclock 2	224509	1141003	18125032	3	1	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadLuosaita4.png	62803	10	10	Gain 1 random set of 3-Ping after casting Signature Move. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		2090
18125032	Rigor: Overclock 2	224510	1141003	18125033	3	2	3	Assets/Product/Texture/Image/RolePlayer/RoleHeadLuosaita4.png	62803	30	30	Gain 2 random sets of 3-Pings after casting Signature Move. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		3090
18125033	Rigor: Overclock 2	224511	1141003	18125034	3	4	4	Assets/Product/Texture/Image/RolePlayer/RoleHeadLuosaita4.png	62803	90	90	Gain 3 random sets of 3-Pings after casting Signature Move. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		4090
18125034	Rigor: Overclock 2	224512	1141003			6	5	Assets/Product/Texture/Image/RolePlayer/RoleHeadLuosaita4.png	62803	300	270	Gain 4 random sets of 3-Pings after casting Signature Move. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)	1	5090
18125041	Rigor: Special	224513	1141003			6	6	Assets/Product/Texture/Image/RolePlayer/RoleHeadLuosaita4.png	62803	300	270	3-Ping DMG increases by 200%. [Tank]: Decrease all Resistances of target hit by 20% for 5s. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.) Unlocks Rigor Enhancement.	1	6091
18126011	Pavo: Core	224601	1521003	18126012	3	1	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadQu4.png	62803	10	10	Unleash an extra attack for each Concentrated Orb pinged. Concentrated Orb DMG increases by 50%. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		2091
18126012	Pavo: Core	224602	1521003	18126013	3	2	3	Assets/Product/Texture/Image/RolePlayer/RoleHeadQu4.png	62803	30	30	Unleash an extra attack for each Concentrated Orb pinged. Concentrated Orb DMG increases by 100%. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		3091
18126013	Pavo: Core	224603	1521003	18126014	3	4	4	Assets/Product/Texture/Image/RolePlayer/RoleHeadQu4.png	62803	90	90	Unleash an extra attack for each Concentrated Orb pinged. Concentrated Orb DMG increases by 150%. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		4091
18126014	Pavo: Core	224604	1521003			6	5	Assets/Product/Texture/Image/RolePlayer/RoleHeadQu4.png	62803	300	270	Unleash an extra attack for each Concentrated Orb pinged. Concentrated Orb DMG increases by 200%. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)	1	5091
18126021	Pavo: Overclock 1	224605	1521003	18126022	3	1	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadQu4.png	62803	10	10	Gain 5 Energy when Enhanced Signal Orb hits. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		2092
18126022	Pavo: Overclock 1	224606	1521003	18126023	3	2	3	Assets/Product/Texture/Image/RolePlayer/RoleHeadQu4.png	62803	30	30	Gain 10 Energy when Enhanced Signal Orb hits. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		3092
18126023	Pavo: Overclock 1	224607	1521003	18126024	3	4	4	Assets/Product/Texture/Image/RolePlayer/RoleHeadQu4.png	62803	90	90	Gain 15 Energy when Enhanced Signal Orb hits. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		4092
18126024	Pavo: Overclock 1	224608	1521003			6	5	Assets/Product/Texture/Image/RolePlayer/RoleHeadQu4.png	62803	300	270	Gain 20 Energy when Enhanced Signal Orb hits. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)	1	5092
18126031	Pavo: Overclock 2	224609	1521003	18126032	3	1	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadQu4.png	62803	10	10	Sync Rate cost for pinging Concentrated Signal Orb changes to 15. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		2093
18126032	Pavo: Overclock 2	224610	1521003	18126033	3	2	3	Assets/Product/Texture/Image/RolePlayer/RoleHeadQu4.png	62803	30	30	Sync Rate cost for pinging Concentrated Signal Orb changes to 10. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		3093
18126033	Pavo: Overclock 2	224611	1521003	18126034	3	4	4	Assets/Product/Texture/Image/RolePlayer/RoleHeadQu4.png	62803	90	90	Sync Rate cost for pinging Concentrated Signal Orb changes to 5. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		4093
18126034	Pavo: Overclock 2	224612	1521003			6	5	Assets/Product/Texture/Image/RolePlayer/RoleHeadQu4.png	62803	300	270	Sync Rate cost for pinging Concentrated Signal Orb changes to 0. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)	1	5093
18126041	Pavo: Special	224613	1521003			6	6	Assets/Product/Texture/Image/RolePlayer/RoleHeadQu4.png	62803	300	270	Unleash an extra attack for each Concentrated Orb pinged. Concentrated Orb DMG increases by 200%. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.) Unlocks Pavo Enhancement.	1	6094
18127011	Qilin: Core	224701	1161002	18127012	3	1	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadChangyu4.png	62803	10	10	Unleash Signature Move to activate Follow-Up Orb. Follow-Up Orb DMG increases by 50%. [Tank]: Decrease all Resistances of target hit by 5% for 5s. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		2094
