Id	Type	Level	Name	CharacterId	Quality	FightEventId	Icon	Description	Priority
230023	23002	3	9S: Overclock 1 III	1191003	4	225007	Assets/Product/Texture/Image/RolePlayer/RoleHeadNines4.png	Extra DMG Resistance of 2B, 9S, and A2 on your team increases by 15%.	1415
230024	23002	4	9S: Overclock 1 IV	1191003	5	225008	Assets/Product/Texture/Image/RolePlayer/RoleHeadNines4.png	Extra DMG Resistance of 2B, 9S, and A2 on your team increases by 20%.	1416
230031	23003	1	9S: Overclock 2 - I	1191003	2	225009	Assets/Product/Texture/Image/RolePlayer/RoleHeadNines4.png	Incoming healing for 2B, 9S, and A2 on your team increases by 5%.	1417
230032	23003	2	9S: Overclock 2 - II	1191003	3	225010	Assets/Product/Texture/Image/RolePlayer/RoleHeadNines4.png	Incoming healing for 2B, 9S, and A2 on your team increases by 10%.	1418
230033	23003	3	9S: Overclock 2 - III	1191003	4	225011	Assets/Product/Texture/Image/RolePlayer/RoleHeadNines4.png	Incoming healing for 2B, 9S, and A2 on your team increases by 15%.	1419
230034	23003	4	9S: Overclock 2 - IV	1191003	5	225012	Assets/Product/Texture/Image/RolePlayer/RoleHeadNines4.png	Incoming healing for 2B, 9S, and A2 on your team increases by 20%.	1420
231011	23101	1	A2: Core I	1201003	2	225101	Assets/Product/Texture/Image/RolePlayer/RoleHeadATwo4.png	DMG of the POD seeker missiles increases by 50%. [Tank]: Decrease all Resistances of target hit by 5% for 5s.	1421
231012	23101	2	A2: Core II	1201003	3	225102	Assets/Product/Texture/Image/RolePlayer/RoleHeadATwo4.png	DMG of the POD seeker missiles increases by 100%. [Tank]: Decrease all Resistances of target hit by 10% for 5s.	1422
231013	23101	3	A2: Core III	1201003	4	225103	Assets/Product/Texture/Image/RolePlayer/RoleHeadATwo4.png	DMG of the POD seeker missiles increases by 150%. [Tank]: Decrease all Resistances of target hit by 15% for 5s.	1423
231014	23101	4	A2: Core IV	1201003	5	225104	Assets/Product/Texture/Image/RolePlayer/RoleHeadATwo4.png	DMG of the POD seeker missiles increases by 200%. [Tank]: Decrease all Resistances of target hit by 20% for 5s.	1424
231021	23102	1	A2: Overclock 1 - I	1201003	2	225105	Assets/Product/Texture/Image/RolePlayer/RoleHeadATwo4.png	Dodge Gauge limit of 2B, 9S, and A2 on your team increases by 100.	1425
231022	23102	2	A2: Overclock 1 - II	1201003	3	225106	Assets/Product/Texture/Image/RolePlayer/RoleHeadATwo4.png	Dodge Gauge limit of 2B, 9S, and A2 on your team increases by 200.	1426
231023	23102	3	A2: Overclock 1 - III	1201003	4	225107	Assets/Product/Texture/Image/RolePlayer/RoleHeadATwo4.png	Dodge Gauge limit of 2B, 9S, and A2 on your team increases by 300.	1427
231024	23102	4	A2: Overclock 1 - IV	1201003	5	225108	Assets/Product/Texture/Image/RolePlayer/RoleHeadATwo4.png	Dodge Gauge limit of 2B, 9S, and A2 on your team increases by 400.	1428
231031	23103	1	A2: Overclock 2 - I	1201003	2	225109	Assets/Product/Texture/Image/RolePlayer/RoleHeadATwo4.png	Physical DMG of 2B, 9S, and A2 on your team increases by 4%.	1429
231032	23103	2	A2: Overclock 2 - II	1201003	3	225110	Assets/Product/Texture/Image/RolePlayer/RoleHeadATwo4.png	Physical DMG of 2B, 9S, and A2 on your team increases by 8%.	1430
231033	23103	3	A2: Overclock 2 - III	1201003	4	225111	Assets/Product/Texture/Image/RolePlayer/RoleHeadATwo4.png	Physical DMG of 2B, 9S, and A2 on your team increases by 12%.	1431
231034	23103	4	A2: Overclock 2 - IV	1201003	5	225112	Assets/Product/Texture/Image/RolePlayer/RoleHeadATwo4.png	Physical DMG of 2B, 9S, and A2 on your team increases by 16%.	1432
232011	23201	1	Hypnos: Core I	1211002	2	225201	Assets/Product/Texture/Image/RolePlayer/RoleHeadWanshi4.png	Shots dealt in Tactical Stance increase Blooming Shot DMG by 15%, stacking up to 5 times, resetting after casting Blooming Shot. [Support]: DMG of whole team increases by 50% for 5s after healing.	1433
232012	23201	2	Hypnos: Core II	1211002	3	225202	Assets/Product/Texture/Image/RolePlayer/RoleHeadWanshi4.png	Shots dealt in Tactical Stance increase Blooming Shot DMG by 30%, stacking up to 5 times and resetting after casting Blooming Shot. [Support]: DMG of whole team increases by 50% for 5s after healing.	1434
232013	23201	3	Hypnos: Core III	1211002	4	225203	Assets/Product/Texture/Image/RolePlayer/RoleHeadWanshi4.png	Shots dealt in Tactical Stance increase Blooming Shot DMG by 45%, stacking up to 5 times and resetting after casting Blooming Shot. [Support]: DMG of whole team increases by 50% for 5s after healing.	1435
232014	23201	4	Hypnos: Core IV	1211002	5	225204	Assets/Product/Texture/Image/RolePlayer/RoleHeadWanshi4.png	Shots dealt in Tactical Stance increase Blooming Shot DMG by 60%, stacking up to 5 times and resetting after casting Blooming Shot. [Support]: DMG of whole team increases by 50% for 5s after healing.	1436
232021	23202	1	Hypnos: Overclock 1 - I	1211002	2	225205	Assets/Product/Texture/Image/RolePlayer/RoleHeadWanshi4.png	If Blooming Shot activates Matrix, gain 10 extra Energy.	1437
232022	23202	2	Hypnos: Overclock 1 - II	1211002	3	225206	Assets/Product/Texture/Image/RolePlayer/RoleHeadWanshi4.png	If Blooming Shot activates Matrix, gain 20 extra Energy.	1438
232023	23202	3	Hypnos: Overclock 1 - III	1211002	4	225207	Assets/Product/Texture/Image/RolePlayer/RoleHeadWanshi4.png	If Blooming Shot activates Matrix, gain 30 extra Energy.	1439
232024	23202	4	Hypnos: Overclock 1 - IV	1211002	5	225208	Assets/Product/Texture/Image/RolePlayer/RoleHeadWanshi4.png	If Blooming Shot activates Matrix, gain 40 extra Energy.	1440
232031	23203	1	Hypnos: Overclock 2 - I	1211002	2	225209	Assets/Product/Texture/Image/RolePlayer/RoleHeadWanshi4.png	Increase All DMG by 25% for 10s after casting Signature Move.	1441
232032	23203	2	Hypnos: Overclock 2 - II	1211002	3	225210	Assets/Product/Texture/Image/RolePlayer/RoleHeadWanshi4.png	Increase All DMG by 50% for 10s after casting Signature Move.	1442
232033	23203	3	Hypnos: Overclock 2 - III	1211002	4	225211	Assets/Product/Texture/Image/RolePlayer/RoleHeadWanshi4.png	Increase All DMG by 75% for 10s after casting Signature Move.	1443
232034	23203	4	Hypnos: Overclock 2 - IV	1211002	5	225212	Assets/Product/Texture/Image/RolePlayer/RoleHeadWanshi4.png	Increase All DMG by 100% for 10s after casting Signature Move.	1444
233011	23301	1	Tempest: Core I	1531003	2	225301	Assets/Product/Texture/Image/RolePlayer/RoleHeadSailinna4.png	During a Signature Move, Staccato Orb DMG increases by 50%.	1445
233012	23301	2	Tempest: Core II	1531003	3	225302	Assets/Product/Texture/Image/RolePlayer/RoleHeadSailinna4.png	During a Signature Move, Staccato Orb DMG increases by 100%.	1446
233013	23301	3	Tempest: Core III	1531003	4	225303	Assets/Product/Texture/Image/RolePlayer/RoleHeadSailinna4.png	During a Signature Move, Staccato Orb DMG increases by 150%.	1447
233014	23301	4	Tempest: Core IV	1531003	5	225304	Assets/Product/Texture/Image/RolePlayer/RoleHeadSailinna4.png	During a Signature Move, Staccato Orb DMG increases by 200%.	1448
233021	23302	1	Tempest: Overclock 1 - I	1531003	2	225305	Assets/Product/Texture/Image/RolePlayer/RoleHeadSailinna4.png	After casting Signature Move, gain 1 set of 3-Pings.	1449
233022	23302	2	Tempest: Overclock 1 - II	1531003	3	225306	Assets/Product/Texture/Image/RolePlayer/RoleHeadSailinna4.png	After casting Signature Move, gain 2 sets of 3-Pings.	1450
233023	23302	3	Tempest: Overclock 1 - III	1531003	4	225307	Assets/Product/Texture/Image/RolePlayer/RoleHeadSailinna4.png	After casting Signature Move, gain 3 set of 3-Pings.	1451
233024	23302	4	Tempest: Overclock 1 IV	1531003	5	225308	Assets/Product/Texture/Image/RolePlayer/RoleHeadSailinna4.png	After casting Signature Move, gain 4 sets of 3-Pings.	1452
233031	23303	1	Tempest: Overclock 2 I	1531003	2	225309	Assets/Product/Texture/Image/RolePlayer/RoleHeadSailinna4.png	When casting Staccato Orbs during a Signature Move, there is a 30% chance to gain 1 Staccato Orb.	1453
233032	23303	2	Tempest: Overclock 2 II	1531003	3	225310	Assets/Product/Texture/Image/RolePlayer/RoleHeadSailinna4.png	When casting Staccato Orbs during a Signature Move, there is a 40% chance to gain 1 Staccato Orb.	1454
233033	23303	3	Tempest: Overclock 2 III	1531003	4	225311	Assets/Product/Texture/Image/RolePlayer/RoleHeadSailinna4.png	When casting Staccato Orbs during a Signature Move, there is a 50% chance to gain 1 Staccato Orb.	1455
233034	23303	4	Tempest: Overclock 2 IV	1531003	5	225312	Assets/Product/Texture/Image/RolePlayer/RoleHeadSailinna4.png	When casting Staccato Orbs during a Signature Move, there is a 60% chance to gain 1 Staccato Orb.	1456
234011	23401	1	Glory: Core I	1121003	2	225401	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Kuluomu4.png	In Frost Spirit form, DMG increases by 50% for every 40-hit combo and stacks up to 200%. [Tank]: Decrease all Resistances of target hit by 5% for 5s.	1457
234012	23401	2	Glory: Core II	1121003	3	225402	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Kuluomu4.png	In Frost Spirit form, DMG increases by 50% for every 30-hit combo and stacks up to 200%. [Tank]: Decrease all Resistances of target hit by 10% for 5s.	1458
234013	23401	3	Glory: Core III	1121003	4	225403	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Kuluomu4.png	In Frost Spirit form, DMG increases by 50% for every 20-hit combo and stacks up to 200%. [Tank]: Decrease all Resistances of target hit by 15% for 5s.	1459
234014	23401	4	Glory: Core IV	1121003	5	225404	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Kuluomu4.png	In Frost Spirit form, DMG increases by 50% for every 10-hit combo and stacks up to 200%. [Tank]: Decrease all Resistances of target hit by 20% for 5s.	1460
234021	23402	1	Glory: Overclock 1 - I	1121003	2	225405	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Kuluomu4.png	When leaving Frost Spirit form, replenish the Glorious Shield by current combo count x0.25%.	1461
234022	23402	2	Glory: Overclock 1 - II	1121003	3	225406	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Kuluomu4.png	When leaving Frost Spirit form, replenish the Glorious Shield by current combo count x0.5%.	1462
234023	23402	3	Glory: Overclock 1 - III	1121003	4	225407	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Kuluomu4.png	When leaving Frost Spirit form, replenish the Glorious Shield by current combo count x0.75%.	1463
234024	23402	4	Glory: Overclock 1 - IV	1121003	5	225408	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Kuluomu4.png	When leaving Frost Spirit form, replenish the Glorious Shield by current combo count x1%.	1464
234031	23403	1	Glory: Overclock 2 - I	1121003	2	225409	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Kuluomu4.png	In Frost Spirit form, deal 1 extra 20% Ice DMG that is included in the combo count when Basic Attack deals DMG.	1465
234032	23403	2	Glory: Overclock 2 - II	1121003	3	225410	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Kuluomu4.png	In Frost Spirit form, deal 1 extra 30% Ice DMG that is included in the combo count when Basic Attack deals DMG.	1466
234033	23403	3	Glory: Overclock 2 - III	1121003	4	225411	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Kuluomu4.png	In Frost Spirit form, deal 40% extra Ice DMG 1 time that is included in the combo count when Basic Attack deals DMG.	1467
234034	23403	4	Glory: Overclock 2 - IV	1121003	5	225412	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Kuluomu4.png	In Frost Spirit form, deal 50% extra Ice DMG 2 times that is included in the combo count when Basic Attack deals DMG.	1468
235011	23501	1	No. 21: Core I	1221002	2	225501	Assets/Product/Texture/Image/RolePlayer/RoleHeadTwentyone4.png	Resonance Pulse DMG increases by 50%. [Tank]: Decrease all Resistances of target hit by 5% for 5s.	1469
235012	23501	2	No. 21: Core II	1221002	3	225502	Assets/Product/Texture/Image/RolePlayer/RoleHeadTwentyone4.png	Resonance Pulse DMG increases by 100%. [Tank]: Decrease all Resistances of target hit by 10% for 5s.	1470
235013	23501	3	No. 21: Core III	1221002	4	225503	Assets/Product/Texture/Image/RolePlayer/RoleHeadTwentyone4.png	Resonance Pulse DMG increases by 150%. [Tank]: Decrease all Resistances of target hit by 15% for 5s.	1471
235014	23501	4	No. 21: Core IV	1221002	5	225504	Assets/Product/Texture/Image/RolePlayer/RoleHeadTwentyone4.png	Resonance Pulse DMG increases by 200%. [Tank]: Decrease all Resistances of target hit by 20% for 5s.	1472
235021	23502	1	No. 21: Overclock 1 - I	1221002	2	225505	Assets/Product/Texture/Image/RolePlayer/RoleHeadTwentyone4.png	When using Instant Dodge, recover 15 Energy.	1473
235022	23502	2	No. 21: Overclock 1 - II	1221002	3	225506	Assets/Product/Texture/Image/RolePlayer/RoleHeadTwentyone4.png	When using Instant Dodge, recover 30 Energy.	1474
235023	23502	3	No. 21: Overclock 1 - IIIv	1221002	4	225507	Assets/Product/Texture/Image/RolePlayer/RoleHeadTwentyone4.png	When using Instant Dodge, recover 45 Energy.	1475
235024	23502	4	No. 21: Overclock 1 - IV	1221002	5	225508	Assets/Product/Texture/Image/RolePlayer/RoleHeadTwentyone4.png	When using Instant Dodge, recover 60 Energy.	1476
235031	23503	1	No. 21: Overclock 2 - I	1221002	2	225509	Assets/Product/Texture/Image/RolePlayer/RoleHeadTwentyone4.png	Gain 1 random set of 3-Pings after casting Signature Move.	1477
235032	23503	2	No. 21: Overclock 2 - II	1221002	3	225510	Assets/Product/Texture/Image/RolePlayer/RoleHeadTwentyone4.png	Gain 2 random sets of 3-Pings after casting Signature Move.	1478
235033	23503	3	No. 21: Overclock 2 - III	1221002	4	225511	Assets/Product/Texture/Image/RolePlayer/RoleHeadTwentyone4.png	Gain 3 random sets of 3-Pings after casting Signature Move.	1479
235034	23503	4	No. 21: Overclock 2 - IV	1221002	5	225512	Assets/Product/Texture/Image/RolePlayer/RoleHeadTwentyone4.png	Gain 4 random sets of 3-Pings after casting Signature Move.	1480
236011	23601	1	Garnet: Core I	1131003	2	225601	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Weila4.png	Lightning Fall DMG increases by 50%. [Tank]: Decrease all Resistances of target hit by 5% for 5s.	1481
236012	23601	2	Garnet: Core II	1131003	3	225602	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Weila4.png	Lightning Fall DMG increases by 100%. [Tank]: Decrease all Resistances of target hit by 10% for 5s.	1482
236013	23601	3	Garnet: Core III	1131003	4	225603	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Weila4.png	Lightning Fall DMG increases by 150%. [Tank]: Decrease all Resistances of target hit by 15% for 5s.	1483
236014	23601	4	Garnet: Core IV	1131003	5	225604	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Weila4.png	Lightning Fall DMG increases by 200%. [Tank]: Decrease all Resistances of target hit by 20% for 5s.	1484
236021	23602	1	Garnet: Overclock 1 - I	1131003	2	225605	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Weila4.png	When using Lightning Fall, recover 5 Energy.	1485
236022	23602	2	Garnet: Overclock 1 - II	1131003	3	225606	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Weila4.png	When using Lightning Fall, recover 10 Energy.	1486
236023	23602	3	Garnet: Overclock 1 - III	1131003	4	225607	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Weila4.png	When using Lightning Fall, recover 15 Energy.	1487
236024	23602	4	Garnet: Overclock 1 - IV	1131003	5	225608	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Weila4.png	When using Lightning Fall, recover 20 Energy.	1488
236031	23603	1	Garnet: Overclock 2 - I	1131003	2	225609	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Weila4.png	Gain 1 random set of 3-Pings when casting Signature Move.	1489
236032	23603	2	Garnet: Overclock 2 - II	1131003	3	225610	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Weila4.png	Gain 2 random sets of 3-Pings when casting Signature Move.	1490
236033	23603	3	Garnet: Overclock 2 - III	1131003	4	225611	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Weila4.png	Gain 3 random sets of 3-Pings when casting Signature Move.	1491
236034	23603	4	Garnet: Overclock 2 - IV	1131003	5	225612	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Weila4.png	Gain 4 random sets of 3-Pings when casting Signature Move.	1492
